# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-8.848	-9.003	-9.048	-9.081	-8.903	-8.612	-8.352	-8.132	-7.954	-7.569	-7.034	-6.517
0.250	-8.619	-9.044	-9.592	-10.945	-11.670	-12.172	-12.373	-12.435	-12.446	-12.381	-12.129	-11.802
0.500	-7.822	-8.332	-9.076	-10.691	-11.666	-12.430	-12.810	-12.989	-13.081	-13.157	-13.030	-12.788
0.750	-6.798	-7.332	-8.335	-10.247	-11.441	-12.403	-12.919	-13.188	-13.343	-13.529	-13.501	-13.324
1.000	-5.523	-5.978	-7.336	-9.598	-11.074	-12.245	-12.888	-13.239	-13.451	-13.736	-13.794	-13.676
1.250	-4.068	-4.248	-6.126	-8.744	-10.594	-12.000	-12.775	-13.206	-13.472	-13.851	-13.990	-13.926
1.500	-2.633	-2.180	-4.865	-7.757	-10.054	-11.707	-12.614	-13.123	-13.443	-13.911	-14.127	-14.113
1.750	-1.486	0.006	-3.796	-6.777	-9.516	-11.396	-12.426	-13.009	-13.379	-13.932	-14.221	-14.256
2.000	-0.881	1.543	-3.215	-6.157	-9.185	-11.205	-12.311	-12.941	-13.341	-13.948	-14.281	-14.346
2.250	-0.829	1.767	-3.166	-6.096	-9.170	-11.210	-12.327	-12.962	-13.366	-13.978	-14.315	-14.382
2.500	-0.849	1.748	-3.186	-6.116	-9.191	-11.232	-12.348	-12.983	-13.388	-14.000	-14.338	-14.405
2.750	-0.871	1.726	-3.208	-6.138	-9.213	-11.253	-12.370	-13.005	-13.409	-14.022	-14.359	-14.426
3.000	-0.884	1.713	-3.221	-6.151	-9.226	-11.267	-12.383	-13.018	-13.423	-14.035	-14.372	-14.439
3.250	-0.895	1.702	-3.232	-6.162	-9.237	-11.278	-12.394	-13.029	-13.434	-14.046	-14.384	-14.451
3.500	-0.898	1.699	-3.235	-6.165	-9.240	-11.280	-12.397	-13.032	-13.436	-14.049	-14.386	-14.453
3.750	-0.903	1.694	-3.239	-6.170	-9.244	-11.285	-12.402	-13.036	-13.441	-14.053	-14.391	-14.458
4.000	-0.898	1.699	-3.235	-6.165	-9.240	-11.281	-12.397	-13.032	-13.437	-14.049	-14.386	-14.453
4.250	-0.892	1.705	-3.229	-6.159	-9.233	-11.274	-12.391	-13.026	-13.430	-14.042	-14.380	-14.447
4.500	-0.884	1.713	-3.221	-6.151	-9.225	-11.266	-12.383	-13.018	-13.422	-14.034	-14.372	-14.439
4.750	-0.870	1.727	-3.207	-6.137	-9.211	-11.252	-12.369	-13.003	-13.408	-14.020	-14.358	-14.425
5.000	-0.853	1.744	-3.190	-6.120	-9.195	-11.235	-12.352	-12.987	-13.391	-14.003	-14.341	-14.408
5.250	-0.836	1.761	-3.173	-6.103	-9.178	-11.219	-12.335	-12.970	-13.375	-13.987	-14.324	-14.392
5.500	-0.814	1.783	-3.151	-6.081	-9.156	-11.196	-12.313	-12.948	-13.352	-13.965	-14.302	-14.369
5.750	-0.788	1.809	-3.125	-6.055	-9.130	-11.170	-12.287	-12.922	-13.326	-13.938	-14.276	-14.343
6.000	-0.762	1.835	-3.099	-6.029	-9.104	-11.144	-12.261	-12.896	-13.300	-13.913	-14.250	-14.317
6.250	-0.734	1.863	-3.071	-6.001	-9.076	-11.116	-12.233	-12.868	-13.272	-13.884	-14.222	-14.289
6.500	-0.701	1.896	-3.038	-5.968	-9.043	-11.084	-12.200	-12.835	-13.240	-13.852	-14.190	-14.257
6.750	-0.666	1.931	-3.003	-5.933	-9.007	-11.048	-12.165	-12.800	-13.204	-13.816	-14.154	-14.221
7.000	-0.629	1.968	-2.966	-5.896	-8.970	-11.011	-12.128	-12.763	-13.167	-13.779	-14.117	-14.184
7.250	-0.592	2.005	-2.929	-5.859	-8.933	-10.974	-12.091	-12.726	-13.130	-13.742	-14.080	-14.147
7.500	-0.551	2.046	-2.888	-5.818	-8.893	-10.934	-12.050	-12.685	-13.090	-13.702	-14.040	-14.107
7.750	-0.508	2.089	-2.845	-5.775	-8.849	-10.890	-12.007	-12.641	-13.046	-13.658	-13.996	-14.063
8.000	-0.461	2.136	-2.798	-5.728	-8.803	-10.844	-11.960	-12.595	-13.000	-13.612	-13.950	-14.017
8.250	-0.414	2.183	-2.751	-5.681	-8.756	-10.796	-11.913	-12.548	-12.952	-13.564	-13.902	-13.969
8.500	-0.366	2.231	-2.703	-5.633	-8.708	-10.749	-11.865	-12.500	-12.905	-13.517	-13.854	-13.922
8.750	-0.316	2.281	-2.653	-5.583	-8.658	-10.699	-11.815	-12.450	-12.855	-13.467	-13.804	-13.871
9.000	-0.264	2.333	-2.601	-5.531	-8.605	-10.646	-11.763	-12.398	-12.802	-13.414	-13.752	-13.819
9.250	-0.209	2.388	-2.546	-5.476	-8.551	-10.591	-11.708	-12.343	-12.747	-13.360	-13.697	-13.764
9.500	-0.152	2.445	-2.489	-5.419	-8.494	-10.535	-11.651	-12.286	-12.691	-13.303	-13.641	-13.708
9.750	-0.095	2.502	-2.432	-5.362	-8.436	-10.477	-11.594	-12.229	-12.633	-13.245	-13.583	-13.650
10.000	-0.037	2.560	-2.374	-5.304	-8.379	-10.419	-11.536	-12.171	-12.575	-13.187	-13.525	-13.592
10.250	0.022	2.619	-2.315	-5.245	-8.319	-10.360	-11.477	-12.111	-12.516	-13.128	-13.466	-13.533
10.500	0.083	2.680	-2.253	-5.184	-8.258	-10.299	-11.415	-12.050	-12.455	-13.067	-13.405	-13.472
10.750	0.146	2.743	-2.191	-5.121	-8.195	-10.236	-11.353	-11.988	-12.392	-13.004	-13.342	-13.409
11.000	0.210	2.807	-2.127	-5.057	-8.131	-10.172	-11.289	-11.924	-12.328	-12.940	-13.278	-13.345
