# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-6.954	-6.873	-6.736	-6.174	-5.763	-5.275	-4.910	-4.626	-4.406	-3.950	-3.349	-2.787
0.250	-9.853	-10.126	-10.285	-10.602	-10.539	-10.340	-10.129	-9.938	-9.778	-9.426	-8.919	-8.421
0.500	-9.792	-10.186	-10.504	-11.175	-11.275	-11.208	-11.067	-10.918	-10.786	-10.479	-10.013	-9.543
0.750	-9.468	-9.940	-10.397	-11.343	-11.581	-11.623	-11.542	-11.428	-11.319	-11.051	-10.620	-10.173
1.000	-8.986	-9.514	-10.111	-11.306	-11.679	-11.827	-11.804	-11.725	-11.639	-11.409	-11.012	-10.587
1.250	-8.374	-8.938	-9.686	-11.124	-11.637	-11.895	-11.933	-11.890	-11.829	-11.639	-11.277	-10.876
1.500	-7.640	-8.217	-9.134	-10.815	-11.481	-11.856	-11.961	-11.958	-11.923	-11.778	-11.454	-11.078
1.750	-6.788	-7.346	-8.458	-10.386	-11.220	-11.725	-11.903	-11.944	-11.939	-11.844	-11.563	-11.216
2.000	-5.829	-6.324	-7.664	-9.840	-10.863	-11.508	-11.768	-11.860	-11.888	-11.849	-11.617	-11.303
2.250	-4.780	-5.152	-6.763	-9.179	-10.411	-11.211	-11.562	-11.709	-11.775	-11.800	-11.624	-11.346
2.500	-3.659	-3.827	-5.763	-8.404	-9.868	-10.837	-11.287	-11.498	-11.606	-11.702	-11.589	-11.353
2.750	-2.488	-2.355	-4.684	-7.515	-9.237	-10.387	-10.947	-11.227	-11.382	-11.560	-11.516	-11.327
3.000	-1.300	-0.758	-3.557	-6.526	-8.528	-9.871	-10.550	-10.904	-11.111	-11.377	-11.412	-11.274
3.250	-0.110	0.950	-2.404	-5.445	-7.749	-9.295	-10.100	-10.534	-10.796	-11.160	-11.278	-11.198
3.500	1.062	2.735	-1.252	-4.292	-6.916	-8.672	-9.607	-10.126	-10.447	-10.914	-11.123	-11.103
3.750	2.212	4.565	-0.119	-3.088	-6.046	-8.014	-9.084	-9.688	-10.071	-10.646	-10.950	-10.995
4.000	2.741	5.338	0.404	-2.526	-5.601	-7.642	-8.758	-9.393	-9.798	-10.410	-10.748	-10.815
4.250	2.939	5.536	0.602	-2.328	-5.403	-7.444	-8.560	-9.195	-9.600	-10.212	-10.550	-10.617
4.500	3.120	5.717	0.783	-2.147	-5.222	-7.263	-8.379	-9.014	-9.419	-10.031	-10.369	-10.436
4.750	3.283	5.880	0.946	-1.984	-5.059	-7.100	-8.216	-8.851	-9.256	-9.868	-10.205	-10.272
5.000	3.430	6.027	1.094	-1.837	-4.911	-6.952	-8.069	-8.703	-9.108	-9.720	-10.058	-10.125
5.250	3.564	6.161	1.227	-1.703	-4.778	-6.818	-7.935	-8.570	-8.974	-9.587	-9.924	-9.991
5.500	3.686	6.283	1.349	-1.581	-4.656	-6.696	-7.813	-8.448	-8.852	-9.465	-9.802	-9.869
5.750	3.798	6.395	1.461	-1.469	-4.544	-6.585	-7.701	-8.336	-8.741	-9.353	-9.690	-9.757
6.000	3.901	6.498	1.564	-1.366	-4.441	-6.481	-7.598	-8.233	-8.637	-9.249	-9.587	-9.654
6.250	3.997	6.594	1.660	-1.270	-4.345	-6.385	-7.502	-8.137	-8.541	-9.154	-9.491	-9.558
6.500	4.087	6.684	1.750	-1.180	-4.255	-6.295	-7.412	-8.047	-8.451	-9.064	-9.401	-9.468
6.750	4.171	6.768	1.834	-1.096	-4.170	-6.211	-7.328	-7.963	-8.367	-8.979	-9.317	-9.384
7.000	4.251	6.848	1.914	-1.016	-4.091	-6.132	-7.248	-7.883	-8.287	-8.900	-9.237	-9.304
7.250	4.326	6.923	1.989	-0.941	-4.015	-6.056	-7.173	-7.808	-8.212	-8.824	-9.162	-9.229
7.500	4.398	6.995	2.061	-0.869	-3.943	-5.984	-7.101	-7.736	-8.140	-8.752	-9.090	-9.157
7.750	4.466	7.063	2.129	-0.801	-3.875	-5.916	-7.033	-7.667	-8.072	-8.684	-9.022	-9.089
8.000	4.532	7.129	2.195	-0.735	-3.810	-5.851	-6.967	-7.602	-8.007	-8.619	-8.956	-9.024
8.250	4.594	7.191	2.257	-0.673	-3.747	-5.788	-6.905	-7.540	-7.944	-8.556	-8.894	-8.961
8.500	4.654	7.251	2.317	-0.613	-3.687	-5.728	-6.845	-7.480	-7.884	-8.496	-8.834	-8.901
8.750	4.712	7.309	2.375	-0.555	-3.630	-5.670	-6.787	-7.422	-7.826	-8.439	-8.776	-8.843
9.000	4.768	7.365	2.431	-0.499	-3.574	-5.615	-6.731	-7.366	-7.771	-8.383	-8.720	-8.787
9.250	4.821	7.418	2.484	-0.446	-3.520	-5.561	-6.678	-7.313	-7.717	-8.329	-8.667	-8.734
9.500	4.873	7.470	2.536	-0.394	-3.469	-5.509	-6.626	-7.261	-7.665	-8.277	-8.615	-8.682
