# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-8.945	-9.069	-9.087	-9.049	-8.843	-8.531	-8.261	-8.034	-7.851	-7.460	-6.918	-6.397
0.250	-8.891	-9.377	-9.982	-11.315	-11.920	-12.314	-12.454	-12.480	-12.467	-12.363	-12.079	-11.732
0.500	-8.287	-8.832	-9.655	-11.295	-12.122	-12.729	-13.012	-13.134	-13.188	-13.203	-13.025	-12.751
0.750	-7.768	-8.323	-9.326	-11.177	-12.142	-12.876	-13.252	-13.439	-13.540	-13.640	-13.541	-13.322
1.000	-7.308	-7.843	-9.008	-11.031	-12.103	-12.929	-13.372	-13.608	-13.746	-13.915	-13.881	-13.707
1.250	-6.899	-7.395	-8.710	-10.878	-12.044	-12.940	-13.436	-13.711	-13.879	-14.105	-14.128	-13.993
1.500	-6.526	-6.968	-8.425	-10.720	-11.971	-12.928	-13.466	-13.773	-13.966	-14.243	-14.315	-14.216
1.750	-6.180	-6.556	-8.151	-10.557	-11.890	-12.900	-13.474	-13.809	-14.024	-14.345	-14.462	-14.396
2.000	-5.857	-6.158	-7.887	-10.390	-11.804	-12.862	-13.468	-13.826	-14.060	-14.421	-14.579	-14.544
2.250	-5.558	-5.777	-7.636	-10.225	-11.715	-12.820	-13.454	-13.832	-14.084	-14.480	-14.676	-14.669
2.500	-5.278	-5.403	-7.398	-10.066	-11.652	-12.820	-13.484	-13.878	-14.138	-14.544	-14.745	-14.741
2.750	-5.011	-5.034	-7.166	-9.903	-11.585	-12.816	-13.511	-13.919	-14.186	-14.599	-14.803	-14.799
3.000	-4.762	-4.677	-6.946	-9.742	-11.516	-12.807	-13.531	-13.953	-14.227	-14.649	-14.856	-14.853
3.250	-4.518	-4.317	-6.726	-9.574	-11.438	-12.788	-13.541	-13.977	-14.258	-14.689	-14.900	-14.898
3.500	-4.290	-3.969	-6.518	-9.410	-11.362	-12.766	-13.547	-13.996	-14.286	-14.726	-14.941	-14.940
3.750	-4.069	-3.621	-6.314	-9.242	-11.281	-12.739	-13.546	-14.009	-14.306	-14.756	-14.976	-14.977
4.000	-3.853	-3.271	-6.113	-9.071	-11.196	-12.706	-13.539	-14.016	-14.320	-14.780	-15.006	-15.009
4.250	-3.651	-2.933	-5.923	-8.905	-11.113	-12.672	-13.531	-14.020	-14.332	-14.802	-15.034	-15.040
4.500	-3.451	-2.588	-5.734	-8.734	-11.025	-12.633	-13.516	-14.019	-14.338	-14.818	-15.056	-15.065
4.750	-3.261	-2.248	-5.552	-8.565	-10.937	-12.592	-13.499	-14.014	-14.341	-14.831	-15.076	-15.088
5.000	-3.080	-1.916	-5.379	-8.400	-10.851	-12.550	-13.479	-14.006	-14.341	-14.842	-15.094	-15.109
5.250	-2.904	-1.581	-5.209	-8.233	-10.761	-12.503	-13.455	-13.995	-14.336	-14.848	-15.107	-15.126
5.500	-2.734	-1.251	-5.045	-8.068	-10.672	-12.456	-13.429	-13.980	-14.329	-14.851	-15.117	-15.141
5.750	-2.575	-0.931	-4.891	-7.909	-10.585	-12.407	-13.401	-13.963	-14.319	-14.852	-15.126	-15.154
6.000	-2.423	-0.620	-4.743	-7.754	-10.499	-12.358	-13.371	-13.944	-14.307	-14.850	-15.132	-15.164
6.250	-2.277	-0.316	-4.600	-7.600	-10.411	-12.305	-13.337	-13.921	-14.290	-14.845	-15.135	-15.172
