# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.426	-10.458	-10.401	-10.137	-9.846	-9.463	-9.155	-8.906	-8.710	-8.294	-7.730	-7.194
0.250	-11.444	-11.904	-12.352	-13.310	-13.603	-13.725	-13.708	-13.640	-13.566	-13.362	-12.993	-12.591
0.500	-10.266	-10.831	-11.624	-13.143	-13.748	-14.116	-14.241	-14.264	-14.251	-14.155	-13.886	-13.553
0.750	-8.015	-8.513	-9.836	-12.004	-13.064	-13.776	-14.100	-14.244	-14.313	-14.357	-14.210	-13.959
1.000	-5.250	-5.307	-7.384	-10.109	-11.775	-12.932	-13.521	-13.828	-14.008	-14.237	-14.248	-14.100
1.250	-3.314	-3.090	-5.508	-8.347	-10.450	-11.977	-12.810	-13.276	-13.567	-13.987	-14.163	-14.125
1.500	-1.956	-1.415	-4.207	-7.106	-9.446	-11.196	-12.195	-12.775	-13.149	-13.719	-14.030	-14.083
1.750	-1.032	0.353	-3.341	-6.316	-9.022	-10.913	-11.962	-12.563	-12.946	-13.529	-13.845	-13.900
2.000	-0.375	1.891	-2.706	-5.664	-8.635	-10.627	-11.718	-12.338	-12.734	-13.331	-13.657	-13.717
2.250	0.026	2.619	-2.311	-5.242	-8.314	-10.354	-11.470	-12.104	-12.509	-13.120	-13.457	-13.524
2.500	0.246	2.843	-2.091	-5.021	-8.096	-10.137	-11.253	-11.888	-12.293	-12.905	-13.243	-13.310
2.750	0.470	3.067	-1.867	-4.797	-7.872	-9.913	-11.029	-11.664	-12.068	-12.681	-13.018	-13.085
3.000	0.698	3.295	-1.639	-4.569	-7.644	-9.685	-10.801	-11.436	-11.841	-12.453	-12.791	-12.858
3.250	0.929	3.526	-1.408	-4.338	-7.413	-9.454	-10.570	-11.205	-11.609	-12.222	-12.559	-12.626
3.500	1.157	3.754	-1.180	-4.110	-7.184	-9.225	-10.342	-10.977	-11.381	-11.993	-12.331	-12.398
3.750	1.382	3.979	-0.955	-3.885	-6.960	-9.001	-10.117	-10.752	-11.157	-11.769	-12.107	-12.174
4.000	1.597	4.194	-0.740	-3.670	-6.744	-8.785	-9.902	-10.536	-10.941	-11.553	-11.891	-11.958
4.250	1.801	4.398	-0.536	-3.466	-6.541	-8.581	-9.698	-10.333	-10.737	-11.350	-11.687	-11.754
4.500	1.992	4.589	-0.345	-3.275	-6.350	-8.391	-9.507	-10.142	-10.547	-11.159	-11.496	-11.563
4.750	2.167	4.764	-0.170	-3.100	-6.174	-8.215	-9.332	-9.967	-10.371	-10.983	-11.321	-11.388
5.000	2.328	4.925	-0.009	-2.939	-6.014	-8.055	-9.171	-9.806	-10.211	-10.823	-11.160	-11.227
5.250	2.474	5.071	0.137	-2.793	-5.867	-7.908	-9.025	-9.659	-10.064	-10.676	-11.014	-11.081
5.500	2.609	5.206	0.272	-2.658	-5.733	-7.774	-8.890	-9.525	-9.930	-10.542	-10.879	-10.947
5.750	2.732	5.329	0.395	-2.535	-5.610	-7.650	-8.767	-9.402	-9.806	-10.419	-10.756	-10.823
6.000	2.846	5.443	0.509	-2.421	-5.495	-7.536	-8.653	-9.288	-9.692	-10.304	-10.642	-10.709
6.250	2.952	5.549	0.616	-2.315	-5.389	-7.430	-8.547	-9.181	-9.586	-10.198	-10.536	-10.603
6.500	3.052	5.649	0.716	-2.215	-5.289	-7.330	-8.446	-9.081	-9.486	-10.098	-10.436	-10.503
6.750	3.147	5.744	0.810	-2.120	-5.195	-7.235	-8.352	-8.987	-9.391	-10.004	-10.341	-10.408
7.000	3.237	5.834	0.900	-2.030	-5.105	-7.145	-8.262	-8.897	-9.301	-9.914	-10.251	-10.318
7.250	3.323	5.920	0.986	-1.944	-5.019	-7.059	-8.176	-8.811	-9.215	-9.828	-10.165	-10.232
7.500	3.406	6.003	1.069	-1.861	-4.936	-6.977	-8.093	-8.728	-9.133	-9.745	-10.083	-10.150
7.750	3.485	6.082	1.148	-1.782	-4.857	-6.898	-8.014	-8.649	-9.054	-9.666	-10.003	-10.070
8.000	3.561	6.158	1.224	-1.706	-4.780	-6.821	-7.938	-8.573	-8.977	-9.589	-9.927	-9.994
8.250	3.635	6.232	1.298	-1.632	-4.706	-6.747	-7.864	-8.499	-8.903	-9.515	-9.853	-9.920
8.500	3.707	6.304	1.370	-1.560	-4.635	-6.676	-7.792	-8.427	-8.832	-9.444	-9.782	-9.849
8.750	3.776	6.373	1.439	-1.491	-4.566	-6.606	-7.723	-8.358	-8.762	-9.375	-9.712	-9.779
9.000	3.843	6.440	1.506	-1.424	-4.498	-6.539	-7.656	-8.291	-8.695	-9.307	-9.645	-9.712
9.250	3.908	6.505	1.572	-1.359	-4.433	-6.474	-7.590	-8.225	-8.630	-9.242	-9.580	-9.647
9.500	3.972	6.569	1.635	-1.295	-4.370	-6.410	-7.527	-8.162	-8.566	-9.179	-9.516	-9.583
9.750	4.034	6.631	1.697	-1.233	-4.308	-6.349	-7.465	-8.100	-8.505	-9.117	-9.454	-9.521
10.000	4.094	6.691	1.757	-1.173	-4.248	-6.288	-7.405	-8.040	-8.444	-9.057	-9.394	-9.461
10.250	4.153	6.750	1.816	-1.114	-4.189	-6.230	-7.346	-7.981	-8.386	-8.998	-9.336	-9.403
10.500	4.210	6.807	1.873	-1.057	-4.132	-6.173	-7.289	-7.924	-8.329	-8.941	-9.278	-9.345
10.750	4.266	6.863	1.929	-1.001	-4.076	-6.117	-7.233	-7.868	-8.273	-8.885	-9.222	-9.290
11.000	4.320	6.917	1.983	-0.947	-4.021	-6.062	-7.179	-7.814	-8.218	-8.830	-9.168	-9.235
11.250	4.373	6.970	2.037	-0.894	-3.968	-6.009	-7.125	-7.760	-8.165	-8.777	-9.115	-9.182
11.500	4.426	7.023	2.089	-0.841	-3.916	-5.957	-7.073	-7.708	-8.113	-8.725	-9.063	-9.130
11.750	4.477	7.074	2.140	-0.790	-3.865	-5.906	-7.022	-7.657	-8.062	-8.674	-9.012	-9.079
12.000	4.527	7.124	2.190	-0.740	-3.815	-5.856	-6.972	-7.607	-8.012	-8.624	-8.962	-9.029
12.250	4.575	7.172	2.239	-0.692	-3.766	-5.807	-6.923	-7.558	-7.963	-8.575	-8.913	-8.980
12.500	4.623	7.220	2.286	-0.644	-3.718	-5.759	-6.876	-7.510	-7.915	-8.527	-8.865	-8.932
12.750	4.670	7.267	2.334	-0.597	-3.671	-5.712	-6.829	-7.463	-7.868	-8.480	-8.818	-8.885
13.000	4.716	7.313	2.380	-0.551	-3.625	-5.666	-6.783	-7.417	-7.822	-8.434	-8.772	-8.839
13.250	4.762	7.359	2.425	-0.505	-3.580	-5.621	-6.737	-7.372	-7.777	-8.389	-8.727	-8.794
13.500	4.806	7.403	2.469	-0.461	-3.536	-5.576	-6.693	-7.328	-7.732	-8.345	-8.682	-8.749
13.750	4.850	7.447	2.513	-0.417	-3.492	-5.533	-6.649	-7.284	-7.689	-8.301	-8.639	-8.706
14.000	4.892	7.489	2.555	-0.375	-3.449	-5.490	-6.607	-7.242	-7.646	-8.258	-8.596	-8.663
