# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-8.996	-8.996	-8.932	-8.685	-8.443	-8.120	-7.851	-7.628	-7.450	-7.066	-6.534	-6.019
0.250	-10.906	-11.294	-11.604	-12.265	-12.382	-12.370	-12.303	-12.223	-12.152	-11.977	-11.663	-11.314
0.500	-10.629	-11.127	-11.644	-12.698	-13.002	-13.118	-13.107	-13.058	-13.009	-12.882	-12.627	-12.331
0.750	-10.268	-10.818	-11.497	-12.827	-13.279	-13.503	-13.542	-13.519	-13.486	-13.388	-13.168	-12.906
1.000	-9.907	-10.480	-11.299	-12.843	-13.424	-13.743	-13.831	-13.834	-13.816	-13.739	-13.535	-13.286
1.250	-9.543	-10.119	-11.069	-12.793	-13.490	-13.898	-14.035	-14.065	-14.063	-14.006	-13.810	-13.559
1.500	-9.193	-9.757	-10.829	-12.709	-13.511	-14.000	-14.182	-14.238	-14.251	-14.217	-14.033	-13.783
1.750	-8.848	-9.389	-10.579	-12.596	-13.499	-14.063	-14.287	-14.368	-14.398	-14.386	-14.216	-13.972
2.000	-8.515	-9.022	-10.327	-12.467	-13.464	-14.100	-14.364	-14.469	-14.514	-14.526	-14.372	-14.134
2.250	-8.182	-8.646	-10.066	-12.318	-13.408	-14.112	-14.416	-14.545	-14.605	-14.641	-14.504	-14.275
2.500	-7.842	-8.251	-9.789	-12.147	-13.328	-14.100	-14.444	-14.597	-14.673	-14.733	-14.614	-14.395
2.750	-7.521	-7.868	-9.523	-11.974	-13.243	-14.080	-14.462	-14.638	-14.729	-14.813	-14.713	-14.504
3.000	-7.183	-7.457	-9.235	-11.776	-13.135	-14.037	-14.458	-14.658	-14.765	-14.875	-14.795	-14.597
3.250	-6.863	-7.055	-8.957	-11.577	-13.024	-13.989	-14.448	-14.671	-14.793	-14.928	-14.868	-14.682
3.500	-6.524	-6.621	-8.656	-11.352	-12.890	-13.920	-14.418	-14.666	-14.804	-14.966	-14.927	-14.753
3.750	-6.203	-6.199	-8.367	-11.129	-12.756	-13.849	-14.385	-14.656	-14.810	-14.998	-14.980	-14.819
4.000	-5.869	-5.752	-8.062	-10.885	-12.604	-13.762	-14.338	-14.633	-14.804	-15.019	-15.023	-14.875
4.250	-5.531	-5.286	-7.748	-10.626	-12.439	-13.664	-14.279	-14.599	-14.787	-15.030	-15.056	-14.923
4.500	-5.203	-4.825	-7.442	-10.365	-12.272	-13.561	-14.216	-14.561	-14.765	-15.036	-15.085	-14.966
4.750	-4.864	-4.336	-7.120	-10.084	-12.088	-13.445	-14.141	-14.511	-14.732	-15.032	-15.105	-15.000
5.000	-4.519	-3.827	-6.790	-9.786	-11.892	-13.317	-14.055	-14.451	-14.690	-15.020	-15.118	-15.029
5.250	-4.185	-3.322	-6.467	-9.488	-11.695	-13.187	-13.966	-14.388	-14.645	-15.005	-15.127	-15.053
5.500	-3.843	-2.793	-6.135	-9.172	-11.484	-13.046	-13.867	-14.316	-14.591	-14.981	-15.129	-15.071
5.750	-3.493	-2.241	-5.794	-8.840	-11.260	-12.893	-13.758	-14.234	-14.528	-14.949	-15.123	-15.082
6.000	-3.145	-1.679	-5.454	-8.498	-11.030	-12.734	-13.643	-14.146	-14.459	-14.912	-15.113	-15.090
6.250	-2.804	-1.115	-5.119	-8.154	-10.798	-12.573	-13.524	-14.055	-14.386	-14.871	-15.099	-15.093
6.500	-2.460	-0.537	-4.781	-7.799	-10.557	-12.402	-13.398	-13.955	-14.305	-14.823	-15.079	-15.091
6.750	-2.116	0.050	-4.442	-7.435	-10.307	-12.224	-13.263	-13.848	-14.217	-14.768	-15.052	-15.083
7.000	-1.776	0.632	-4.108	-7.068	-10.054	-12.040	-13.122	-13.734	-14.123	-14.707	-15.020	-15.071
7.250	-1.496	1.101	-3.833	-6.763	-9.838	-11.879	-12.995	-13.630	-14.035	-14.647	-14.984	-15.052
7.500	-1.448	1.149	-3.785	-6.715	-9.790	-11.831	-12.947	-13.582	-13.987	-14.599	-14.936	-15.003
7.750	-1.397	1.200	-3.734	-6.664	-9.739	-11.779	-12.896	-13.531	-13.935	-14.548	-14.885	-14.952
8.000	-1.344	1.253	-3.681	-6.611	-9.685	-11.726	-12.843	-13.478	-13.882	-14.494	-14.832	-14.899
8.250	-1.289	1.308	-3.626	-6.556	-9.631	-11.671	-12.788	-13.423	-13.827	-14.439	-14.777	-14.844
8.500	-1.234	1.363	-3.571	-6.501	-9.576	-11.616	-12.733	-13.368	-13.772	-14.385	-14.722	-14.789
8.750	-1.178	1.419	-3.515	-6.445	-9.519	-11.560	-12.677	-13.312	-13.716	-14.328	-14.666	-14.733
9.000	-1.120	1.477	-3.457	-6.387	-9.462	-11.502	-12.619	-13.254	-13.658	-14.271	-14.608	-14.675
9.250	-1.060	1.536	-3.397	-6.327	-9.402	-11.443	-12.559	-13.194	-13.599	-14.211	-14.549	-14.616
9.500	-1.000	1.597	-3.336	-6.267	-9.341	-11.382	-12.498	-13.133	-13.538	-14.150	-14.488	-14.555
9.750	-0.938	1.659	-3.275	-6.205	-9.279	-11.320	-12.437	-13.072	-13.476	-14.088	-14.426	-14.493
10.000	-0.876	1.721	-3.213	-6.143	-9.217	-11.258	-12.375	-13.010	-13.414	-14.026	-14.364	-14.431
10.250	-0.814	1.783	-3.151	-6.081	-9.155	-11.196	-12.313	-12.947	-13.352	-13.964	-14.302	-14.369
10.500	-0.751	1.846	-3.087	-6.018	-9.092	-11.133	-12.249	-12.884	-13.289	-13.901	-14.239	-14.306
10.750	-0.687	1.910	-3.023	-5.954	-9.028	-11.069	-12.186	-12.820	-13.225	-13.837	-14.175	-14.242
11.000	-0.622	1.975	-2.959	-5.889	-8.963	-11.004	-12.121	-12.756	-13.160	-13.772	-14.110	-14.177
11.250	-0.557	2.040	-2.894	-5.824	-8.898	-10.939	-12.056	-12.691	-13.095	-13.707	-14.045	-14.112
11.500	-0.491	2.105	-2.828	-5.758	-8.833	-10.874	-11.990	-12.625	-13.030	-13.642	-13.980	-14.047
11.750	-0.426	2.171	-2.763	-5.693	-8.768	-10.809	-11.925	-12.560	-12.965	-13.577	-13.915	-13.982
12.000	-0.362	2.235	-2.699	-5.629	-8.703	-10.744	-11.861	-12.496	-12.900	-13.512	-13.850	-13.917
12.250	-0.297	2.300	-2.634	-5.564	-8.639	-10.679	-11.796	-12.431	-12.835	-13.448	-13.785	-13.852
12.500	-0.232	2.365	-2.569	-5.499	-8.574	-10.615	-11.731	-12.366	-12.771	-13.383	-13.721	-13.788
12.750	-0.168	2.429	-2.505	-5.435	-8.509	-10.550	-11.667	-12.302	-12.706	-13.318	-13.656	-13.723
13.000	-0.104	2.493	-2.440	-5.371	-8.445	-10.486	-11.602	-12.237	-12.642	-13.254	-13.592	-13.659
13.250	-0.040	2.557	-2.377	-5.307	-8.381	-10.422	-11.539	-12.173	-12.578	-13.190	-13.528	-13.595
13.500	0.024	2.621	-2.313	-5.243	-8.318	-10.359	-11.475	-12.110	-12.515	-13.127	-13.465	-13.532
13.750	0.086	2.683	-2.251	-5.181	-8.256	-10.296	-11.413	-12.048	-12.452	-13.064	-13.402	-13.469
14.000	0.148	2.745	-2.189	-5.119	-8.194	-10.235	-11.351	-11.986	-12.391	-13.003	-13.341	-13.408
14.250	0.208	2.805	-2.129	-5.059	-8.133	-10.174	-11.291	-11.926	-12.330	-12.942	-13.280	-13.347
14.500	0.268	2.865	-2.069	-4.999	-8.073	-10.114	-11.231	-11.866	-12.270	-12.882	-13.220	-13.287
14.750	0.327	2.924	-2.010	-4.940	-8.015	-10.055	-11.172	-11.807	-12.211	-12.823	-13.161	-13.228
15.000	0.385	2.982	-1.952	-4.882	-7.957	-9.997	-11.114	-11.749	-12.153	-12.766	-13.103	-13.170
15.250	0.442	3.039	-1.895	-4.825	-7.900	-9.940	-11.057	-11.692	-12.096	-12.709	-13.046	-13.113
15.500	0.498	3.095	-1.839	-4.769	-7.844	-9.885	-11.001	-11.636	-12.041	-12.653	-12.990	-13.057
15.750	0.552	3.149	-1.784	-4.715	-7.789	-9.830	-10.946	-11.581	-11.986	-12.598	-12.936	-13.003
16.000	0.606	3.203	-1.731	-4.661	-7.736	-9.777	-10.893	-11.528	-11.932	-12.545	-12.882	-12.949
16.250	0.658	3.255	-1.679	-4.609	-7.684	-9.724	-10.841	-11.476	-11.880	-12.493	-12.830	-12.897
16.500	0.709	3.306	-1.628	-4.558	-7.633	-9.674	-10.790	-11.425	-11.830	-12.442	-12.779	-12.847
16.750	0.758	3.355	-1.579	-4.509	-7.583	-9.624	-10.741	-11.376	-11.780	-12.392	-12.730	-12.797
17.000	0.806	3.403	-1.530	-4.461	-7.535	-9.576	-10.693	-11.327	-11.732	-12.344	-12.682	-12.749
17.250	0.853	3.450	-1.484	-4.414	-7.488	-9.529	-10.646	-11.280	-11.685	-12.297	-12.635	-12.702
17.500	0.899	3.496	-1.438	-4.368	-7.442	-9.483	-10.600	-11.235	-11.639	-12.251	-12.589	-12.656
17.750	0.943	3.540	-1.393	-4.324	-7.398	-9.439	-10.555	-11.190	-11.595	-12.207	-12.545	-12.612
18.000	0.987	3.584	-1.350	-4.280	-7.355	-9.396	-10.512	-11.147	-11.552	-12.164	-12.501	-12.569
18.250	1.029	3.626	-1.308	-4.238	-7.313	-9.354	-10.470	-11.105	-11.510	-12.122	-12.459	-12.527
18.500	1.069	3.666	-1.267	-4.198	-7.272	-9.313	-10.429	-11.064	-11.469	-12.081	-12.419	-12.486
18.750	1.109	3.706	-1.228	-4.158	-7.233	-9.273	-10.390	-11.025	-11.429	-12.041	-12.379	-12.446
19.000	1.147	3.744	-1.189	-4.120	-7.194	-9.235	-10.351	-10.986	-11.391	-12.003	-12.341	-12.408
19.250	1.185	3.782	-1.152	-4.082	-7.157	-9.198	-10.314	-10.949	-11.354	-11.966	-12.303	-12.370
19.500	1.221	3.818	-1.116	-4.046	-7.120	-9.161	-10.278	-10.913	-11.317	-11.929	-12.267	-12.334
19.750	1.256	3.853	-1.081	-4.011	-7.085	-9.126	-10.243	-10.878	-11.282	-11.894	-12.232	-12.299
20.000	1.291	3.888	-1.046	-3.976	-7.051	-9.092	-10.208	-10.843	-11.248	-11.860	-12.198	-12.265
20.250	1.324	3.921	-1.013	-3.943	-7.018	-9.058	-10.175	-10.810	-11.214	-11.827	-12.164	-12.231
20.500	1.356	3.953	-0.981	-3.911	-6.985	-9.026	-10.143	-10.778	-11.182	-11.794	-12.132	-12.199
20.750	1.388	3.985	-0.949	-3.879	-6.954	-8.994	-10.111	-10.746	-11.150	-11.763	-12.100	-12.167
21.000	1.419	4.016	-0.918	-3.848	-6.923	-8.964	-10.080	-10.715	-11.120	-11.732	-12.070	-12.137
21.250	1.449	4.046	-0.888	-3.818	-6.893	-8.934	-10.050	-10.685	-11.090	-11.702	-12.040	-12.107
21.500	1.478	4.075	-0.859	-3.789	-6.864	-8.904	-10.021	-10.656	-11.060	-11.673	-12.010	-12.077
21.750	1.506	4.103	-0.831	-3.761	-6.835	-8.876	-9.993	-10.627	-11.032	-11.644	-11.982	-12.049
22.000	1.534	4.131	-0.803	-3.733	-6.807	-8.848	-9.965	-10.600	-11.004	-11.616	-11.954	-12.021
22.250	1.561	4.158	-0.775	-3.706	-6.780	-8.821	-9.937	-10.572	-10.977	-11.589	-11.927	-11.994
22.500	1.588	4.185	-0.749	-3.679	-6.753	-8.794	-9.911	-10.546	-10.950	-11.562	-11.900	-11.967
22.750	1.614	4.211	-0.723	-3.653	-6.727	-8.768	-9.885	-10.520	-10.924	-11.536	-11.874	-11.941
23.000	1.640	4.237	-0.697	-3.627	-6.702	-8.743	-9.859	-10.494	-10.899	-11.511	-11.848	-11.916
23.250	1.665	4.262	-0.672	-3.602	-6.677	-8.718	-9.834	-10.469	-10.874	-11.486	-11.823	-11.891
23.500	1.689	4.286	-0.648	-3.578	-6.652	-8.693	-9.810	-10.445	-10.849	-11.461	-11.799	-11.866
23.750	1.713	4.310	-0.624	-3.554	-6.628	-8.669	-9.786	-10.421	-10.825	-11.437	-11.775	-11.842
24.000	1.737	4.334	-0.600	-3.530	-6.605	-8.645	-9.762	-10.397	-10.801	-11.414	-11.751	-11.818
24.250	1.760	4.357	-0.577	-3.507	-6.581	-8.622	-9.739	-10.374	-10.778	-11.390	-11.728	-11.795
24.500	1.783	4.380	-0.554	-3.484	-6.559	-8.599	-9.716	-10.351	-10.755	-11.368	-11.705	-11.772
24.750	1.805	4.402	-0.532	-3.462	-6.536	-8.577	-9.694	-10.328	-10.733	-11.345	-11.683	-11.750
25.000	1.827	4.424	-0.509	-3.440	-6.514	-8.555	-9.672	-10.306	-10.711	-11.323	-11.661	-11.728
25.250	1.849	4.446	-0.488	-3.418	-6.492	-8.533	-9.650	-10.285	-10.689	-11.301	-11.639	-11.706
25.500	1.871	4.467	-0.466	-3.396	-6.471	-8.512	-9.628	-10.263	-10.668	-11.280	-11.618	-11.685
25.750	1.892	4.489	-0.445	-3.375	-6.450	-8.491	-9.607	-10.242	-10.647	-11.259	-11.597	-11.664
26.000	1.912	4.509	-0.425	-3.355	-6.429	-8.470	-9.587	-10.221	-10.626	-11.238	-11.576	-11.643
26.250	1.933	4.530	-0.404	-3.334	-6.409	-8.450	-9.566	-10.201	-10.606	-11.218	-11.555	-11.622
26.500	1.953	4.550	-0.384	-3.314	-6.389	-8.429	-9.546	-10.181	-10.585	-11.198	-11.535	-11.602
26.750	1.973	4.570	-0.364	-3.294	-6.369	-8.409	-9.526	-10.161	-10.565	-11.178	-11.515	-11.582
27.000	1.993	4.590	-0.344	-3.274	-6.349	-8.390	-9.506	-10.141	-10.546	-11.158	-11.496	-11.563
27.250	2.012	4.609	-0.325	-3.255	-6.330	-8.370	-9.487	-10.122	-10.526	-11.139	-11.476	-11.543
27.500	2.031	4.628	-0.306	-3.236	-6.310	-8.351	-9.468	-10.103	-10.507	-11.119	-11.457	-11.524
27.750	2.050	4.647	-0.287	-3.217	-6.291	-8.332	-9.449	-10.084	-10.488	-11.100	-11.438	-11.505
28.000	2.069	4.666	-0.268	-3.198	-6.273	-8.314	-9.430	-10.065	-10.469	-11.082	-11.419	-11.486
28.250	2.087	4.684	-0.250	-3.180	-6.254	-8.295	-9.412	-10.046	-10.451	-11.063	-11.401	-11.468
28.500	2.106	4.703	-0.231	-3.161	-6.236	-8.277	-9.393	-10.028	-10.433	-11.045	-11.383	-11.450
28.750	2.124	4.721	-0.213	-3.143	-6.218	-8.259	-9.375	-10.010	-10.415	-11.027	-11.364	-11.432
29.000	2.142	4.739	-0.195	-3.125	-6.200	-8.241	-9.357	-9.992	-10.397	-11.009	-11.347	-11.414
29.250	2.159	4.756	-0.178	-3.108	-6.182	-8.223	-9.340	-9.975	-10.379	-10.991	-11.329	-11.396
29.500	2.177	4.774	-0.160	-3.090	-6.165	-8.206	-9.322	-9.957	-10.362	-10.974	-11.311	-11.378
29.750	2.194	4.791	-0.143	-3.073	-6.147	-8.188	-9.305	-9.940	-10.344	-10.956	-11.294	-11.361
30.000	2.211	4.808	-0.126	-3.056	-6.130	-8.171	-9.288	-9.923	-10.327	-10.939	-11.277	-11.344
