# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.703	-10.667	-10.564	-10.142	-9.794	-9.365	-9.032	-8.769	-8.563	-8.131	-7.553	-7.006
0.250	-13.097	-13.402	-13.609	-14.071	-14.113	-14.031	-13.901	-13.766	-13.647	-13.369	-12.937	-12.493
0.500	-12.559	-13.008	-13.434	-14.342	-14.594	-14.677	-14.639	-14.561	-14.482	-14.275	-13.909	-13.514
0.750	-11.490	-12.037	-12.723	-14.078	-14.568	-14.830	-14.889	-14.870	-14.830	-14.690	-14.388	-14.037
1.000	-10.076	-10.645	-11.663	-13.480	-14.249	-14.717	-14.888	-14.934	-14.938	-14.874	-14.639	-14.336
1.250	-8.702	-9.192	-10.544	-12.733	-13.775	-14.447	-14.733	-14.850	-14.901	-14.916	-14.755	-14.504
1.500	-7.875	-8.293	-9.801	-12.144	-13.351	-14.161	-14.536	-14.711	-14.802	-14.888	-14.789	-14.579
1.750	-7.418	-7.787	-9.398	-11.819	-13.097	-13.970	-14.392	-14.601	-14.718	-14.850	-14.792	-14.609
2.000	-7.067	-7.365	-9.103	-11.615	-12.962	-13.876	-14.322	-14.546	-14.674	-14.831	-14.799	-14.637
2.250	-6.750	-6.962	-8.835	-11.436	-12.868	-13.831	-14.299	-14.534	-14.669	-14.838	-14.820	-14.670
2.500	-6.448	-6.563	-8.574	-11.257	-12.781	-13.806	-14.305	-14.556	-14.699	-14.873	-14.850	-14.692
2.750	-6.159	-6.171	-8.320	-11.072	-12.687	-13.773	-14.304	-14.573	-14.726	-14.912	-14.894	-14.733
3.000	-5.883	-5.784	-8.072	-10.885	-12.587	-13.732	-14.297	-14.584	-14.749	-14.952	-14.943	-14.785
3.250	-5.610	-5.395	-7.823	-10.689	-12.478	-13.681	-14.280	-14.588	-14.765	-14.988	-14.992	-14.841
3.500	-5.347	-5.010	-7.579	-10.490	-12.364	-13.624	-14.257	-14.585	-14.776	-15.020	-15.041	-14.899
3.750	-5.092	-4.629	-7.341	-10.290	-12.246	-13.563	-14.229	-14.577	-14.782	-15.048	-15.087	-14.956
4.000	-4.834	-4.237	-7.097	-10.077	-12.117	-13.491	-14.191	-14.560	-14.779	-15.069	-15.127	-15.008
4.250	-4.588	-3.855	-6.862	-9.868	-11.990	-13.417	-14.151	-14.541	-14.774	-15.087	-15.165	-15.059
4.500	-4.340	-3.463	-6.624	-9.648	-11.853	-13.335	-14.102	-14.513	-14.761	-15.099	-15.198	-15.105
4.750	-4.093	-3.068	-6.384	-9.422	-11.710	-13.247	-14.048	-14.480	-14.742	-15.105	-15.226	-15.147
