# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-7.695	-7.796	-7.862	-8.051	-8.010	-7.849	-7.664	-7.489	-7.342	-7.010	-6.522	-6.038
0.250	-9.938	-10.235	-10.423	-10.829	-10.904	-11.023	-11.160	-11.254	-11.317	-11.386	-11.289	-11.080
0.500	-9.772	-10.193	-10.555	-11.320	-11.495	-11.591	-11.688	-11.784	-11.871	-12.037	-12.072	-11.972
0.750	-9.342	-9.841	-10.360	-11.420	-11.731	-11.890	-11.981	-12.066	-12.154	-12.355	-12.463	-12.432
1.000	-8.738	-9.289	-9.971	-11.304	-11.770	-12.049	-12.197	-12.304	-12.398	-12.594	-12.689	-12.648
1.250	-7.985	-8.560	-9.421	-11.025	-11.658	-12.070	-12.288	-12.431	-12.543	-12.756	-12.854	-12.809
1.500	-7.089	-7.654	-8.722	-10.598	-11.419	-11.982	-12.287	-12.478	-12.618	-12.864	-12.977	-12.936
1.750	-6.059	-6.563	-7.878	-10.028	-11.065	-11.801	-12.211	-12.462	-12.637	-12.929	-13.066	-13.034
2.000	-4.914	-5.282	-6.898	-9.317	-10.606	-11.545	-12.077	-12.397	-12.614	-12.963	-13.131	-13.113
2.250	-3.688	-3.814	-5.808	-8.475	-10.063	-11.236	-11.904	-12.301	-12.563	-12.973	-13.178	-13.175
2.500	-2.435	-2.165	-4.655	-7.524	-9.473	-10.904	-11.715	-12.188	-12.495	-12.965	-13.207	-13.221
2.750	-1.265	-0.372	-3.550	-6.537	-8.908	-10.598	-11.540	-12.081	-12.428	-12.954	-13.230	-13.262
3.000	-0.377	1.376	-2.697	-5.692	-8.466	-10.360	-11.401	-11.994	-12.371	-12.941	-13.246	-13.293
3.250	0.093	2.540	-2.241	-5.189	-8.206	-10.215	-11.314	-11.938	-12.335	-12.934	-13.261	-13.322
3.500	0.216	2.813	-2.121	-5.051	-8.126	-10.167	-11.283	-11.918	-12.323	-12.935	-13.273	-13.340
3.750	0.197	2.794	-2.140	-5.070	-8.144	-10.185	-11.302	-11.936	-12.341	-12.953	-13.291	-13.358
4.000	0.180	2.777	-2.157	-5.087	-8.162	-10.202	-11.319	-11.954	-12.358	-12.971	-13.308	-13.375
