# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.087	-9.232	-9.262	-9.249	-9.047	-8.736	-8.466	-8.238	-8.056	-7.664	-7.122	-6.599
0.250	-7.637	-8.170	-9.165	-11.013	-11.845	-12.360	-12.548	-12.597	-12.597	-12.511	-12.239	-11.898
0.500	-6.493	-6.939	-8.241	-10.493	-11.734	-12.577	-12.964	-13.137	-13.221	-13.279	-13.132	-12.875
0.750	-5.719	-6.111	-7.553	-9.946	-11.443	-12.512	-13.045	-13.314	-13.464	-13.635	-13.589	-13.399
1.000	-5.062	-5.410	-6.972	-9.432	-11.099	-12.340	-12.995	-13.343	-13.550	-13.822	-13.865	-13.735
1.250	-4.401	-4.675	-6.394	-8.927	-10.725	-12.108	-12.868	-13.289	-13.548	-13.913	-14.039	-13.965
1.500	-3.671	-3.816	-5.752	-8.384	-10.315	-11.828	-12.687	-13.176	-13.485	-13.939	-14.146	-14.127
1.750	-2.853	-2.790	-5.016	-7.759	-9.852	-11.501	-12.458	-13.015	-13.372	-13.915	-14.202	-14.238
2.000	-2.063	-1.601	-4.304	-7.172	-9.533	-11.314	-12.333	-12.924	-13.304	-13.885	-14.203	-14.260
2.250	-1.421	-0.308	-3.717	-6.666	-9.326	-11.215	-12.270	-12.876	-13.263	-13.852	-14.174	-14.233
2.500	-0.968	0.902	-3.292	-6.254	-9.142	-11.110	-12.193	-12.811	-13.206	-13.802	-14.129	-14.190
2.750	-0.695	1.704	-3.029	-5.975	-8.991	-11.006	-12.108	-12.736	-13.135	-13.740	-14.071	-14.134
3.000	-0.532	2.044	-2.868	-5.801	-8.868	-10.904	-12.017	-12.651	-13.054	-13.664	-14.000	-14.066
3.250	-0.430	2.167	-2.767	-5.697	-8.772	-10.812	-11.929	-12.564	-12.968	-13.581	-13.918	-13.985
3.500	-0.339	2.258	-2.676	-5.606	-8.680	-10.721	-11.838	-12.473	-12.877	-13.489	-13.827	-13.894
3.750	-0.239	2.358	-2.576	-5.506	-8.581	-10.622	-11.738	-12.373	-12.778	-13.390	-13.727	-13.795
4.000	-0.132	2.465	-2.469	-5.399	-8.474	-10.514	-11.631	-12.266	-12.670	-13.282	-13.620	-13.687
4.250	-0.018	2.579	-2.355	-5.285	-8.359	-10.400	-11.517	-12.152	-12.556	-13.168	-13.506	-13.573
4.500	0.103	2.700	-2.234	-5.164	-8.239	-10.280	-11.396	-12.031	-12.436	-13.048	-13.385	-13.452
4.750	0.230	2.827	-2.107	-5.037	-8.112	-10.153	-11.269	-11.904	-12.309	-12.921	-13.259	-13.326
5.000	0.361	2.958	-1.976	-4.906	-7.981	-10.021	-11.138	-11.773	-12.177	-12.789	-13.127	-13.194
5.250	0.498	3.095	-1.839	-4.769	-7.844	-9.885	-11.001	-11.636	-12.041	-12.653	-12.991	-13.058
5.500	0.638	3.235	-1.699	-4.629	-7.704	-9.745	-10.861	-11.496	-11.901	-12.513	-12.850	-12.917
5.750	0.781	3.378	-1.556	-4.486	-7.561	-9.601	-10.718	-11.353	-11.757	-12.370	-12.707	-12.774
6.000	0.926	3.523	-1.411	-4.341	-7.416	-9.456	-10.573	-11.208	-11.612	-12.225	-12.562	-12.629
6.250	1.072	3.669	-1.265	-4.195	-7.270	-9.310	-10.427	-11.062	-11.466	-12.079	-12.416	-12.483
6.500	1.219	3.816	-1.118	-4.048	-7.123	-9.164	-10.280	-10.915	-11.320	-11.932	-12.270	-12.337
6.750	1.364	3.961	-0.973	-3.903	-6.977	-9.018	-10.135	-10.770	-11.174	-11.786	-12.124	-12.191
7.000	1.508	4.105	-0.829	-3.759	-6.834	-8.875	-9.991	-10.626	-11.031	-11.643	-11.980	-12.048
7.250	1.649	4.246	-0.688	-3.618	-6.693	-8.734	-9.850	-10.485	-10.889	-11.502	-11.839	-11.906
7.500	1.786	4.383	-0.550	-3.481	-6.555	-8.596	-9.712	-10.347	-10.752	-11.364	-11.702	-11.769
7.750	1.919	4.516	-0.417	-3.348	-6.422	-8.463	-9.580	-10.214	-10.619	-11.231	-11.569	-11.636
