# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.330	-9.391	-9.356	-9.160	-8.893	-8.530	-8.233	-7.990	-7.797	-7.388	-6.831	-6.298
0.250	-9.918	-10.410	-10.946	-12.080	-12.483	-12.693	-12.722	-12.681	-12.623	-12.444	-12.096	-11.707
0.500	-9.280	-9.842	-10.643	-12.189	-12.835	-13.245	-13.395	-13.431	-13.427	-13.343	-13.081	-12.751
0.750	-8.687	-9.253	-10.268	-12.096	-12.921	-13.470	-13.706	-13.798	-13.833	-13.818	-13.621	-13.336
1.000	-8.151	-8.684	-9.891	-11.938	-12.914	-13.577	-13.881	-14.017	-14.083	-14.126	-13.982	-13.734
1.250	-7.651	-8.126	-9.513	-11.741	-12.853	-13.614	-13.978	-14.152	-14.246	-14.338	-14.241	-14.027
1.500	-7.181	-7.576	-9.139	-11.519	-12.759	-13.611	-14.028	-14.237	-14.355	-14.492	-14.438	-14.255
1.750	-6.737	-7.035	-8.771	-11.283	-12.643	-13.580	-14.047	-14.288	-14.428	-14.607	-14.592	-14.438
2.000	-6.303	-6.488	-8.400	-11.025	-12.504	-13.523	-14.038	-14.309	-14.472	-14.689	-14.713	-14.586
2.250	-5.873	-5.925	-8.020	-10.745	-12.342	-13.442	-14.004	-14.306	-14.489	-14.745	-14.805	-14.706
2.500	-5.481	-5.390	-7.668	-10.475	-12.191	-13.371	-13.980	-14.310	-14.511	-14.796	-14.878	-14.792
2.750	-5.079	-4.823	-7.298	-10.177	-12.018	-13.283	-13.942	-14.300	-14.520	-14.831	-14.931	-14.854
3.000	-4.693	-4.259	-6.938	-9.875	-11.837	-13.186	-13.893	-14.279	-14.516	-14.854	-14.973	-14.905
3.250	-4.301	-3.668	-6.566	-9.548	-11.638	-13.071	-13.826	-14.241	-14.497	-14.864	-15.004	-14.947
3.500	-3.929	-3.087	-6.210	-9.224	-11.438	-12.951	-13.754	-14.196	-14.470	-14.866	-15.026	-14.982
3.750	-3.538	-2.461	-5.832	-8.866	-11.211	-12.809	-13.660	-14.132	-14.426	-14.851	-15.035	-15.004
4.000	-3.175	-1.857	-5.479	-8.520	-10.992	-12.669	-13.568	-14.067	-14.379	-14.835	-15.042	-15.025
4.250	-2.804	-1.225	-5.117	-8.153	-10.756	-12.513	-13.459	-13.987	-14.318	-14.805	-15.037	-15.035
4.500	-2.431	-0.573	-4.751	-7.771	-10.507	-12.344	-13.337	-13.894	-14.244	-14.764	-15.022	-15.037
4.750	-2.088	0.040	-4.414	-7.408	-10.268	-12.179	-13.216	-13.801	-14.170	-14.721	-15.005	-15.037
5.000	-1.747	0.644	-4.079	-7.041	-10.020	-12.002	-13.082	-13.694	-14.082	-14.665	-14.978	-15.028
5.250	-1.452	1.145	-3.788	-6.719	-9.793	-11.834	-12.951	-13.585	-13.990	-14.602	-14.940	-15.007
5.500	-1.403	1.194	-3.740	-6.670	-9.745	-11.786	-12.902	-13.537	-13.942	-14.554	-14.892	-14.959
5.750	-1.352	1.245	-3.689	-6.619	-9.694	-11.734	-12.851	-13.486	-13.890	-14.503	-14.840	-14.907
6.000	-1.294	1.303	-3.631	-6.561	-9.636	-11.677	-12.793	-13.428	-13.833	-14.445	-14.782	-14.849
6.250	-1.232	1.365	-3.569	-6.499	-9.574	-11.614	-12.731	-13.366	-13.770	-14.383	-14.720	-14.787
6.500	-1.170	1.427	-3.507	-6.437	-9.512	-11.553	-12.669	-13.304	-13.709	-14.321	-14.658	-14.725
6.750	-1.106	1.490	-3.443	-6.373	-9.448	-11.489	-12.605	-13.240	-13.645	-14.257	-14.595	-14.662
7.000	-1.038	1.559	-3.375	-6.305	-9.380	-11.421	-12.537	-13.172	-13.577	-14.189	-14.527	-14.594
7.250	-0.966	1.631	-3.303	-6.233	-9.308	-11.349	-12.465	-13.100	-13.505	-14.117	-14.455	-14.522
7.500	-0.893	1.704	-3.229	-6.160	-9.234	-11.275	-12.391	-13.026	-13.431	-14.043	-14.381	-14.448
7.750	-0.819	1.778	-3.156	-6.086	-9.160	-11.201	-12.318	-12.953	-13.357	-13.969	-14.307	-14.374
8.000	-0.744	1.853	-3.081	-6.011	-9.085	-11.126	-12.243	-12.878	-13.282	-13.894	-14.232	-14.299
8.250	-0.667	1.930	-3.004	-5.934	-9.008	-11.049	-12.166	-12.800	-13.205	-13.817	-14.155	-14.222
8.500	-0.587	2.010	-2.924	-5.854	-8.929	-10.969	-12.086	-12.721	-13.125	-13.738	-14.075	-14.142
8.750	-0.507	2.090	-2.843	-5.774	-8.848	-10.889	-12.006	-12.640	-13.045	-13.657	-13.995	-14.062
9.000	-0.426	2.171	-2.763	-5.693	-8.768	-10.808	-11.925	-12.560	-12.964	-13.576	-13.914	-13.981
9.250	-0.346	2.251	-2.683	-5.613	-8.688	-10.728	-11.845	-12.480	-12.884	-13.497	-13.834	-13.901
9.500	-0.266	2.331	-2.603	-5.533	-8.608	-10.649	-11.765	-12.400	-12.805	-13.417	-13.754	-13.821
9.750	-0.186	2.411	-2.523	-5.453	-8.528	-10.568	-11.685	-12.320	-12.724	-13.337	-13.674	-13.741
10.000	-0.106	2.491	-2.443	-5.373	-8.447	-10.488	-11.605	-12.240	-12.644	-13.256	-13.594	-13.661
10.250	-0.026	2.571	-2.363	-5.293	-8.367	-10.408	-11.525	-12.160	-12.564	-13.176	-13.514	-13.581
10.500	0.053	2.650	-2.284	-5.214	-8.289	-10.329	-11.446	-12.081	-12.485	-13.098	-13.435	-13.502
10.750	0.130	2.727	-2.207	-5.137	-8.211	-10.252	-11.369	-12.004	-12.408	-13.020	-13.358	-13.425
11.000	0.205	2.802	-2.131	-5.062	-8.136	-10.177	-11.293	-11.928	-12.333	-12.945	-13.283	-13.350
11.250	0.279	2.876	-2.058	-4.988	-8.062	-10.103	-11.220	-11.855	-12.259	-12.871	-13.209	-13.276
11.500	0.351	2.948	-1.985	-4.916	-7.990	-10.031	-11.147	-11.782	-12.187	-12.799	-13.137	-13.204
11.750	0.422	3.019	-1.915	-4.845	-7.920	-9.960	-11.077	-11.712	-12.116	-12.728	-13.066	-13.133
12.000	0.491	3.088	-1.846	-4.776	-7.851	-9.892	-11.008	-11.643	-12.048	-12.660	-12.997	-13.064
12.250	0.557	3.154	-1.780	-4.710	-7.784	-9.825	-10.942	-11.576	-11.981	-12.593	-12.931	-12.998
