# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-7.973	-8.043	-8.073	-8.163	-8.088	-7.903	-7.707	-7.527	-7.375	-7.037	-6.545	-6.058
0.250	-10.068	-10.401	-10.635	-11.140	-11.236	-11.319	-11.401	-11.453	-11.486	-11.508	-11.374	-11.143
0.500	-9.769	-10.227	-10.658	-11.556	-11.793	-11.915	-11.992	-12.053	-12.109	-12.211	-12.193	-12.060
0.750	-9.225	-9.756	-10.366	-11.581	-11.976	-12.189	-12.286	-12.353	-12.417	-12.561	-12.616	-12.553
1.000	-8.512	-9.082	-9.879	-11.388	-11.958	-12.306	-12.471	-12.570	-12.650	-12.805	-12.859	-12.791
1.250	-7.649	-8.222	-9.227	-11.023	-11.782	-12.280	-12.529	-12.675	-12.780	-12.965	-13.030	-12.964
1.500	-6.643	-7.168	-8.418	-10.500	-11.472	-12.139	-12.488	-12.691	-12.831	-13.062	-13.151	-13.093
1.750	-5.506	-5.911	-7.456	-9.819	-11.038	-11.900	-12.366	-12.638	-12.820	-13.110	-13.233	-13.190
2.000	-4.260	-4.441	-6.358	-8.983	-10.492	-11.580	-12.181	-12.532	-12.762	-13.120	-13.285	-13.261
2.250	-2.954	-2.761	-5.161	-8.006	-9.865	-11.209	-11.960	-12.395	-12.676	-13.106	-13.316	-13.313
2.500	-1.676	-0.887	-3.953	-6.937	-9.215	-10.834	-11.733	-12.248	-12.578	-13.076	-13.331	-13.351
2.750	-0.612	1.048	-2.929	-5.934	-8.653	-10.514	-11.535	-12.116	-12.485	-13.042	-13.336	-13.377
3.000	0.002	2.447	-2.331	-5.281	-8.295	-10.301	-11.398	-12.020	-12.417	-13.014	-13.340	-13.399
3.250	0.148	2.745	-2.189	-5.119	-8.194	-10.235	-11.351	-11.986	-12.391	-13.003	-13.341	-13.408
3.500	0.138	2.735	-2.199	-5.129	-8.204	-10.244	-11.361	-11.996	-12.400	-13.012	-13.350	-13.417
3.750	0.121	2.718	-2.216	-5.146	-8.221	-10.262	-11.378	-12.013	-12.418	-13.030	-13.367	-13.434
4.000	0.099	2.696	-2.238	-5.168	-8.243	-10.284	-11.400	-12.035	-12.440	-13.052	-13.389	-13.456
4.250	0.071	2.668	-2.266	-5.196	-8.270	-10.311	-11.428	-12.063	-12.467	-13.079	-13.417	-13.484
4.500	0.044	2.641	-2.293	-5.223	-8.297	-10.338	-11.455	-12.090	-12.494	-13.106	-13.444	-13.511
4.750	0.016	2.613	-2.321	-5.251	-8.326	-10.366	-11.483	-12.118	-12.522	-13.135	-13.472	-13.539
5.000	-0.013	2.584	-2.350	-5.280	-8.355	-10.396	-11.512	-12.147	-12.552	-13.164	-13.501	-13.568
5.250	-0.040	2.557	-2.377	-5.307	-8.382	-10.422	-11.539	-12.174	-12.578	-13.191	-13.528	-13.595
5.500	-0.066	2.531	-2.403	-5.333	-8.407	-10.448	-11.565	-12.200	-12.604	-13.216	-13.554	-13.621
5.750	-0.091	2.506	-2.428	-5.358	-8.433	-10.474	-11.590	-12.225	-12.630	-13.242	-13.579	-13.647
6.000	-0.115	2.482	-2.452	-5.382	-8.457	-10.498	-11.614	-12.249	-12.653	-13.266	-13.603	-13.670
6.250	-0.136	2.461	-2.473	-5.403	-8.478	-10.518	-11.635	-12.270	-12.674	-13.287	-13.624	-13.691
6.500	-0.156	2.441	-2.493	-5.423	-8.498	-10.538	-11.655	-12.290	-12.694	-13.307	-13.644	-13.711
6.750	-0.175	2.422	-2.512	-5.442	-8.516	-10.557	-11.674	-12.309	-12.713	-13.325	-13.663	-13.730
7.000	-0.192	2.405	-2.529	-5.459	-8.533	-10.574	-11.691	-12.326	-12.730	-13.342	-13.680	-13.747
7.250	-0.206	2.391	-2.543	-5.473	-8.548	-10.589	-11.705	-12.340	-12.745	-13.357	-13.694	-13.762
7.500	-0.219	2.378	-2.556	-5.486	-8.561	-10.602	-11.718	-12.353	-12.758	-13.370	-13.707	-13.774
7.750	-0.230	2.367	-2.567	-5.497	-8.572	-10.613	-11.729	-12.364	-12.769	-13.381	-13.719	-13.786
8.000	-0.240	2.357	-2.577	-5.507	-8.582	-10.623	-11.739	-12.374	-12.779	-13.391	-13.728	-13.795
8.250	-0.248	2.349	-2.585	-5.515	-8.590	-10.630	-11.747	-12.382	-12.786	-13.399	-13.736	-13.803
8.500	-0.254	2.343	-2.591	-5.521	-8.595	-10.636	-11.753	-12.387	-12.792	-13.404	-13.742	-13.809
8.750	-0.258	2.339	-2.595	-5.525	-8.599	-10.640	-11.757	-12.392	-12.796	-13.408	-13.746	-13.813
9.000	-0.260	2.337	-2.597	-5.527	-8.602	-10.643	-11.759	-12.394	-12.798	-13.411	-13.748	-13.815
9.250	-0.261	2.336	-2.598	-5.528	-8.603	-10.643	-11.760	-12.395	-12.799	-13.412	-13.749	-13.816
9.500	-0.260	2.337	-2.597	-5.527	-8.602	-10.643	-11.759	-12.394	-12.799	-13.411	-13.748	-13.816
9.750	-0.258	2.339	-2.595	-5.525	-8.599	-10.640	-11.757	-12.392	-12.796	-13.408	-13.746	-13.813
10.000	-0.253	2.344	-2.590	-5.520	-8.595	-10.635	-11.752	-12.387	-12.791	-13.404	-13.741	-13.808
10.250	-0.247	2.350	-2.584	-5.514	-8.589	-10.629	-11.746	-12.381	-12.785	-13.398	-13.735	-13.802
10.500	-0.240	2.357	-2.576	-5.507	-8.581	-10.622	-11.738	-12.373	-12.778	-13.390	-13.728	-13.795
10.750	-0.231	2.366	-2.568	-5.498	-8.572	-10.613	-11.730	-12.364	-12.769	-13.381	-13.719	-13.786
11.000	-0.220	2.377	-2.557	-5.487	-8.562	-10.603	-11.719	-12.354	-12.758	-13.371	-13.708	-13.775
11.250	-0.208	2.389	-2.545	-5.475	-8.550	-10.591	-11.707	-12.342	-12.747	-13.359	-13.696	-13.763
11.500	-0.195	2.402	-2.531	-5.462	-8.536	-10.577	-11.693	-12.328	-12.733	-13.345	-13.683	-13.750
11.750	-0.179	2.418	-2.516	-5.446	-8.521	-10.562	-11.678	-12.313	-12.718	-13.330	-13.667	-13.734
12.000	-0.163	2.434	-2.500	-5.430	-8.504	-10.545	-11.662	-12.297	-12.701	-13.313	-13.651	-13.718
12.250	-0.145	2.452	-2.482	-5.412	-8.486	-10.527	-11.644	-12.279	-12.683	-13.295	-13.633	-13.700
12.500	-0.126	2.471	-2.463	-5.393	-8.467	-10.508	-11.625	-12.260	-12.664	-13.276	-13.614	-13.681
12.750	-0.105	2.492	-2.442	-5.372	-8.447	-10.488	-11.604	-12.239	-12.644	-13.256	-13.594	-13.661
13.000	-0.084	2.513	-2.421	-5.351	-8.425	-10.466	-11.583	-12.218	-12.622	-13.234	-13.572	-13.639
13.250	-0.061	2.536	-2.398	-5.328	-8.402	-10.443	-11.560	-12.195	-12.599	-13.211	-13.549	-13.616
13.500	-0.037	2.560	-2.374	-5.304	-8.378	-10.419	-11.536	-12.170	-12.575	-13.187	-13.525	-13.592
13.750	-0.011	2.586	-2.348	-5.278	-8.353	-10.394	-11.510	-12.145	-12.550	-13.162	-13.499	-13.566
14.000	0.015	2.612	-2.322	-5.252	-8.326	-10.367	-11.484	-12.118	-12.523	-13.135	-13.473	-13.540
14.250	0.043	2.640	-2.294	-5.224	-8.299	-10.339	-11.456	-12.091	-12.495	-13.108	-13.445	-13.512
14.500	0.072	2.669	-2.265	-5.195	-8.270	-10.311	-11.427	-12.062	-12.467	-13.079	-13.417	-13.484
14.750	0.101	2.698	-2.236	-5.166	-8.240	-10.281	-11.398	-12.033	-12.437	-13.049	-13.387	-13.454
15.000	0.132	2.729	-2.205	-5.135	-8.210	-10.251	-11.367	-12.002	-12.407	-13.019	-13.357	-13.424
15.250	0.163	2.760	-2.174	-5.104	-8.179	-10.219	-11.336	-11.971	-12.375	-12.988	-13.325	-13.392
15.500	0.195	2.792	-2.142	-5.072	-8.147	-10.187	-11.304	-11.939	-12.343	-12.955	-13.293	-13.360
15.750	0.228	2.825	-2.109	-5.039	-8.113	-10.154	-11.271	-11.906	-12.310	-12.922	-13.260	-13.327
16.000	0.262	2.859	-2.075	-5.005	-8.080	-10.120	-11.237	-11.872	-12.276	-12.888	-13.226	-13.293
16.250	0.297	2.894	-2.040	-4.970	-8.045	-10.085	-11.202	-11.837	-12.241	-12.854	-13.191	-13.258
16.500	0.332	2.929	-2.005	-4.935	-8.009	-10.050	-11.167	-11.802	-12.206	-12.818	-13.156	-13.223
16.750	0.368	2.965	-1.969	-4.899	-7.973	-10.014	-11.131	-11.766	-12.170	-12.782	-13.120	-13.187
17.000	0.405	3.002	-1.932	-4.862	-7.937	-9.977	-11.094	-11.729	-12.133	-12.746	-13.083	-13.150
17.250	0.442	3.039	-1.895	-4.825	-7.900	-9.940	-11.057	-11.692	-12.096	-12.709	-13.046	-13.113
17.500	0.479	3.076	-1.857	-4.788	-7.862	-9.903	-11.019	-11.654	-12.059	-12.671	-13.009	-13.076
17.750	0.517	3.114	-1.819	-4.750	-7.824	-9.865	-10.981	-11.616	-12.021	-12.633	-12.971	-13.038
18.000	0.556	3.153	-1.781	-4.711	-7.786	-9.827	-10.943	-11.578	-11.983	-12.595	-12.932	-12.999
18.250	0.595	3.191	-1.742	-4.672	-7.747	-9.788	-10.904	-11.539	-11.944	-12.556	-12.894	-12.961
18.500	0.634	3.231	-1.703	-4.633	-7.708	-9.749	-10.865	-11.500	-11.905	-12.517	-12.855	-12.922
18.750	0.673	3.270	-1.664	-4.594	-7.669	-9.710	-10.826	-11.461	-11.865	-12.478	-12.815	-12.882
19.000	0.712	3.309	-1.624	-4.555	-7.629	-9.670	-10.787	-11.421	-11.826	-12.438	-12.776	-12.843
19.250	0.752	3.349	-1.585	-4.515	-7.589	-9.630	-10.747	-11.382	-11.786	-12.398	-12.736	-12.803
19.500	0.792	3.389	-1.545	-4.475	-7.550	-9.590	-10.707	-11.342	-11.746	-12.359	-12.696	-12.763
19.750	0.832	3.429	-1.505	-4.435	-7.510	-9.551	-10.667	-11.302	-11.707	-12.319	-12.656	-12.724
20.000	0.872	3.469	-1.465	-4.395	-7.470	-9.511	-10.627	-11.262	-11.667	-12.279	-12.617	-12.684
20.250	0.911	3.508	-1.426	-4.356	-7.430	-9.471	-10.588	-11.223	-11.627	-12.239	-12.577	-12.644
20.500	0.951	3.548	-1.386	-4.316	-7.391	-9.432	-10.548	-11.183	-11.587	-12.200	-12.537	-12.604
20.750	0.990	3.587	-1.347	-4.277	-7.351	-9.392	-10.509	-11.144	-11.548	-12.160	-12.498	-12.565
21.000	1.030	3.627	-1.307	-4.237	-7.312	-9.353	-10.469	-11.104	-11.509	-12.121	-12.459	-12.526
21.250	1.069	3.666	-1.268	-4.198	-7.273	-9.314	-10.430	-11.065	-11.470	-12.082	-12.420	-12.487
21.500	1.107	3.704	-1.229	-4.160	-7.234	-9.275	-10.392	-11.026	-11.431	-12.043	-12.381	-12.448
21.750	1.146	3.743	-1.191	-4.121	-7.196	-9.236	-10.353	-10.988	-11.392	-12.005	-12.342	-12.409
22.000	1.184	3.781	-1.153	-4.083	-7.158	-9.198	-10.315	-10.950	-11.354	-11.966	-12.304	-12.371
22.250	1.222	3.819	-1.115	-4.045	-7.120	-9.161	-10.277	-10.912	-11.317	-11.929	-12.266	-12.333
22.500	1.259	3.856	-1.078	-4.008	-7.082	-9.123	-10.240	-10.875	-11.279	-11.891	-12.229	-12.296
22.750	1.296	3.893	-1.041	-3.971	-7.045	-9.086	-10.203	-10.838	-11.242	-11.854	-12.192	-12.259
23.000	1.333	3.930	-1.004	-3.934	-7.009	-9.050	-10.166	-10.801	-11.206	-11.818	-12.156	-12.223
