# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-11.146	-11.058	-10.920	-10.367	-9.972	-9.505	-9.154	-8.880	-8.667	-8.224	-7.636	-7.083
0.250	-14.319	-14.529	-14.628	-14.814	-14.709	-14.487	-14.272	-14.083	-13.928	-13.590	-13.106	-12.630
0.500	-14.078	-14.430	-14.698	-15.280	-15.352	-15.271	-15.130	-14.984	-14.857	-14.568	-14.129	-13.687
0.750	-13.287	-13.761	-14.233	-15.213	-15.478	-15.546	-15.483	-15.383	-15.287	-15.047	-14.654	-14.244
1.000	-12.233	-12.790	-13.495	-14.867	-15.342	-15.571	-15.595	-15.547	-15.484	-15.300	-14.956	-14.580
1.250	-11.317	-11.890	-12.779	-14.430	-15.088	-15.466	-15.575	-15.579	-15.551	-15.425	-15.130	-14.785
1.500	-10.706	-11.275	-12.273	-14.075	-14.850	-15.329	-15.505	-15.552	-15.554	-15.481	-15.233	-14.918
1.750	-10.214	-10.771	-11.883	-13.816	-14.676	-15.222	-15.442	-15.519	-15.542	-15.509	-15.300	-15.012
2.000	-9.727	-10.254	-11.497	-13.574	-14.530	-15.142	-15.397	-15.496	-15.536	-15.532	-15.353	-15.087
2.250	-9.223	-9.701	-11.088	-13.309	-14.374	-15.060	-15.355	-15.477	-15.531	-15.554	-15.399	-15.152
2.500	-8.699	-9.107	-10.649	-13.009	-14.192	-14.963	-15.304	-15.452	-15.523	-15.571	-15.435	-15.201
2.750	-8.155	-8.470	-10.180	-12.672	-13.980	-14.841	-15.234	-15.412	-15.503	-15.579	-15.463	-15.236
3.000	-7.589	-7.786	-9.681	-12.297	-13.735	-14.690	-15.137	-15.349	-15.461	-15.572	-15.481	-15.268
3.250	-7.006	-7.056	-9.154	-11.882	-13.459	-14.511	-15.016	-15.263	-15.399	-15.548	-15.487	-15.292
3.500	-6.407	-6.279	-8.602	-11.430	-13.151	-14.305	-14.871	-15.155	-15.316	-15.507	-15.481	-15.308
3.750	-5.788	-5.446	-8.021	-10.934	-12.809	-14.069	-14.699	-15.024	-15.212	-15.449	-15.462	-15.312
4.000	-5.156	-4.563	-7.418	-10.398	-12.435	-13.805	-14.503	-14.870	-15.087	-15.374	-15.428	-15.307
4.250	-4.510	-3.626	-6.794	-9.819	-12.028	-13.513	-14.282	-14.694	-14.942	-15.282	-15.382	-15.290
4.500	-3.849	-2.634	-6.149	-9.197	-11.587	-13.193	-14.036	-14.496	-14.777	-15.173	-15.322	-15.262
4.750	-3.175	-1.588	-5.487	-8.531	-11.114	-12.845	-13.766	-14.275	-14.590	-15.047	-15.248	-15.223
5.000	-2.490	-0.495	-4.812	-7.826	-10.611	-12.470	-13.472	-14.033	-14.385	-14.905	-15.161	-15.174
5.250	-1.789	0.645	-4.122	-7.079	-10.076	-12.068	-13.153	-13.768	-14.159	-14.746	-15.061	-15.113
5.500	-1.448	1.149	-3.785	-6.715	-9.790	-11.831	-12.947	-13.582	-13.987	-14.599	-14.937	-15.004
5.750	-1.313	1.284	-3.650	-6.580	-9.655	-11.695	-12.812	-13.447	-13.851	-14.464	-14.801	-14.868
6.000	-1.177	1.420	-3.513	-6.444	-9.518	-11.559	-12.675	-13.310	-13.715	-14.327	-14.665	-14.732
6.250	-1.040	1.557	-3.376	-6.307	-9.381	-11.422	-12.538	-13.173	-13.578	-14.190	-14.528	-14.595
6.500	-0.903	1.694	-3.240	-6.170	-9.244	-11.285	-12.402	-13.037	-13.441	-14.053	-14.391	-14.458
