# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.126	-10.142	-10.071	-9.758	-9.443	-9.040	-8.720	-8.464	-8.262	-7.838	-7.267	-6.725
0.250	-11.538	-11.947	-12.322	-13.163	-13.406	-13.482	-13.433	-13.343	-13.252	-13.017	-12.618	-12.194
0.500	-11.089	-11.597	-12.182	-13.400	-13.853	-14.107	-14.164	-14.141	-14.097	-13.943	-13.618	-13.245
0.750	-10.395	-10.953	-11.747	-13.288	-13.929	-14.330	-14.474	-14.507	-14.500	-14.412	-14.148	-13.817
1.000	-9.361	-9.917	-10.982	-12.880	-13.750	-14.320	-14.559	-14.650	-14.683	-14.663	-14.460	-14.172
1.250	-8.034	-8.481	-9.925	-12.212	-13.365	-14.134	-14.484	-14.641	-14.718	-14.773	-14.637	-14.394
1.500	-6.716	-6.911	-8.808	-11.425	-12.875	-13.846	-14.310	-14.535	-14.659	-14.793	-14.726	-14.531
1.750	-5.785	-5.735	-7.961	-10.750	-12.424	-13.555	-14.114	-14.399	-14.563	-14.767	-14.761	-14.606
2.000	-5.197	-4.979	-7.408	-10.273	-12.089	-13.326	-13.954	-14.284	-14.479	-14.734	-14.771	-14.643
2.250	-4.731	-4.339	-6.970	-9.896	-11.827	-13.145	-13.825	-14.188	-14.406	-14.704	-14.778	-14.676
2.500	-4.293	-3.696	-6.556	-9.534	-11.589	-12.987	-13.714	-14.106	-14.345	-14.677	-14.783	-14.701
2.750	-3.861	-3.026	-6.142	-9.159	-11.352	-12.838	-13.615	-14.037	-14.294	-14.656	-14.782	-14.711
3.000	-3.410	-2.310	-5.705	-8.745	-11.083	-12.662	-13.494	-13.949	-14.228	-14.625	-14.778	-14.724
3.250	-2.942	-1.552	-5.248	-8.295	-10.785	-12.460	-13.349	-13.840	-14.144	-14.581	-14.768	-14.734
3.500	-2.454	-0.746	-4.769	-7.805	-10.454	-12.230	-13.181	-13.710	-14.040	-14.522	-14.747	-14.739
3.750	-1.943	0.111	-4.267	-7.273	-10.090	-11.971	-12.986	-13.556	-13.915	-14.447	-14.714	-14.734
4.000	-1.413	1.007	-3.745	-6.704	-9.694	-11.683	-12.766	-13.380	-13.769	-14.354	-14.668	-14.719
4.250	-1.111	1.486	-3.448	-6.378	-9.453	-11.494	-12.610	-13.245	-13.650	-14.262	-14.600	-14.667
4.500	-1.026	1.571	-3.363	-6.293	-9.367	-11.408	-12.525	-13.160	-13.564	-14.176	-14.514	-14.581
4.750	-0.934	1.663	-3.271	-6.201	-9.275	-11.316	-12.433	-13.068	-13.472	-14.084	-14.422	-14.489
5.000	-0.836	1.761	-3.173	-6.103	-9.178	-11.219	-12.335	-12.970	-13.375	-13.987	-14.325	-14.392
5.250	-0.734	1.863	-3.071	-6.001	-9.075	-11.116	-12.233	-12.868	-13.272	-13.884	-14.222	-14.289
5.500	-0.628	1.969	-2.965	-5.895	-8.970	-11.010	-12.127	-12.762	-13.166	-13.779	-14.116	-14.183
5.750	-0.520	2.077	-2.857	-5.787	-8.862	-10.903	-12.019	-12.654	-13.058	-13.671	-14.008	-14.075
6.000	-0.412	2.185	-2.749	-5.679	-8.753	-10.794	-11.911	-12.546	-12.950	-13.562	-13.900	-13.967
6.250	-0.304	2.293	-2.640	-5.571	-8.645	-10.686	-11.803	-12.437	-12.842	-13.454	-13.792	-13.859
6.500	-0.197	2.400	-2.534	-5.464	-8.538	-10.579	-11.696	-12.330	-12.735	-13.347	-13.685	-13.752
6.750	-0.093	2.504	-2.429	-5.360	-8.434	-10.475	-11.591	-12.226	-12.631	-13.243	-13.581	-13.648
7.000	0.008	2.605	-2.329	-5.259	-8.333	-10.374	-11.491	-12.126	-12.530	-13.142	-13.480	-13.547
7.250	0.105	2.702	-2.232	-5.162	-8.237	-10.277	-11.394	-12.029	-12.433	-13.046	-13.383	-13.450
7.500	0.197	2.794	-2.140	-5.070	-8.144	-10.185	-11.302	-11.937	-12.341	-12.953	-13.291	-13.358
7.750	0.285	2.882	-2.052	-4.982	-8.057	-10.098	-11.214	-11.849	-12.254	-12.866	-13.204	-13.271
8.000	0.367	2.964	-1.970	-4.900	-7.974	-10.015	-11.132	-11.767	-12.171	-12.783	-13.121	-13.188
8.250	0.445	3.042	-1.892	-4.822	-7.897	-9.938	-11.054	-11.689	-12.093	-12.706	-13.043	-13.110
8.500	0.518	3.115	-1.819	-4.749	-7.824	-9.864	-10.981	-11.616	-12.020	-12.633	-12.970	-13.037
8.750	0.587	3.184	-1.750	-4.680	-7.755	-9.795	-10.912	-11.547	-11.951	-12.564	-12.901	-12.968
9.000	0.652	3.249	-1.685	-4.615	-7.690	-9.730	-10.847	-11.482	-11.886	-12.499	-12.836	-12.903
9.250	0.713	3.310	-1.623	-4.554	-7.628	-9.669	-10.785	-11.420	-11.825	-12.437	-12.775	-12.842
9.500	0.772	3.369	-1.565	-4.495	-7.570	-9.611	-10.727	-11.362	-11.766	-12.379	-12.716	-12.783
9.750	0.827	3.424	-1.509	-4.440	-7.514	-9.555	-10.672	-11.306	-11.711	-12.323	-12.661	-12.728
10.000	0.881	3.478	-1.456	-4.386	-7.461	-9.502	-10.618	-11.253	-11.658	-12.270	-12.608	-12.675
10.250	0.932	3.529	-1.405	-4.335	-7.410	-9.451	-10.567	-11.202	-11.607	-12.219	-12.557	-12.624
10.500	0.981	3.578	-1.356	-4.286	-7.361	-9.402	-10.518	-11.153	-11.558	-12.170	-12.507	-12.574
10.750	1.028	3.625	-1.309	-4.239	-7.313	-9.354	-10.471	-11.106	-11.510	-12.122	-12.460	-12.527
11.000	1.074	3.671	-1.263	-4.193	-7.267	-9.308	-10.425	-11.060	-11.464	-12.076	-12.414	-12.481
11.250	1.119	3.716	-1.218	-4.148	-7.223	-9.264	-10.380	-11.015	-11.419	-12.032	-12.369	-12.436
11.500	1.162	3.759	-1.175	-4.105	-7.179	-9.220	-10.337	-10.972	-11.376	-11.988	-12.326	-12.393
11.750	1.205	3.802	-1.132	-4.062	-7.137	-9.178	-10.294	-10.929	-11.334	-11.946	-12.284	-12.351
12.000	1.246	3.843	-1.091	-4.021	-7.096	-9.137	-10.253	-10.888	-11.292	-11.905	-12.242	-12.309
12.250	1.286	3.883	-1.051	-3.981	-7.055	-9.096	-10.213	-10.848	-11.252	-11.864	-12.202	-12.269
12.500	1.326	3.923	-1.011	-3.941	-7.016	-9.057	-10.173	-10.808	-11.213	-11.825	-12.162	-12.230
