# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.426	-10.458	-10.401	-10.137	-9.846	-9.463	-9.155	-8.906	-8.710	-8.294	-7.730	-7.194
0.250	-11.443	-11.903	-12.351	-13.309	-13.602	-13.724	-13.707	-13.640	-13.565	-13.361	-12.993	-12.591
0.500	-10.265	-10.831	-11.623	-13.142	-13.747	-14.115	-14.241	-14.263	-14.251	-14.155	-13.886	-13.553
0.750	-8.017	-8.515	-9.838	-12.005	-13.065	-13.776	-14.100	-14.244	-14.313	-14.357	-14.210	-13.959
1.000	-5.325	-5.416	-7.442	-10.145	-11.793	-12.943	-13.528	-13.834	-14.012	-14.240	-14.250	-14.102
1.250	-3.736	-3.735	-5.874	-8.612	-10.570	-12.034	-12.844	-13.300	-13.585	-13.998	-14.170	-14.130
1.500	-2.845	-2.738	-5.027	-7.806	-9.799	-11.367	-12.293	-12.840	-13.197	-13.746	-14.046	-14.094
1.750	-2.133	-1.666	-4.378	-7.277	-9.498	-11.160	-12.114	-12.670	-13.029	-13.579	-13.876	-13.922
2.000	-1.408	-0.443	-3.697	-6.671	-9.147	-10.919	-11.912	-12.484	-12.851	-13.408	-13.707	-13.753
2.250	-0.726	0.869	-3.041	-6.034	-8.765	-10.646	-11.683	-12.275	-12.652	-13.223	-13.530	-13.579
2.500	-0.141	2.076	-2.471	-5.439	-8.378	-10.350	-11.429	-12.042	-12.431	-13.020	-13.339	-13.394
2.750	0.323	2.891	-2.014	-4.948	-8.010	-10.043	-11.155	-11.787	-12.189	-12.797	-13.132	-13.197
3.000	0.578	3.175	-1.759	-4.689	-7.764	-9.804	-10.921	-11.556	-11.960	-12.573	-12.910	-12.977
3.250	0.807	3.404	-1.530	-4.460	-7.535	-9.576	-10.692	-11.327	-11.732	-12.344	-12.681	-12.748
3.500	1.034	3.631	-1.303	-4.233	-7.307	-9.348	-10.465	-11.100	-11.504	-12.116	-12.454	-12.521
3.750	1.257	3.854	-1.080	-4.010	-7.084	-9.125	-10.242	-10.876	-11.281	-11.893	-12.231	-12.298
4.000	1.472	4.069	-0.865	-3.795	-6.870	-8.911	-10.027	-10.662	-11.067	-11.679	-12.016	-12.083
4.250	1.673	4.270	-0.664	-3.594	-6.669	-8.709	-9.826	-10.461	-10.865	-11.478	-11.815	-11.882
4.500	1.861	4.457	-0.476	-3.406	-6.481	-8.522	-9.638	-10.273	-10.678	-11.290	-11.628	-11.695
4.750	2.032	4.629	-0.305	-3.235	-6.310	-8.350	-9.467	-10.102	-10.506	-11.118	-11.456	-11.523
5.000	2.189	4.786	-0.148	-3.078	-6.153	-8.194	-9.310	-9.945	-10.350	-10.962	-11.300	-11.367
5.250	2.331	4.928	-0.006	-2.936	-6.011	-8.051	-9.168	-9.803	-10.207	-10.820	-11.157	-11.224
5.500	2.461	5.058	0.124	-2.806	-5.880	-7.921	-9.038	-9.673	-10.077	-10.689	-11.027	-11.094
5.750	2.581	5.178	0.244	-2.686	-5.761	-7.802	-8.918	-9.553	-9.958	-10.570	-10.907	-10.974
6.000	2.691	5.288	0.355	-2.576	-5.650	-7.691	-8.807	-9.442	-9.847	-10.459	-10.797	-10.864
6.250	2.795	5.392	0.458	-2.472	-5.547	-7.588	-8.704	-9.339	-9.744	-10.356	-10.694	-10.761
6.500	2.892	5.489	0.555	-2.375	-5.450	-7.491	-8.607	-9.242	-9.647	-10.259	-10.596	-10.664
6.750	2.983	5.580	0.647	-2.284	-5.358	-7.399	-8.515	-9.150	-9.555	-10.167	-10.505	-10.572
7.000	3.071	5.668	0.734	-2.196	-5.271	-7.312	-8.428	-9.063	-9.467	-10.080	-10.417	-10.484
7.250	3.154	5.751	0.817	-2.113	-5.187	-7.228	-8.345	-8.980	-9.384	-9.996	-10.334	-10.401
7.500	3.235	5.832	0.898	-2.032	-5.107	-7.148	-8.264	-8.899	-9.304	-9.916	-10.254	-10.321
7.750	3.311	5.908	0.975	-1.956	-5.030	-7.071	-8.188	-8.822	-9.227	-9.839	-10.177	-10.244
