# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.559	-9.535	-9.446	-9.091	-8.789	-8.411	-8.111	-7.868	-7.677	-7.271	-6.719	-6.191
0.250	-11.652	-12.024	-12.311	-12.919	-13.000	-12.941	-12.828	-12.710	-12.607	-12.369	-11.988	-11.589
0.500	-11.433	-11.916	-12.399	-13.392	-13.658	-13.735	-13.689	-13.608	-13.530	-13.338	-13.006	-12.649
0.750	-11.119	-11.658	-12.294	-13.553	-13.963	-14.148	-14.156	-14.105	-14.046	-13.886	-13.586	-13.256
1.000	-10.795	-11.362	-12.130	-13.596	-14.128	-14.405	-14.462	-14.438	-14.397	-14.263	-13.987	-13.675
1.250	-10.470	-11.046	-11.934	-13.575	-14.216	-14.577	-14.680	-14.683	-14.658	-14.549	-14.288	-13.980
1.500	-10.154	-10.727	-11.728	-13.518	-14.258	-14.695	-14.841	-14.869	-14.860	-14.775	-14.530	-14.228
1.750	-9.841	-10.399	-11.508	-13.433	-14.266	-14.773	-14.959	-15.011	-15.018	-14.956	-14.729	-14.436
2.000	-9.537	-10.072	-11.286	-13.330	-14.251	-14.825	-15.048	-15.123	-15.145	-15.107	-14.897	-14.613
2.250	-9.236	-9.739	-11.057	-13.210	-14.216	-14.853	-15.113	-15.211	-15.246	-15.232	-15.039	-14.766
2.500	-8.927	-9.389	-10.813	-13.068	-14.158	-14.859	-15.155	-15.275	-15.325	-15.334	-15.160	-14.898
2.750	-8.632	-9.047	-10.574	-12.923	-14.093	-14.853	-15.185	-15.325	-15.390	-15.422	-15.266	-15.014
3.000	-8.328	-8.686	-10.322	-12.758	-14.010	-14.830	-15.196	-15.358	-15.437	-15.492	-15.356	-15.115
3.250	-8.032	-8.327	-10.071	-12.587	-13.919	-14.797	-15.198	-15.381	-15.474	-15.552	-15.434	-15.205
3.500	-7.724	-7.945	-9.804	-12.397	-13.811	-14.747	-15.183	-15.388	-15.495	-15.598	-15.500	-15.282
3.750	-7.430	-7.572	-9.545	-12.207	-13.701	-14.694	-15.164	-15.390	-15.511	-15.637	-15.558	-15.352
4.000	-7.122	-7.174	-9.270	-11.998	-13.573	-14.625	-15.130	-15.377	-15.513	-15.663	-15.604	-15.411
4.250	-6.815	-6.768	-8.991	-11.778	-13.436	-14.546	-15.087	-15.356	-15.507	-15.682	-15.643	-15.463
4.500	-6.511	-6.358	-8.712	-11.552	-13.294	-14.462	-15.037	-15.328	-15.494	-15.693	-15.676	-15.508
4.750	-6.198	-5.926	-8.420	-11.309	-13.136	-14.364	-14.976	-15.289	-15.470	-15.695	-15.699	-15.545
5.000	-5.882	-5.481	-8.123	-11.054	-12.969	-14.257	-14.905	-15.242	-15.438	-15.690	-15.716	-15.576
5.250	-5.571	-5.035	-7.828	-10.795	-12.798	-14.145	-14.830	-15.190	-15.402	-15.680	-15.728	-15.603
5.500	-5.251	-4.566	-7.521	-10.519	-12.612	-14.021	-14.744	-15.127	-15.355	-15.661	-15.733	-15.623
5.750	-4.925	-4.079	-7.206	-10.227	-12.415	-13.887	-14.648	-15.055	-15.300	-15.635	-15.732	-15.637
6.000	-4.600	-3.586	-6.891	-9.929	-12.211	-13.746	-14.546	-14.978	-15.240	-15.604	-15.726	-15.648
6.250	-4.274	-3.080	-6.573	-9.620	-11.999	-13.598	-14.438	-14.895	-15.174	-15.568	-15.715	-15.654
6.500	-3.939	-2.554	-6.245	-9.294	-11.775	-13.439	-14.319	-14.802	-15.099	-15.524	-15.698	-15.655
6.750	-3.598	-2.010	-5.910	-8.954	-11.538	-13.269	-14.191	-14.701	-15.017	-15.474	-15.675	-15.651
7.000	-3.253	-1.451	-5.570	-8.601	-11.292	-13.091	-14.055	-14.592	-14.927	-15.417	-15.648	-15.643
7.250	-2.910	-0.889	-5.233	-8.243	-11.041	-12.908	-13.915	-14.479	-14.834	-15.357	-15.618	-15.632
7.500	-2.558	-0.310	-4.887	-7.870	-10.778	-12.715	-13.766	-14.358	-14.732	-15.291	-15.581	-15.617
7.750	-2.199	0.287	-4.533	-7.482	-10.503	-12.511	-13.606	-14.228	-14.622	-15.217	-15.540	-15.597
8.000	-1.999	0.598	-4.336	-7.266	-10.341	-12.382	-13.498	-14.133	-14.538	-15.150	-15.487	-15.554
8.250	-1.939	0.658	-4.276	-7.206	-10.281	-12.322	-13.438	-14.073	-14.478	-15.090	-15.428	-15.495
8.500	-1.879	0.718	-4.216	-7.146	-10.221	-12.262	-13.378	-14.013	-14.418	-15.030	-15.367	-15.435
8.750	-1.817	0.780	-4.154	-7.084	-10.159	-12.200	-13.316	-13.951	-14.356	-14.968	-15.305	-15.372
9.000	-1.754	0.843	-4.090	-7.021	-10.095	-12.136	-13.252	-13.887	-14.292	-14.904	-15.242	-15.309
