# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-11.274	-11.249	-11.155	-10.774	-10.449	-10.042	-9.723	-9.468	-9.267	-8.846	-8.277	-7.738
0.250	-11.708	-12.177	-12.636	-13.601	-13.882	-13.994	-13.977	-13.913	-13.844	-13.654	-13.303	-12.916
0.500	-8.233	-8.712	-9.415	-11.021	-12.031	-12.829	-13.239	-13.443	-13.555	-13.673	-13.591	-13.383
0.750	-7.632	-8.184	-8.889	-10.273	-10.926	-11.650	-12.223	-12.606	-12.867	-13.274	-13.462	-13.438
1.000	-7.060	-7.635	-8.510	-10.134	-10.827	-11.418	-11.875	-12.216	-12.471	-12.910	-13.161	-13.191
1.250	-6.412	-6.978	-8.034	-9.894	-10.727	-11.356	-11.763	-12.045	-12.255	-12.621	-12.821	-12.827
1.500	-5.686	-6.209	-7.462	-9.548	-10.534	-11.237	-11.634	-11.881	-12.056	-12.353	-12.496	-12.469
1.750	-4.882	-5.321	-6.797	-9.100	-10.256	-11.059	-11.479	-11.719	-11.876	-12.125	-12.217	-12.155
2.000	-4.006	-4.306	-6.041	-8.550	-9.896	-10.822	-11.293	-11.549	-11.708	-11.940	-12.001	-11.913
2.250	-3.071	-3.165	-5.205	-7.901	-9.458	-10.526	-11.069	-11.359	-11.535	-11.782	-11.838	-11.740
2.500	-2.089	-1.894	-4.297	-7.153	-8.943	-10.169	-10.800	-11.138	-11.344	-11.629	-11.707	-11.614
2.750	-1.075	-0.496	-3.335	-6.308	-8.356	-9.754	-10.484	-10.881	-11.123	-11.465	-11.581	-11.508
3.000	-0.056	1.004	-2.350	-5.385	-7.712	-9.292	-10.129	-10.590	-10.875	-11.284	-11.452	-11.409
3.250	0.947	2.582	-1.367	-4.403	-7.026	-8.791	-9.739	-10.267	-10.598	-11.083	-11.312	-11.307
3.500	1.896	4.152	-0.432	-3.413	-6.329	-8.272	-9.328	-9.924	-10.301	-10.865	-11.161	-11.200
3.750	2.495	5.092	0.158	-2.772	-5.846	-7.887	-9.004	-9.638	-10.043	-10.655	-10.993	-11.060
4.000	2.671	5.268	0.334	-2.596	-5.670	-7.711	-8.828	-9.463	-9.867	-10.479	-10.817	-10.884
4.250	2.834	5.431	0.498	-2.433	-5.507	-7.548	-8.664	-9.299	-9.704	-10.316	-10.654	-10.721
4.500	2.986	5.583	0.649	-2.281	-5.356	-7.396	-8.513	-9.148	-9.552	-10.165	-10.502	-10.569
4.750	3.125	5.722	0.788	-2.142	-5.217	-7.258	-8.374	-9.009	-9.414	-10.026	-10.364	-10.431
5.000	3.252	5.849	0.916	-2.015	-5.089	-7.130	-8.246	-8.881	-9.286	-9.898	-10.236	-10.303
5.250	3.371	5.967	1.034	-1.896	-4.971	-7.012	-8.128	-8.763	-9.168	-9.780	-10.118	-10.185
5.500	3.480	6.077	1.144	-1.787	-4.861	-6.902	-8.018	-8.653	-9.058	-9.670	-10.008	-10.075
