# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-8.756	-8.767	-8.718	-8.530	-8.321	-8.028	-7.776	-7.563	-7.391	-7.019	-6.496	-5.989
0.250	-10.707	-11.089	-11.389	-12.029	-12.141	-12.138	-12.088	-12.026	-11.971	-11.830	-11.551	-11.228
0.500	-10.488	-10.978	-11.475	-12.496	-12.783	-12.889	-12.881	-12.841	-12.802	-12.704	-12.486	-12.222
0.750	-10.192	-10.735	-11.385	-12.667	-13.092	-13.296	-13.328	-13.306	-13.278	-13.200	-13.015	-12.785
1.000	-9.893	-10.462	-11.241	-12.724	-13.268	-13.561	-13.639	-13.639	-13.622	-13.556	-13.374	-13.145
1.250	-9.608	-10.185	-11.079	-12.728	-13.376	-13.748	-13.868	-13.891	-13.887	-13.834	-13.653	-13.418
1.500	-9.336	-9.909	-10.909	-12.698	-13.439	-13.883	-14.041	-14.086	-14.094	-14.058	-13.882	-13.645
1.750	-9.075	-9.635	-10.735	-12.647	-13.474	-13.982	-14.176	-14.241	-14.262	-14.243	-14.075	-13.839
2.000	-8.824	-9.365	-10.559	-12.580	-13.487	-14.055	-14.283	-14.368	-14.401	-14.398	-14.240	-14.006
2.250	-8.587	-9.102	-10.386	-12.505	-13.486	-14.110	-14.370	-14.473	-14.518	-14.532	-14.384	-14.153
2.500	-8.358	-8.841	-10.213	-12.421	-13.473	-14.150	-14.440	-14.561	-14.617	-14.647	-14.510	-14.284
2.750	-8.132	-8.578	-10.038	-12.327	-13.448	-14.175	-14.495	-14.633	-14.700	-14.747	-14.620	-14.399
3.000	-7.919	-8.325	-9.869	-12.232	-13.418	-14.193	-14.540	-14.695	-14.772	-14.835	-14.719	-14.502
3.250	-7.705	-8.067	-9.696	-12.128	-13.378	-14.200	-14.574	-14.744	-14.832	-14.911	-14.806	-14.594
3.500	-7.501	-7.814	-9.528	-12.022	-13.334	-14.201	-14.600	-14.787	-14.884	-14.978	-14.884	-14.678
3.750	-7.297	-7.559	-9.356	-11.910	-13.282	-14.193	-14.618	-14.820	-14.927	-15.036	-14.953	-14.752
4.000	-7.101	-7.307	-9.189	-11.796	-13.228	-14.181	-14.631	-14.847	-14.964	-15.088	-15.016	-14.820
4.250	-6.907	-7.055	-9.021	-11.678	-13.168	-14.163	-14.637	-14.868	-14.994	-15.133	-15.072	-14.882
4.500	-6.714	-6.799	-8.851	-11.555	-13.103	-14.138	-14.636	-14.882	-15.017	-15.172	-15.121	-14.938
4.750	-6.525	-6.545	-8.683	-11.431	-13.035	-14.110	-14.632	-14.891	-15.036	-15.205	-15.166	-14.989
5.000	-6.338	-6.290	-8.515	-11.303	-12.964	-14.078	-14.623	-14.896	-15.051	-15.234	-15.207	-15.036
5.250	-6.151	-6.031	-8.345	-11.170	-12.887	-14.040	-14.608	-14.896	-15.060	-15.259	-15.243	-15.078
5.500	-5.968	-5.773	-8.177	-11.035	-12.809	-14.000	-14.591	-14.893	-15.065	-15.279	-15.275	-15.118
5.750	-5.785	-5.512	-8.008	-10.897	-12.726	-13.956	-14.569	-14.885	-15.067	-15.296	-15.304	-15.154
6.000	-5.602	-5.248	-7.837	-10.754	-12.639	-13.907	-14.543	-14.873	-15.065	-15.309	-15.330	-15.188
6.250	-5.423	-4.984	-7.668	-10.611	-12.550	-13.856	-14.515	-14.859	-15.060	-15.320	-15.354	-15.219
6.500	-5.241	-4.715	-7.497	-10.462	-12.457	-13.801	-14.482	-14.840	-15.051	-15.327	-15.374	-15.247
6.750	-5.061	-4.444	-7.325	-10.309	-12.361	-13.742	-14.447	-14.819	-15.039	-15.332	-15.392	-15.274
7.000	-4.880	-4.169	-7.152	-10.153	-12.261	-13.680	-14.407	-14.794	-15.024	-15.333	-15.407	-15.298
7.250	-4.700	-3.893	-6.979	-9.995	-12.159	-13.615	-14.366	-14.767	-15.007	-15.333	-15.421	-15.321
7.500	-4.520	-3.613	-6.805	-9.833	-12.054	-13.548	-14.321	-14.736	-14.986	-15.329	-15.432	-15.342
7.750	-4.340	-3.331	-6.630	-9.667	-11.946	-13.477	-14.274	-14.704	-14.964	-15.324	-15.442	-15.361
8.000	-4.158	-3.043	-6.453	-9.497	-11.833	-13.402	-14.223	-14.667	-14.938	-15.316	-15.449	-15.378
8.250	-3.975	-2.750	-6.275	-9.323	-11.717	-13.325	-14.169	-14.628	-14.909	-15.305	-15.454	-15.393
8.500	-3.792	-2.457	-6.097	-9.146	-11.599	-13.245	-14.113	-14.588	-14.879	-15.293	-15.457	-15.407
8.750	-3.609	-2.159	-5.917	-8.966	-11.478	-13.162	-14.054	-14.544	-14.846	-15.279	-15.459	-15.420
9.000	-3.424	-1.856	-5.736	-8.781	-11.353	-13.076	-13.992	-14.498	-14.811	-15.262	-15.459	-15.430
9.250	-3.238	-1.549	-5.553	-8.592	-11.225	-12.987	-13.927	-14.448	-14.772	-15.243	-15.457	-15.440
9.500	-3.050	-1.238	-5.368	-8.399	-11.094	-12.895	-13.860	-14.397	-14.732	-15.222	-15.453	-15.447
9.750	-2.861	-0.922	-5.182	-8.201	-10.958	-12.799	-13.789	-14.342	-14.689	-15.199	-15.447	-15.453
10.000	-2.671	-0.604	-4.996	-8.002	-10.821	-12.702	-13.717	-14.286	-14.644	-15.174	-15.440	-15.458
10.250	-2.479	-0.281	-4.807	-7.797	-10.680	-12.601	-13.641	-14.227	-14.597	-15.147	-15.430	-15.461
10.500	-2.285	0.047	-4.616	-7.588	-10.535	-12.497	-13.563	-14.165	-14.547	-15.118	-15.419	-15.462
10.750	-2.089	0.379	-4.423	-7.374	-10.387	-12.390	-13.482	-14.101	-14.494	-15.087	-15.407	-15.462
11.000	-1.903	0.694	-4.240	-7.170	-10.245	-12.286	-13.402	-14.037	-14.442	-15.054	-15.392	-15.459
11.250	-1.881	0.716	-4.218	-7.148	-10.222	-12.263	-13.380	-14.015	-14.419	-15.031	-15.369	-15.436
11.500	-1.858	0.739	-4.194	-7.125	-10.199	-12.240	-13.356	-13.991	-14.396	-15.008	-15.346	-15.413
11.750	-1.834	0.763	-4.171	-7.101	-10.175	-12.216	-13.333	-13.967	-14.372	-14.984	-15.322	-15.389
12.000	-1.809	0.788	-4.146	-7.076	-10.150	-12.191	-13.308	-13.943	-14.347	-14.959	-15.297	-15.364
12.250	-1.783	0.814	-4.120	-7.050	-10.125	-12.166	-13.282	-13.917	-14.322	-14.934	-15.271	-15.338
12.500	-1.757	0.840	-4.094	-7.024	-10.099	-12.139	-13.256	-13.891	-14.295	-14.908	-15.245	-15.312
12.750	-1.730	0.867	-4.067	-6.997	-10.071	-12.112	-13.229	-13.864	-14.268	-14.880	-15.218	-15.285
13.000	-1.702	0.895	-4.039	-6.969	-10.044	-12.085	-13.201	-13.836	-14.240	-14.853	-15.190	-15.257
13.250	-1.674	0.923	-4.010	-6.941	-10.015	-12.056	-13.173	-13.807	-14.212	-14.824	-15.162	-15.229
13.500	-1.645	0.952	-3.982	-6.912	-9.986	-12.027	-13.144	-13.778	-14.183	-14.795	-15.133	-15.200
13.750	-1.615	0.982	-3.952	-6.882	-9.957	-11.998	-13.114	-13.749	-14.154	-14.766	-15.103	-15.170
14.000	-1.585	1.012	-3.922	-6.852	-9.927	-11.967	-13.084	-13.719	-14.123	-14.735	-15.073	-15.140
14.250	-1.554	1.043	-3.891	-6.821	-9.896	-11.936	-13.053	-13.688	-14.092	-14.705	-15.042	-15.109
14.500	-1.523	1.074	-3.860	-6.790	-9.864	-11.905	-13.022	-13.657	-14.061	-14.673	-15.011	-15.078
14.750	-1.491	1.106	-3.828	-6.758	-9.832	-11.873	-12.990	-13.625	-14.029	-14.641	-14.979	-15.046
15.000	-1.458	1.139	-3.795	-6.725	-9.800	-11.840	-12.957	-13.592	-13.996	-14.609	-14.946	-15.013
15.250	-1.425	1.172	-3.762	-6.692	-9.767	-11.807	-12.924	-13.559	-13.963	-14.576	-14.913	-14.980
15.500	-1.391	1.206	-3.728	-6.658	-9.733	-11.774	-12.890	-13.525	-13.930	-14.542	-14.880	-14.947
15.750	-1.357	1.240	-3.694	-6.624	-9.699	-11.740	-12.856	-13.491	-13.896	-14.508	-14.846	-14.913
16.000	-1.323	1.274	-3.660	-6.590	-9.665	-11.705	-12.822	-13.457	-13.861	-14.474	-14.811	-14.878
16.250	-1.288	1.309	-3.625	-6.555	-9.630	-11.671	-12.787	-13.422	-13.827	-14.439	-14.777	-14.844
16.500	-1.253	1.344	-3.590	-6.520	-9.595	-11.635	-12.752	-13.387	-13.791	-14.404	-14.741	-14.808
