# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.948	-10.914	-10.814	-10.409	-10.072	-9.654	-9.329	-9.070	-8.867	-8.440	-7.868	-7.325
0.250	-12.952	-13.305	-13.567	-14.134	-14.212	-14.160	-14.049	-13.929	-13.821	-13.565	-13.156	-12.730
0.500	-11.505	-12.036	-12.647	-13.872	-14.282	-14.488	-14.521	-14.489	-14.442	-14.294	-13.985	-13.630
0.750	-8.955	-9.507	-10.636	-12.589	-13.469	-14.040	-14.282	-14.378	-14.418	-14.418	-14.241	-13.976
1.000	-6.279	-6.632	-8.228	-10.678	-12.089	-13.092	-13.604	-13.871	-14.028	-14.227	-14.222	-14.071
1.250	-4.502	-4.758	-6.536	-9.086	-10.755	-12.062	-12.808	-13.238	-13.511	-13.917	-14.094	-14.062
1.500	-2.974	-2.928	-5.142	-7.897	-9.808	-11.317	-12.213	-12.745	-13.094	-13.632	-13.925	-13.969
1.750	-1.592	-0.838	-3.866	-6.813	-9.204	-10.949	-11.935	-12.505	-12.872	-13.430	-13.732	-13.780
2.000	-0.530	1.292	-2.852	-5.833	-8.662	-10.592	-11.654	-12.260	-12.646	-13.229	-13.546	-13.600
2.250	0.072	2.600	-2.264	-5.203	-8.250	-10.276	-11.384	-12.013	-12.414	-13.019	-13.352	-13.415
2.500	0.343	2.940	-1.994	-4.924	-7.998	-10.039	-11.156	-11.790	-12.195	-12.807	-13.145	-13.212
2.750	0.559	3.156	-1.778	-4.708	-7.783	-9.823	-10.940	-11.575	-11.979	-12.592	-12.929	-12.996
3.000	0.776	3.373	-1.561	-4.491	-7.565	-9.606	-10.723	-11.358	-11.762	-12.374	-12.712	-12.779
3.250	0.997	3.594	-1.340	-4.270	-7.345	-9.385	-10.502	-11.137	-11.541	-12.154	-12.491	-12.558
3.500	1.215	3.812	-1.122	-4.052	-7.127	-9.167	-10.284	-10.919	-11.323	-11.935	-12.273	-12.340
3.750	1.430	4.027	-0.907	-3.837	-6.912	-8.952	-10.069	-10.704	-11.108	-11.721	-12.058	-12.125
4.000	1.637	4.234	-0.700	-3.630	-6.704	-8.745	-9.862	-10.496	-10.901	-11.513	-11.851	-11.918
4.250	1.834	4.431	-0.503	-3.433	-6.508	-8.549	-9.665	-10.300	-10.705	-11.317	-11.654	-11.722
4.500	2.019	4.616	-0.318	-3.248	-6.323	-8.364	-9.480	-10.115	-10.520	-11.132	-11.470	-11.537
4.750	2.189	4.786	-0.148	-3.078	-6.153	-8.193	-9.310	-9.945	-10.349	-10.962	-11.299	-11.366
5.000	2.346	4.943	0.009	-2.921	-5.996	-8.037	-9.153	-9.788	-10.193	-10.805	-11.143	-11.210
5.250	2.489	5.086	0.152	-2.778	-5.853	-7.893	-9.010	-9.645	-10.049	-10.662	-10.999	-11.066
5.500	2.621	5.218	0.284	-2.646	-5.721	-7.762	-8.878	-9.513	-9.918	-10.530	-10.868	-10.935
5.750	2.742	5.339	0.405	-2.525	-5.600	-7.641	-8.757	-9.392	-9.796	-10.409	-10.746	-10.813
6.000	2.854	5.451	0.517	-2.413	-5.487	-7.528	-8.645	-9.280	-9.684	-10.296	-10.634	-10.701
6.250	2.959	5.556	0.622	-2.308	-5.382	-7.423	-8.540	-9.175	-9.579	-10.191	-10.529	-10.596
6.500	3.058	5.655	0.721	-2.209	-5.283	-7.324	-8.441	-9.076	-9.480	-10.092	-10.430	-10.497
6.750	3.152	5.749	0.815	-2.115	-5.190	-7.231	-8.347	-8.982	-9.387	-9.999	-10.336	-10.403
7.000	3.241	5.838	0.904	-2.026	-5.101	-7.141	-8.258	-8.893	-9.297	-9.910	-10.247	-10.314
