# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.559	-9.535	-9.445	-9.090	-8.789	-8.411	-8.111	-7.868	-7.677	-7.271	-6.719	-6.190
0.250	-11.628	-12.002	-12.291	-12.905	-12.989	-12.932	-12.821	-12.703	-12.601	-12.364	-11.984	-11.585
0.500	-11.365	-11.852	-12.343	-13.351	-13.626	-13.710	-13.667	-13.589	-13.513	-13.324	-12.995	-12.639
0.750	-10.998	-11.542	-12.194	-13.479	-13.905	-14.102	-14.118	-14.071	-14.016	-13.861	-13.567	-13.240
1.000	-10.613	-11.183	-11.977	-13.484	-14.040	-14.336	-14.404	-14.387	-14.350	-14.225	-13.957	-13.651
1.250	-10.223	-10.800	-11.727	-13.420	-14.095	-14.482	-14.601	-14.614	-14.596	-14.498	-14.247	-13.947
1.500	-9.829	-10.396	-11.451	-13.309	-14.096	-14.568	-14.735	-14.776	-14.776	-14.707	-14.476	-14.184
1.750	-9.435	-9.978	-11.159	-13.165	-14.059	-14.612	-14.825	-14.894	-14.912	-14.871	-14.661	-14.381
2.000	-9.030	-9.536	-10.845	-12.988	-13.987	-14.620	-14.878	-14.975	-15.011	-14.999	-14.811	-14.543
2.250	-8.616	-9.071	-10.512	-12.783	-13.886	-14.597	-14.901	-15.026	-15.080	-15.098	-14.934	-14.680
2.500	-8.218	-8.610	-10.182	-12.568	-13.774	-14.560	-14.908	-15.060	-15.132	-15.179	-15.039	-14.798
2.750	-7.795	-8.107	-9.822	-12.318	-13.629	-14.493	-14.887	-15.066	-15.158	-15.236	-15.121	-14.895
3.000	-7.379	-7.598	-9.460	-12.055	-13.472	-14.411	-14.851	-15.059	-15.169	-15.278	-15.188	-14.979
3.250	-6.941	-7.049	-9.071	-11.759	-13.286	-14.305	-14.792	-15.029	-15.159	-15.301	-15.239	-15.045
3.500	-6.516	-6.497	-8.685	-11.456	-13.093	-14.189	-14.723	-14.990	-15.139	-15.314	-15.279	-15.103
3.750	-6.063	-5.895	-8.267	-11.114	-12.868	-14.046	-14.630	-14.928	-15.098	-15.309	-15.303	-15.145
4.000	-5.621	-5.287	-7.853	-10.763	-12.634	-13.895	-14.528	-14.857	-15.049	-15.295	-15.319	-15.180
4.250	-5.166	-4.645	-7.421	-10.384	-12.379	-13.724	-14.409	-14.770	-14.984	-15.268	-15.323	-15.203
4.500	-4.694	-3.960	-6.968	-9.973	-12.098	-13.532	-14.271	-14.666	-14.903	-15.226	-15.314	-15.216
4.750	-4.232	-3.268	-6.520	-9.553	-11.810	-13.331	-14.124	-14.553	-14.814	-15.177	-15.299	-15.222
5.000	-3.758	-2.540	-6.058	-9.104	-11.500	-13.112	-13.962	-14.426	-14.711	-15.115	-15.273	-15.220
5.250	-3.270	-1.773	-5.580	-8.626	-11.167	-12.873	-13.781	-14.282	-14.592	-15.041	-15.236	-15.207
5.500	-2.778	-0.980	-5.096	-8.126	-10.818	-12.620	-13.587	-14.125	-14.462	-14.956	-15.190	-15.188
5.750	-2.292	-0.181	-4.617	-7.617	-10.461	-12.358	-13.384	-13.961	-14.324	-14.864	-15.138	-15.162
6.000	-1.796	0.643	-4.128	-7.084	-10.083	-12.077	-13.164	-13.780	-14.171	-14.759	-15.075	-15.128
6.250	-1.507	1.090	-3.844	-6.774	-9.849	-11.889	-13.006	-13.641	-14.045	-14.657	-14.995	-15.062
6.500	-1.416	1.181	-3.753	-6.683	-9.758	-11.798	-12.915	-13.550	-13.954	-14.567	-14.904	-14.971
6.750	-1.325	1.272	-3.662	-6.592	-9.666	-11.707	-12.824	-13.459	-13.863	-14.475	-14.813	-14.880
7.000	-1.231	1.366	-3.568	-6.498	-9.572	-11.613	-12.730	-13.365	-13.769	-14.381	-14.719	-14.786
7.250	-1.133	1.464	-3.470	-6.400	-9.475	-11.516	-12.632	-13.267	-13.672	-14.284	-14.621	-14.688
7.500	-1.034	1.563	-3.371	-6.301	-9.375	-11.416	-12.533	-13.167	-13.572	-14.184	-14.522	-14.589
7.750	-0.933	1.664	-3.270	-6.200	-9.275	-11.316	-12.432	-13.067	-13.472	-14.084	-14.421	-14.488
8.000	-0.834	1.763	-3.170	-6.101	-9.175	-11.216	-12.332	-12.967	-13.372	-13.984	-14.322	-14.389
8.250	-0.733	1.864	-3.070	-6.000	-9.075	-11.115	-12.232	-12.867	-13.271	-13.884	-14.221	-14.288
8.500	-0.632	1.965	-2.969	-5.899	-8.973	-11.014	-12.131	-12.765	-13.170	-13.782	-14.120	-14.187
8.750	-0.530	2.067	-2.867	-5.797	-8.872	-10.913	-12.029	-12.664	-13.069	-13.681	-14.018	-14.085
9.000	-0.429	2.168	-2.766	-5.696	-8.771	-10.811	-11.928	-12.563	-12.967	-13.580	-13.917	-13.984
9.250	-0.329	2.268	-2.666	-5.596	-8.671	-10.712	-11.828	-12.463	-12.868	-13.480	-13.818	-13.885
9.500	-0.232	2.365	-2.569	-5.499	-8.574	-10.614	-11.731	-12.366	-12.770	-13.383	-13.720	-13.787
9.750	-0.136	2.461	-2.473	-5.403	-8.478	-10.518	-11.635	-12.270	-12.674	-13.286	-13.624	-13.691
10.000	-0.042	2.555	-2.379	-5.309	-8.383	-10.424	-11.541	-12.175	-12.580	-13.192	-13.530	-13.597
10.250	0.051	2.648	-2.286	-5.216	-8.291	-10.332	-11.448	-12.083	-12.488	-13.100	-13.437	-13.504
10.500	0.141	2.738	-2.196	-5.126	-8.201	-10.242	-11.358	-11.993	-12.398	-13.010	-13.347	-13.415
10.750	0.228	2.825	-2.109	-5.039	-8.113	-10.154	-11.271	-11.906	-12.310	-12.922	-13.260	-13.327
11.000	0.312	2.909	-2.024	-4.955	-8.029	-10.070	-11.186	-11.821	-12.226	-12.838	-13.176	-13.243
11.250	0.394	2.991	-1.943	-4.873	-7.948	-9.989	-11.105	-11.740	-12.145	-12.757	-13.095	-13.162
11.500	0.472	3.069	-1.865	-4.795	-7.870	-9.911	-11.027	-11.662	-12.067	-12.679	-13.016	-13.084
11.750	0.547	3.144	-1.790	-4.720	-7.795	-9.835	-10.952	-11.587	-11.991	-12.604	-12.941	-13.008
12.000	0.619	3.216	-1.718	-4.648	-7.722	-9.763	-10.880	-11.515	-11.919	-12.531	-12.869	-12.936
