# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-8.999	-9.109	-9.107	-9.002	-8.763	-8.421	-8.134	-7.897	-7.708	-7.304	-6.752	-6.223
0.250	-8.145	-8.720	-9.639	-11.324	-11.995	-12.377	-12.485	-12.485	-12.451	-12.309	-11.988	-11.614
0.500	-7.056	-7.543	-8.903	-11.101	-12.148	-12.813	-13.086	-13.185	-13.219	-13.190	-12.967	-12.659
0.750	-6.239	-6.549	-8.264	-10.763	-12.083	-12.951	-13.343	-13.517	-13.601	-13.657	-13.508	-13.249
1.000	-5.575	-5.673	-7.705	-10.402	-11.947	-12.977	-13.467	-13.703	-13.828	-13.956	-13.869	-13.651
1.250	-5.021	-4.890	-7.215	-10.046	-11.784	-12.952	-13.526	-13.814	-13.976	-14.166	-14.134	-13.953
1.500	-4.542	-4.175	-6.776	-9.697	-11.607	-12.896	-13.544	-13.879	-14.074	-14.321	-14.338	-14.190
1.750	-4.115	-3.510	-6.376	-9.356	-11.423	-12.819	-13.535	-13.914	-14.138	-14.437	-14.501	-14.383
2.000	-3.730	-2.892	-6.010	-9.025	-11.235	-12.730	-13.508	-13.926	-14.179	-14.526	-14.633	-14.544
2.250	-3.381	-2.316	-5.674	-8.707	-11.050	-12.635	-13.469	-13.925	-14.203	-14.596	-14.743	-14.682
2.500	-3.056	-1.768	-5.358	-8.396	-10.863	-12.532	-13.420	-13.910	-14.213	-14.649	-14.834	-14.799
2.750	-2.749	-1.248	-5.060	-8.093	-10.676	-12.423	-13.361	-13.884	-14.211	-14.689	-14.911	-14.901
3.000	-2.465	-0.758	-4.781	-7.801	-10.493	-12.314	-13.299	-13.853	-14.202	-14.719	-14.976	-14.990
3.250	-2.187	-0.281	-4.510	-7.511	-10.307	-12.197	-13.229	-13.812	-14.183	-14.738	-15.030	-15.068
3.500	-2.053	0.044	-4.379	-7.366	-10.239	-12.170	-13.223	-13.819	-14.198	-14.767	-15.069	-15.114
3.750	-1.949	0.312	-4.278	-7.251	-10.186	-12.149	-13.220	-13.827	-14.212	-14.792	-15.103	-15.152
4.000	-1.853	0.545	-4.186	-7.143	-10.133	-12.125	-13.212	-13.829	-14.221	-14.811	-15.130	-15.185
4.250	-1.775	0.729	-4.110	-7.054	-10.088	-12.104	-13.205	-13.830	-14.228	-14.828	-15.156	-15.216
4.500	-1.704	0.881	-4.041	-6.973	-10.042	-12.079	-13.193	-13.827	-14.230	-14.840	-15.176	-15.242
4.750	-1.703	0.894	-4.040	-6.970	-10.045	-12.085	-13.202	-13.837	-14.241	-14.854	-15.191	-15.258
5.000	-1.716	0.881	-4.053	-6.983	-10.058	-12.098	-13.215	-13.850	-14.254	-14.866	-15.204	-15.271
5.250	-1.725	0.872	-4.062	-6.992	-10.067	-12.108	-13.224	-13.859	-14.264	-14.876	-15.213	-15.280
5.500	-1.732	0.865	-4.069	-6.999	-10.074	-12.115	-13.231	-13.866	-14.270	-14.883	-15.220	-15.287
5.750	-1.737	0.859	-4.074	-7.004	-10.079	-12.120	-13.236	-13.871	-14.276	-14.888	-15.226	-15.293
6.000	-1.741	0.856	-4.078	-7.008	-10.082	-12.123	-13.240	-13.875	-14.279	-14.891	-15.229	-15.296
6.250	-1.741	0.856	-4.078	-7.008	-10.083	-12.124	-13.240	-13.875	-14.280	-14.892	-15.229	-15.296
6.500	-1.740	0.857	-4.077	-7.007	-10.081	-12.122	-13.239	-13.874	-14.278	-14.890	-15.228	-15.295
6.750	-1.737	0.860	-4.074	-7.004	-10.079	-12.119	-13.236	-13.871	-14.275	-14.887	-15.225	-15.292
7.000	-1.733	0.864	-4.069	-7.000	-10.074	-12.115	-13.231	-13.866	-14.271	-14.883	-15.221	-15.288
7.250	-1.726	0.871	-4.063	-6.993	-10.067	-12.108	-13.225	-13.859	-14.264	-14.876	-15.214	-15.281
7.500	-1.717	0.880	-4.054	-6.984	-10.059	-12.100	-13.216	-13.851	-14.256	-14.868	-15.205	-15.272
7.750	-1.707	0.890	-4.044	-6.974	-10.049	-12.089	-13.206	-13.841	-14.245	-14.857	-15.195	-15.262
8.000	-1.695	0.902	-4.032	-6.962	-10.037	-12.078	-13.194	-13.829	-14.234	-14.846	-15.183	-15.251
8.250	-1.682	0.915	-4.019	-6.949	-10.024	-12.065	-13.181	-13.816	-14.221	-14.833	-15.170	-15.237
8.500	-1.667	0.930	-4.004	-6.934	-10.009	-12.049	-13.166	-13.801	-14.205	-14.818	-15.155	-15.222
8.750	-1.651	0.946	-3.988	-6.918	-9.992	-12.033	-13.150	-13.785	-14.189	-14.801	-15.139	-15.206
9.000	-1.633	0.964	-3.970	-6.900	-9.974	-12.015	-13.132	-13.767	-14.171	-14.783	-15.121	-15.188
9.250	-1.614	0.983	-3.950	-6.881	-9.955	-11.996	-13.112	-13.747	-14.152	-14.764	-15.102	-15.169
9.500	-1.593	1.004	-3.930	-6.860	-9.934	-11.975	-13.092	-13.727	-14.131	-14.743	-15.081	-15.148
9.750	-1.571	1.026	-3.908	-6.838	-9.912	-11.953	-13.070	-13.705	-14.109	-14.721	-15.059	-15.126
10.000	-1.547	1.050	-3.884	-6.814	-9.889	-11.930	-13.046	-13.681	-14.086	-14.698	-15.036	-15.103
10.250	-1.523	1.074	-3.860	-6.790	-9.864	-11.905	-13.022	-13.657	-14.061	-14.673	-15.011	-15.078
10.500	-1.497	1.100	-3.834	-6.764	-9.839	-11.879	-12.996	-13.631	-14.035	-14.648	-14.985	-15.052
10.750	-1.470	1.127	-3.807	-6.737	-9.812	-11.852	-12.969	-13.604	-14.008	-14.620	-14.958	-15.025
11.000	-1.442	1.155	-3.779	-6.709	-9.783	-11.824	-12.941	-13.576	-13.980	-14.592	-14.930	-14.997
11.250	-1.412	1.185	-3.749	-6.679	-9.754	-11.795	-12.911	-13.546	-13.951	-14.563	-14.901	-14.968
11.500	-1.382	1.215	-3.719	-6.649	-9.724	-11.764	-12.881	-13.516	-13.920	-14.533	-14.870	-14.937
11.750	-1.351	1.246	-3.688	-6.618	-9.692	-11.733	-12.850	-13.484	-13.889	-14.501	-14.839	-14.906
12.000	-1.318	1.279	-3.655	-6.585	-9.660	-11.701	-12.817	-13.452	-13.857	-14.469	-14.807	-14.874
12.250	-1.285	1.312	-3.622	-6.552	-9.627	-11.668	-12.784	-13.419	-13.823	-14.436	-14.773	-14.840
12.500	-1.251	1.346	-3.588	-6.518	-9.593	-11.633	-12.750	-13.385	-13.789	-14.402	-14.739	-14.806
12.750	-1.216	1.381	-3.553	-6.483	-9.558	-11.598	-12.715	-13.350	-13.754	-14.367	-14.704	-14.771
13.000	-1.180	1.417	-3.517	-6.447	-9.522	-11.563	-12.679	-13.314	-13.719	-14.331	-14.669	-14.736
13.250	-1.144	1.453	-3.481	-6.411	-9.485	-11.526	-12.643	-13.278	-13.682	-14.294	-14.632	-14.699
13.500	-1.107	1.490	-3.444	-6.374	-9.448	-11.489	-12.606	-13.241	-13.645	-14.257	-14.595	-14.662
13.750	-1.069	1.528	-3.406	-6.336	-9.410	-11.451	-12.568	-13.203	-13.607	-14.219	-14.557	-14.624
14.000	-1.031	1.566	-3.367	-6.298	-9.372	-11.413	-12.529	-13.164	-13.569	-14.181	-14.519	-14.586
14.250	-0.992	1.605	-3.328	-6.259	-9.333	-11.374	-12.490	-13.125	-13.530	-14.142	-14.480	-14.547
14.500	-0.952	1.645	-3.289	-6.219	-9.294	-11.334	-12.451	-13.086	-13.490	-14.103	-14.440	-14.507
14.750	-0.912	1.685	-3.249	-6.179	-9.254	-11.295	-12.411	-13.046	-13.451	-14.063	-14.400	-14.467
