# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-8.598	-8.617	-8.579	-8.437	-8.252	-7.980	-7.739	-7.533	-7.366	-7.000	-6.484	-5.981
0.250	-10.566	-10.942	-11.233	-11.858	-11.969	-11.978	-11.947	-11.902	-11.860	-11.747	-11.495	-11.190
0.500	-10.363	-10.848	-11.334	-12.334	-12.612	-12.718	-12.719	-12.692	-12.666	-12.597	-12.413	-12.172
0.750	-10.080	-10.619	-11.254	-12.512	-12.925	-13.123	-13.159	-13.145	-13.126	-13.075	-12.925	-12.724
1.000	-9.790	-10.356	-11.118	-12.577	-13.107	-13.391	-13.469	-13.474	-13.464	-13.420	-13.269	-13.066
1.250	-9.513	-10.089	-10.964	-12.587	-13.219	-13.581	-13.699	-13.726	-13.727	-13.691	-13.535	-13.322
1.500	-9.247	-9.822	-10.801	-12.563	-13.287	-13.719	-13.875	-13.921	-13.933	-13.910	-13.755	-13.537
1.750	-8.993	-9.557	-10.633	-12.518	-13.325	-13.821	-14.012	-14.077	-14.101	-14.092	-13.942	-13.721
2.000	-8.748	-9.295	-10.464	-12.457	-13.343	-13.897	-14.121	-14.205	-14.240	-14.246	-14.103	-13.883
2.250	-8.517	-9.040	-10.297	-12.387	-13.346	-13.956	-14.210	-14.313	-14.358	-14.380	-14.245	-14.027
2.500	-8.292	-8.787	-10.130	-12.308	-13.337	-13.999	-14.283	-14.402	-14.459	-14.496	-14.370	-14.155
2.750	-8.072	-8.532	-9.960	-12.220	-13.316	-14.028	-14.340	-14.477	-14.544	-14.597	-14.482	-14.272
3.000	-7.863	-8.287	-9.797	-12.130	-13.290	-14.049	-14.389	-14.542	-14.619	-14.688	-14.583	-14.377
3.250	-7.655	-8.036	-9.629	-12.031	-13.254	-14.060	-14.426	-14.595	-14.683	-14.768	-14.674	-14.474
3.500	-7.455	-7.792	-9.466	-11.931	-13.215	-14.064	-14.457	-14.641	-14.739	-14.839	-14.757	-14.562
3.750	-7.256	-7.544	-9.300	-11.824	-13.168	-14.061	-14.479	-14.679	-14.787	-14.903	-14.832	-14.643
