# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.002	-9.119	-9.124	-9.040	-8.809	-8.474	-8.190	-7.955	-7.768	-7.367	-6.817	-6.289
0.250	-7.940	-8.513	-9.476	-11.222	-11.936	-12.350	-12.477	-12.488	-12.463	-12.333	-12.023	-11.657
0.500	-6.759	-7.216	-8.646	-10.913	-12.021	-12.734	-13.034	-13.151	-13.197	-13.187	-12.982	-12.685
0.750	-5.865	-6.115	-7.926	-10.494	-11.893	-12.820	-13.248	-13.445	-13.545	-13.628	-13.502	-13.259
1.000	-5.145	-5.151	-7.302	-10.060	-11.698	-12.798	-13.332	-13.595	-13.740	-13.901	-13.844	-13.646
1.250	-4.533	-4.281	-6.748	-9.629	-11.474	-12.722	-13.347	-13.669	-13.854	-14.085	-14.089	-13.932
1.500	-4.006	-3.495	-6.257	-9.214	-11.243	-12.619	-13.325	-13.699	-13.920	-14.214	-14.273	-14.154
1.750	-3.535	-2.770	-5.809	-8.810	-11.003	-12.496	-13.275	-13.696	-13.951	-14.304	-14.415	-14.331
2.000	-3.115	-2.108	-5.404	-8.426	-10.768	-12.364	-13.211	-13.675	-13.961	-14.368	-14.528	-14.477
2.250	-2.728	-1.487	-5.028	-8.056	-10.534	-12.225	-13.133	-13.638	-13.953	-14.412	-14.618	-14.599
2.500	-2.356	-0.886	-4.665	-7.686	-10.293	-12.073	-13.039	-13.584	-13.926	-14.435	-14.687	-14.698
2.750	-2.034	-0.353	-4.351	-7.358	-10.077	-11.935	-12.953	-13.531	-13.898	-14.451	-14.743	-14.782
3.000	-1.870	0.053	-4.193	-7.189	-10.002	-11.906	-12.946	-13.537	-13.912	-14.476	-14.775	-14.818
3.250	-1.739	0.388	-4.066	-7.048	-9.938	-11.879	-12.939	-13.539	-13.921	-14.495	-14.802	-14.849
3.500	-1.614	0.693	-3.945	-6.911	-9.868	-11.843	-12.921	-13.533	-13.921	-14.506	-14.821	-14.873
3.750	-1.516	0.926	-3.849	-6.801	-9.810	-11.812	-12.906	-13.527	-13.921	-14.516	-14.839	-14.897
4.000	-1.422	1.123	-3.758	-6.696	-9.747	-11.774	-12.882	-13.511	-13.912	-14.517	-14.849	-14.912
4.250	-1.366	1.231	-3.703	-6.633	-9.707	-11.748	-12.865	-13.500	-13.904	-14.516	-14.854	-14.921
4.500	-1.367	1.230	-3.704	-6.634	-9.708	-11.749	-12.866	-13.500	-13.905	-14.517	-14.855	-14.922
4.750	-1.362	1.235	-3.699	-6.629	-9.703	-11.744	-12.861	-13.496	-13.900	-14.512	-14.850	-14.917
5.000	-1.354	1.242	-3.691	-6.621	-9.696	-11.737	-12.853	-13.488	-13.893	-14.505	-14.843	-14.910
5.250	-1.346	1.251	-3.683	-6.613	-9.688	-11.728	-12.845	-13.480	-13.884	-14.497	-14.834	-14.901
5.500	-1.333	1.264	-3.670	-6.600	-9.674	-11.715	-12.832	-13.466	-13.871	-14.483	-14.821	-14.888
5.750	-1.316	1.281	-3.653	-6.583	-9.657	-11.698	-12.815	-13.449	-13.854	-14.466	-14.804	-14.871
6.000	-1.298	1.299	-3.635	-6.565	-9.639	-11.680	-12.797	-13.432	-13.836	-14.448	-14.786	-14.853
6.250	-1.278	1.319	-3.615	-6.545	-9.619	-11.660	-12.777	-13.411	-13.816	-14.428	-14.766	-14.833
6.500	-1.254	1.343	-3.590	-6.521	-9.595	-11.636	-12.752	-13.387	-13.792	-14.404	-14.742	-14.809
6.750	-1.226	1.371	-3.563	-6.493	-9.568	-11.609	-12.725	-13.360	-13.765	-14.377	-14.714	-14.782
7.000	-1.197	1.400	-3.534	-6.464	-9.539	-11.580	-12.696	-13.331	-13.736	-14.348	-14.686	-14.753
7.250	-1.168	1.429	-3.505	-6.435	-9.509	-11.550	-12.667	-13.302	-13.706	-14.318	-14.656	-14.723
7.500	-1.135	1.462	-3.472	-6.402	-9.477	-11.517	-12.634	-13.269	-13.673	-14.286	-14.623	-14.690
7.750	-1.099	1.498	-3.436	-6.366	-9.441	-11.482	-12.598	-13.233	-13.638	-14.250	-14.587	-14.654
8.000	-1.061	1.536	-3.398	-6.328	-9.402	-11.443	-12.560	-13.195	-13.599	-14.211	-14.549	-14.616
8.250	-1.021	1.576	-3.358	-6.288	-9.363	-11.404	-12.520	-13.155	-13.560	-14.172	-14.509	-14.576
8.500	-0.981	1.616	-3.318	-6.248	-9.322	-11.363	-12.480	-13.114	-13.519	-14.131	-14.469	-14.536
8.750	-0.938	1.659	-3.275	-6.205	-9.279	-11.320	-12.437	-13.072	-13.476	-14.088	-14.426	-14.493
9.000	-0.893	1.704	-3.230	-6.160	-9.235	-11.275	-12.392	-13.027	-13.431	-14.044	-14.381	-14.448
9.250	-0.846	1.751	-3.183	-6.113	-9.187	-11.228	-12.345	-12.980	-13.384	-13.996	-14.334	-14.401
9.500	-0.797	1.800	-3.134	-6.064	-9.139	-11.179	-12.296	-12.931	-13.335	-13.947	-14.285	-14.352
9.750	-0.747	1.850	-3.084	-6.014	-9.089	-11.129	-12.246	-12.881	-13.285	-13.898	-14.235	-14.302
