# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-8.920	-9.093	-9.154	-9.231	-9.070	-8.793	-8.541	-8.325	-8.149	-7.770	-7.239	-6.724
0.250	-8.567	-8.960	-9.461	-10.788	-11.579	-12.152	-12.398	-12.488	-12.517	-12.484	-12.259	-11.951
0.500	-7.919	-8.414	-9.048	-10.487	-11.446	-12.270	-12.709	-12.930	-13.051	-13.179	-13.099	-12.887
0.750	-7.071	-7.622	-8.457	-10.112	-11.163	-12.135	-12.706	-13.024	-13.217	-13.473	-13.509	-13.376
1.000	-5.981	-6.527	-7.622	-9.569	-10.771	-11.883	-12.571	-12.974	-13.229	-13.600	-13.741	-13.679
1.250	-4.667	-5.114	-6.545	-8.814	-10.249	-11.536	-12.344	-12.830	-13.147	-13.629	-13.869	-13.876
1.500	-3.195	-3.379	-5.277	-7.871	-9.672	-11.194	-12.125	-12.682	-13.047	-13.610	-13.920	-13.974
1.750	-1.818	-1.385	-4.054	-6.917	-9.258	-11.030	-12.046	-12.636	-13.015	-13.595	-13.913	-13.970
2.000	-0.881	0.622	-3.194	-6.154	-8.949	-10.886	-11.959	-12.572	-12.964	-13.558	-13.884	-13.944
2.250	-0.465	1.910	-2.798	-5.744	-8.757	-10.770	-11.873	-12.500	-12.900	-13.504	-13.836	-13.900
2.500	-0.294	2.294	-2.631	-5.562	-8.633	-10.671	-11.787	-12.421	-12.825	-13.436	-13.772	-13.839
2.750	-0.207	2.390	-2.544	-5.474	-8.548	-10.589	-11.706	-12.341	-12.745	-13.357	-13.695	-13.762
3.000	-0.116	2.481	-2.453	-5.383	-8.458	-10.498	-11.615	-12.250	-12.654	-13.267	-13.604	-13.671
3.250	-0.015	2.582	-2.352	-5.282	-8.357	-10.398	-11.514	-12.149	-12.554	-13.166	-13.503	-13.570
3.500	0.097	2.694	-2.240	-5.170	-8.245	-10.286	-11.402	-12.037	-12.442	-13.054	-13.391	-13.458
3.750	0.219	2.816	-2.118	-5.048	-8.123	-10.164	-11.280	-11.915	-12.320	-12.932	-13.270	-13.337
4.000	0.350	2.947	-1.987	-4.917	-7.991	-10.032	-11.149	-11.784	-12.188	-12.800	-13.138	-13.205
4.250	0.490	3.087	-1.847	-4.777	-7.852	-9.892	-11.009	-11.644	-12.048	-12.661	-12.998	-13.065
4.500	0.637	3.234	-1.700	-4.630	-7.705	-9.745	-10.862	-11.497	-11.901	-12.513	-12.851	-12.918
4.750	0.791	3.388	-1.546	-4.476	-7.551	-9.592	-10.708	-11.343	-11.748	-12.360	-12.698	-12.765
5.000	0.949	3.546	-1.388	-4.318	-7.393	-9.434	-10.550	-11.185	-11.590	-12.202	-12.539	-12.606
5.250	1.111	3.708	-1.226	-4.156	-7.230	-9.271	-10.388	-11.022	-11.427	-12.039	-12.377	-12.444
5.500	1.276	3.873	-1.061	-3.991	-7.065	-9.106	-10.223	-10.858	-11.262	-11.874	-12.212	-12.279
5.750	1.442	4.039	-0.895	-3.825	-6.899	-8.940	-10.057	-10.692	-11.096	-11.708	-12.046	-12.113
6.000	1.607	4.204	-0.730	-3.660	-6.735	-8.776	-9.892	-10.527	-10.931	-11.544	-11.881	-11.948
6.250	1.770	4.367	-0.567	-3.497	-6.572	-8.613	-9.729	-10.364	-10.769	-11.381	-11.718	-11.786
6.500	1.929	4.526	-0.408	-3.338	-6.412	-8.453	-9.570	-10.205	-10.609	-11.221	-11.559	-11.626
6.750	2.083	4.680	-0.254	-3.184	-6.258	-8.299	-9.416	-10.051	-10.455	-11.067	-11.405	-11.472
7.000	2.231	4.828	-0.106	-3.036	-6.110	-8.151	-9.268	-9.903	-10.307	-10.919	-11.257	-11.324
7.250	2.372	4.969	0.035	-2.895	-5.969	-8.010	-9.127	-9.762	-10.166	-10.778	-11.116	-11.183
7.500	2.505	5.102	0.169	-2.762	-5.836	-7.877	-8.993	-9.628	-10.033	-10.645	-10.983	-11.050
7.750	2.631	5.228	0.294	-2.636	-5.711	-7.751	-8.868	-9.503	-9.907	-10.520	-10.857	-10.924
8.000	2.748	5.345	0.412	-2.519	-5.593	-7.634	-8.750	-9.385	-9.790	-10.402	-10.740	-10.807
