# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.096	-9.240	-9.270	-9.255	-9.053	-8.741	-8.470	-8.243	-8.060	-7.668	-7.126	-6.603
0.250	-7.706	-8.251	-9.261	-11.109	-11.924	-12.424	-12.603	-12.646	-12.641	-12.549	-12.271	-11.926
0.500	-6.567	-7.003	-8.392	-10.685	-11.903	-12.716	-13.082	-13.242	-13.317	-13.358	-13.197	-12.930
0.750	-5.756	-6.073	-7.702	-10.206	-11.698	-12.731	-13.234	-13.481	-13.616	-13.760	-13.689	-13.483
1.000	-5.085	-5.288	-7.113	-9.739	-11.442	-12.647	-13.262	-13.581	-13.766	-13.998	-14.005	-13.851
1.250	-4.457	-4.525	-6.554	-9.271	-11.156	-12.509	-13.222	-13.605	-13.836	-14.147	-14.224	-14.117
1.500	-3.821	-3.701	-5.985	-8.787	-10.849	-12.339	-13.142	-13.584	-13.856	-14.241	-14.383	-14.320
1.750	-3.154	-2.764	-5.375	-8.254	-10.511	-12.138	-13.028	-13.527	-13.839	-14.294	-14.498	-14.477
2.000	-2.464	-1.692	-4.733	-7.669	-10.148	-11.916	-12.892	-13.446	-13.797	-14.320	-14.584	-14.603
2.250	-1.771	-0.487	-4.075	-7.029	-9.758	-11.671	-12.735	-13.344	-13.733	-14.323	-14.645	-14.703
2.500	-1.444	0.535	-3.770	-6.728	-9.650	-11.632	-12.722	-13.343	-13.739	-14.339	-14.667	-14.729
2.750	-1.287	1.148	-3.621	-6.564	-9.592	-11.611	-12.717	-13.346	-13.746	-14.352	-14.685	-14.749
3.000	-1.220	1.360	-3.557	-6.489	-9.557	-11.594	-12.709	-13.342	-13.746	-14.356	-14.693	-14.759
3.250	-1.208	1.389	-3.545	-6.475	-9.550	-11.591	-12.707	-13.342	-13.747	-14.359	-14.696	-14.763
3.500	-1.203	1.394	-3.540	-6.470	-9.545	-11.586	-12.702	-13.337	-13.742	-14.354	-14.692	-14.759
3.750	-1.201	1.396	-3.538	-6.468	-9.542	-11.583	-12.700	-13.335	-13.739	-14.351	-14.689	-14.756
4.000	-1.190	1.407	-3.527	-6.457	-9.531	-11.572	-12.689	-13.324	-13.728	-14.340	-14.678	-14.745
4.250	-1.177	1.420	-3.514	-6.444	-9.518	-11.559	-12.676	-13.311	-13.715	-14.327	-14.665	-14.732
4.500	-1.163	1.434	-3.499	-6.430	-9.504	-11.545	-12.661	-13.296	-13.701	-14.313	-14.651	-14.718
4.750	-1.142	1.455	-3.479	-6.409	-9.484	-11.524	-12.641	-13.276	-13.680	-14.293	-14.630	-14.697
5.000	-1.119	1.478	-3.456	-6.386	-9.461	-11.502	-12.618	-13.253	-13.658	-14.270	-14.607	-14.675
5.250	-1.097	1.500	-3.434	-6.364	-9.438	-11.479	-12.596	-13.230	-13.635	-14.247	-14.585	-14.652
5.500	-1.068	1.529	-3.405	-6.335	-9.410	-11.451	-12.567	-13.202	-13.607	-14.219	-14.556	-14.623
5.750	-1.036	1.561	-3.373	-6.303	-9.378	-11.418	-12.535	-13.170	-13.574	-14.187	-14.524	-14.591
6.000	-1.004	1.593	-3.341	-6.271	-9.346	-11.387	-12.503	-13.138	-13.542	-14.155	-14.492	-14.559
6.250	-0.970	1.627	-3.307	-6.237	-9.312	-11.352	-12.469	-13.104	-13.508	-14.121	-14.458	-14.525
6.500	-0.932	1.665	-3.268	-6.199	-9.273	-11.314	-12.430	-13.065	-13.470	-14.082	-14.420	-14.487
6.750	-0.890	1.707	-3.227	-6.157	-9.231	-11.272	-12.389	-13.024	-13.428	-14.040	-14.378	-14.445
7.000	-0.847	1.750	-3.184	-6.114	-9.188	-11.229	-12.346	-12.981	-13.385	-13.997	-14.335	-14.402
7.250	-0.804	1.793	-3.141	-6.071	-9.146	-11.186	-12.303	-12.938	-13.342	-13.955	-14.292	-14.359
7.500	-0.758	1.839	-3.095	-6.025	-9.099	-11.140	-12.257	-12.891	-13.296	-13.908	-14.246	-14.313
7.750	-0.708	1.889	-3.045	-5.975	-9.050	-11.090	-12.207	-12.842	-13.246	-13.859	-14.196	-14.263
8.000	-0.656	1.941	-2.993	-5.923	-8.998	-11.038	-12.155	-12.790	-13.194	-13.807	-14.144	-14.211
8.250	-0.603	1.994	-2.940	-5.870	-8.945	-10.985	-12.102	-12.737	-13.141	-13.753	-14.091	-14.158
8.500	-0.550	2.047	-2.887	-5.817	-8.891	-10.932	-12.049	-12.683	-13.088	-13.700	-14.038	-14.105
8.750	-0.494	2.103	-2.831	-5.761	-8.836	-10.876	-11.993	-12.628	-13.032	-13.645	-13.982	-14.049
9.000	-0.436	2.161	-2.773	-5.703	-8.778	-10.818	-11.935	-12.570	-12.974	-13.587	-13.924	-13.991
9.250	-0.376	2.221	-2.713	-5.643	-8.718	-10.758	-11.875	-12.510	-12.914	-13.527	-13.864	-13.931
9.500	-0.314	2.283	-2.651	-5.581	-8.656	-10.697	-11.813	-12.448	-12.852	-13.465	-13.802	-13.869
9.750	-0.252	2.345	-2.588	-5.519	-8.593	-10.634	-11.750	-12.385	-12.790	-13.402	-13.740	-13.807
10.000	-0.189	2.408	-2.526	-5.456	-8.530	-10.571	-11.688	-12.322	-12.727	-13.339	-13.677	-13.744
10.250	-0.124	2.473	-2.461	-5.391	-8.466	-10.507	-11.623	-12.258	-12.663	-13.275	-13.613	-13.680
10.500	-0.058	2.538	-2.395	-5.325	-8.400	-10.441	-11.557	-12.192	-12.597	-13.209	-13.547	-13.614
10.750	0.009	2.606	-2.328	-5.258	-8.333	-10.373	-11.490	-12.125	-12.529	-13.142	-13.479	-13.546
11.000	0.078	2.674	-2.259	-5.189	-8.264	-10.305	-11.421	-12.056	-12.461	-13.073	-13.411	-13.478
11.250	0.147	2.744	-2.190	-5.120	-8.194	-10.235	-11.352	-11.987	-12.391	-13.003	-13.341	-13.408
11.500	0.217	2.814	-2.120	-5.050	-8.124	-10.165	-11.282	-11.917	-12.321	-12.933	-13.271	-13.338
11.750	0.287	2.884	-2.050	-4.980	-8.054	-10.095	-11.212	-11.847	-12.251	-12.863	-13.201	-13.268
12.000	0.358	2.955	-1.979	-4.909	-7.984	-10.025	-11.141	-11.776	-12.181	-12.793	-13.130	-13.197
12.250	0.429	3.026	-1.908	-4.838	-7.913	-9.953	-11.070	-11.705	-12.109	-12.722	-13.059	-13.126
12.500	0.501	3.098	-1.836	-4.766	-7.841	-9.882	-10.998	-11.633	-12.038	-12.650	-12.988	-13.055
12.750	0.573	3.170	-1.764	-4.694	-7.769	-9.810	-10.926	-11.561	-11.965	-12.578	-12.915	-12.982
13.000	0.645	3.242	-1.692	-4.622	-7.696	-9.737	-10.854	-11.489	-11.893	-12.505	-12.843	-12.910
13.250	0.718	3.315	-1.619	-4.549	-7.624	-9.665	-10.781	-11.416	-11.821	-12.433	-12.770	-12.837
13.500	0.790	3.387	-1.547	-4.477	-7.552	-9.592	-10.709	-11.344	-11.748	-12.361	-12.698	-12.765
13.750	0.862	3.459	-1.475	-4.405	-7.480	-9.521	-10.637	-11.272	-11.677	-12.289	-12.626	-12.693
14.000	0.933	3.530	-1.404	-4.334	-7.409	-9.450	-10.566	-11.201	-11.606	-12.218	-12.555	-12.622
14.250	1.003	3.600	-1.334	-4.264	-7.338	-9.379	-10.496	-11.131	-11.535	-12.147	-12.485	-12.552
14.500	1.073	3.670	-1.263	-4.194	-7.268	-9.309	-10.426	-11.060	-11.465	-12.077	-12.415	-12.482
14.750	1.143	3.740	-1.194	-4.124	-7.199	-9.239	-10.356	-10.991	-11.395	-12.008	-12.345	-12.412
15.000	1.212	3.809	-1.125	-4.055	-7.130	-9.171	-10.287	-10.922	-11.327	-11.939	-12.276	-12.344
15.250	1.280	3.877	-1.057	-3.987	-7.062	-9.103	-10.219	-10.854	-11.259	-11.871	-12.209	-12.276
15.500	1.347	3.943	-0.990	-3.920	-6.995	-9.036	-10.152	-10.787	-11.192	-11.804	-12.142	-12.209
15.750	1.412	4.009	-0.925	-3.855	-6.929	-8.970	-10.087	-10.721	-11.126	-11.738	-12.076	-12.143
16.000	1.477	4.074	-0.860	-3.790	-6.865	-8.905	-10.022	-10.657	-11.061	-11.674	-12.011	-12.078
16.250	1.540	4.137	-0.797	-3.727	-6.801	-8.842	-9.959	-10.594	-10.998	-11.610	-11.948	-12.015
16.500	1.602	4.199	-0.735	-3.665	-6.740	-8.781	-9.897	-10.532	-10.937	-11.549	-11.886	-11.953
16.750	1.662	4.259	-0.675	-3.605	-6.680	-8.720	-9.837	-10.472	-10.876	-11.489	-11.826	-11.893
17.000	1.721	4.318	-0.616	-3.546	-6.621	-8.661	-9.778	-10.413	-10.817	-11.430	-11.767	-11.834
17.250	1.778	4.375	-0.558	-3.489	-6.563	-8.604	-9.720	-10.355	-10.760	-11.372	-11.710	-11.777
17.500	1.834	4.431	-0.502	-3.433	-6.507	-8.548	-9.664	-10.299	-10.704	-11.316	-11.654	-11.721
17.750	1.889	4.486	-0.448	-3.378	-6.453	-8.493	-9.610	-10.245	-10.649	-11.261	-11.599	-11.666
18.000	1.942	4.539	-0.395	-3.325	-6.399	-8.440	-9.557	-10.192	-10.596	-11.208	-11.546	-11.613
18.250	1.994	4.591	-0.343	-3.273	-6.348	-8.389	-9.505	-10.140	-10.545	-11.157	-11.494	-11.562
18.500	2.044	4.641	-0.293	-3.223	-6.298	-8.339	-9.455	-10.090	-10.495	-11.107	-11.444	-11.511
18.750	2.092	4.689	-0.245	-3.175	-6.249	-8.290	-9.407	-10.041	-10.446	-11.058	-11.396	-11.463
19.000	2.139	4.736	-0.197	-3.128	-6.202	-8.243	-9.359	-9.994	-10.399	-11.011	-11.349	-11.416
19.250	2.185	4.782	-0.152	-3.082	-6.156	-8.197	-9.314	-9.949	-10.353	-10.965	-11.303	-11.370
19.500	2.230	4.826	-0.107	-3.037	-6.112	-8.153	-9.269	-9.904	-10.309	-10.921	-11.259	-11.326
19.750	2.273	4.869	-0.064	-2.994	-6.069	-8.110	-9.226	-9.861	-10.266	-10.878	-11.216	-11.283
20.000	2.314	4.911	-0.023	-2.953	-6.027	-8.068	-9.185	-9.820	-10.224	-10.836	-11.174	-11.241
20.250	2.355	4.952	0.018	-2.912	-5.987	-8.028	-9.144	-9.779	-10.184	-10.796	-11.133	-11.200
20.500	2.394	4.991	0.057	-2.873	-5.947	-7.988	-9.105	-9.740	-10.144	-10.756	-11.094	-11.161
20.750	2.432	5.029	0.096	-2.835	-5.909	-7.950	-9.066	-9.701	-10.106	-10.718	-11.056	-11.123
21.000	2.470	5.067	0.133	-2.797	-5.872	-7.913	-9.029	-9.664	-10.069	-10.681	-11.018	-11.086
21.250	2.506	5.103	0.169	-2.761	-5.836	-7.876	-8.993	-9.628	-10.032	-10.645	-10.982	-11.049
21.500	2.541	5.138	0.204	-2.726	-5.800	-7.841	-8.958	-9.593	-9.997	-10.609	-10.947	-11.014
21.750	2.576	5.172	0.239	-2.691	-5.766	-7.807	-8.923	-9.558	-9.963	-10.575	-10.913	-10.980
