# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -8.174 -8.026 -7.854 -7.148 -6.825 -6.665 -6.384 -6.495 -6.149 -6.311 -6.018 -5.757 -5.461 -5.230 -4.760 -4.145 -3.573
0.100 -13.838 -13.949 -13.953 -13.863 -13.720 -13.638 -13.485 -13.541 -13.343 -13.422 -13.262 -13.091 -12.885 -12.717 -12.365 -11.866 -11.378
0.200 -14.055 -14.281 -14.389 -14.577 -14.515 -14.463 -14.358 -14.394 -14.247 -14.299 -14.181 -14.037 -13.858 -13.708 -13.392 -12.930 -12.472
0.300 -13.808 -14.129 -14.346 -14.790 -14.810 -14.791 -14.736 -14.753 -14.659 -14.684 -14.609 -14.493 -14.340 -14.208 -13.924 -13.495 -13.062
0.400 -13.263 -13.672 -14.015 -14.728 -14.841 -14.861 -14.862 -14.859 -14.824 -14.823 -14.795 -14.711 -14.589 -14.477 -14.230 -13.836 -13.431
0.500 -12.456 -12.946 -13.442 -14.447 -14.672 -14.737 -14.806 -14.779 -14.815 -14.786 -14.812 -14.767 -14.682 -14.595 -14.393 -14.041 -13.666
0.600 -11.449 -11.998 -12.675 -13.989 -14.343 -14.462 -14.608 -14.557 -14.674 -14.618 -14.702 -14.703 -14.664 -14.607 -14.458 -14.155 -13.816
0.700 -10.266 -10.836 -11.721 -13.353 -13.856 -14.038 -14.272 -14.198 -14.406 -14.328 -14.473 -14.527 -14.543 -14.523 -14.439 -14.197 -13.900
0.800 -9.013 -9.551 -10.642 -12.565 -13.231 -13.483 -13.815 -13.719 -14.026 -13.933 -14.139 -14.253 -14.335 -14.359 -14.353 -14.181 -13.933
0.900 -7.828 -8.308 -9.542 -11.672 -12.500 -12.825 -13.258 -13.145 -13.554 -13.460 -13.723 -13.901 -14.058 -14.132 -14.215 -14.117 -13.914
1.000 -6.803 -7.254 -8.545 -10.766 -11.725 -12.117 -12.643 -12.521 -13.026 -12.945 -13.255 -13.498 -13.736 -13.865 -14.042 -14.020 -13.864
1.100 -5.895 -6.340 -7.677 -9.927 -10.969 -11.411 -12.016 -11.892 -12.477 -12.421 -12.768 -13.071 -13.389 -13.573 -13.847 -13.905 -13.797
1.200 -5.036 -5.454 -6.893 -9.194 -10.285 -10.762 -11.425 -11.303 -11.952 -11.928 -12.300 -12.653 -13.045 -13.281 -13.648 -13.781 -13.721
1.300 -4.181 -4.528 -6.127 -8.528 -9.671 -10.177 -10.886 -10.768 -11.468 -11.476 -11.866 -12.260 -12.717 -12.999 -13.451 -13.655 -13.639
1.400 -3.324 -3.547 -5.357 -7.889 -9.109 -9.647 -10.402 -10.287 -11.031 -11.068 -11.473 -11.901 -12.413 -12.735 -13.260 -13.529 -13.556
1.500 -2.495 -2.515 -4.601 -7.280 -8.634 -9.223 -10.036 -9.922 -10.711 -10.768 -11.186 -11.637 -12.182 -12.526 -13.091 -13.393 -13.443
1.600 -1.732 -1.446 -3.892 -6.705 -8.242 -8.897 -9.779 -9.665 -10.500 -10.570 -11.000 -11.468 -12.028 -12.379 -12.951 -13.256 -13.306
1.700 -1.053 -0.366 -3.243 -6.153 -7.874 -8.590 -9.534 -9.422 -10.298 -10.381 -10.821 -11.305 -11.880 -12.238 -12.818 -13.127 -13.178
1.800 -0.480 0.696 -2.680 -5.645 -7.539 -8.308 -9.305 -9.195 -10.105 -10.201 -10.649 -11.145 -11.735 -12.100 -12.689 -13.001 -13.055
1.900 -0.026 1.676 -2.224 -5.207 -7.245 -8.057 -9.094 -8.987 -9.923 -10.031 -10.484 -10.991 -11.593 -11.965 -12.562 -12.879 -12.935
2.000 0.323 2.494 -1.870 -4.848 -6.992 -7.835 -8.902 -8.797 -9.752 -9.870 -10.327 -10.842 -11.454 -11.832 -12.437 -12.759 -12.817
2.100 0.590 3.089 -1.597 -4.563 -6.777 -7.639 -8.726 -8.624 -9.591 -9.717 -10.177 -10.698 -11.319 -11.701 -12.314 -12.641 -12.702
2.200 0.801 3.474 -1.383 -4.338 -6.591 -7.465 -8.565 -8.464 -9.441 -9.572 -10.034 -10.560 -11.187 -11.574 -12.193 -12.525 -12.589
2.300 0.975 3.720 -1.207 -4.155 -6.428 -7.309 -8.416 -8.317 -9.298 -9.435 -9.897 -10.426 -11.059 -11.449 -12.074 -12.411 -12.478
2.400 1.089 3.835 -1.093 -4.040 -6.314 -7.195 -8.303 -8.204 -9.185 -9.321 -9.784 -10.313 -10.946 -11.336 -11.962 -12.299 -12.366
2.500 1.198 3.944 -0.984 -3.932 -6.205 -7.086 -8.194 -8.095 -9.077 -9.213 -9.675 -10.205 -10.837 -11.227 -11.853 -12.190 -12.257
2.600 1.303 4.049 -0.879 -3.827 -6.100 -6.981 -8.089 -7.990 -8.971 -9.108 -9.570 -10.099 -10.732 -11.122 -11.748 -12.085 -12.152
2.700 1.404 4.150 -0.778 -3.726 -5.999 -6.880 -7.988 -7.889 -8.870 -9.007 -9.469 -9.998 -10.631 -11.021 -11.647 -11.984 -12.051
2.800 1.501 4.247 -0.681 -3.629 -5.902 -6.783 -7.891 -7.792 -8.773 -8.910 -9.372 -9.901 -10.534 -10.924 -11.550 -11.887 -11.954
2.900 1.594 4.340 -0.588 -3.536 -5.809 -6.690 -7.798 -7.699 -8.681 -8.817 -9.279 -9.809 -10.441 -10.831 -11.457 -11.794 -11.861
3.000 1.683 4.428 -0.500 -3.447 -5.721 -6.602 -7.710 -7.610 -8.592 -8.728 -9.191 -9.720 -10.352 -10.743 -11.368 -11.706 -11.773
