# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.708	-10.670	-10.565	-10.134	-9.780	-9.345	-9.010	-8.744	-8.536	-8.102	-7.522	-6.974
0.250	-13.045	-13.354	-13.570	-14.055	-14.108	-14.031	-13.901	-13.764	-13.643	-13.361	-12.923	-12.474
0.500	-12.413	-12.871	-13.322	-14.282	-14.563	-14.667	-14.638	-14.563	-14.485	-14.276	-13.906	-13.506
0.750	-11.186	-11.745	-12.494	-13.945	-14.490	-14.793	-14.872	-14.863	-14.828	-14.693	-14.390	-14.035
1.000	-9.807	-10.370	-11.450	-13.342	-14.164	-14.674	-14.870	-14.930	-14.942	-14.887	-14.655	-14.348
1.250	-8.838	-9.347	-10.635	-12.768	-13.791	-14.464	-14.758	-14.883	-14.939	-14.962	-14.800	-14.543
1.500	-8.233	-8.690	-10.120	-12.388	-13.523	-14.288	-14.646	-14.815	-14.904	-14.989	-14.889	-14.677
1.750	-7.717	-8.097	-9.690	-12.093	-13.334	-14.170	-14.570	-14.767	-14.878	-15.006	-14.954	-14.779
2.000	-7.212	-7.490	-9.262	-11.797	-13.159	-14.075	-14.518	-14.740	-14.867	-15.026	-15.003	-14.852
2.250	-6.710	-6.860	-8.823	-11.478	-12.972	-13.980	-14.473	-14.723	-14.867	-15.048	-15.039	-14.892
2.500	-6.206	-6.203	-8.370	-11.130	-12.760	-13.861	-14.408	-14.688	-14.852	-15.060	-15.067	-14.926
2.750	-5.695	-5.515	-7.901	-10.752	-12.521	-13.718	-14.319	-14.632	-14.817	-15.057	-15.085	-14.955
3.000	-5.178	-4.793	-7.417	-10.343	-12.254	-13.549	-14.207	-14.555	-14.762	-15.038	-15.093	-14.977
3.250	-4.654	-4.036	-6.919	-9.902	-11.962	-13.356	-14.074	-14.458	-14.688	-15.003	-15.088	-14.990
3.500	-4.124	-3.244	-6.408	-9.431	-11.645	-13.140	-13.919	-14.341	-14.597	-14.953	-15.072	-14.995
3.750	-3.581	-2.407	-5.880	-8.924	-11.299	-12.899	-13.742	-14.203	-14.486	-14.888	-15.044	-14.991
4.000	-3.029	-1.533	-5.339	-8.384	-10.927	-12.634	-13.543	-14.045	-14.357	-14.807	-15.004	-14.977
4.250	-2.468	-0.620	-4.787	-7.813	-10.529	-12.347	-13.324	-13.869	-14.210	-14.711	-14.952	-14.954
4.500	-1.895	0.326	-4.223	-7.210	-10.106	-12.036	-13.082	-13.672	-14.045	-14.600	-14.889	-14.922
4.750	-1.325	1.272	-3.662	-6.592	-9.667	-11.707	-12.824	-13.459	-13.863	-14.475	-14.813	-14.880
5.000	-1.224	1.373	-3.561	-6.491	-9.566	-11.606	-12.723	-13.358	-13.762	-14.375	-14.712	-14.779
5.250	-1.119	1.478	-3.455	-6.386	-9.460	-11.501	-12.617	-13.252	-13.657	-14.269	-14.607	-14.674
5.500	-1.010	1.587	-3.347	-6.277	-9.352	-11.393	-12.509	-13.144	-13.549	-14.161	-14.498	-14.565
5.750	-0.900	1.697	-3.236	-6.167	-9.241	-11.282	-12.398	-13.033	-13.438	-14.050	-14.388	-14.455
6.000	-0.787	1.810	-3.124	-6.054	-9.129	-11.170	-12.286	-12.921	-13.326	-13.938	-14.276	-14.343
6.250	-0.674	1.923	-3.011	-5.941	-9.016	-11.056	-12.173	-12.808	-13.212	-13.825	-14.162	-14.229
6.500	-0.560	2.037	-2.897	-5.827	-8.902	-10.943	-12.059	-12.694	-13.099	-13.711	-14.048	-14.116
6.750	-0.447	2.150	-2.784	-5.714	-8.789	-10.830	-11.946	-12.581	-12.986	-13.598	-13.935	-14.002
7.000	-0.336	2.261	-2.673	-5.603	-8.678	-10.718	-11.835	-12.470	-12.874	-13.486	-13.824	-13.891
7.250	-0.226	2.371	-2.563	-5.493	-8.567	-10.608	-11.725	-12.360	-12.764	-13.376	-13.714	-13.781
7.500	-0.118	2.479	-2.455	-5.385	-8.460	-10.501	-11.617	-12.252	-12.657	-13.269	-13.606	-13.674
7.750	-0.014	2.583	-2.351	-5.281	-8.356	-10.396	-11.513	-12.148	-12.552	-13.165	-13.502	-13.569
8.000	0.087	2.684	-2.250	-5.180	-8.255	-10.296	-11.412	-12.047	-12.452	-13.064	-13.402	-13.469
8.250	0.183	2.780	-2.154	-5.084	-8.158	-10.199	-11.316	-11.950	-12.355	-12.967	-13.305	-13.372
8.500	0.276	2.873	-2.061	-4.991	-8.066	-10.107	-11.223	-11.858	-12.263	-12.875	-13.212	-13.280
8.750	0.364	2.961	-1.973	-4.903	-7.978	-10.018	-11.135	-11.770	-12.174	-12.787	-13.124	-13.191
9.000	0.448	3.045	-1.889	-4.819	-7.894	-9.935	-11.051	-11.686	-12.091	-12.703	-13.040	-13.107
9.250	0.527	3.124	-1.810	-4.740	-7.814	-9.855	-10.972	-11.607	-12.011	-12.623	-12.961	-13.028
9.500	0.602	3.199	-1.735	-4.665	-7.739	-9.780	-10.897	-11.532	-11.936	-12.548	-12.886	-12.953
9.750	0.673	3.270	-1.664	-4.594	-7.668	-9.709	-10.826	-11.461	-11.865	-12.477	-12.815	-12.882
10.000	0.740	3.337	-1.597	-4.527	-7.601	-9.642	-10.759	-11.394	-11.798	-12.410	-12.748	-12.815
10.250	0.804	3.401	-1.533	-4.463	-7.538	-9.579	-10.695	-11.330	-11.735	-12.347	-12.684	-12.751
10.500	0.864	3.461	-1.473	-4.403	-7.477	-9.518	-10.635	-11.270	-11.674	-12.286	-12.624	-12.691
10.750	0.921	3.518	-1.415	-4.346	-7.420	-9.461	-10.577	-11.212	-11.617	-12.229	-12.567	-12.634
11.000	0.976	3.573	-1.361	-4.291	-7.365	-9.406	-10.523	-11.158	-11.562	-12.174	-12.512	-12.579
11.250	1.028	3.625	-1.309	-4.239	-7.313	-9.354	-10.471	-11.106	-11.510	-12.122	-12.460	-12.527
11.500	1.078	3.675	-1.259	-4.189	-7.263	-9.304	-10.421	-11.056	-11.460	-12.072	-12.410	-12.477
11.750	1.126	3.723	-1.211	-4.141	-7.215	-9.256	-10.373	-11.008	-11.412	-12.024	-12.362	-12.429
12.000	1.172	3.769	-1.164	-4.095	-7.169	-9.210	-10.326	-10.961	-11.366	-11.978	-12.316	-12.383
12.250	1.217	3.814	-1.120	-4.050	-7.124	-9.165	-10.282	-10.917	-11.321	-11.933	-12.271	-12.338
12.500	1.260	3.857	-1.077	-4.007	-7.081	-9.122	-10.239	-10.874	-11.278	-11.890	-12.228	-12.295
12.750	1.302	3.899	-1.035	-3.965	-7.039	-9.080	-10.197	-10.832	-11.236	-11.848	-12.186	-12.253
13.000	1.343	3.940	-0.994	-3.924	-6.999	-9.039	-10.156	-10.791	-11.195	-11.808	-12.145	-12.212
13.250	1.383	3.980	-0.954	-3.884	-6.959	-9.000	-10.116	-10.751	-11.156	-11.768	-12.106	-12.173
13.500	1.421	4.018	-0.916	-3.846	-6.920	-8.961	-10.078	-10.713	-11.117	-11.729	-12.067	-12.134
13.750	1.459	4.056	-0.878	-3.808	-6.883	-8.923	-10.040	-10.675	-11.079	-11.692	-12.029	-12.096
14.000	1.496	4.093	-0.841	-3.771	-6.846	-8.887	-10.003	-10.638	-11.043	-11.655	-11.992	-12.060
14.250	1.532	4.129	-0.805	-3.735	-6.810	-8.851	-9.967	-10.602	-11.007	-11.619	-11.956	-12.024
14.500	1.567	4.164	-0.770	-3.700	-6.775	-8.815	-9.932	-10.567	-10.971	-11.584	-11.921	-11.988
14.750	1.601	4.198	-0.735	-3.666	-6.740	-8.781	-9.898	-10.532	-10.937	-11.549	-11.887	-11.954
15.000	1.635	4.232	-0.702	-3.632	-6.706	-8.747	-9.864	-10.499	-10.903	-11.515	-11.853	-11.920
15.250	1.668	4.265	-0.668	-3.599	-6.673	-8.714	-9.830	-10.465	-10.870	-11.482	-11.820	-11.887
15.500	1.701	4.298	-0.636	-3.566	-6.641	-8.681	-9.798	-10.433	-10.837	-11.450	-11.787	-11.854
15.750	1.733	4.330	-0.604	-3.534	-6.609	-8.649	-9.766	-10.401	-10.805	-11.418	-11.755	-11.822
16.000	1.764	4.361	-0.573	-3.503	-6.577	-8.618	-9.735	-10.369	-10.774	-11.386	-11.724	-11.791
16.250	1.795	4.392	-0.542	-3.472	-6.546	-8.587	-9.704	-10.339	-10.743	-11.355	-11.693	-11.760
16.500	1.826	4.423	-0.511	-3.441	-6.516	-8.557	-9.673	-10.308	-10.713	-11.325	-11.663	-11.730
16.750	1.855	4.452	-0.481	-3.412	-6.486	-8.527	-9.644	-10.278	-10.683	-11.295	-11.633	-11.700
17.000	1.885	4.482	-0.452	-3.382	-6.457	-8.498	-9.614	-10.249	-10.654	-11.266	-11.603	-11.670
17.250	1.914	4.511	-0.423	-3.353	-6.428	-8.469	-9.585	-10.220	-10.625	-11.237	-11.574	-11.642
17.500	1.942	4.539	-0.395	-3.325	-6.399	-8.440	-9.557	-10.192	-10.596	-11.208	-11.546	-11.613
17.750	1.970	4.567	-0.367	-3.297	-6.371	-8.412	-9.529	-10.164	-10.568	-11.180	-11.518	-11.585
18.000	1.998	4.595	-0.339	-3.269	-6.344	-8.385	-9.501	-10.136	-10.541	-11.153	-11.490	-11.557
18.250	2.025	4.622	-0.312	-3.242	-6.317	-8.357	-9.474	-10.109	-10.513	-11.126	-11.463	-11.530
18.500	2.052	4.649	-0.285	-3.215	-6.290	-8.331	-9.447	-10.082	-10.487	-11.099	-11.436	-11.503
18.750	2.078	4.675	-0.259	-3.189	-6.263	-8.304	-9.421	-10.056	-10.460	-11.072	-11.410	-11.477
19.000	2.104	4.701	-0.233	-3.163	-6.237	-8.278	-9.395	-10.030	-10.434	-11.046	-11.384	-11.451
19.250	2.130	4.727	-0.207	-3.137	-6.212	-8.252	-9.369	-10.004	-10.408	-11.021	-11.358	-11.425
19.500	2.155	4.752	-0.182	-3.112	-6.186	-8.227	-9.344	-9.979	-10.383	-10.995	-11.333	-11.400
19.750	2.180	4.777	-0.157	-3.087	-6.161	-8.202	-9.319	-9.954	-10.358	-10.970	-11.308	-11.375
20.000	2.205	4.802	-0.132	-3.062	-6.137	-8.177	-9.294	-9.929	-10.333	-10.946	-11.283	-11.350
20.250	2.229	4.826	-0.108	-3.038	-6.112	-8.153	-9.270	-9.904	-10.309	-10.921	-11.259	-11.326
20.500	2.253	4.850	-0.083	-3.014	-6.088	-8.129	-9.245	-9.880	-10.285	-10.897	-11.235	-11.302
20.750	2.277	4.874	-0.060	-2.990	-6.064	-8.105	-9.222	-9.857	-10.261	-10.873	-11.211	-11.278
21.000	2.301	4.898	-0.036	-2.966	-6.041	-8.082	-9.198	-9.833	-10.238	-10.850	-11.187	-11.255
21.250	2.324	4.921	-0.013	-2.943	-6.018	-8.058	-9.175	-9.810	-10.214	-10.827	-11.164	-11.231
21.500	2.347	4.944	0.010	-2.920	-5.995	-8.036	-9.152	-9.787	-10.192	-10.804	-11.141	-11.208
