# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.850 -10.645 -10.441 -9.584 -9.216 -9.038 -8.726 -8.850 -8.469 -8.654 -8.328 -8.046 -7.731 -7.488 -6.996 -6.360 -5.773
0.100 -14.995 -15.021 -14.966 -14.716 -14.539 -14.442 -14.268 -14.332 -14.110 -14.201 -14.019 -13.832 -13.607 -13.425 -13.043 -12.513 -12.001
0.200 -14.246 -14.481 -14.612 -14.874 -14.852 -14.819 -14.744 -14.769 -14.655 -14.690 -14.600 -14.474 -14.308 -14.165 -13.853 -13.386 -12.918
0.300 -13.219 -13.623 -13.965 -14.688 -14.817 -14.846 -14.864 -14.855 -14.839 -14.831 -14.818 -14.746 -14.633 -14.524 -14.272 -13.860 -13.430
0.400 -12.205 -12.715 -13.263 -14.365 -14.638 -14.725 -14.828 -14.791 -14.865 -14.823 -14.877 -14.855 -14.792 -14.716 -14.522 -14.160 -13.766
0.500 -11.308 -11.865 -12.590 -13.987 -14.387 -14.528 -14.707 -14.648 -14.802 -14.737 -14.847 -14.871 -14.855 -14.811 -14.673 -14.361 -14.001
0.600 -10.468 -11.039 -11.924 -13.560 -14.077 -14.268 -14.518 -14.441 -14.668 -14.588 -14.745 -14.814 -14.845 -14.833 -14.751 -14.491 -14.166
0.700 -9.596 -10.155 -11.210 -13.069 -13.701 -13.941 -14.261 -14.169 -14.466 -14.377 -14.579 -14.691 -14.771 -14.792 -14.770 -14.564 -14.276
0.800 -8.653 -9.169 -10.421 -12.501 -13.255 -13.548 -13.938 -13.833 -14.201 -14.109 -14.351 -14.507 -14.639 -14.695 -14.737 -14.589 -14.341
0.900 -7.645 -8.071 -9.551 -11.847 -12.734 -13.082 -13.547 -13.430 -13.872 -13.782 -14.062 -14.264 -14.451 -14.545 -14.657 -14.572 -14.368
1.000 -6.644 -6.940 -8.649 -11.131 -12.154 -12.559 -13.098 -12.974 -13.488 -13.407 -13.722 -13.970 -14.215 -14.349 -14.536 -14.519 -14.362
1.100 -5.748 -5.930 -7.798 -10.396 -11.540 -11.998 -12.608 -12.480 -13.060 -12.996 -13.341 -13.633 -13.937 -14.113 -14.378 -14.434 -14.328
1.200 -5.053 -5.197 -7.105 -9.734 -10.962 -11.463 -12.132 -12.003 -12.641 -12.598 -12.965 -13.298 -13.657 -13.871 -14.205 -14.319 -14.251
1.300 -4.554 -4.708 -6.603 -9.215 -10.475 -11.001 -11.710 -11.584 -12.264 -12.242 -12.626 -12.990 -13.395 -13.641 -14.029 -14.185 -14.142
1.400 -4.179 -4.332 -6.237 -8.841 -10.097 -10.630 -11.357 -11.234 -11.937 -11.933 -12.325 -12.711 -13.151 -13.422 -13.855 -14.047 -14.026
1.500 -3.863 -3.987 -5.941 -8.564 -9.810 -10.340 -11.068 -10.947 -11.657 -11.666 -12.060 -12.457 -12.923 -13.213 -13.685 -13.912 -13.914
1.600 -3.578 -3.650 -5.679 -8.340 -9.587 -10.114 -10.837 -10.717 -11.424 -11.438 -11.832 -12.234 -12.713 -13.017 -13.521 -13.780 -13.806
1.700 -3.311 -3.300 -5.436 -8.150 -9.435 -9.972 -10.704 -10.582 -11.294 -11.306 -11.700 -12.102 -12.579 -12.881 -13.384 -13.645 -13.673
1.800 -3.049 -2.943 -5.195 -7.961 -9.294 -9.846 -10.593 -10.470 -11.190 -11.200 -11.597 -11.999 -12.472 -12.771 -13.265 -13.518 -13.542
1.900 -2.783 -2.571 -4.947 -7.761 -9.145 -9.715 -10.478 -10.354 -11.085 -11.095 -11.496 -11.899 -12.371 -12.668 -13.155 -13.402 -13.421
2.000 -2.510 -2.182 -4.690 -7.548 -8.986 -9.575 -10.358 -10.233 -10.977 -10.989 -11.393 -11.801 -12.275 -12.570 -13.054 -13.296 -13.311
2.100 -2.234 -1.777 -4.425 -7.323 -8.819 -9.427 -10.232 -10.106 -10.866 -10.880 -11.290 -11.703 -12.180 -12.477 -12.959 -13.198 -13.210
2.200 -1.956 -1.360 -4.157 -7.090 -8.644 -9.274 -10.102 -9.976 -10.752 -10.771 -11.185 -11.605 -12.088 -12.387 -12.870 -13.107 -13.117
2.300 -1.674 -0.925 -3.882 -6.845 -8.461 -9.113 -9.965 -9.840 -10.634 -10.658 -11.078 -11.505 -11.997 -12.299 -12.786 -13.023 -13.032
2.400 -1.388 -0.471 -3.599 -6.586 -8.268 -8.944 -9.822 -9.697 -10.510 -10.542 -10.967 -11.403 -11.904 -12.212 -12.705 -12.944 -12.954
2.500 -1.101 -0.001 -3.313 -6.319 -8.069 -8.768 -9.672 -9.549 -10.382 -10.423 -10.852 -11.299 -11.812 -12.126 -12.627 -12.871 -12.882
2.600 -0.814 0.481 -3.027 -6.044 -7.863 -8.587 -9.519 -9.398 -10.251 -10.301 -10.736 -11.192 -11.718 -12.039 -12.551 -12.801 -12.815
2.700 -0.529 0.975 -2.739 -5.762 -7.652 -8.401 -9.361 -9.242 -10.115 -10.176 -10.616 -11.083 -11.622 -11.952 -12.476 -12.734 -12.752
2.800 -0.248 1.477 -2.454 -5.476 -7.438 -8.212 -9.198 -9.082 -9.976 -10.048 -10.493 -10.971 -11.525 -11.864 -12.402 -12.670 -12.693
2.900 0.030 1.984 -2.171 -5.186 -7.219 -8.018 -9.032 -8.919 -9.832 -9.917 -10.366 -10.855 -11.425 -11.774 -12.328 -12.607 -12.637
3.000 0.298 2.480 -1.898 -4.900 -7.003 -7.825 -8.865 -8.755 -9.687 -9.785 -10.238 -10.738 -11.324 -11.683 -12.253 -12.545 -12.583
3.100 0.554 2.952 -1.637 -4.623 -6.789 -7.633 -8.698 -8.592 -9.542 -9.653 -10.109 -10.619 -11.221 -11.590 -12.178 -12.484 -12.530
3.200 0.795 3.384 -1.391 -4.358 -6.582 -7.445 -8.532 -8.430 -9.396 -9.520 -9.979 -10.499 -11.116 -11.496 -12.102 -12.423 -12.479
3.300 1.020 3.760 -1.163 -4.111 -6.382 -7.263 -8.370 -8.270 -9.251 -9.387 -9.849 -10.378 -11.010 -11.400 -12.024 -12.361 -12.428
3.400 1.094 3.840 -1.088 -4.035 -6.309 -7.190 -8.298 -8.199 -9.180 -9.316 -9.779 -10.308 -10.941 -11.331 -11.957 -12.294 -12.361
