# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.740	-10.704	-10.601	-10.184	-9.839	-9.413	-9.083	-8.820	-8.615	-8.185	-7.609	-7.063
0.250	-13.097	-13.409	-13.622	-14.090	-14.132	-14.050	-13.922	-13.789	-13.673	-13.400	-12.972	-12.533
0.500	-12.461	-12.922	-13.367	-14.305	-14.567	-14.657	-14.624	-14.550	-14.475	-14.275	-13.918	-13.530
0.750	-11.213	-11.770	-12.501	-13.921	-14.445	-14.734	-14.809	-14.800	-14.768	-14.644	-14.359	-14.021
1.000	-9.546	-10.104	-11.212	-13.137	-13.981	-14.506	-14.711	-14.780	-14.800	-14.765	-14.560	-14.279
1.250	-7.880	-8.303	-9.809	-12.142	-13.311	-14.080	-14.426	-14.581	-14.659	-14.725	-14.611	-14.395
1.500	-6.881	-7.213	-8.883	-11.358	-12.713	-13.645	-14.102	-14.330	-14.459	-14.612	-14.571	-14.400
1.750	-6.348	-6.618	-8.398	-10.941	-12.359	-13.351	-13.857	-14.124	-14.283	-14.494	-14.508	-14.373
2.000	-5.935	-6.107	-8.038	-10.673	-12.163	-13.192	-13.717	-13.998	-14.170	-14.408	-14.456	-14.350
2.250	-5.548	-5.596	-7.696	-10.424	-12.019	-13.109	-13.661	-13.953	-14.129	-14.371	-14.419	-14.311
2.500	-5.171	-5.081	-7.358	-10.167	-11.873	-13.034	-13.621	-13.930	-14.115	-14.363	-14.406	-14.291
2.750	-4.824	-4.588	-7.041	-9.914	-11.726	-12.956	-13.580	-13.909	-14.105	-14.366	-14.414	-14.298
3.000	-4.460	-4.060	-6.701	-9.631	-11.554	-12.857	-13.522	-13.874	-14.084	-14.366	-14.427	-14.316
3.250	-4.128	-3.561	-6.387	-9.360	-11.388	-12.760	-13.465	-13.840	-14.065	-14.370	-14.448	-14.345
3.500	-3.778	-3.027	-6.053	-9.060	-11.198	-12.642	-13.390	-13.791	-14.033	-14.366	-14.464	-14.374
3.750	-3.443	-2.502	-5.730	-8.760	-11.006	-12.521	-13.311	-13.738	-13.997	-14.359	-14.481	-14.405
4.000	-3.111	-1.971	-5.408	-8.452	-10.806	-12.391	-13.224	-13.678	-13.955	-14.347	-14.494	-14.434
4.250	-2.762	-1.405	-5.067	-8.115	-10.583	-12.242	-13.120	-13.602	-13.899	-14.324	-14.499	-14.457
4.500	-2.433	-0.859	-4.744	-7.788	-10.367	-12.096	-13.017	-13.526	-13.842	-14.300	-14.503	-14.480
4.750	-2.096	-0.294	-4.413	-7.444	-10.135	-11.936	-12.902	-13.440	-13.776	-14.268	-14.500	-14.497
5.000	-1.743	0.301	-4.066	-7.074	-9.884	-11.760	-12.772	-13.340	-13.696	-14.225	-14.489	-14.506
5.250	-1.400	0.886	-3.729	-6.707	-9.633	-11.582	-12.640	-13.237	-13.614	-14.179	-14.475	-14.514
5.500	-1.058	1.471	-3.393	-6.335	-9.377	-11.397	-12.501	-13.128	-13.526	-14.128	-14.456	-14.517
5.750	-0.933	1.664	-3.270	-6.200	-9.275	-11.315	-12.432	-13.067	-13.471	-14.084	-14.421	-14.488
6.000	-0.890	1.707	-3.227	-6.157	-9.232	-11.272	-12.389	-13.024	-13.428	-14.041	-14.378	-14.445
6.250	-0.848	1.749	-3.185	-6.115	-9.190	-11.231	-12.347	-12.982	-13.387	-13.999	-14.336	-14.403
6.500	-0.805	1.792	-3.142	-6.072	-9.146	-11.187	-12.304	-12.939	-13.343	-13.955	-14.293	-14.360
6.750	-0.757	1.840	-3.094	-6.024	-9.099	-11.139	-12.256	-12.891	-13.295	-13.908	-14.245	-14.312
7.000	-0.705	1.892	-3.042	-5.972	-9.047	-11.087	-12.204	-12.839	-13.243	-13.856	-14.193	-14.260
