# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.481 -10.276 -10.072 -9.215 -8.847 -8.669 -8.357 -8.481 -8.100 -8.285 -7.959 -7.678 -7.362 -7.119 -6.627 -5.991 -5.404
0.100 -14.773 -14.773 -14.702 -14.401 -14.214 -14.114 -13.935 -14.001 -13.774 -13.868 -13.682 -13.493 -13.267 -13.084 -12.701 -12.169 -11.656
0.200 -14.172 -14.363 -14.451 -14.617 -14.573 -14.532 -14.448 -14.476 -14.353 -14.393 -14.296 -14.166 -13.996 -13.851 -13.535 -13.064 -12.594
0.300 -13.247 -13.603 -13.881 -14.486 -14.585 -14.603 -14.607 -14.603 -14.575 -14.572 -14.549 -14.472 -14.353 -14.240 -13.982 -13.563 -13.128
0.400 -12.294 -12.771 -13.248 -14.235 -14.471 -14.545 -14.630 -14.598 -14.655 -14.620 -14.661 -14.630 -14.558 -14.475 -14.270 -13.896 -13.492
0.500 -11.464 -12.005 -12.658 -13.944 -14.301 -14.425 -14.581 -14.529 -14.660 -14.601 -14.695 -14.707 -14.677 -14.623 -14.466 -14.136 -13.761
0.600 -10.782 -11.345 -12.136 -13.641 -14.100 -14.268 -14.487 -14.418 -14.613 -14.540 -14.677 -14.727 -14.738 -14.711 -14.601 -14.313 -13.966
0.700 -10.176 -10.743 -11.650 -13.326 -13.874 -14.081 -14.356 -14.273 -14.526 -14.443 -14.617 -14.703 -14.753 -14.752 -14.689 -14.442 -14.123
0.800 -9.565 -10.125 -11.153 -12.986 -13.619 -13.863 -14.190 -14.096 -14.403 -14.314 -14.521 -14.640 -14.728 -14.753 -14.738 -14.533 -14.243
0.900 -8.897 -9.432 -10.603 -12.602 -13.325 -13.607 -13.986 -13.883 -14.242 -14.151 -14.388 -14.540 -14.668 -14.720 -14.752 -14.591 -14.331
1.000 -8.164 -8.647 -9.991 -12.166 -12.988 -13.311 -13.745 -13.633 -14.047 -13.957 -14.223 -14.409 -14.576 -14.655 -14.738 -14.622 -14.393
1.100 -7.367 -7.755 -9.309 -11.668 -12.603 -12.972 -13.466 -13.347 -13.817 -13.730 -14.025 -14.246 -14.455 -14.563 -14.699 -14.630 -14.433
1.200 -6.545 -6.786 -8.586 -11.124 -12.182 -12.602 -13.158 -13.032 -13.561 -13.482 -13.803 -14.059 -14.312 -14.449 -14.638 -14.617 -14.454
1.300 -5.733 -5.774 -7.851 -10.549 -11.737 -12.208 -12.829 -12.698 -13.284 -13.217 -13.563 -13.854 -14.150 -14.318 -14.561 -14.589 -14.460
1.400 -4.998 -4.809 -7.165 -9.983 -11.297 -11.818 -12.500 -12.367 -13.008 -12.955 -13.323 -13.647 -13.985 -14.181 -14.475 -14.547 -14.448
1.500 -4.385 -3.996 -6.575 -9.468 -10.888 -11.452 -12.188 -12.055 -12.743 -12.707 -13.093 -13.446 -13.824 -14.046 -14.387 -14.497 -14.423
1.600 -3.920 -3.401 -6.117 -9.043 -10.539 -11.136 -11.914 -11.782 -12.507 -12.488 -12.886 -13.264 -13.675 -13.921 -14.301 -14.444 -14.392
