# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-11.192	-11.165	-11.070	-10.685	-10.357	-9.947	-9.627	-9.371	-9.170	-8.748	-8.179	-7.638
0.250	-12.482	-12.896	-13.250	-14.008	-14.178	-14.200	-14.132	-14.038	-13.948	-13.724	-13.343	-12.937
0.500	-9.378	-9.926	-10.843	-12.575	-13.339	-13.836	-14.039	-14.113	-14.137	-14.108	-13.903	-13.618
0.750	-7.526	-8.062	-8.861	-10.503	-11.570	-12.525	-13.077	-13.385	-13.572	-13.825	-13.865	-13.740
1.000	-6.783	-7.357	-8.279	-9.974	-10.791	-11.603	-12.229	-12.657	-12.956	-13.437	-13.696	-13.724
1.250	-5.960	-6.511	-7.649	-9.608	-10.570	-11.408	-12.005	-12.412	-12.701	-13.177	-13.443	-13.480
1.500	-5.019	-5.493	-6.882	-9.105	-10.267	-11.208	-11.818	-12.215	-12.491	-12.943	-13.190	-13.216
1.750	-3.972	-4.296	-5.987	-8.463	-9.854	-10.930	-11.581	-11.984	-12.257	-12.695	-12.927	-12.943
2.000	-2.843	-2.916	-4.981	-7.683	-9.339	-10.575	-11.288	-11.713	-11.993	-12.431	-12.655	-12.663
2.250	-1.673	-1.366	-3.899	-6.783	-8.737	-10.153	-10.946	-11.405	-11.702	-12.154	-12.381	-12.386
2.500	-0.517	0.321	-2.798	-5.794	-8.076	-9.682	-10.566	-11.069	-11.390	-11.872	-12.113	-12.123
2.750	0.564	2.082	-1.748	-4.770	-7.390	-9.181	-10.158	-10.711	-11.062	-11.586	-11.854	-11.878
3.000	1.481	3.700	-0.848	-3.827	-6.741	-8.690	-9.752	-10.354	-10.735	-11.308	-11.612	-11.658
3.250	2.106	4.703	-0.231	-3.161	-6.236	-8.277	-9.393	-10.028	-10.433	-11.045	-11.382	-11.450
3.500	2.323	4.920	-0.014	-2.944	-6.019	-8.060	-9.176	-9.811	-10.216	-10.828	-11.166	-11.233
3.750	2.516	5.113	0.179	-2.751	-5.826	-7.867	-8.983	-9.618	-10.023	-10.635	-10.972	-11.039
4.000	2.687	5.284	0.350	-2.580	-5.654	-7.695	-8.812	-9.447	-9.851	-10.463	-10.801	-10.868
4.250	2.842	5.439	0.505	-2.425	-5.499	-7.540	-8.657	-9.292	-9.696	-10.308	-10.646	-10.713
4.500	2.985	5.582	0.648	-2.282	-5.357	-7.398	-8.514	-9.149	-9.554	-10.166	-10.503	-10.571
4.750	3.115	5.712	0.779	-2.152	-5.226	-7.267	-8.384	-9.018	-9.423	-10.035	-10.373	-10.440
5.000	3.238	5.835	0.901	-2.029	-5.104	-7.145	-8.261	-8.896	-9.301	-9.913	-10.250	-10.317
5.250	3.353	5.950	1.016	-1.914	-4.989	-7.029	-8.146	-8.781	-9.185	-9.798	-10.135	-10.202
5.500	3.462	6.059	1.125	-1.805	-4.880	-6.921	-8.037	-8.672	-9.077	-9.689	-10.026	-10.093
5.750	3.565	6.162	1.228	-1.702	-4.777	-6.818	-7.934	-8.569	-8.973	-9.586	-9.923	-9.990
6.000	3.663	6.260	1.326	-1.604	-4.679	-6.719	-7.836	-8.471	-8.875	-9.487	-9.825	-9.892
6.250	3.757	6.354	1.420	-1.510	-4.585	-6.626	-7.742	-8.377	-8.782	-9.394	-9.731	-9.798
6.500	3.846	6.443	1.510	-1.421	-4.495	-6.536	-7.652	-8.287	-8.692	-9.304	-9.642	-9.709
6.750	3.932	6.529	1.595	-1.335	-4.409	-6.450	-7.567	-8.201	-8.606	-9.218	-9.556	-9.623
7.000	4.015	6.612	1.678	-1.252	-4.327	-6.368	-7.484	-8.119	-8.524	-9.136	-9.473	-9.540
7.250	4.094	6.691	1.757	-1.173	-4.248	-6.288	-7.405	-8.040	-8.444	-9.056	-9.394	-9.461
7.500	4.171	6.768	1.834	-1.096	-4.171	-6.212	-7.328	-7.963	-8.368	-8.980	-9.318	-9.385
7.750	4.244	6.841	1.907	-1.023	-4.098	-6.138	-7.255	-7.890	-8.294	-8.907	-9.244	-9.311
8.000	4.315	6.912	1.978	-0.952	-4.027	-6.067	-7.184	-7.819	-8.223	-8.836	-9.173	-9.240
8.250	4.383	6.980	2.047	-0.884	-3.958	-5.999	-7.115	-7.750	-8.155	-8.767	-9.105	-9.172
8.500	4.450	7.047	2.113	-0.817	-3.892	-5.933	-7.049	-7.684	-8.089	-8.701	-9.038	-9.105
8.750	4.514	7.111	2.177	-0.753	-3.828	-5.868	-6.985	-7.620	-8.024	-8.637	-8.974	-9.041
9.000	4.576	7.173	2.239	-0.691	-3.765	-5.806	-6.923	-7.557	-7.962	-8.574	-8.912	-8.979
9.250	4.637	7.234	2.300	-0.630	-3.705	-5.746	-6.862	-7.497	-7.902	-8.514	-8.852	-8.919
9.500	4.695	7.292	2.358	-0.572	-3.647	-5.687	-6.804	-7.439	-7.843	-8.455	-8.793	-8.860
9.750	4.752	7.349	2.415	-0.515	-3.590	-5.630	-6.747	-7.382	-7.786	-8.399	-8.736	-8.803
10.000	4.807	7.404	2.470	-0.460	-3.534	-5.575	-6.692	-7.327	-7.731	-8.343	-8.681	-8.748
10.250	4.861	7.458	2.524	-0.406	-3.481	-5.522	-6.638	-7.273	-7.677	-8.290	-8.627	-8.694
10.500	4.913	7.510	2.576	-0.354	-3.428	-5.469	-6.586	-7.221	-7.625	-8.237	-8.575	-8.642
10.750	4.964	7.561	2.627	-0.303	-3.377	-5.418	-6.535	-7.170	-7.574	-8.186	-8.524	-8.591
11.000	5.014	7.611	2.677	-0.253	-3.328	-5.369	-6.485	-7.120	-7.525	-8.137	-8.474	-8.542
11.250	5.062	7.659	2.725	-0.205	-3.280	-5.320	-6.437	-7.072	-7.476	-8.089	-8.426	-8.493
11.500	5.109	7.706	2.772	-0.158	-3.232	-5.273	-6.390	-7.025	-7.429	-8.041	-8.379	-8.446
11.750	5.155	7.752	2.818	-0.112	-3.186	-5.227	-6.344	-6.979	-7.383	-7.995	-8.333	-8.400
12.000	5.200	7.797	2.863	-0.067	-3.141	-5.182	-6.299	-6.934	-7.338	-7.950	-8.288	-8.355
12.250	5.244	7.841	2.907	-0.023	-3.097	-5.138	-6.255	-6.890	-7.294	-7.906	-8.244	-8.311
12.500	5.287	7.884	2.950	0.020	-3.054	-5.095	-6.212	-6.847	-7.251	-7.863	-8.201	-8.268
12.750	5.329	7.926	2.992	0.062	-3.012	-5.053	-6.170	-6.805	-7.209	-7.821	-8.159	-8.226
13.000	5.370	7.967	3.033	0.103	-2.971	-5.012	-6.129	-6.764	-7.168	-7.780	-8.118	-8.185
13.250	5.410	8.007	3.073	0.143	-2.931	-4.972	-6.089	-6.723	-7.128	-7.740	-8.078	-8.145
13.500	5.450	8.047	3.113	0.183	-2.892	-4.933	-6.049	-6.684	-7.089	-7.701	-8.038	-8.105
13.750	5.488	8.085	3.151	0.221	-2.853	-4.894	-6.011	-6.646	-7.050	-7.662	-8.000	-8.067
14.000	5.526	8.123	3.189	0.259	-2.815	-4.856	-5.973	-6.608	-7.012	-7.624	-7.962	-8.029
14.250	5.563	8.160	3.226	0.296	-2.778	-4.819	-5.936	-6.571	-6.975	-7.587	-7.925	-7.992
14.500	5.600	8.197	3.263	0.333	-2.742	-4.783	-5.899	-6.534	-6.939	-7.551	-7.889	-7.956
14.750	5.635	8.232	3.298	0.368	-2.706	-4.747	-5.864	-6.499	-6.903	-7.515	-7.853	-7.920
15.000	5.670	8.267	3.333	0.403	-2.671	-4.712	-5.829	-6.464	-6.868	-7.480	-7.818	-7.885
15.250	5.705	8.302	3.368	0.438	-2.637	-4.678	-5.794	-6.429	-6.834	-7.446	-7.784	-7.851
15.500	5.738	8.335	3.401	0.471	-2.603	-4.644	-5.761	-6.396	-6.800	-7.412	-7.750	-7.817
15.750	5.771	8.368	3.435	0.504	-2.570	-4.611	-5.727	-6.362	-6.767	-7.379	-7.717	-7.784
16.000	5.804	8.401	3.467	0.537	-2.538	-4.578	-5.695	-6.330	-6.734	-7.346	-7.684	-7.751
16.250	5.836	8.433	3.499	0.569	-2.505	-4.546	-5.663	-6.298	-6.702	-7.314	-7.652	-7.719
16.500	5.868	8.465	3.531	0.601	-2.474	-4.515	-5.631	-6.266	-6.671	-7.283	-7.621	-7.688
16.750	5.899	8.496	3.562	0.632	-2.443	-4.484	-5.600	-6.235	-6.640	-7.252	-7.590	-7.657
17.000	5.929	8.526	3.592	0.662	-2.413	-4.453	-5.570	-6.205	-6.609	-7.221	-7.559	-7.626
