# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.681 -7.558 -7.398 -6.742 -6.429 -6.274 -6.000 -6.107 -5.769 -5.926 -5.641 -5.384 -5.091 -4.862 -4.396 -3.785 -3.215
0.100 -11.677 -11.977 -12.187 -12.653 -12.706 -12.704 -12.677 -12.684 -12.619 -12.630 -12.579 -12.477 -12.331 -12.200 -11.905 -11.449 -10.986
0.200 -11.597 -12.005 -12.362 -13.137 -13.304 -13.351 -13.399 -13.380 -13.398 -13.377 -13.390 -13.338 -13.244 -13.147 -12.914 -12.515 -12.092
0.300 -11.363 -11.838 -12.317 -13.318 -13.569 -13.652 -13.753 -13.717 -13.792 -13.752 -13.807 -13.790 -13.732 -13.660 -13.472 -13.115 -12.721
0.400 -11.028 -11.551 -12.147 -13.346 -13.675 -13.790 -13.938 -13.888 -14.012 -13.958 -14.048 -14.060 -14.034 -13.983 -13.835 -13.514 -13.147
0.500 -10.627 -11.181 -11.895 -13.279 -13.684 -13.831 -14.023 -13.961 -14.132 -14.066 -14.187 -14.227 -14.230 -14.200 -14.088 -13.802 -13.458
0.600 -10.118 -10.690 -11.533 -13.108 -13.597 -13.779 -14.019 -13.945 -14.164 -14.088 -14.241 -14.309 -14.344 -14.334 -14.261 -14.010 -13.691
0.700 -9.484 -10.054 -11.049 -12.826 -13.411 -13.633 -13.927 -13.840 -14.114 -14.030 -14.217 -14.317 -14.387 -14.401 -14.370 -14.157 -13.864
0.800 -8.729 -9.269 -10.444 -12.435 -13.131 -13.398 -13.754 -13.655 -13.990 -13.899 -14.122 -14.258 -14.368 -14.409 -14.426 -14.255 -13.991
0.900 -7.859 -8.326 -9.719 -11.931 -12.755 -13.075 -13.500 -13.389 -13.792 -13.699 -13.959 -14.135 -14.291 -14.362 -14.433 -14.310 -14.078
1.000 -6.917 -7.255 -8.905 -11.334 -12.299 -12.677 -13.178 -13.056 -13.531 -13.442 -13.739 -13.959 -14.165 -14.271 -14.402 -14.331 -14.134
1.100 -5.950 -6.095 -8.036 -10.659 -11.775 -12.215 -12.796 -12.667 -13.216 -13.138 -13.469 -13.734 -13.996 -14.139 -14.336 -14.322 -14.164
1.200 -5.057 -4.984 -7.202 -9.966 -11.227 -11.727 -12.383 -12.251 -12.869 -12.809 -13.169 -13.478 -13.797 -13.978 -14.245 -14.291 -14.173
1.300 -4.314 -4.081 -6.479 -9.315 -10.691 -11.241 -11.964 -11.831 -12.510 -12.472 -12.854 -13.203 -13.577 -13.798 -14.134 -14.242 -14.166
1.400 -3.775 -3.488 -5.941 -8.789 -10.234 -10.820 -11.590 -11.460 -12.183 -12.169 -12.567 -12.949 -13.370 -13.623 -14.019 -14.178 -14.135
1.500 -3.406 -3.108 -5.573 -8.416 -9.889 -10.492 -11.291 -11.164 -11.917 -11.923 -12.330 -12.734 -13.191 -13.469 -13.910 -14.105 -14.084
1.600 -3.142 -2.824 -5.314 -8.161 -9.638 -10.247 -11.058 -10.934 -11.700 -11.719 -12.130 -12.548 -13.030 -13.326 -13.803 -14.030 -14.031
1.700 -2.944 -2.587 -5.123 -7.984 -9.462 -10.071 -10.884 -10.761 -11.531 -11.557 -11.969 -12.393 -12.889 -13.198 -13.702 -13.956 -13.977
1.800 -2.792 -2.361 -4.979 -7.865 -9.366 -9.982 -10.799 -10.675 -11.449 -11.474 -11.887 -12.311 -12.807 -13.116 -13.620 -13.876 -13.899
1.900 -2.658 -2.146 -4.852 -7.762 -9.292 -9.916 -10.741 -10.616 -11.394 -11.417 -11.832 -12.255 -12.748 -13.054 -13.551 -13.801 -13.819
2.000 -2.532 -1.941 -4.731 -7.662 -9.220 -9.853 -10.685 -10.560 -11.342 -11.364 -11.780 -12.204 -12.694 -12.997 -13.489 -13.732 -13.746
2.100 -2.405 -1.733 -4.610 -7.558 -9.146 -9.787 -10.628 -10.503 -11.289 -11.312 -11.729 -12.153 -12.642 -12.943 -13.430 -13.668 -13.679
2.200 -2.284 -1.530 -4.492 -7.457 -9.072 -9.723 -10.573 -10.447 -11.239 -11.261 -11.680 -12.106 -12.594 -12.894 -13.376 -13.610 -13.616
2.300 -2.169 -1.335 -4.379 -7.358 -9.001 -9.660 -10.519 -10.393 -11.190 -11.213 -11.633 -12.061 -12.549 -12.848 -13.327 -13.556 -13.559
2.400 -2.055 -1.142 -4.268 -7.258 -8.929 -9.597 -10.465 -10.339 -11.142 -11.166 -11.588 -12.017 -12.506 -12.805 -13.281 -13.507 -13.507
2.500 -1.943 -0.948 -4.156 -7.157 -8.855 -9.533 -10.410 -10.284 -11.093 -11.119 -11.543 -11.974 -12.465 -12.764 -13.239 -13.462 -13.459
2.600 -1.833 -0.757 -4.047 -7.057 -8.782 -9.469 -10.355 -10.230 -11.046 -11.074 -11.499 -11.933 -12.426 -12.726 -13.200 -13.421 -13.417
2.700 -1.727 -0.572 -3.942 -6.959 -8.711 -9.406 -10.302 -10.177 -11.000 -11.030 -11.458 -11.895 -12.390 -12.691 -13.166 -13.386 -13.380
2.800 -1.623 -0.388 -3.837 -6.860 -8.639 -9.343 -10.249 -10.124 -10.954 -10.988 -11.417 -11.857 -12.356 -12.658 -13.135 -13.354 -13.347
2.900 -1.518 -0.201 -3.732 -6.759 -8.565 -9.279 -10.195 -10.071 -10.908 -10.944 -11.375 -11.819 -12.322 -12.627 -13.106 -13.326 -13.319
3.000 -1.416 -0.018 -3.629 -6.660 -8.492 -9.215 -10.141 -10.018 -10.863 -10.903 -11.336 -11.783 -12.291 -12.598 -13.081 -13.303 -13.296
3.100 -1.315 0.163 -3.527 -6.560 -8.419 -9.151 -10.088 -9.965 -10.818 -10.862 -11.297 -11.748 -12.261 -12.572 -13.058 -13.283 -13.277
3.200 -1.216 0.342 -3.427 -6.461 -8.346 -9.088 -10.035 -9.913 -10.774 -10.822 -11.259 -11.715 -12.233 -12.547 -13.039 -13.266 -13.262
3.300 -1.117 0.522 -3.327 -6.361 -8.273 -9.024 -9.982 -9.861 -10.729 -10.782 -11.220 -11.681 -12.205 -12.523 -13.021 -13.252 -13.250
3.400 -1.018 0.704 -3.226 -6.259 -8.197 -8.959 -9.927 -9.807 -10.684 -10.741 -11.182 -11.647 -12.178 -12.500 -13.004 -13.240 -13.241
3.500 -0.921 0.882 -3.128 -6.158 -8.123 -8.894 -9.873 -9.755 -10.639 -10.702 -11.144 -11.614 -12.152 -12.478 -12.989 -13.231 -13.235
3.600 -0.824 1.062 -3.028 -6.056 -8.048 -8.828 -9.818 -9.701 -10.594 -10.662 -11.106 -11.581 -12.126 -12.457 -12.976 -13.224 -13.232
3.700 -0.728 1.240 -2.930 -5.954 -7.973 -8.762 -9.764 -9.648 -10.549 -10.622 -11.069 -11.548 -12.101 -12.436 -12.964 -13.218 -13.230
