# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-12.993	-12.812	-12.620	-11.831	-11.343	-10.792	-10.393	-10.089	-9.855	-9.377	-8.756	-8.180
0.250	-15.014	-15.130	-15.150	-15.149	-14.997	-14.752	-14.529	-14.336	-14.179	-13.833	-13.337	-12.850
0.500	-13.984	-14.334	-14.606	-15.215	-15.322	-15.284	-15.173	-15.047	-14.934	-14.665	-14.238	-13.799
0.750	-12.797	-13.296	-13.833	-14.944	-15.296	-15.444	-15.433	-15.366	-15.292	-15.088	-14.721	-14.322
1.000	-11.595	-12.164	-12.978	-14.520	-15.109	-15.435	-15.520	-15.510	-15.473	-15.332	-15.020	-14.658
1.250	-10.493	-11.056	-12.136	-14.026	-14.837	-15.329	-15.505	-15.550	-15.549	-15.469	-15.211	-14.887
1.500	-9.676	-10.192	-11.463	-13.574	-14.559	-15.185	-15.440	-15.534	-15.567	-15.543	-15.337	-15.048
1.750	-9.130	-9.600	-10.995	-13.232	-14.333	-15.054	-15.370	-15.503	-15.562	-15.586	-15.423	-15.164
2.000	-8.709	-9.131	-10.637	-12.973	-14.162	-14.953	-15.314	-15.477	-15.557	-15.619	-15.488	-15.251
2.250	-8.325	-8.686	-10.312	-12.744	-14.017	-14.870	-15.268	-15.455	-15.553	-15.646	-15.544	-15.326
2.500	-7.977	-8.268	-10.016	-12.536	-13.891	-14.802	-15.234	-15.442	-15.554	-15.673	-15.596	-15.397
2.750	-7.634	-7.843	-9.719	-12.323	-13.765	-14.734	-15.201	-15.430	-15.556	-15.698	-15.641	-15.454
3.000	-7.290	-7.404	-9.416	-12.099	-13.629	-14.660	-15.162	-15.412	-15.553	-15.719	-15.681	-15.507
3.250	-6.954	-6.963	-9.115	-11.868	-13.488	-14.580	-15.117	-15.389	-15.545	-15.735	-15.718	-15.557
3.500	-6.618	-6.511	-8.809	-11.626	-13.337	-14.491	-15.064	-15.358	-15.529	-15.744	-15.749	-15.602
3.750	-6.268	-6.030	-8.485	-11.361	-13.167	-14.386	-14.997	-15.315	-15.501	-15.743	-15.771	-15.641
4.000	-5.943	-5.568	-8.180	-11.104	-13.003	-14.284	-14.932	-15.272	-15.473	-15.742	-15.793	-15.678
4.250	-5.594	-5.065	-7.850	-10.815	-12.814	-14.161	-14.849	-15.214	-15.432	-15.728	-15.804	-15.707
4.500	-5.244	-4.548	-7.515	-10.514	-12.613	-14.028	-14.757	-15.147	-15.382	-15.708	-15.810	-15.731
4.750	-4.906	-4.037	-7.189	-10.212	-12.412	-13.893	-14.662	-15.078	-15.330	-15.686	-15.813	-15.751
5.000	-4.548	-3.488	-6.841	-9.882	-12.188	-13.740	-14.552	-14.994	-15.265	-15.652	-15.807	-15.764
5.250	-4.179	-2.912	-6.481	-9.530	-11.947	-13.571	-14.428	-14.898	-15.189	-15.610	-15.794	-15.771
5.500	-3.826	-2.348	-6.135	-9.183	-11.710	-13.404	-14.305	-14.803	-15.113	-15.566	-15.779	-15.775
5.750	-3.460	-1.756	-5.775	-8.813	-11.454	-13.222	-14.168	-14.695	-15.025	-15.514	-15.757	-15.774
