# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-14.197	-14.012	-13.817	-13.014	-12.521	-11.965	-11.564	-11.259	-11.025	-10.545	-9.923	-9.346
0.250	-15.456	-15.644	-15.723	-15.864	-15.751	-15.532	-15.324	-15.141	-14.991	-14.662	-14.185	-13.713
0.500	-13.535	-13.981	-14.404	-15.308	-15.555	-15.627	-15.579	-15.494	-15.410	-15.195	-14.827	-14.432
0.750	-11.479	-12.044	-12.823	-14.320	-14.901	-15.240	-15.346	-15.358	-15.340	-15.244	-14.989	-14.678
1.000	-9.622	-10.168	-11.322	-13.305	-14.198	-14.769	-15.006	-15.098	-15.136	-15.136	-14.969	-14.719
1.250	-8.033	-8.446	-9.949	-12.298	-13.504	-14.305	-14.671	-14.839	-14.927	-15.010	-14.915	-14.713
1.500	-6.715	-6.965	-8.738	-11.314	-12.810	-13.834	-14.334	-14.584	-14.724	-14.888	-14.849	-14.674
1.750	-5.585	-5.693	-7.670	-10.370	-12.116	-13.342	-13.970	-14.301	-14.495	-14.749	-14.782	-14.649
2.000	-4.544	-4.499	-6.686	-9.463	-11.428	-12.837	-13.587	-13.996	-14.246	-14.594	-14.706	-14.624
2.250	-3.533	-3.276	-5.732	-8.575	-10.743	-12.323	-13.190	-13.676	-13.980	-14.423	-14.619	-14.592
2.500	-2.527	-1.969	-4.777	-7.677	-10.055	-11.801	-12.781	-13.342	-13.700	-14.240	-14.520	-14.552
2.750	-1.523	-0.556	-3.814	-6.747	-9.357	-11.269	-12.360	-12.996	-13.408	-14.044	-14.411	-14.502
3.000	-0.541	0.942	-2.862	-5.788	-8.652	-10.730	-11.931	-12.640	-13.106	-13.838	-14.292	-14.443
3.250	0.401	2.487	-1.944	-4.816	-7.945	-10.187	-11.495	-12.276	-12.794	-13.623	-14.164	-14.377
3.500	1.265	3.939	-1.101	-3.889	-7.257	-9.647	-11.057	-11.907	-12.477	-13.401	-14.029	-14.303
3.750	1.874	4.742	-0.500	-3.261	-6.697	-9.160	-10.640	-11.546	-12.162	-13.175	-13.888	-14.222
4.000	2.174	4.923	-0.193	-3.006	-6.338	-8.769	-10.270	-11.210	-11.859	-12.949	-13.740	-14.135
4.250	2.404	5.083	0.045	-2.810	-6.053	-8.426	-9.923	-10.884	-11.562	-12.721	-13.590	-14.043
4.500	2.590	5.230	0.238	-2.646	-5.826	-8.130	-9.603	-10.573	-11.271	-12.493	-13.437	-13.948
4.750	2.745	5.365	0.398	-2.505	-5.642	-7.881	-9.315	-10.280	-10.990	-12.266	-13.281	-13.851
5.000	2.881	5.490	0.538	-2.376	-5.487	-7.671	-9.058	-10.006	-10.720	-12.041	-13.123	-13.750
5.250	3.004	5.606	0.663	-2.259	-5.354	-7.495	-8.833	-9.754	-10.464	-11.818	-12.964	-13.647
5.500	3.116	5.716	0.776	-2.149	-5.235	-7.344	-8.636	-9.525	-10.222	-11.598	-12.804	-13.542
5.750	3.220	5.818	0.882	-2.046	-5.127	-7.214	-8.466	-9.319	-9.997	-11.382	-12.642	-13.435
6.000	3.318	5.916	0.980	-1.948	-5.027	-7.098	-8.317	-9.135	-9.789	-11.171	-12.480	-13.326
6.250	3.411	6.008	1.073	-1.856	-4.933	-6.993	-8.186	-8.971	-9.598	-10.965	-12.318	-13.215
6.500	3.499	6.096	1.162	-1.768	-4.843	-6.897	-8.069	-8.826	-9.425	-10.765	-12.155	-13.102
6.750	3.584	6.181	1.246	-1.683	-4.759	-6.808	-7.965	-8.696	-9.267	-10.573	-11.993	-12.989
7.000	3.664	6.261	1.327	-1.603	-4.677	-6.724	-7.869	-8.579	-9.124	-10.389	-11.831	-12.873
7.250	3.742	6.339	1.405	-1.525	-4.600	-6.644	-7.781	-8.474	-8.996	-10.213	-11.670	-12.757
7.500	3.817	6.414	1.480	-1.450	-4.525	-6.568	-7.699	-8.379	-8.879	-10.045	-11.509	-12.640
7.750	3.889	6.486	1.552	-1.378	-4.453	-6.495	-7.622	-8.291	-8.773	-9.887	-11.351	-12.523
8.000	3.958	6.555	1.621	-1.309	-4.383	-6.425	-7.549	-8.210	-8.677	-9.739	-11.193	-12.404
8.250	4.025	6.622	1.688	-1.242	-4.316	-6.358	-7.479	-8.134	-8.588	-9.600	-11.038	-12.285
8.500	4.090	6.687	1.753	-1.177	-4.251	-6.293	-7.413	-8.062	-8.506	-9.470	-10.885	-12.165
8.750	4.153	6.750	1.816	-1.114	-4.189	-6.230	-7.349	-7.995	-8.430	-9.349	-10.735	-12.045
9.000	4.214	6.811	1.877	-1.053	-4.128	-6.169	-7.287	-7.930	-8.359	-9.236	-10.587	-11.925
9.250	4.273	6.870	1.936	-0.994	-4.069	-6.110	-7.228	-7.868	-8.292	-9.132	-10.443	-11.805
9.500	4.330	6.927	1.993	-0.937	-4.012	-6.052	-7.170	-7.809	-8.229	-9.036	-10.302	-11.684
9.750	4.386	6.983	2.049	-0.881	-3.956	-5.997	-7.114	-7.752	-8.168	-8.946	-10.164	-11.564
10.000	4.440	7.037	2.103	-0.827	-3.902	-5.943	-7.060	-7.697	-8.111	-8.863	-10.031	-11.444
10.250	4.492	7.089	2.155	-0.775	-3.849	-5.890	-7.007	-7.644	-8.055	-8.785	-9.902	-11.324
10.500	4.543	7.140	2.207	-0.724	-3.798	-5.839	-6.956	-7.592	-8.002	-8.713	-9.778	-11.204
