# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-12.743	-12.564	-12.374	-11.592	-11.107	-10.559	-10.161	-9.858	-9.626	-9.148	-8.529	-7.953
0.250	-14.783	-14.902	-14.927	-14.943	-14.801	-14.565	-14.348	-14.158	-14.002	-13.658	-13.165	-12.678
0.500	-13.800	-14.149	-14.422	-15.036	-15.150	-15.118	-15.011	-14.888	-14.776	-14.508	-14.082	-13.642
0.750	-12.674	-13.168	-13.697	-14.798	-15.149	-15.300	-15.290	-15.224	-15.150	-14.946	-14.577	-14.177
1.000	-11.515	-12.081	-12.878	-14.402	-14.985	-15.309	-15.393	-15.382	-15.345	-15.202	-14.887	-14.523
1.250	-10.413	-10.978	-12.049	-13.928	-14.733	-15.221	-15.394	-15.437	-15.436	-15.352	-15.090	-14.762
1.500	-9.553	-10.066	-11.351	-13.473	-14.461	-15.087	-15.341	-15.434	-15.465	-15.438	-15.226	-14.932
1.750	-8.954	-9.412	-10.839	-13.105	-14.223	-14.954	-15.272	-15.405	-15.464	-15.487	-15.321	-15.059
2.000	-8.479	-8.877	-10.432	-12.808	-14.029	-14.840	-15.209	-15.375	-15.458	-15.520	-15.389	-15.150
2.250	-8.051	-8.377	-10.066	-12.545	-13.860	-14.741	-15.154	-15.348	-15.450	-15.547	-15.446	-15.227
2.500	-7.647	-7.887	-9.716	-12.290	-13.701	-14.649	-15.101	-15.321	-15.440	-15.568	-15.496	-15.297
2.750	-7.237	-7.373	-9.354	-12.019	-13.531	-14.549	-15.042	-15.287	-15.423	-15.581	-15.535	-15.354
3.000	-6.836	-6.855	-8.994	-11.742	-13.356	-14.445	-14.980	-15.251	-15.404	-15.590	-15.567	-15.401
3.250	-6.423	-6.305	-8.617	-11.439	-13.161	-14.324	-14.903	-15.200	-15.372	-15.588	-15.591	-15.441
3.500	-6.018	-5.749	-8.240	-11.127	-12.958	-14.194	-14.817	-15.141	-15.332	-15.579	-15.610	-15.478
3.750	-5.598	-5.157	-7.844	-10.786	-12.731	-14.045	-14.714	-15.068	-15.278	-15.559	-15.618	-15.506
4.000	-5.176	-4.546	-7.442	-10.428	-12.491	-13.884	-14.600	-14.983	-15.214	-15.530	-15.620	-15.528
4.250	-4.750	-3.912	-7.031	-10.050	-12.235	-13.708	-14.473	-14.887	-15.139	-15.491	-15.613	-15.544
4.500	-4.310	-3.243	-6.604	-9.644	-11.956	-13.513	-14.330	-14.777	-15.050	-15.442	-15.597	-15.551
4.750	-3.866	-2.552	-6.170	-9.219	-11.662	-13.305	-14.175	-14.654	-14.952	-15.383	-15.574	-15.552
5.000	-3.416	-1.836	-5.728	-8.772	-11.351	-13.082	-14.007	-14.521	-14.842	-15.315	-15.543	-15.546
5.250	-2.951	-1.085	-5.271	-8.296	-11.019	-12.841	-13.822	-14.372	-14.719	-15.236	-15.503	-15.533
