# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -11.015 -10.809 -10.604 -9.742 -9.374 -9.195 -8.882 -9.007 -8.625 -8.810 -8.484 -8.202 -7.886 -7.643 -7.150 -6.514 -5.926
0.100 -15.532 -15.540 -15.467 -15.136 -14.918 -14.802 -14.594 -14.673 -14.410 -14.523 -14.306 -14.094 -13.845 -13.648 -13.241 -12.689 -12.164
0.200 -15.150 -15.335 -15.405 -15.490 -15.393 -15.325 -15.193 -15.240 -15.060 -15.127 -14.981 -14.813 -14.607 -14.437 -14.079 -13.575 -13.085
0.300 -14.451 -14.773 -14.992 -15.441 -15.460 -15.440 -15.381 -15.399 -15.298 -15.325 -15.244 -15.119 -14.952 -14.809 -14.497 -14.037 -13.579
0.400 -13.566 -13.996 -14.376 -15.165 -15.308 -15.338 -15.356 -15.346 -15.327 -15.317 -15.301 -15.221 -15.097 -14.982 -14.720 -14.306 -13.881
0.500 -12.483 -12.995 -13.559 -14.694 -14.975 -15.064 -15.166 -15.129 -15.198 -15.156 -15.206 -15.177 -15.103 -15.020 -14.816 -14.454 -14.066
0.600 -11.279 -11.828 -12.587 -14.054 -14.489 -14.643 -14.839 -14.775 -14.942 -14.871 -14.990 -15.017 -15.002 -14.957 -14.821 -14.519 -14.173
0.700 -10.186 -10.707 -11.586 -13.295 -13.883 -14.105 -14.398 -14.311 -14.579 -14.490 -14.673 -14.762 -14.813 -14.812 -14.754 -14.522 -14.225
0.800 -9.449 -9.943 -10.781 -12.523 -13.222 -13.502 -13.882 -13.779 -14.140 -14.047 -14.285 -14.435 -14.558 -14.606 -14.635 -14.478 -14.228
0.900 -9.003 -9.515 -10.275 -11.892 -12.604 -12.913 -13.348 -13.241 -13.668 -13.587 -13.861 -14.067 -14.261 -14.360 -14.481 -14.403 -14.205
1.000 -8.661 -9.202 -9.953 -11.475 -12.123 -12.421 -12.863 -12.762 -13.216 -13.157 -13.446 -13.691 -13.949 -14.095 -14.307 -14.310 -14.165
1.100 -8.332 -8.893 -9.686 -11.213 -11.792 -12.060 -12.470 -12.379 -12.821 -12.784 -13.070 -13.336 -13.642 -13.829 -14.124 -14.206 -14.114
1.200 -7.987 -8.559 -9.418 -11.015 -11.568 -11.810 -12.182 -12.098 -12.508 -12.484 -12.757 -13.024 -13.358 -13.576 -13.944 -14.098 -14.057
1.300 -7.621 -8.195 -9.133 -10.828 -11.394 -11.627 -11.975 -11.893 -12.273 -12.251 -12.509 -12.765 -13.106 -13.343 -13.767 -13.986 -13.994
1.400 -7.231 -7.800 -8.826 -10.633 -11.245 -11.492 -11.850 -11.764 -12.146 -12.116 -12.375 -12.624 -12.958 -13.194 -13.627 -13.864 -13.888
1.500 -6.817 -7.370 -8.492 -10.415 -11.086 -11.357 -11.745 -11.652 -12.057 -12.021 -12.291 -12.544 -12.874 -13.104 -13.525 -13.752 -13.770
1.600 -6.380 -6.908 -8.133 -10.172 -10.908 -11.205 -11.626 -11.527 -11.960 -11.920 -12.203 -12.464 -12.797 -13.026 -13.440 -13.660 -13.673
1.700 -5.921 -6.411 -7.749 -9.904 -10.708 -11.034 -11.492 -11.387 -11.853 -11.812 -12.110 -12.384 -12.725 -12.955 -13.368 -13.584 -13.594
1.800 -5.442 -5.880 -7.340 -9.610 -10.489 -10.846 -11.344 -11.233 -11.736 -11.696 -12.010 -12.300 -12.654 -12.890 -13.305 -13.520 -13.529
1.900 -4.946 -5.314 -6.909 -9.292 -10.250 -10.641 -11.183 -11.068 -11.609 -11.573 -11.904 -12.212 -12.584 -12.827 -13.251 -13.467 -13.475
2.000 -4.436 -4.716 -6.458 -8.951 -9.995 -10.422 -11.010 -10.891 -11.474 -11.444 -11.792 -12.121 -12.513 -12.767 -13.201 -13.422 -13.431
2.100 -3.913 -4.081 -5.987 -8.585 -9.722 -10.189 -10.827 -10.705 -11.331 -11.311 -11.675 -12.026 -12.441 -12.706 -13.155 -13.382 -13.394
2.200 -3.385 -3.413 -5.503 -8.199 -9.436 -9.945 -10.636 -10.512 -11.183 -11.174 -11.555 -11.928 -12.367 -12.646 -13.111 -13.346 -13.360
2.300 -2.856 -2.713 -5.009 -7.795 -9.140 -9.694 -10.439 -10.315 -11.031 -11.036 -11.432 -11.829 -12.293 -12.585 -13.068 -13.313 -13.331
2.400 -2.336 -1.985 -4.516 -7.378 -8.840 -9.441 -10.242 -10.118 -10.879 -10.900 -11.310 -11.729 -12.218 -12.525 -13.026 -13.280 -13.303
2.500 -1.831 -1.231 -4.029 -6.954 -8.540 -9.190 -10.047 -9.925 -10.729 -10.767 -11.189 -11.629 -12.143 -12.464 -12.983 -13.249 -13.276
2.600 -1.356 -0.457 -3.562 -6.532 -8.249 -8.947 -9.858 -9.738 -10.582 -10.639 -11.071 -11.531 -12.069 -12.402 -12.940 -13.217 -13.249
2.700 -0.924 0.320 -3.131 -6.127 -7.975 -8.719 -9.680 -9.564 -10.444 -10.518 -10.959 -11.436 -11.996 -12.342 -12.897 -13.185 -13.222
2.800 -0.547 1.078 -2.750 -5.753 -7.726 -8.511 -9.516 -9.404 -10.315 -10.405 -10.853 -11.346 -11.925 -12.281 -12.854 -13.151 -13.195
2.900 -0.234 1.774 -2.431 -5.426 -7.508 -8.328 -9.370 -9.262 -10.197 -10.302 -10.755 -11.260 -11.856 -12.222 -12.809 -13.117 -13.166
3.000 0.015 2.358 -2.176 -5.156 -7.324 -8.170 -9.240 -9.135 -10.091 -10.207 -10.664 -11.179 -11.788 -12.164 -12.764 -13.081 -13.136
3.100 0.205 2.786 -1.981 -4.945 -7.172 -8.038 -9.128 -9.026 -9.995 -10.121 -10.581 -11.103 -11.724 -12.106 -12.718 -13.044 -13.104
3.200 0.347 3.060 -1.836 -4.788 -7.051 -7.928 -9.032 -8.932 -9.910 -10.044 -10.506 -11.033 -11.662 -12.050 -12.672 -13.006 -13.071
3.300 0.423 3.168 -1.760 -4.707 -6.981 -7.862 -8.969 -8.870 -9.852 -9.988 -10.450 -10.980 -11.612 -12.003 -12.628 -12.966 -13.033
3.400 0.465 3.211 -1.717 -4.664 -6.938 -7.819 -8.927 -8.828 -9.809 -9.945 -10.408 -10.937 -11.570 -11.960 -12.585 -12.923 -12.990
