# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.147	-10.170	-10.106	-9.817	-9.514	-9.121	-8.807	-8.555	-8.356	-7.935	-7.368	-6.829
0.250	-11.471	-11.893	-12.283	-13.147	-13.403	-13.497	-13.461	-13.381	-13.297	-13.076	-12.690	-12.276
0.500	-10.820	-11.351	-11.989	-13.285	-13.777	-14.064	-14.145	-14.138	-14.105	-13.972	-13.667	-13.309
0.750	-9.567	-10.135	-11.088	-12.840	-13.613	-14.116	-14.320	-14.390	-14.409	-14.365	-14.140	-13.835
1.000	-7.738	-8.194	-9.617	-11.888	-13.045	-13.829	-14.193	-14.358	-14.441	-14.504	-14.371	-14.127
1.250	-5.757	-5.810	-7.902	-10.627	-12.238	-13.335	-13.877	-14.152	-14.307	-14.492	-14.463	-14.287
1.500	-4.476	-4.165	-6.701	-9.597	-11.519	-12.844	-13.532	-13.899	-14.119	-14.417	-14.487	-14.378
1.750	-3.826	-3.359	-6.073	-9.009	-11.053	-12.488	-13.258	-13.686	-13.952	-14.336	-14.489	-14.439
2.000	-3.389	-2.734	-5.656	-8.634	-10.776	-12.275	-13.089	-13.549	-13.840	-14.273	-14.475	-14.461
2.250	-3.043	-2.153	-5.328	-8.340	-10.609	-12.179	-13.028	-13.504	-13.803	-14.246	-14.451	-14.437
2.500	-2.738	-1.620	-5.035	-8.065	-10.451	-12.086	-12.967	-13.459	-13.769	-14.224	-14.435	-14.423
2.750	-2.427	-1.071	-4.733	-7.771	-10.273	-11.974	-12.890	-13.403	-13.724	-14.196	-14.419	-14.413
3.000	-2.139	-0.551	-4.451	-7.486	-10.097	-11.861	-12.811	-13.343	-13.677	-14.169	-14.406	-14.407
3.250	-1.839	-0.012	-4.158	-7.180	-9.902	-11.730	-12.717	-13.271	-13.619	-14.134	-14.389	-14.402
3.500	-1.559	0.495	-3.883	-6.886	-9.710	-11.599	-12.622	-13.197	-13.560	-14.100	-14.375	-14.401
3.750	-1.258	1.029	-3.588	-6.564	-9.495	-11.447	-12.509	-13.108	-13.488	-14.056	-14.356	-14.397
4.000	-0.968	1.538	-3.302	-6.248	-9.279	-11.293	-12.392	-13.016	-13.413	-14.012	-14.337	-14.396
4.250	-0.821	1.776	-3.158	-6.088	-9.163	-11.204	-12.320	-12.955	-13.360	-13.972	-14.309	-14.377
4.500	-0.785	1.812	-3.122	-6.052	-9.127	-11.168	-12.284	-12.919	-13.324	-13.936	-14.273	-14.340
4.750	-0.751	1.846	-3.088	-6.018	-9.093	-11.133	-12.250	-12.885	-13.289	-13.902	-14.239	-14.306
5.000	-0.714	1.883	-3.051	-5.981	-9.056	-11.097	-12.213	-12.848	-13.253	-13.865	-14.202	-14.270
5.250	-0.673	1.924	-3.010	-5.940	-9.015	-11.056	-12.172	-12.807	-13.212	-13.824	-14.162	-14.229
5.500	-0.630	1.967	-2.967	-5.897	-8.972	-11.012	-12.129	-12.764	-13.168	-13.781	-14.118	-14.185
