# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-14.149	-13.963	-13.767	-12.959	-12.464	-11.906	-11.503	-11.197	-10.962	-10.482	-9.859	-9.281
0.250	-15.628	-15.790	-15.844	-15.917	-15.775	-15.532	-15.311	-15.120	-14.965	-14.625	-14.139	-13.661
0.500	-13.936	-14.354	-14.726	-15.529	-15.719	-15.743	-15.666	-15.562	-15.466	-15.229	-14.839	-14.430
0.750	-12.006	-12.556	-13.264	-14.660	-15.181	-15.470	-15.543	-15.532	-15.497	-15.369	-15.080	-14.743
1.000	-10.170	-10.734	-11.792	-13.661	-14.483	-15.005	-15.216	-15.292	-15.317	-15.295	-15.106	-14.840
1.250	-8.493	-8.945	-10.392	-12.670	-13.791	-14.530	-14.865	-15.016	-15.094	-15.160	-15.048	-14.833
1.500	-6.968	-7.173	-9.056	-11.664	-13.099	-14.059	-14.519	-14.745	-14.871	-15.018	-14.973	-14.801
1.750	-5.591	-5.424	-7.794	-10.640	-12.396	-13.581	-14.172	-14.477	-14.654	-14.880	-14.892	-14.749
2.000	-4.352	-3.707	-6.618	-9.608	-11.681	-13.082	-13.802	-14.187	-14.417	-14.729	-14.810	-14.708
2.250	-3.231	-2.031	-5.531	-8.576	-10.964	-12.571	-13.417	-13.880	-14.164	-14.567	-14.723	-14.669
2.500	-2.208	-0.403	-4.526	-7.555	-10.251	-12.055	-13.023	-13.563	-13.900	-14.395	-14.630	-14.628
2.750	-1.272	1.150	-3.604	-6.563	-9.554	-11.543	-12.626	-13.240	-13.629	-14.215	-14.529	-14.580
3.000	-0.414	2.561	-2.762	-5.617	-8.878	-11.036	-12.228	-12.913	-13.353	-14.028	-14.422	-14.527
3.250	0.359	3.689	-2.005	-4.754	-8.232	-10.539	-11.831	-12.582	-13.071	-13.835	-14.308	-14.468
3.500	1.031	4.409	-1.347	-4.022	-7.632	-10.057	-11.438	-12.251	-12.787	-13.637	-14.188	-14.405
3.750	1.587	4.801	-0.800	-3.459	-7.091	-9.596	-11.052	-11.921	-12.501	-13.434	-14.064	-14.336
4.000	2.020	5.028	-0.367	-3.061	-6.625	-9.164	-10.676	-11.594	-12.215	-13.228	-13.935	-14.263
4.250	2.346	5.191	-0.034	-2.787	-6.239	-8.766	-10.314	-11.273	-11.930	-13.020	-13.802	-14.185
4.500	2.591	5.330	0.220	-2.589	-5.928	-8.408	-9.970	-10.959	-11.647	-12.809	-13.666	-14.104
4.750	2.778	5.454	0.417	-2.435	-5.684	-8.095	-9.647	-10.655	-11.369	-12.598	-13.526	-14.020
5.000	2.931	5.571	0.578	-2.305	-5.489	-7.825	-9.349	-10.363	-11.097	-12.386	-13.384	-13.932
5.250	3.062	5.682	0.714	-2.187	-5.329	-7.595	-9.076	-10.086	-10.832	-12.174	-13.240	-13.842
5.500	3.179	5.788	0.834	-2.078	-5.194	-7.400	-8.832	-9.824	-10.576	-11.963	-13.093	-13.749
5.750	3.285	5.889	0.944	-1.976	-5.075	-7.234	-8.614	-9.581	-10.331	-11.753	-12.945	-13.653
6.000	3.385	5.986	1.045	-1.879	-4.967	-7.092	-8.422	-9.357	-10.097	-11.545	-12.796	-13.556
6.250	3.480	6.079	1.141	-1.785	-4.868	-6.967	-8.253	-9.152	-9.875	-11.339	-12.645	-13.457
6.500	3.570	6.168	1.232	-1.696	-4.775	-6.856	-8.104	-8.967	-9.668	-11.137	-12.494	-13.356
6.750	3.657	6.254	1.319	-1.610	-4.687	-6.755	-7.972	-8.799	-9.475	-10.938	-12.342	-13.253
7.000	3.740	6.337	1.403	-1.527	-4.603	-6.662	-7.854	-8.649	-9.297	-10.744	-12.189	-13.149
7.250	3.821	6.418	1.483	-1.446	-4.522	-6.575	-7.748	-8.513	-9.133	-10.555	-12.037	-13.044
7.500	3.898	6.495	1.561	-1.369	-4.444	-6.493	-7.651	-8.391	-8.982	-10.371	-11.884	-12.937
7.750	3.973	6.570	1.636	-1.294	-4.369	-6.415	-7.563	-8.281	-8.845	-10.194	-11.732	-12.830
8.000	4.046	6.643	1.709	-1.221	-4.296	-6.340	-7.480	-8.181	-8.720	-10.023	-11.579	-12.721
8.250	4.116	6.713	1.779	-1.151	-4.225	-6.269	-7.402	-8.089	-8.606	-9.860	-11.428	-12.612
