# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.874	-10.839	-10.738	-10.327	-9.987	-9.566	-9.239	-8.979	-8.775	-8.347	-7.774	-7.230
0.250	-13.084	-13.417	-13.653	-14.165	-14.218	-14.145	-14.023	-13.894	-13.781	-13.516	-13.098	-12.665
0.500	-12.156	-12.650	-13.162	-14.214	-14.525	-14.649	-14.634	-14.572	-14.505	-14.323	-13.985	-13.611
0.750	-10.438	-11.014	-11.891	-13.519	-14.160	-14.535	-14.657	-14.679	-14.668	-14.582	-14.336	-14.027
1.000	-8.351	-8.850	-10.166	-12.326	-13.357	-14.029	-14.323	-14.449	-14.509	-14.548	-14.414	-14.186
1.250	-6.959	-7.391	-8.839	-11.156	-12.432	-13.339	-13.795	-14.029	-14.165	-14.335	-14.316	-14.162
1.500	-6.383	-6.812	-8.297	-10.617	-11.876	-12.817	-13.335	-13.627	-13.811	-14.076	-14.145	-14.049
1.750	-5.986	-6.357	-7.967	-10.383	-11.660	-12.575	-13.075	-13.366	-13.558	-13.858	-13.981	-13.932
2.000	-5.635	-5.922	-7.677	-10.200	-11.569	-12.522	-13.021	-13.299	-13.477	-13.746	-13.840	-13.774
2.250	-5.299	-5.491	-7.392	-10.010	-11.475	-12.483	-12.998	-13.276	-13.448	-13.694	-13.758	-13.668
2.500	-4.965	-5.051	-7.101	-9.803	-11.365	-12.433	-12.973	-13.259	-13.432	-13.670	-13.717	-13.611
2.750	-4.656	-4.630	-6.827	-9.600	-11.255	-12.381	-12.949	-13.248	-13.426	-13.665	-13.704	-13.588
3.000	-4.343	-4.193	-6.542	-9.379	-11.128	-12.316	-12.917	-13.232	-13.419	-13.668	-13.709	-13.590
3.250	-4.047	-3.769	-6.270	-9.160	-11.000	-12.248	-12.881	-13.215	-13.413	-13.676	-13.724	-13.606
3.500	-3.742	-3.323	-5.985	-8.921	-10.855	-12.165	-12.834	-13.188	-13.399	-13.681	-13.742	-13.630
3.750	-3.458	-2.895	-5.717	-8.689	-10.714	-12.083	-12.786	-13.161	-13.385	-13.688	-13.764	-13.660
4.000	-3.164	-2.446	-5.436	-8.438	-10.556	-11.987	-12.727	-13.123	-13.362	-13.688	-13.782	-13.689
4.250	-2.871	-1.990	-5.155	-8.179	-10.391	-11.883	-12.660	-13.079	-13.332	-13.684	-13.798	-13.717
4.500	-2.588	-1.540	-4.881	-7.920	-10.224	-11.777	-12.590	-13.031	-13.300	-13.678	-13.812	-13.744
4.750	-2.296	-1.070	-4.597	-7.643	-10.044	-11.658	-12.508	-12.973	-13.259	-13.663	-13.821	-13.768
5.000	-2.002	-0.589	-4.309	-7.357	-9.854	-11.531	-12.419	-12.909	-13.210	-13.644	-13.826	-13.788
5.250	-1.716	-0.114	-4.029	-7.071	-9.664	-11.402	-12.328	-12.841	-13.160	-13.622	-13.828	-13.807
5.500	-1.422	0.379	-3.739	-6.770	-9.461	-11.262	-12.227	-12.765	-13.101	-13.593	-13.825	-13.821
5.750	-1.121	0.887	-3.443	-6.455	-9.248	-11.112	-12.117	-12.680	-13.034	-13.557	-13.816	-13.830
6.000	-0.821	1.397	-3.149	-6.136	-9.030	-10.957	-12.002	-12.591	-12.963	-13.517	-13.804	-13.837
6.250	-0.522	1.907	-2.855	-5.812	-8.807	-10.798	-11.883	-12.497	-12.887	-13.474	-13.789	-13.840
6.500	-0.277	2.320	-2.614	-5.544	-8.619	-10.659	-11.776	-12.411	-12.815	-13.428	-13.765	-13.832
6.750	-0.242	2.355	-2.579	-5.509	-8.584	-10.624	-11.741	-12.376	-12.780	-13.393	-13.730	-13.797
7.000	-0.205	2.392	-2.541	-5.472	-8.546	-10.587	-11.704	-12.338	-12.743	-13.355	-13.693	-13.760
7.250	-0.167	2.429	-2.504	-5.434	-8.509	-10.550	-11.666	-12.301	-12.706	-13.318	-13.656	-13.723
7.500	-0.128	2.469	-2.465	-5.395	-8.469	-10.510	-11.627	-12.262	-12.666	-13.278	-13.616	-13.683
7.750	-0.085	2.512	-2.422	-5.352	-8.427	-10.467	-11.584	-12.219	-12.623	-13.236	-13.573	-13.640
8.000	-0.040	2.557	-2.377	-5.307	-8.382	-10.423	-11.539	-12.174	-12.579	-13.191	-13.529	-13.596
8.250	0.006	2.603	-2.331	-5.261	-8.335	-10.376	-11.493	-12.128	-12.532	-13.144	-13.482	-13.549
8.500	0.053	2.650	-2.284	-5.214	-8.289	-10.329	-11.446	-12.081	-12.485	-13.098	-13.435	-13.502
8.750	0.101	2.698	-2.235	-5.166	-8.240	-10.281	-11.397	-12.032	-12.437	-13.049	-13.387	-13.454
9.000	0.152	2.749	-2.185	-5.115	-8.190	-10.231	-11.347	-11.982	-12.387	-12.999	-13.336	-13.404
9.250	0.204	2.801	-2.133	-5.063	-8.138	-10.179	-11.295	-11.930	-12.335	-12.947	-13.284	-13.351
9.500	0.258	2.855	-2.079	-5.009	-8.084	-10.125	-11.241	-11.876	-12.281	-12.893	-13.231	-13.298
9.750	0.312	2.909	-2.025	-4.955	-8.029	-10.070	-11.187	-11.821	-12.226	-12.838	-13.176	-13.243
10.000	0.367	2.964	-1.969	-4.900	-7.974	-10.015	-11.131	-11.766	-12.171	-12.783	-13.121	-13.188
10.250	0.423	3.020	-1.914	-4.844	-7.918	-9.959	-11.076	-11.711	-12.115	-12.727	-13.065	-13.132
10.500	0.480	3.077	-1.857	-4.787	-7.861	-9.902	-11.019	-11.654	-12.058	-12.670	-13.008	-13.075
10.750	0.538	3.135	-1.799	-4.729	-7.803	-9.844	-10.961	-11.596	-12.000	-12.612	-12.950	-13.017
11.000	0.597	3.194	-1.740	-4.670	-7.745	-9.785	-10.902	-11.537	-11.941	-12.554	-12.891	-12.958
11.250	0.657	3.253	-1.680	-4.610	-7.685	-9.726	-10.842	-11.477	-11.882	-12.494	-12.832	-12.899
11.500	0.716	3.313	-1.621	-4.551	-7.625	-9.666	-10.783	-11.417	-11.822	-12.434	-12.772	-12.839
11.750	0.776	3.373	-1.561	-4.491	-7.565	-9.606	-10.723	-11.358	-11.762	-12.374	-12.712	-12.779
12.000	0.836	3.433	-1.501	-4.431	-7.506	-9.547	-10.663	-11.298	-11.703	-12.315	-12.652	-12.720
12.250	0.895	3.492	-1.441	-4.372	-7.446	-9.487	-10.604	-11.238	-11.643	-12.255	-12.593	-12.660
12.500	0.955	3.552	-1.382	-4.312	-7.387	-9.427	-10.544	-11.179	-11.583	-12.195	-12.533	-12.600
