# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.806 -7.667 -7.499 -6.807 -6.485 -6.326 -6.046 -6.156 -5.811 -5.973 -5.681 -5.420 -5.124 -4.893 -4.423 -3.808 -3.236
0.100 -12.878 -13.047 -13.111 -13.211 -13.142 -13.092 -12.991 -13.026 -12.884 -12.933 -12.820 -12.678 -12.497 -12.343 -12.012 -11.526 -11.045
0.200 -12.995 -13.280 -13.461 -13.847 -13.870 -13.857 -13.815 -13.828 -13.751 -13.770 -13.710 -13.607 -13.465 -13.338 -13.055 -12.616 -12.167
0.300 -12.727 -13.102 -13.400 -14.040 -14.148 -14.170 -14.181 -14.175 -14.155 -14.150 -14.135 -14.065 -13.957 -13.852 -13.611 -13.210 -12.788
0.400 -12.215 -12.669 -13.098 -13.996 -14.198 -14.258 -14.326 -14.301 -14.341 -14.314 -14.344 -14.308 -14.234 -14.153 -13.953 -13.589 -13.194
0.500 -11.494 -12.015 -12.599 -13.772 -14.082 -14.188 -14.320 -14.275 -14.383 -14.333 -14.411 -14.414 -14.379 -14.323 -14.169 -13.846 -13.478
0.600 -10.624 -11.189 -11.954 -13.413 -13.845 -14.001 -14.205 -14.140 -14.321 -14.252 -14.380 -14.425 -14.433 -14.406 -14.301 -14.022 -13.684
0.700 -9.644 -10.217 -11.189 -12.934 -13.501 -13.714 -13.996 -13.912 -14.172 -14.088 -14.267 -14.357 -14.414 -14.419 -14.370 -14.138 -13.832
0.800 -8.693 -9.232 -10.401 -12.390 -13.092 -13.362 -13.722 -13.622 -13.961 -13.869 -14.094 -14.232 -14.341 -14.380 -14.391 -14.212 -13.939
0.900 -7.954 -8.449 -9.735 -11.867 -12.676 -12.995 -13.423 -13.312 -13.720 -13.629 -13.892 -14.073 -14.234 -14.309 -14.382 -14.255 -14.018
1.000 -7.486 -7.966 -9.285 -11.460 -12.325 -12.674 -13.148 -13.033 -13.489 -13.406 -13.694 -13.911 -14.118 -14.225 -14.356 -14.281 -14.079
1.100 -7.189 -7.666 -9.006 -11.192 -12.072 -12.433 -12.928 -12.813 -13.295 -13.221 -13.523 -13.764 -14.006 -14.140 -14.323 -14.296 -14.126
1.200 -6.969 -7.435 -8.816 -11.028 -11.913 -12.276 -12.778 -12.663 -13.156 -13.089 -13.397 -13.651 -13.918 -14.071 -14.296 -14.310 -14.171
1.300 -6.773 -7.218 -8.654 -10.910 -11.805 -12.170 -12.674 -12.560 -13.057 -12.994 -13.304 -13.565 -13.847 -14.015 -14.273 -14.323 -14.210
1.400 -6.593 -7.011 -8.509 -10.815 -11.728 -12.098 -12.606 -12.491 -12.991 -12.930 -13.241 -13.506 -13.798 -13.975 -14.258 -14.338 -14.249
1.500 -6.418 -6.804 -8.366 -10.725 -11.661 -12.038 -12.553 -12.436 -12.941 -12.880 -13.194 -13.461 -13.759 -13.943 -14.246 -14.351 -14.284
1.600 -6.250 -6.600 -8.227 -10.637 -11.603 -11.990 -12.516 -12.398 -12.911 -12.850 -13.168 -13.439 -13.742 -13.930 -14.244 -14.363 -14.308
1.700 -6.088 -6.400 -8.093 -10.551 -11.548 -11.946 -12.485 -12.364 -12.888 -12.827 -13.149 -13.425 -13.732 -13.924 -14.246 -14.375 -14.327
1.800 -5.926 -6.197 -7.956 -10.461 -11.488 -11.898 -12.449 -12.327 -12.861 -12.801 -13.127 -13.407 -13.719 -13.915 -14.246 -14.386 -14.347
1.900 -5.771 -5.997 -7.823 -10.373 -11.434 -11.858 -12.425 -12.301 -12.849 -12.790 -13.122 -13.408 -13.726 -13.924 -14.256 -14.394 -14.354
2.000 -5.620 -5.800 -7.693 -10.285 -11.381 -11.817 -12.402 -12.276 -12.838 -12.780 -13.118 -13.411 -13.734 -13.934 -14.266 -14.401 -14.359
2.100 -5.469 -5.599 -7.560 -10.192 -11.322 -11.772 -12.373 -12.247 -12.823 -12.766 -13.110 -13.410 -13.738 -13.940 -14.273 -14.407 -14.362
2.200 -5.321 -5.400 -7.429 -10.099 -11.262 -11.726 -12.344 -12.216 -12.806 -12.751 -13.101 -13.407 -13.742 -13.947 -14.281 -14.414 -14.367
2.300 -5.177 -5.204 -7.300 -10.005 -11.202 -11.679 -12.312 -12.183 -12.787 -12.735 -13.090 -13.402 -13.744 -13.952 -14.289 -14.421 -14.372
