# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -11.183 -10.977 -10.773 -9.912 -9.543 -9.365 -9.052 -9.177 -8.795 -8.980 -8.653 -8.371 -8.056 -7.812 -7.319 -6.683 -6.096
0.100 -15.644 -15.646 -15.570 -15.237 -15.024 -14.912 -14.711 -14.786 -14.533 -14.641 -14.432 -14.226 -13.984 -13.791 -13.390 -12.844 -12.321
0.200 -15.190 -15.374 -15.447 -15.546 -15.458 -15.396 -15.274 -15.317 -15.150 -15.211 -15.076 -14.918 -14.722 -14.559 -14.214 -13.719 -13.235
0.300 -14.401 -14.736 -14.973 -15.464 -15.501 -15.489 -15.444 -15.457 -15.372 -15.392 -15.325 -15.212 -15.059 -14.924 -14.629 -14.182 -13.731
0.400 -13.457 -13.907 -14.321 -15.173 -15.340 -15.381 -15.415 -15.400 -15.399 -15.383 -15.381 -15.314 -15.205 -15.100 -14.857 -14.458 -14.041
0.500 -12.371 -12.901 -13.510 -14.712 -15.019 -15.119 -15.237 -15.195 -15.283 -15.235 -15.299 -15.282 -15.223 -15.151 -14.966 -14.618 -14.238
0.600 -11.193 -11.757 -12.573 -14.109 -14.568 -14.731 -14.941 -14.873 -15.055 -14.982 -15.110 -15.148 -15.145 -15.109 -14.989 -14.700 -14.360
0.700 -10.028 -10.566 -11.559 -13.377 -13.996 -14.228 -14.534 -14.444 -14.724 -14.634 -14.824 -14.921 -14.982 -14.988 -14.943 -14.720 -14.425
0.800 -9.099 -9.588 -10.618 -12.576 -13.339 -13.638 -14.039 -13.931 -14.308 -14.213 -14.459 -14.617 -14.747 -14.801 -14.839 -14.690 -14.445
0.900 -8.507 -8.998 -9.924 -11.815 -12.659 -13.009 -13.488 -13.372 -13.832 -13.746 -14.036 -14.253 -14.456 -14.560 -14.689 -14.621 -14.432
1.000 -8.127 -8.652 -9.497 -11.227 -12.048 -12.416 -12.939 -12.824 -13.342 -13.278 -13.596 -13.864 -14.138 -14.292 -14.512 -14.520 -14.379
1.100 -7.820 -8.372 -9.212 -10.849 -11.577 -11.923 -12.441 -12.335 -12.872 -12.835 -13.164 -13.468 -13.805 -14.006 -14.315 -14.399 -14.306
1.200 -7.521 -8.089 -8.969 -10.613 -11.258 -11.563 -12.038 -11.944 -12.460 -12.447 -12.768 -13.090 -13.473 -13.715 -14.104 -14.263 -14.219
1.300 -7.216 -7.788 -8.731 -10.438 -11.048 -11.319 -11.742 -11.655 -12.127 -12.125 -12.429 -12.747 -13.155 -13.425 -13.884 -14.114 -14.120
1.400 -6.897 -7.466 -8.482 -10.278 -10.902 -11.166 -11.564 -11.477 -11.917 -11.910 -12.200 -12.500 -12.904 -13.183 -13.675 -13.947 -13.986
1.500 -6.560 -7.117 -8.215 -10.111 -10.781 -11.060 -11.471 -11.380 -11.822 -11.805 -12.095 -12.386 -12.771 -13.036 -13.508 -13.767 -13.800
