# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -9.991 -9.789 -9.586 -8.736 -8.370 -8.192 -7.882 -8.006 -7.626 -7.810 -7.485 -7.205 -6.890 -6.648 -6.156 -5.522 -4.935
0.100 -14.165 -14.204 -14.164 -13.972 -13.818 -13.731 -13.574 -13.631 -13.427 -13.508 -13.342 -13.164 -12.948 -12.771 -12.397 -11.873 -11.365
0.200 -13.499 -13.744 -13.890 -14.205 -14.208 -14.186 -14.129 -14.147 -14.052 -14.078 -14.003 -13.886 -13.728 -13.589 -13.282 -12.818 -12.351
0.300 -12.594 -12.996 -13.343 -14.093 -14.244 -14.282 -14.315 -14.301 -14.301 -14.286 -14.285 -14.221 -14.113 -14.007 -13.756 -13.341 -12.908
0.400 -11.659 -12.161 -12.708 -13.827 -14.118 -14.215 -14.332 -14.291 -14.379 -14.332 -14.396 -14.381 -14.321 -14.246 -14.050 -13.681 -13.278
0.500 -10.674 -11.231 -11.988 -13.445 -13.881 -14.037 -14.238 -14.173 -14.347 -14.276 -14.399 -14.432 -14.422 -14.378 -14.236 -13.914 -13.542
0.600 -9.650 -10.217 -11.206 -12.981 -13.564 -13.781 -14.065 -13.979 -14.238 -14.149 -14.326 -14.408 -14.447 -14.436 -14.350 -14.075 -13.735
0.700 -8.737 -9.266 -10.472 -12.502 -13.220 -13.493 -13.854 -13.752 -14.087 -13.990 -14.211 -14.338 -14.426 -14.447 -14.416 -14.189 -13.880
0.800 -8.082 -8.561 -9.906 -12.089 -12.907 -13.224 -13.645 -13.533 -13.927 -13.830 -14.085 -14.249 -14.381 -14.432 -14.453 -14.272 -13.993
0.900 -7.665 -8.111 -9.533 -11.790 -12.668 -13.013 -13.473 -13.357 -13.791 -13.697 -13.974 -14.166 -14.333 -14.409 -14.476 -14.336 -14.086
1.000 -7.364 -7.780 -9.271 -11.585 -12.502 -12.865 -13.350 -13.231 -13.692 -13.602 -13.892 -14.103 -14.297 -14.391 -14.495 -14.391 -14.167
1.100 -7.101 -7.479 -9.048 -11.422 -12.375 -12.753 -13.258 -13.137 -13.617 -13.531 -13.830 -14.056 -14.269 -14.378 -14.513 -14.439 -14.237
1.200 -6.869 -7.203 -8.852 -11.287 -12.276 -12.669 -13.192 -13.069 -13.566 -13.482 -13.790 -14.027 -14.255 -14.375 -14.533 -14.484 -14.302
1.300 -6.636 -6.918 -8.654 -11.150 -12.181 -12.589 -13.132 -13.007 -13.523 -13.442 -13.758 -14.006 -14.248 -14.378 -14.554 -14.523 -14.355
1.400 -6.419 -6.646 -8.467 -11.020 -12.092 -12.517 -13.080 -12.953 -13.488 -13.409 -13.734 -13.992 -14.248 -14.387 -14.579 -14.563 -14.404
1.500 -6.201 -6.367 -8.277 -10.883 -11.998 -12.439 -13.024 -12.896 -13.449 -13.374 -13.707 -13.977 -14.246 -14.394 -14.602 -14.599 -14.449
1.600 -5.991 -6.091 -8.090 -10.747 -11.904 -12.363 -12.970 -12.839 -13.413 -13.341 -13.682 -13.964 -14.247 -14.405 -14.628 -14.636 -14.492
1.700 -5.785 -5.817 -7.905 -10.607 -11.806 -12.282 -12.910 -12.778 -13.370 -13.303 -13.652 -13.945 -14.242 -14.409 -14.649 -14.670 -14.534
1.800 -5.574 -5.532 -7.713 -10.459 -11.701 -12.194 -12.843 -12.710 -13.321 -13.259 -13.616 -13.920 -14.233 -14.410 -14.666 -14.702 -14.576
1.900 -5.371 -5.251 -7.525 -10.312 -11.596 -12.105 -12.774 -12.642 -13.271 -13.214 -13.578 -13.894 -14.221 -14.408 -14.682 -14.732 -14.616
2.000 -5.168 -4.967 -7.336 -10.160 -11.485 -12.012 -12.701 -12.568 -13.215 -13.164 -13.534 -13.862 -14.203 -14.400 -14.693 -14.759 -14.653
2.100 -4.962 -4.675 -7.142 -10.000 -11.368 -11.911 -12.621 -12.488 -13.153 -13.108 -13.486 -13.824 -14.181 -14.388 -14.699 -14.782 -14.688
2.200 -4.757 -4.378 -6.947 -9.836 -11.247 -11.808 -12.539 -12.405 -13.089 -13.050 -13.434 -13.784 -14.156 -14.374 -14.704 -14.804 -14.721
2.300 -4.556 -4.082 -6.753 -9.671 -11.125 -11.702 -12.453 -12.320 -13.021 -12.989 -13.379 -13.740 -14.127 -14.355 -14.704 -14.821 -14.751
2.400 -4.349 -3.775 -6.553 -9.496 -10.994 -11.588 -12.360 -12.227 -12.946 -12.922 -13.318 -13.689 -14.092 -14.331 -14.700 -14.835 -14.776
2.500 -4.145 -3.460 -6.354 -9.320 -10.866 -11.479 -12.273 -12.141 -12.879 -12.862 -13.264 -13.647 -14.064 -14.313 -14.697 -14.843 -14.791
