# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.985 -10.781 -10.577 -9.722 -9.355 -9.177 -8.866 -8.990 -8.610 -8.794 -8.469 -8.188 -7.873 -7.630 -7.138 -6.503 -5.917
0.100 -15.083 -15.163 -15.141 -14.970 -14.797 -14.699 -14.520 -14.586 -14.356 -14.451 -14.262 -14.068 -13.837 -13.651 -13.264 -12.731 -12.220
0.200 -14.486 -14.749 -14.901 -15.195 -15.165 -15.125 -15.037 -15.067 -14.935 -14.977 -14.871 -14.731 -14.551 -14.398 -14.072 -13.597 -13.127
0.300 -13.660 -14.040 -14.349 -15.007 -15.110 -15.126 -15.122 -15.120 -15.079 -15.080 -15.048 -14.959 -14.828 -14.708 -14.440 -14.020 -13.591
0.400 -12.559 -13.035 -13.524 -14.542 -14.789 -14.866 -14.954 -14.922 -14.979 -14.942 -14.984 -14.951 -14.877 -14.794 -14.594 -14.235 -13.850
0.500 -11.231 -11.753 -12.438 -13.818 -14.233 -14.382 -14.575 -14.512 -14.680 -14.612 -14.731 -14.764 -14.757 -14.720 -14.601 -14.316 -13.982
0.600 -10.097 -10.574 -11.315 -12.898 -13.480 -13.707 -14.012 -13.923 -14.209 -14.123 -14.317 -14.423 -14.499 -14.516 -14.495 -14.299 -14.026
0.700 -9.549 -10.004 -10.604 -12.032 -12.676 -12.955 -13.347 -13.246 -13.631 -13.548 -13.800 -13.979 -14.143 -14.222 -14.310 -14.208 -13.996
0.800 -9.290 -9.773 -10.313 -11.517 -12.052 -12.313 -12.714 -12.621 -13.043 -12.987 -13.260 -13.493 -13.738 -13.877 -14.076 -14.070 -13.920
0.900 -9.071 -9.583 -10.149 -11.313 -11.723 -11.922 -12.252 -12.179 -12.557 -12.532 -12.787 -13.036 -13.333 -13.520 -13.819 -13.906 -13.818
1.000 -8.842 -9.375 -9.994 -11.219 -11.583 -11.740 -11.992 -11.934 -12.233 -12.222 -12.438 -12.663 -12.971 -13.183 -13.557 -13.727 -13.700
1.100 -8.593 -9.144 -9.822 -11.138 -11.514 -11.661 -11.881 -11.825 -12.074 -12.058 -12.245 -12.433 -12.715 -12.923 -13.320 -13.531 -13.538
1.200 -8.320 -8.884 -9.627 -11.042 -11.453 -11.608 -11.831 -11.770 -12.007 -11.979 -12.156 -12.318 -12.563 -12.750 -13.125 -13.334 -13.347
1.300 -8.028 -8.600 -9.411 -10.926 -11.380 -11.551 -11.790 -11.723 -11.968 -11.928 -12.107 -12.257 -12.473 -12.636 -12.969 -13.149 -13.148
1.400 -7.714 -8.290 -9.173 -10.789 -11.289 -11.477 -11.736 -11.663 -11.921 -11.871 -12.057 -12.201 -12.396 -12.541 -12.835 -12.987 -12.971
1.500 -7.378 -7.953 -8.911 -10.630 -11.178 -11.385 -11.667 -11.587 -11.864 -11.805 -12.000 -12.144 -12.327 -12.457 -12.720 -12.844 -12.813
1.600 -7.024 -7.592 -8.631 -10.452 -11.050 -11.277 -11.584 -11.498 -11.797 -11.730 -11.937 -12.086 -12.262 -12.382 -12.620 -12.721 -12.674
1.700 -6.649 -7.202 -8.327 -10.252 -10.904 -11.152 -11.487 -11.394 -11.718 -11.645 -11.866 -12.022 -12.198 -12.313 -12.532 -12.612 -12.552
1.800 -6.255 -6.786 -8.003 -10.032 -10.739 -11.010 -11.375 -11.276 -11.627 -11.549 -11.784 -11.951 -12.132 -12.245 -12.454 -12.517 -12.444
1.900 -5.845 -6.344 -7.660 -9.792 -10.558 -10.853 -11.249 -11.144 -11.524 -11.443 -11.693 -11.873 -12.063 -12.178 -12.381 -12.433 -12.350
2.000 -5.419 -5.876 -7.298 -9.532 -10.360 -10.680 -11.109 -10.999 -11.409 -11.326 -11.592 -11.787 -11.989 -12.109 -12.313 -12.357 -12.267
2.100 -4.976 -5.378 -6.914 -9.250 -10.143 -10.490 -10.954 -10.838 -11.281 -11.198 -11.480 -11.692 -11.909 -12.037 -12.245 -12.287 -12.192
2.200 -4.522 -4.855 -6.515 -8.949 -9.910 -10.286 -10.785 -10.665 -11.141 -11.060 -11.358 -11.588 -11.823 -11.960 -12.179 -12.222 -12.124
2.300 -4.056 -4.305 -6.099 -8.629 -9.661 -10.066 -10.603 -10.479 -10.990 -10.911 -11.225 -11.474 -11.730 -11.878 -12.111 -12.159 -12.061
