# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.861 -6.742 -6.586 -5.943 -5.634 -5.480 -5.208 -5.314 -4.979 -5.134 -4.851 -4.595 -4.304 -4.076 -3.611 -3.001 -2.432
0.100 -10.473 -10.816 -11.083 -11.677 -11.773 -11.789 -11.787 -11.784 -11.746 -11.746 -11.715 -11.627 -11.494 -11.370 -11.088 -10.643 -10.188
0.200 -10.375 -10.818 -11.245 -12.161 -12.383 -12.453 -12.532 -12.503 -12.553 -12.519 -12.556 -12.520 -12.440 -12.351 -12.132 -11.742 -11.326
0.300 -10.171 -10.672 -11.220 -12.353 -12.662 -12.769 -12.904 -12.858 -12.967 -12.915 -12.994 -12.994 -12.952 -12.888 -12.714 -12.365 -11.977
0.400 -9.955 -10.490 -11.141 -12.441 -12.820 -12.957 -13.134 -13.076 -13.231 -13.168 -13.278 -13.305 -13.293 -13.250 -13.112 -12.796 -12.430
0.500 -9.737 -10.293 -11.036 -12.475 -12.914 -13.076 -13.289 -13.222 -13.414 -13.343 -13.478 -13.529 -13.541 -13.515 -13.408 -13.121 -12.775
0.600 -9.529 -10.097 -10.923 -12.481 -12.973 -13.157 -13.401 -13.326 -13.550 -13.473 -13.629 -13.699 -13.734 -13.723 -13.643 -13.381 -13.053
0.700 -9.329 -9.901 -10.805 -12.467 -13.007 -13.211 -13.483 -13.402 -13.654 -13.572 -13.746 -13.834 -13.888 -13.890 -13.835 -13.596 -13.283
0.800 -9.137 -9.707 -10.684 -12.441 -13.025 -13.247 -13.544 -13.457 -13.735 -13.650 -13.840 -13.942 -14.014 -14.029 -13.997 -13.779 -13.480
0.900 -8.954 -9.517 -10.564 -12.406 -13.031 -13.270 -13.590 -13.499 -13.799 -13.712 -13.916 -14.032 -14.120 -14.147 -14.135 -13.936 -13.652
1.000 -8.777 -9.330 -10.443 -12.363 -13.027 -13.283 -13.624 -13.528 -13.850 -13.761 -13.977 -14.107 -14.210 -14.247 -14.255 -14.074 -13.802
1.100 -8.606 -9.145 -10.322 -12.315 -13.016 -13.287 -13.649 -13.549 -13.891 -13.800 -14.028 -14.170 -14.287 -14.333 -14.360 -14.196 -13.937
1.200 -8.442 -8.965 -10.205 -12.264 -13.000 -13.285 -13.667 -13.563 -13.924 -13.833 -14.071 -14.224 -14.354 -14.410 -14.453 -14.306 -14.058
1.300 -8.283 -8.785 -10.086 -12.208 -12.979 -13.278 -13.677 -13.570 -13.949 -13.857 -14.105 -14.269 -14.412 -14.476 -14.536 -14.404 -14.167
1.400 -8.129 -8.610 -9.970 -12.150 -12.954 -13.266 -13.683 -13.573 -13.969 -13.877 -14.134 -14.308 -14.463 -14.535 -14.611 -14.493 -14.267
1.500 -7.978 -8.435 -9.854 -12.088 -12.924 -13.250 -13.684 -13.571 -13.983 -13.892 -14.157 -14.340 -14.507 -14.587 -14.678 -14.575 -14.359
1.600 -7.834 -8.264 -9.741 -12.026 -12.894 -13.232 -13.682 -13.567 -13.994 -13.903 -14.176 -14.369 -14.546 -14.634 -14.739 -14.649 -14.443
1.700 -7.691 -8.093 -9.627 -11.961 -12.859 -13.209 -13.675 -13.558 -14.000 -13.910 -14.190 -14.392 -14.580 -14.676 -14.794 -14.718 -14.522
1.800 -7.553 -7.926 -9.516 -11.896 -12.823 -13.185 -13.666 -13.548 -14.004 -13.914 -14.202 -14.412 -14.611 -14.713 -14.845 -14.781 -14.594
1.900 -7.417 -7.758 -9.403 -11.827 -12.784 -13.158 -13.654 -13.533 -14.003 -13.915 -14.210 -14.428 -14.637 -14.746 -14.891 -14.840 -14.662
2.000 -7.284 -7.592 -9.293 -11.758 -12.743 -13.129 -13.640 -13.517 -14.001 -13.914 -14.215 -14.442 -14.660 -14.776 -14.933 -14.894 -14.725
2.100 -7.155 -7.429 -9.185 -11.689 -12.702 -13.099 -13.623 -13.499 -13.996 -13.911 -14.218 -14.452 -14.680 -14.802 -14.972 -14.944 -14.784
2.200 -7.027 -7.265 -9.076 -11.617 -12.658 -13.066 -13.605 -13.479 -13.989 -13.905 -14.218 -14.460 -14.697 -14.826 -15.007 -14.991 -14.839
2.300 -6.902 -7.102 -8.968 -11.544 -12.613 -13.031 -13.584 -13.457 -13.979 -13.897 -14.216 -14.466 -14.712 -14.847 -15.040 -15.035 -14.891
2.400 -6.778 -6.939 -8.860 -11.470 -12.565 -12.995 -13.561 -13.433 -13.967 -13.887 -14.212 -14.469 -14.724 -14.865 -15.069 -15.075 -14.940
2.500 -6.659 -6.780 -8.755 -11.397 -12.518 -12.959 -13.538 -13.409 -13.955 -13.877 -14.207 -14.471 -14.734 -14.882 -15.097 -15.114 -14.986
2.600 -6.539 -6.618 -8.649 -11.321 -12.470 -12.921 -13.514 -13.383 -13.942 -13.866 -14.201 -14.472 -14.745 -14.898 -15.123 -15.148 -15.026
2.700 -6.420 -6.456 -8.543 -11.244 -12.420 -12.883 -13.490 -13.359 -13.930 -13.856 -14.197 -14.476 -14.757 -14.916 -15.149 -15.179 -15.059
2.800 -6.305 -6.296 -8.439 -11.168 -12.371 -12.844 -13.465 -13.333 -13.917 -13.846 -14.191 -14.478 -14.768 -14.932 -15.174 -15.209 -15.091
2.900 -6.192 -6.138 -8.336 -11.091 -12.321 -12.805 -13.439 -13.307 -13.903 -13.834 -14.185 -14.478 -14.777 -14.947 -15.196 -15.237 -15.122
3.000 -6.079 -5.977 -8.232 -11.012 -12.268 -12.763 -13.411 -13.278 -13.886 -13.821 -14.176 -14.477 -14.784 -14.959 -15.217 -15.263 -15.151
3.100 -5.968 -5.818 -8.130 -10.933 -12.216 -12.721 -13.382 -13.249 -13.868 -13.806 -14.166 -14.474 -14.790 -14.970 -15.236 -15.288 -15.178
3.200 -5.856 -5.657 -8.026 -10.851 -12.161 -12.677 -13.351 -13.217 -13.848 -13.789 -14.154 -14.469 -14.793 -14.979 -15.254 -15.311 -15.205
3.300 -5.747 -5.497 -7.924 -10.770 -12.106 -12.632 -13.320 -13.185 -13.828 -13.772 -14.141 -14.463 -14.795 -14.986 -15.270 -15.333 -15.230
3.400 -5.639 -5.337 -7.822 -10.688 -12.049 -12.587 -13.287 -13.152 -13.806 -13.754 -14.127 -14.455 -14.796 -14.993 -15.285 -15.354 -15.254
3.500 -5.531 -5.176 -7.720 -10.604 -11.992 -12.539 -13.252 -13.117 -13.782 -13.734 -14.111 -14.446 -14.796 -14.997 -15.298 -15.374 -15.276
3.600 -5.425 -5.016 -7.619 -10.520 -11.934 -12.492 -13.217 -13.082 -13.758 -13.713 -14.094 -14.436 -14.794 -15.001 -15.310 -15.392 -15.298
3.700 -5.318 -4.853 -7.516 -10.434 -11.874 -12.442 -13.180 -13.045 -13.732 -13.691 -14.076 -14.424 -14.791 -15.003 -15.321 -15.409 -15.319
3.800 -5.212 -4.690 -7.414 -10.347 -11.813 -12.391 -13.142 -13.007 -13.705 -13.668 -14.056 -14.411 -14.786 -15.004 -15.330 -15.425 -15.338
3.900 -5.109 -4.530 -7.315 -10.261 -11.752 -12.341 -13.104 -12.969 -13.677 -13.644 -14.037 -14.397 -14.781 -15.004 -15.339 -15.440 -15.357
4.000 -5.005 -4.367 -7.213 -10.172 -11.690 -12.289 -13.064 -12.930 -13.648 -13.619 -14.015 -14.382 -14.774 -15.002 -15.347 -15.454 -15.375
4.100 -4.901 -4.202 -7.111 -10.083 -11.626 -12.235 -13.022 -12.889 -13.617 -13.593 -13.992 -14.366 -14.766 -14.999 -15.353 -15.467 -15.391
4.200 -4.798 -4.039 -7.011 -9.993 -11.562 -12.181 -12.981 -12.847 -13.586 -13.566 -13.969 -14.348 -14.757 -14.996 -15.358 -15.479 -15.407
4.300 -4.695 -3.873 -6.909 -9.901 -11.496 -12.126 -12.937 -12.804 -13.554 -13.538 -13.944 -14.330 -14.746 -14.991 -15.362 -15.490 -15.422
4.400 -4.593 -3.707 -6.808 -9.809 -11.430 -12.070 -12.893 -12.761 -13.520 -13.509 -13.918 -14.310 -14.735 -14.985 -15.365 -15.500 -15.437
4.500 -4.492 -3.541 -6.708 -9.717 -11.364 -12.013 -12.849 -12.717 -13.486 -13.480 -13.892 -14.290 -14.723 -14.978 -15.368 -15.510 -15.450
4.600 -4.390 -3.374 -6.607 -9.623 -11.296 -11.955 -12.803 -12.672 -13.451 -13.450 -13.864 -14.268 -14.710 -14.971 -15.369 -15.518 -15.463
4.700 -4.289 -3.206 -6.506 -9.528 -11.227 -11.896 -12.756 -12.626 -13.414 -13.418 -13.836 -14.246 -14.695 -14.962 -15.369 -15.526 -15.475
4.800 -4.188 -3.036 -6.405 -9.432 -11.157 -11.837 -12.708 -12.578 -13.377 -13.386 -13.806 -14.222 -14.680 -14.952 -15.369 -15.532 -15.486
4.900 -4.088 -2.867 -6.304 -9.335 -11.087 -11.776 -12.659 -12.531 -13.339 -13.353 -13.776 -14.197 -14.664 -14.941 -15.367 -15.538 -15.497
5.000 -3.987 -2.695 -6.203 -9.237 -11.015 -11.714 -12.609 -12.482 -13.299 -13.319 -13.744 -14.172 -14.646 -14.929 -15.365 -15.543 -15.506
5.100 -3.886 -2.523 -6.102 -9.138 -10.942 -11.652 -12.559 -12.432 -13.259 -13.284 -13.712 -14.145 -14.628 -14.916 -15.362 -15.548 -15.515
5.200 -3.787 -2.351 -6.001 -9.039 -10.870 -11.589 -12.507 -12.382 -13.218 -13.248 -13.679 -14.118 -14.609 -14.903 -15.358 -15.551 -15.524
5.300 -3.687 -2.179 -5.900 -8.939 -10.796 -11.525 -12.455 -12.331 -13.176 -13.212 -13.645 -14.090 -14.589 -14.889 -15.353 -15.554 -15.532
5.400 -3.588 -2.004 -5.799 -8.838 -10.721 -11.460 -12.402 -12.279 -13.133 -13.175 -13.610 -14.061 -14.568 -14.873 -15.347 -15.556 -15.539
5.500 -3.488 -1.829 -5.698 -8.735 -10.645 -11.394 -12.348 -12.226 -13.090 -13.137 -13.574 -14.031 -14.547 -14.857 -15.341 -15.558 -15.545
5.600 -3.388 -1.653 -5.597 -8.632 -10.569 -11.328 -12.293 -12.172 -13.045 -13.098 -13.538 -13.999 -14.524 -14.840 -15.333 -15.558 -15.551
5.700 -3.290 -1.477 -5.496 -8.529 -10.492 -11.261 -12.237 -12.118 -13.000 -13.059 -13.501 -13.968 -14.500 -14.822 -15.325 -15.559 -15.556
5.800 -3.190 -1.300 -5.395 -8.424 -10.414 -11.193 -12.181 -12.063 -12.953 -13.019 -13.462 -13.935 -14.476 -14.803 -15.316 -15.558 -15.561
5.900 -3.091 -1.122 -5.294 -8.319 -10.336 -11.124 -12.123 -12.007 -12.906 -12.977 -13.423 -13.901 -14.451 -14.784 -15.307 -15.556 -15.565
