# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.390 -6.337 -6.221 -5.734 -5.469 -5.333 -5.091 -5.184 -4.881 -5.017 -4.763 -4.526 -4.251 -4.034 -3.588 -2.996 -2.440
0.100 -9.432 -9.612 -9.734 -10.177 -10.403 -10.503 -10.650 -10.604 -10.741 -10.690 -10.790 -10.822 -10.817 -10.779 -10.650 -10.340 -9.977
0.200 -9.633 -9.911 -10.102 -10.606 -10.827 -10.942 -11.128 -11.076 -11.276 -11.227 -11.371 -11.464 -11.540 -11.560 -11.539 -11.329 -11.034
0.300 -9.643 -9.990 -10.254 -10.866 -11.075 -11.183 -11.369 -11.321 -11.534 -11.495 -11.651 -11.773 -11.895 -11.954 -12.008 -11.870 -11.625
0.400 -9.550 -9.951 -10.288 -11.023 -11.240 -11.345 -11.526 -11.481 -11.694 -11.664 -11.822 -11.959 -12.113 -12.199 -12.311 -12.231 -12.027
0.500 -9.392 -9.837 -10.245 -11.107 -11.345 -11.453 -11.632 -11.588 -11.800 -11.775 -11.935 -12.080 -12.257 -12.363 -12.525 -12.494 -12.327
0.600 -9.188 -9.669 -10.148 -11.136 -11.405 -11.520 -11.704 -11.658 -11.873 -11.850 -12.012 -12.163 -12.357 -12.481 -12.684 -12.697 -12.562
0.700 -8.943 -9.454 -10.006 -11.117 -11.425 -11.550 -11.745 -11.696 -11.918 -11.895 -12.062 -12.218 -12.426 -12.565 -12.805 -12.859 -12.754
0.800 -8.663 -9.199 -9.825 -11.060 -11.410 -11.550 -11.760 -11.705 -11.940 -11.914 -12.089 -12.251 -12.473 -12.625 -12.899 -12.990 -12.914
0.900 -8.346 -8.902 -9.606 -10.964 -11.363 -11.519 -11.749 -11.689 -11.941 -11.911 -12.096 -12.266 -12.501 -12.667 -12.973 -13.099 -13.049
1.000 -7.997 -8.566 -9.353 -10.835 -11.284 -11.460 -11.714 -11.647 -11.920 -11.886 -12.084 -12.263 -12.513 -12.692 -13.029 -13.190 -13.165
1.100 -7.615 -8.191 -9.066 -10.673 -11.177 -11.374 -11.655 -11.582 -11.879 -11.842 -12.054 -12.245 -12.510 -12.703 -13.071 -13.266 -13.266
1.200 -7.201 -7.775 -8.745 -10.479 -11.045 -11.268 -11.585 -11.504 -11.836 -11.796 -12.027 -12.236 -12.520 -12.724 -13.113 -13.324 -13.336
1.300 -6.757 -7.319 -8.391 -10.255 -10.890 -11.143 -11.503 -11.414 -11.789 -11.748 -12.002 -12.234 -12.539 -12.754 -13.154 -13.370 -13.383
1.400 -6.284 -6.824 -8.007 -10.000 -10.709 -10.995 -11.401 -11.305 -11.725 -11.686 -11.963 -12.219 -12.548 -12.775 -13.189 -13.410 -13.425
1.500 -5.784 -6.285 -7.591 -9.714 -10.503 -10.825 -11.281 -11.177 -11.646 -11.611 -11.911 -12.192 -12.547 -12.787 -13.217 -13.445 -13.462
1.600 -5.260 -5.706 -7.146 -9.398 -10.274 -10.635 -11.144 -11.035 -11.554 -11.525 -11.848 -12.156 -12.539 -12.794 -13.240 -13.476 -13.496
1.700 -4.716 -5.086 -6.675 -9.054 -10.025 -10.428 -10.994 -10.881 -11.453 -11.433 -11.778 -12.113 -12.524 -12.794 -13.259 -13.503 -13.526
1.800 -4.155 -4.424 -6.181 -8.682 -9.758 -10.208 -10.835 -10.717 -11.344 -11.336 -11.702 -12.065 -12.505 -12.790 -13.273 -13.527 -13.553
1.900 -3.586 -3.721 -5.669 -8.287 -9.478 -9.978 -10.669 -10.550 -11.231 -11.238 -11.623 -12.013 -12.482 -12.782 -13.284 -13.547 -13.577
2.000 -3.020 -2.983 -5.149 -7.875 -9.193 -9.747 -10.504 -10.384 -11.119 -11.143 -11.545 -11.961 -12.457 -12.772 -13.292 -13.565 -13.599
2.100 -2.466 -2.209 -4.631 -7.451 -8.909 -9.520 -10.344 -10.224 -11.011 -11.053 -11.470 -11.909 -12.432 -12.760 -13.298 -13.581 -13.619
2.200 -1.944 -1.405 -4.132 -7.029 -8.637 -9.306 -10.194 -10.076 -10.910 -10.970 -11.400 -11.861 -12.407 -12.748 -13.303 -13.595 -13.637
2.300 -1.474 -0.584 -3.674 -6.625 -8.389 -9.113 -10.060 -9.945 -10.820 -10.898 -11.338 -11.817 -12.384 -12.737 -13.307 -13.607 -13.654
2.400 -1.081 0.224 -3.283 -6.263 -8.176 -8.949 -9.946 -9.835 -10.743 -10.837 -11.284 -11.779 -12.364 -12.726 -13.309 -13.618 -13.668
2.500 -0.776 0.980 -2.974 -5.961 -8.004 -8.817 -9.854 -9.746 -10.681 -10.788 -11.241 -11.747 -12.348 -12.718 -13.313 -13.628 -13.683
2.600 -0.559 1.615 -2.751 -5.730 -7.874 -8.716 -9.783 -9.678 -10.632 -10.749 -11.207 -11.722 -12.333 -12.711 -13.315 -13.637 -13.695
2.700 -0.418 2.064 -2.606 -5.572 -7.783 -8.644 -9.731 -9.629 -10.596 -10.721 -11.181 -11.703 -12.323 -12.705 -13.318 -13.645 -13.706
2.800 -0.334 2.322 -2.518 -5.474 -7.724 -8.597 -9.696 -9.595 -10.571 -10.702 -11.163 -11.689 -12.316 -12.702 -13.321 -13.653 -13.717
