# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.619 -6.550 -6.423 -5.897 -5.620 -5.479 -5.229 -5.325 -5.014 -5.155 -4.893 -4.651 -4.371 -4.152 -3.701 -3.104 -2.544
0.100 -9.146 -9.378 -9.622 -10.397 -10.702 -10.820 -10.975 -10.924 -11.057 -10.999 -11.095 -11.110 -11.081 -11.026 -10.862 -10.520 -10.133
0.200 -9.254 -9.553 -9.823 -10.626 -11.008 -11.179 -11.425 -11.353 -11.593 -11.520 -11.687 -11.778 -11.835 -11.838 -11.778 -11.529 -11.204
0.300 -9.237 -9.597 -9.915 -10.746 -11.132 -11.319 -11.602 -11.525 -11.816 -11.748 -11.947 -12.083 -12.199 -12.244 -12.261 -12.080 -11.803
0.400 -9.137 -9.548 -9.926 -10.822 -11.204 -11.394 -11.692 -11.616 -11.934 -11.874 -12.091 -12.258 -12.418 -12.495 -12.574 -12.450 -12.212
0.500 -8.983 -9.435 -9.878 -10.860 -11.241 -11.431 -11.736 -11.661 -11.994 -11.943 -12.170 -12.359 -12.554 -12.659 -12.792 -12.719 -12.515
0.600 -8.791 -9.278 -9.787 -10.866 -11.257 -11.447 -11.756 -11.682 -12.025 -11.982 -12.216 -12.421 -12.646 -12.774 -12.955 -12.926 -12.754
0.700 -8.565 -9.080 -9.657 -10.839 -11.250 -11.444 -11.757 -11.684 -12.035 -11.998 -12.237 -12.456 -12.706 -12.856 -13.079 -13.092 -12.949
0.800 -8.311 -8.849 -9.496 -10.784 -11.221 -11.422 -11.743 -11.669 -12.029 -11.996 -12.242 -12.472 -12.744 -12.913 -13.176 -13.227 -13.111
0.900 -8.026 -8.582 -9.302 -10.699 -11.170 -11.381 -11.713 -11.637 -12.008 -11.979 -12.231 -12.473 -12.766 -12.951 -13.252 -13.339 -13.249
1.000 -7.715 -8.283 -9.080 -10.587 -11.096 -11.319 -11.665 -11.586 -11.971 -11.945 -12.204 -12.456 -12.769 -12.972 -13.308 -13.431 -13.366
1.100 -7.378 -7.952 -8.829 -10.449 -11.002 -11.240 -11.605 -11.522 -11.923 -11.899 -12.168 -12.431 -12.764 -12.982 -13.353 -13.510 -13.469
1.200 -7.014 -7.586 -8.550 -10.283 -10.885 -11.141 -11.527 -11.440 -11.862 -11.840 -12.119 -12.394 -12.746 -12.981 -13.386 -13.576 -13.558
1.300 -6.625 -7.188 -8.244 -10.091 -10.746 -11.022 -11.433 -11.342 -11.786 -11.767 -12.057 -12.346 -12.719 -12.970 -13.409 -13.631 -13.637
1.400 -6.212 -6.758 -7.912 -9.873 -10.586 -10.885 -11.324 -11.229 -11.698 -11.683 -11.985 -12.289 -12.683 -12.951 -13.423 -13.677 -13.706
1.500 -5.777 -6.292 -7.555 -9.634 -10.417 -10.748 -11.229 -11.129 -11.638 -11.626 -11.946 -12.268 -12.681 -12.960 -13.446 -13.710 -13.744
1.600 -5.322 -5.793 -7.174 -9.371 -10.234 -10.600 -11.130 -11.025 -11.577 -11.571 -11.909 -12.251 -12.683 -12.970 -13.466 -13.733 -13.768
1.700 -4.850 -5.260 -6.771 -9.084 -10.034 -10.440 -11.022 -10.912 -11.510 -11.511 -11.867 -12.230 -12.682 -12.979 -13.485 -13.757 -13.793
1.800 -4.363 -4.692 -6.348 -8.776 -9.820 -10.268 -10.904 -10.791 -11.435 -11.446 -11.819 -12.202 -12.674 -12.981 -13.497 -13.774 -13.812
1.900 -3.866 -4.091 -5.908 -8.447 -9.595 -10.088 -10.781 -10.665 -11.356 -11.377 -11.766 -12.170 -12.663 -12.979 -13.507 -13.788 -13.829
