# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.007 -6.872 -6.707 -6.031 -5.715 -5.558 -5.282 -5.390 -5.051 -5.209 -4.922 -4.664 -4.370 -4.141 -3.674 -3.063 -2.493
0.100 -12.005 -12.204 -12.288 -12.421 -12.350 -12.297 -12.192 -12.229 -12.083 -12.134 -12.018 -11.876 -11.696 -11.545 -11.221 -10.746 -10.274
0.200 -12.255 -12.561 -12.760 -13.167 -13.180 -13.160 -13.104 -13.122 -13.028 -13.054 -12.981 -12.868 -12.718 -12.588 -12.302 -11.866 -11.424
0.300 -12.264 -12.638 -12.928 -13.531 -13.609 -13.615 -13.597 -13.601 -13.547 -13.555 -13.513 -13.422 -13.292 -13.175 -12.916 -12.506 -12.084
0.400 -12.200 -12.624 -12.990 -13.750 -13.882 -13.910 -13.925 -13.917 -13.897 -13.890 -13.874 -13.800 -13.687 -13.581 -13.342 -12.953 -12.546
0.500 -12.095 -12.557 -12.992 -13.885 -14.067 -14.115 -14.159 -14.141 -14.151 -14.131 -14.138 -14.080 -13.981 -13.885 -13.664 -13.292 -12.899
0.600 -11.974 -12.466 -12.965 -13.974 -14.201 -14.267 -14.337 -14.310 -14.347 -14.317 -14.344 -14.300 -14.215 -14.127 -13.922 -13.564 -13.183
0.700 -11.846 -12.361 -12.918 -14.032 -14.299 -14.382 -14.476 -14.442 -14.504 -14.465 -14.510 -14.479 -14.407 -14.327 -14.135 -13.791 -13.421
0.800 -11.713 -12.246 -12.859 -14.067 -14.373 -14.472 -14.588 -14.547 -14.632 -14.585 -14.646 -14.628 -14.568 -14.496 -14.317 -13.986 -13.624
0.900 -11.573 -12.121 -12.788 -14.082 -14.425 -14.539 -14.677 -14.629 -14.736 -14.682 -14.759 -14.753 -14.704 -14.640 -14.474 -14.154 -13.801
1.000 -11.422 -11.982 -12.701 -14.079 -14.458 -14.587 -14.746 -14.691 -14.820 -14.759 -14.851 -14.857 -14.820 -14.762 -14.609 -14.300 -13.956
1.100 -11.282 -11.850 -12.619 -14.072 -14.484 -14.627 -14.805 -14.745 -14.894 -14.828 -14.933 -14.949 -14.923 -14.873 -14.731 -14.432 -14.096
1.200 -11.127 -11.701 -12.520 -14.047 -14.493 -14.649 -14.847 -14.782 -14.951 -14.879 -14.998 -15.025 -15.010 -14.967 -14.837 -14.549 -14.221
1.300 -10.982 -11.558 -12.426 -14.021 -14.499 -14.668 -14.885 -14.815 -15.002 -14.926 -15.057 -15.095 -15.091 -15.054 -14.935 -14.655 -14.331
1.400 -10.822 -11.400 -12.316 -13.980 -14.489 -14.673 -14.908 -14.833 -15.039 -14.959 -15.103 -15.152 -15.159 -15.129 -15.021 -14.749 -14.429
1.500 -10.676 -11.251 -12.215 -13.940 -14.481 -14.676 -14.929 -14.850 -15.074 -14.990 -15.145 -15.204 -15.222 -15.199 -15.102 -14.838 -14.521
1.600 -10.514 -11.086 -12.098 -13.887 -14.458 -14.667 -14.937 -14.854 -15.096 -15.009 -15.175 -15.245 -15.274 -15.258 -15.172 -14.917 -14.605
1.700 -10.358 -10.923 -11.984 -13.831 -14.433 -14.654 -14.942 -14.855 -15.114 -15.024 -15.201 -15.281 -15.321 -15.312 -15.237 -14.990 -14.683
1.800 -10.201 -10.759 -11.867 -13.772 -14.403 -14.637 -14.942 -14.850 -15.127 -15.035 -15.222 -15.312 -15.362 -15.360 -15.297 -15.058 -14.756
1.900 -10.035 -10.582 -11.740 -13.702 -14.364 -14.610 -14.932 -14.837 -15.131 -15.037 -15.234 -15.335 -15.395 -15.400 -15.349 -15.120 -14.822
2.000 -9.873 -10.407 -11.614 -13.631 -14.322 -14.581 -14.920 -14.822 -15.132 -15.036 -15.244 -15.354 -15.425 -15.437 -15.397 -15.177 -14.885
2.100 -9.713 -10.233 -11.488 -13.558 -14.279 -14.550 -14.905 -14.804 -15.130 -15.032 -15.250 -15.369 -15.451 -15.470 -15.442 -15.231 -14.944
2.200 -9.543 -10.047 -11.353 -13.475 -14.226 -14.510 -14.882 -14.777 -15.120 -15.021 -15.248 -15.378 -15.471 -15.496 -15.480 -15.279 -14.998
2.300 -9.370 -9.854 -11.212 -13.386 -14.168 -14.465 -14.853 -14.746 -15.106 -15.006 -15.242 -15.382 -15.485 -15.518 -15.515 -15.323 -15.048
2.400 -9.206 -9.669 -11.078 -13.300 -14.112 -14.420 -14.826 -14.715 -15.091 -14.991 -15.235 -15.385 -15.499 -15.539 -15.547 -15.365 -15.096
2.500 -9.034 -9.473 -10.935 -13.207 -14.048 -14.369 -14.791 -14.678 -15.070 -14.969 -15.223 -15.382 -15.508 -15.555 -15.575 -15.403 -15.140
2.600 -8.857 -9.270 -10.787 -13.106 -13.978 -14.313 -14.751 -14.636 -15.044 -14.943 -15.205 -15.375 -15.511 -15.566 -15.599 -15.437 -15.180
2.700 -8.678 -9.060 -10.634 -13.000 -13.904 -14.251 -14.707 -14.589 -15.013 -14.913 -15.184 -15.363 -15.511 -15.574 -15.620 -15.468 -15.217
2.800 -8.503 -8.855 -10.484 -12.896 -13.830 -14.190 -14.662 -14.542 -14.983 -14.883 -15.162 -15.351 -15.510 -15.580 -15.639 -15.498 -15.253
2.900 -8.327 -8.645 -10.332 -12.787 -13.753 -14.125 -14.614 -14.492 -14.948 -14.850 -15.136 -15.335 -15.506 -15.583 -15.655 -15.525 -15.287
3.000 -8.145 -8.425 -10.173 -12.671 -13.669 -14.055 -14.560 -14.436 -14.908 -14.811 -15.106 -15.314 -15.497 -15.582 -15.667 -15.548 -15.317
3.100 -7.958 -8.197 -10.007 -12.548 -13.579 -13.978 -14.501 -14.375 -14.864 -14.768 -15.071 -15.289 -15.484 -15.577 -15.676 -15.568 -15.344
3.200 -7.770 -7.964 -9.839 -12.422 -13.485 -13.898 -14.439 -14.311 -14.816 -14.723 -15.033 -15.262 -15.469 -15.570 -15.682 -15.586 -15.369
3.300 -7.586 -7.734 -9.673 -12.296 -13.392 -13.818 -14.376 -14.247 -14.768 -14.677 -14.994 -15.233 -15.452 -15.561 -15.688 -15.603 -15.393
3.400 -7.401 -7.499 -9.505 -12.165 -13.295 -13.735 -14.310 -14.179 -14.716 -14.628 -14.953 -15.202 -15.433 -15.550 -15.691 -15.617 -15.415
3.500 -7.210 -7.255 -9.331 -12.028 -13.192 -13.646 -14.239 -14.107 -14.660 -14.575 -14.907 -15.166 -15.410 -15.535 -15.690 -15.629 -15.435
3.600 -7.016 -7.003 -9.152 -11.885 -13.084 -13.552 -14.163 -14.030 -14.600 -14.518 -14.857 -15.126 -15.383 -15.517 -15.687 -15.638 -15.452
3.700 -6.820 -6.744 -8.969 -11.737 -12.971 -13.454 -14.083 -13.949 -14.536 -14.458 -14.804 -15.083 -15.353 -15.496 -15.681 -15.645 -15.467
3.800 -6.623 -6.482 -8.785 -11.585 -12.856 -13.354 -14.001 -13.866 -14.469 -14.395 -14.748 -15.038 -15.321 -15.473 -15.674 -15.651 -15.480
