# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.841 -10.635 -10.430 -9.569 -9.200 -9.022 -8.709 -8.834 -8.451 -8.637 -8.310 -8.028 -7.712 -7.469 -6.976 -6.340 -5.752
0.100 -15.316 -15.287 -15.193 -14.812 -14.597 -14.486 -14.290 -14.364 -14.116 -14.221 -14.018 -13.817 -13.581 -13.391 -12.996 -12.454 -11.935
0.200 -14.892 -15.029 -15.064 -15.088 -14.997 -14.937 -14.822 -14.863 -14.707 -14.763 -14.639 -14.491 -14.306 -14.150 -13.818 -13.333 -12.854
0.300 -14.105 -14.396 -14.589 -15.009 -15.043 -15.035 -15.000 -15.010 -14.940 -14.956 -14.901 -14.801 -14.661 -14.536 -14.257 -13.821 -13.376
0.400 -13.210 -13.628 -14.000 -14.792 -14.955 -14.998 -15.039 -15.022 -15.032 -15.014 -15.021 -14.965 -14.869 -14.772 -14.542 -14.150 -13.735
0.500 -12.322 -12.833 -13.390 -14.513 -14.798 -14.891 -15.003 -14.963 -15.047 -15.003 -15.064 -15.049 -14.993 -14.922 -14.738 -14.387 -14.000
0.600 -11.531 -12.091 -12.818 -14.213 -14.608 -14.747 -14.923 -14.865 -15.015 -14.951 -15.058 -15.080 -15.062 -15.016 -14.876 -14.564 -14.203
0.700 -10.881 -11.454 -12.317 -13.915 -14.406 -14.584 -14.817 -14.743 -14.951 -14.874 -15.019 -15.075 -15.092 -15.069 -14.971 -14.697 -14.362
0.800 -10.347 -10.916 -11.883 -13.629 -14.198 -14.411 -14.691 -14.607 -14.863 -14.778 -14.954 -15.040 -15.090 -15.090 -15.033 -14.795 -14.486
0.900 -9.868 -10.427 -11.486 -13.351 -13.987 -14.229 -14.550 -14.457 -14.756 -14.667 -14.869 -14.981 -15.062 -15.084 -15.065 -14.864 -14.581
1.000 -9.394 -9.934 -11.092 -13.070 -13.767 -14.036 -14.394 -14.294 -14.631 -14.540 -14.764 -14.901 -15.012 -15.053 -15.073 -14.908 -14.651
1.100 -8.891 -9.402 -10.672 -12.769 -13.531 -13.827 -14.221 -14.115 -14.488 -14.397 -14.641 -14.801 -14.939 -15.001 -15.058 -14.929 -14.699
1.200 -8.350 -8.812 -10.215 -12.439 -13.272 -13.596 -14.029 -13.917 -14.327 -14.235 -14.499 -14.682 -14.847 -14.928 -15.022 -14.930 -14.728
1.300 -7.767 -8.156 -9.713 -12.070 -12.984 -13.341 -13.816 -13.697 -14.147 -14.057 -14.341 -14.547 -14.740 -14.840 -14.970 -14.912 -14.733
1.400 -7.148 -7.434 -9.169 -11.661 -12.667 -13.060 -13.581 -13.457 -13.950 -13.863 -14.168 -14.399 -14.622 -14.742 -14.906 -14.876 -14.715
1.500 -6.502 -6.648 -8.588 -11.210 -12.317 -12.751 -13.322 -13.193 -13.731 -13.650 -13.976 -14.234 -14.488 -14.628 -14.827 -14.827 -14.686
1.600 -5.843 -5.811 -7.982 -10.724 -11.941 -12.419 -13.045 -12.913 -13.500 -13.428 -13.775 -14.062 -14.350 -14.511 -14.742 -14.764 -14.635
1.700 -5.199 -4.956 -7.375 -10.219 -11.548 -12.072 -12.754 -12.619 -13.256 -13.196 -13.563 -13.879 -14.202 -14.385 -14.652 -14.697 -14.579
1.800 -4.585 -4.116 -6.784 -9.704 -11.144 -11.712 -12.448 -12.313 -12.997 -12.953 -13.337 -13.682 -14.042 -14.248 -14.553 -14.625 -14.523
1.900 -4.031 -3.355 -6.240 -9.206 -10.747 -11.355 -12.141 -12.007 -12.735 -12.709 -13.107 -13.479 -13.874 -14.104 -14.448 -14.551 -14.466
