# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.997 -10.794 -10.592 -9.740 -9.374 -9.196 -8.885 -9.009 -8.629 -8.813 -8.489 -8.208 -7.893 -7.651 -7.159 -6.525 -5.938
0.100 -14.746 -14.846 -14.848 -14.760 -14.623 -14.542 -14.393 -14.447 -14.251 -14.327 -14.168 -13.995 -13.784 -13.610 -13.244 -12.728 -12.227
0.200 -13.574 -13.918 -14.169 -14.700 -14.760 -14.759 -14.733 -14.740 -14.678 -14.689 -14.640 -14.541 -14.402 -14.276 -13.995 -13.555 -13.107
0.300 -11.934 -12.441 -12.989 -14.096 -14.374 -14.464 -14.573 -14.534 -14.614 -14.571 -14.629 -14.611 -14.551 -14.477 -14.286 -13.927 -13.533
0.400 -10.089 -10.641 -11.500 -13.126 -13.652 -13.848 -14.106 -14.027 -14.262 -14.181 -14.344 -14.416 -14.451 -14.439 -14.355 -14.089 -13.756
0.500 -8.715 -9.202 -10.159 -12.042 -12.788 -13.086 -13.488 -13.382 -13.764 -13.671 -13.920 -14.084 -14.220 -14.275 -14.309 -14.143 -13.876
0.600 -8.083 -8.568 -9.385 -11.158 -12.004 -12.370 -12.876 -12.759 -13.252 -13.174 -13.479 -13.720 -13.951 -14.071 -14.219 -14.151 -13.949
0.700 -7.767 -8.289 -9.038 -10.622 -11.419 -11.798 -12.350 -12.236 -12.791 -12.742 -13.076 -13.373 -13.685 -13.862 -14.115 -14.138 -13.997
0.800 -7.519 -8.068 -8.838 -10.364 -11.057 -11.406 -11.943 -11.841 -12.408 -12.388 -12.729 -13.060 -13.434 -13.658 -14.002 -14.109 -14.026
0.900 -7.274 -7.838 -8.662 -10.228 -10.860 -11.173 -11.671 -11.578 -12.125 -12.124 -12.459 -12.804 -13.216 -13.474 -13.889 -14.065 -14.031
1.000 -7.021 -7.592 -8.481 -10.125 -10.746 -11.040 -11.509 -11.420 -11.943 -11.950 -12.277 -12.622 -13.052 -13.330 -13.791 -14.013 -14.011
1.100 -6.757 -7.328 -8.288 -10.020 -10.659 -10.952 -11.412 -11.323 -11.837 -11.846 -12.169 -12.512 -12.949 -13.235 -13.717 -13.960 -13.973
1.200 -6.476 -7.041 -8.076 -9.897 -10.563 -10.858 -11.314 -11.224 -11.730 -11.739 -12.059 -12.400 -12.844 -13.140 -13.647 -13.917 -13.950
1.300 -6.183 -6.737 -7.849 -9.764 -10.468 -10.775 -11.240 -11.147 -11.657 -11.663 -11.985 -12.326 -12.771 -13.071 -13.590 -13.874 -13.918
1.400 -5.878 -6.412 -7.609 -9.617 -10.374 -10.701 -11.190 -11.092 -11.619 -11.622 -11.950 -12.293 -12.737 -13.034 -13.548 -13.828 -13.870
1.500 -5.558 -6.064 -7.349 -9.452 -10.264 -10.613 -11.128 -11.027 -11.573 -11.574 -11.910 -12.258 -12.702 -12.998 -13.508 -13.785 -13.825
1.600 -5.226 -5.698 -7.076 -9.271 -10.141 -10.514 -11.057 -10.952 -11.520 -11.521 -11.865 -12.219 -12.666 -12.962 -13.470 -13.744 -13.783
1.700 -4.881 -5.307 -6.786 -9.072 -10.003 -10.401 -10.975 -10.866 -11.458 -11.459 -11.813 -12.174 -12.626 -12.922 -13.429 -13.702 -13.739
1.800 -4.524 -4.894 -6.481 -8.856 -9.852 -10.277 -10.882 -10.770 -11.388 -11.391 -11.754 -12.125 -12.582 -12.881 -13.389 -13.660 -13.697
1.900 -4.158 -4.460 -6.162 -8.624 -9.689 -10.142 -10.781 -10.666 -11.310 -11.317 -11.689 -12.069 -12.535 -12.836 -13.345 -13.617 -13.652
2.000 -3.784 -4.003 -5.831 -8.378 -9.514 -9.996 -10.670 -10.553 -11.225 -11.235 -11.617 -12.008 -12.482 -12.787 -13.299 -13.570 -13.605
2.100 -3.401 -3.521 -5.487 -8.114 -9.327 -9.840 -10.551 -10.432 -11.132 -11.148 -11.539 -11.941 -12.425 -12.734 -13.249 -13.521 -13.556
2.200 -3.015 -3.018 -5.134 -7.837 -9.131 -9.677 -10.424 -10.304 -11.032 -11.055 -11.455 -11.868 -12.363 -12.677 -13.198 -13.471 -13.506
2.300 -2.627 -2.493 -4.775 -7.548 -8.927 -9.505 -10.290 -10.170 -10.926 -10.957 -11.365 -11.790 -12.296 -12.616 -13.142 -13.417 -13.453
2.400 -2.242 -1.948 -4.413 -7.248 -8.716 -9.328 -10.151 -10.031 -10.815 -10.853 -11.270 -11.707 -12.225 -12.550 -13.082 -13.360 -13.396
2.500 -1.862 -1.382 -4.049 -6.939 -8.499 -9.146 -10.007 -9.887 -10.698 -10.746 -11.170 -11.619 -12.148 -12.479 -13.019 -13.300 -13.337
2.600 -1.493 -0.799 -3.692 -6.625 -8.281 -8.962 -9.859 -9.741 -10.578 -10.636 -11.067 -11.527 -12.069 -12.406 -12.953 -13.238 -13.276
2.700 -1.140 -0.205 -3.345 -6.311 -8.063 -8.778 -9.710 -9.593 -10.455 -10.523 -10.960 -11.431 -11.985 -12.328 -12.883 -13.172 -13.212
2.800 -0.807 0.394 -3.013 -6.001 -7.849 -8.595 -9.560 -9.445 -10.330 -10.408 -10.850 -11.331 -11.897 -12.247 -12.810 -13.104 -13.146
2.900 -0.497 0.990 -2.701 -5.700 -7.638 -8.414 -9.410 -9.297 -10.203 -10.290 -10.737 -11.228 -11.805 -12.161 -12.734 -13.032 -13.077
3.000 -0.213 1.567 -2.414 -5.413 -7.436 -8.238 -9.261 -9.151 -10.075 -10.173 -10.624 -11.122 -11.711 -12.073 -12.654 -12.959 -13.006
3.100 0.043 2.105 -2.153 -5.146 -7.244 -8.068 -9.116 -9.008 -9.948 -10.055 -10.509 -11.016 -11.614 -11.983 -12.572 -12.883 -12.933
3.200 0.271 2.583 -1.920 -4.902 -7.062 -7.906 -8.973 -8.868 -9.821 -9.936 -10.394 -10.907 -11.515 -11.889 -12.488 -12.804 -12.858
3.300 0.475 2.985 -1.713 -4.683 -6.891 -7.751 -8.834 -8.731 -9.696 -9.819 -10.278 -10.797 -11.414 -11.794 -12.401 -12.724 -12.781
3.400 0.656 3.305 -1.529 -4.487 -6.732 -7.603 -8.700 -8.598 -9.572 -9.701 -10.162 -10.687 -11.311 -11.696 -12.311 -12.641 -12.702
3.500 0.819 3.553 -1.364 -4.313 -6.583 -7.462 -8.568 -8.469 -9.449 -9.584 -10.047 -10.575 -11.207 -11.596 -12.220 -12.556 -12.622
3.600 0.920 3.665 -1.262 -4.210 -6.483 -7.364 -8.472 -8.373 -9.355 -9.491 -9.953 -10.483 -11.115 -11.505 -12.131 -12.469 -12.536
3.700 1.008 3.754 -1.174 -4.121 -6.395 -7.276 -8.384 -8.284 -9.266 -9.402 -9.865 -10.394 -11.027 -11.417 -12.042 -12.380 -12.447
3.800 1.097 3.843 -1.085 -4.032 -6.306 -7.187 -8.295 -8.195 -9.177 -9.313 -9.776 -10.305 -10.938 -11.328 -11.953 -12.291 -12.358
3.900 1.187 3.932 -0.996 -3.943 -6.217 -7.098 -8.206 -8.106 -9.088 -9.224 -9.687 -10.216 -10.848 -11.239 -11.864 -12.202 -12.269
4.000 1.276 4.021 -0.907 -3.854 -6.128 -7.009 -8.116 -8.017 -8.999 -9.135 -9.597 -10.127 -10.759 -11.150 -11.775 -12.113 -12.180
4.100 1.365 4.110 -0.818 -3.765 -6.039 -6.920 -8.027 -7.928 -8.910 -9.046 -9.508 -10.038 -10.670 -11.061 -11.686 -12.024 -12.091
4.200 1.453 4.199 -0.729 -3.677 -5.950 -6.831 -7.939 -7.840 -8.822 -8.958 -9.420 -9.950 -10.582 -10.972 -11.598 -11.935 -12.002
4.300 1.540 4.286 -0.642 -3.589 -5.863 -6.744 -7.852 -7.753 -8.734 -8.870 -9.333 -9.862 -10.495 -10.885 -11.510 -11.848 -11.915
4.400 1.627 4.372 -0.556 -3.503 -5.777 -6.658 -7.766 -7.666 -8.648 -8.784 -9.247 -9.776 -10.409 -10.799 -11.424 -11.762 -11.829
4.500 1.711 4.457 -0.471 -3.418 -5.692 -6.573 -7.681 -7.582 -8.563 -8.699 -9.162 -9.691 -10.324 -10.714 -11.339 -11.677 -11.744
4.600 1.795 4.541 -0.387 -3.335 -5.608 -6.489 -7.597 -7.498 -8.480 -8.616 -9.078 -9.608 -10.240 -10.630 -11.256 -11.594 -11.661
4.700 1.877 4.622 -0.306 -3.253 -5.527 -6.408 -7.515 -7.416 -8.398 -8.534 -8.996 -9.526 -10.158 -10.549 -11.174 -11.512 -11.579
