# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.990 -7.852 -7.685 -6.999 -6.679 -6.521 -6.242 -6.351 -6.008 -6.169 -5.878 -5.618 -5.322 -5.092 -4.623 -4.009 -3.437
0.100 -13.054 -13.229 -13.296 -13.397 -13.327 -13.276 -13.174 -13.209 -13.068 -13.117 -13.004 -12.863 -12.683 -12.531 -12.202 -11.720 -11.241
0.200 -13.238 -13.524 -13.702 -14.073 -14.084 -14.066 -14.016 -14.032 -13.947 -13.970 -13.903 -13.797 -13.652 -13.525 -13.242 -12.805 -12.359
0.300 -13.085 -13.453 -13.735 -14.332 -14.417 -14.428 -14.422 -14.422 -14.384 -14.387 -14.358 -14.278 -14.162 -14.053 -13.807 -13.404 -12.984
0.400 -12.807 -13.239 -13.621 -14.419 -14.574 -14.614 -14.650 -14.635 -14.641 -14.626 -14.630 -14.575 -14.483 -14.391 -14.176 -13.804 -13.406
0.500 -12.426 -12.911 -13.397 -14.388 -14.615 -14.685 -14.763 -14.734 -14.784 -14.752 -14.789 -14.759 -14.691 -14.616 -14.432 -14.090 -13.713
0.600 -11.946 -12.474 -13.072 -14.258 -14.563 -14.663 -14.787 -14.744 -14.841 -14.794 -14.864 -14.860 -14.819 -14.762 -14.610 -14.298 -13.944
0.700 -11.369 -11.928 -12.651 -14.037 -14.426 -14.562 -14.735 -14.678 -14.825 -14.764 -14.869 -14.893 -14.882 -14.844 -14.728 -14.449 -14.118
0.800 -10.698 -11.273 -12.137 -13.730 -14.213 -14.387 -14.614 -14.543 -14.745 -14.671 -14.813 -14.869 -14.890 -14.875 -14.798 -14.554 -14.249
0.900 -9.932 -10.501 -11.528 -13.335 -13.922 -14.140 -14.426 -14.340 -14.603 -14.518 -14.698 -14.789 -14.848 -14.857 -14.825 -14.621 -14.343
1.000 -9.085 -9.617 -10.831 -12.856 -13.559 -13.825 -14.176 -14.077 -14.404 -14.312 -14.531 -14.659 -14.761 -14.798 -14.816 -14.656 -14.409
1.100 -8.162 -8.615 -10.046 -12.290 -13.121 -13.440 -13.863 -13.751 -14.148 -14.053 -14.310 -14.481 -14.630 -14.699 -14.773 -14.663 -14.449
