# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.008 -6.917 -6.776 -6.195 -5.903 -5.756 -5.496 -5.597 -5.274 -5.422 -5.150 -4.901 -4.615 -4.392 -3.934 -3.331 -2.766
0.100 -8.723 -9.236 -9.832 -11.035 -11.348 -11.450 -11.571 -11.528 -11.616 -11.566 -11.629 -11.608 -11.538 -11.454 -11.238 -10.850 -10.431
0.200 -8.000 -8.548 -9.432 -11.096 -11.628 -11.823 -12.075 -11.996 -12.219 -12.135 -12.289 -12.347 -12.358 -12.327 -12.203 -11.893 -11.528
0.300 -7.428 -7.948 -9.022 -10.956 -11.644 -11.905 -12.249 -12.150 -12.466 -12.369 -12.580 -12.694 -12.765 -12.774 -12.720 -12.471 -12.145
0.400 -6.963 -7.443 -8.651 -10.761 -11.571 -11.886 -12.302 -12.190 -12.579 -12.479 -12.731 -12.889 -13.011 -13.054 -13.058 -12.859 -12.568
0.500 -6.571 -7.012 -8.317 -10.546 -11.457 -11.816 -12.293 -12.173 -12.621 -12.524 -12.807 -13.002 -13.169 -13.241 -13.298 -13.145 -12.883
0.600 -6.233 -6.643 -8.019 -10.329 -11.323 -11.721 -12.249 -12.124 -12.623 -12.532 -12.839 -13.067 -13.274 -13.373 -13.478 -13.366 -13.132
0.700 -5.935 -6.319 -7.753 -10.118 -11.183 -11.614 -12.187 -12.059 -12.600 -12.518 -12.845 -13.102 -13.345 -13.469 -13.618 -13.545 -13.336
0.800 -5.661 -6.023 -7.509 -9.914 -11.038 -11.498 -12.111 -11.981 -12.561 -12.488 -12.832 -13.114 -13.391 -13.538 -13.728 -13.691 -13.507
0.900 -5.398 -5.738 -7.274 -9.711 -10.886 -11.372 -12.020 -11.889 -12.504 -12.443 -12.800 -13.107 -13.415 -13.584 -13.814 -13.812 -13.651
1.000 -5.140 -5.457 -7.044 -9.510 -10.729 -11.238 -11.919 -11.789 -12.435 -12.385 -12.755 -13.084 -13.422 -13.612 -13.881 -13.913 -13.775
1.100 -4.887 -5.174 -6.822 -9.319 -10.580 -11.110 -11.821 -11.691 -12.365 -12.328 -12.709 -13.057 -13.424 -13.634 -13.938 -14.001 -13.885
1.200 -4.622 -4.874 -6.587 -9.114 -10.413 -10.964 -11.703 -11.575 -12.276 -12.253 -12.643 -13.010 -13.405 -13.635 -13.976 -14.072 -13.977
