# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.875 -10.668 -10.463 -9.599 -9.230 -9.051 -8.737 -8.862 -8.479 -8.665 -8.338 -8.055 -7.739 -7.496 -7.002 -6.365 -5.777
0.100 -15.657 -15.602 -15.490 -15.036 -14.795 -14.672 -14.454 -14.537 -14.266 -14.384 -14.160 -13.945 -13.694 -13.495 -13.083 -12.525 -11.995
0.200 -15.539 -15.620 -15.607 -15.482 -15.337 -15.254 -15.101 -15.157 -14.957 -15.036 -14.874 -14.700 -14.489 -14.316 -13.953 -13.441 -12.943
0.300 -15.074 -15.282 -15.383 -15.570 -15.519 -15.474 -15.381 -15.413 -15.278 -15.323 -15.216 -15.078 -14.901 -14.752 -14.430 -13.955 -13.484
0.400 -14.498 -14.817 -15.042 -15.517 -15.560 -15.552 -15.515 -15.525 -15.451 -15.468 -15.409 -15.305 -15.160 -15.031 -14.746 -14.306 -13.858
0.500 -13.881 -14.292 -14.644 -15.384 -15.517 -15.546 -15.563 -15.554 -15.538 -15.529 -15.516 -15.443 -15.328 -15.220 -14.970 -14.562 -14.137
0.600 -13.257 -13.737 -14.216 -15.195 -15.417 -15.482 -15.553 -15.526 -15.565 -15.535 -15.563 -15.521 -15.436 -15.347 -15.132 -14.755 -14.352
0.700 -12.633 -13.162 -13.766 -14.964 -15.273 -15.374 -15.496 -15.453 -15.546 -15.498 -15.565 -15.553 -15.499 -15.430 -15.250 -14.904 -14.522
0.800 -12.004 -12.563 -13.293 -14.693 -15.089 -15.227 -15.401 -15.343 -15.489 -15.426 -15.530 -15.548 -15.525 -15.476 -15.332 -15.017 -14.658
0.900 -11.361 -11.934 -12.793 -14.385 -14.870 -15.045 -15.270 -15.199 -15.398 -15.322 -15.461 -15.510 -15.519 -15.491 -15.384 -15.103 -14.765
1.000 -10.701 -11.270 -12.266 -14.041 -14.616 -14.829 -15.107 -15.023 -15.275 -15.189 -15.362 -15.443 -15.485 -15.479 -15.410 -15.163 -14.849
1.100 -10.022 -10.569 -11.710 -13.662 -14.330 -14.581 -14.913 -14.817 -15.123 -15.030 -15.235 -15.347 -15.424 -15.442 -15.414 -15.203 -14.913
1.200 -9.339 -9.842 -11.136 -13.254 -14.016 -14.307 -14.691 -14.585 -14.944 -14.847 -15.083 -15.227 -15.340 -15.382 -15.397 -15.223 -14.960
1.300 -8.676 -9.118 -10.564 -12.828 -13.681 -14.011 -14.447 -14.333 -14.743 -14.646 -14.910 -15.085 -15.235 -15.302 -15.361 -15.228 -14.991
1.400 -8.073 -8.448 -10.025 -12.404 -13.340 -13.705 -14.189 -14.069 -14.525 -14.432 -14.720 -14.926 -15.113 -15.204 -15.309 -15.217 -15.008
1.500 -7.567 -7.889 -9.553 -12.005 -13.007 -13.403 -13.927 -13.803 -14.300 -14.214 -14.521 -14.754 -14.976 -15.092 -15.244 -15.194 -15.014
1.600 -7.176 -7.470 -9.175 -11.661 -12.705 -13.121 -13.676 -13.551 -14.078 -14.000 -14.322 -14.578 -14.832 -14.972 -15.168 -15.159 -15.009
1.700 -6.887 -7.171 -8.893 -11.389 -12.453 -12.881 -13.455 -13.329 -13.878 -13.808 -14.140 -14.414 -14.695 -14.854 -15.088 -15.114 -14.987
1.800 -6.672 -6.948 -8.685 -11.187 -12.255 -12.688 -13.270 -13.145 -13.704 -13.641 -13.977 -14.263 -14.564 -14.739 -15.006 -15.064 -14.959
