# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.625 -6.557 -6.430 -5.906 -5.629 -5.489 -5.239 -5.335 -5.024 -5.165 -4.904 -4.662 -4.382 -4.163 -3.712 -3.115 -2.555
0.100 -9.101 -9.328 -9.572 -10.360 -10.676 -10.797 -10.958 -10.905 -11.045 -10.985 -11.085 -11.103 -11.077 -11.023 -10.862 -10.523 -10.138
0.200 -9.226 -9.517 -9.777 -10.569 -10.958 -11.133 -11.386 -11.312 -11.560 -11.486 -11.658 -11.753 -11.815 -11.822 -11.768 -11.523 -11.202
0.300 -9.225 -9.577 -9.882 -10.689 -11.076 -11.265 -11.554 -11.476 -11.775 -11.706 -11.910 -12.051 -12.173 -12.222 -12.246 -12.072 -11.798
0.400 -9.140 -9.542 -9.904 -10.766 -11.138 -11.327 -11.627 -11.552 -11.875 -11.816 -12.036 -12.208 -12.376 -12.458 -12.547 -12.432 -12.200
0.500 -9.001 -9.445 -9.869 -10.814 -11.180 -11.366 -11.669 -11.596 -11.930 -11.882 -12.111 -12.304 -12.507 -12.618 -12.762 -12.698 -12.501
0.600 -8.824 -9.302 -9.791 -10.829 -11.200 -11.383 -11.685 -11.614 -11.954 -11.915 -12.148 -12.357 -12.589 -12.724 -12.917 -12.899 -12.735
0.700 -8.614 -9.121 -9.675 -10.813 -11.199 -11.383 -11.684 -11.614 -11.958 -11.925 -12.162 -12.382 -12.639 -12.795 -13.032 -13.058 -12.924
0.800 -8.376 -8.908 -9.528 -10.769 -11.177 -11.365 -11.669 -11.599 -11.946 -11.918 -12.158 -12.388 -12.666 -12.840 -13.118 -13.184 -13.079
0.900 -8.109 -8.660 -9.350 -10.697 -11.135 -11.330 -11.640 -11.568 -11.921 -11.897 -12.140 -12.378 -12.675 -12.867 -13.183 -13.287 -13.210
1.000 -7.818 -8.382 -9.145 -10.599 -11.074 -11.280 -11.601 -11.527 -11.889 -11.867 -12.116 -12.362 -12.676 -12.884 -13.236 -13.376 -13.325
1.100 -7.501 -8.073 -8.913 -10.475 -10.990 -11.209 -11.544 -11.466 -11.839 -11.819 -12.074 -12.327 -12.658 -12.882 -13.268 -13.445 -13.419
