# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -11.090 -10.886 -10.683 -9.828 -9.461 -9.283 -8.972 -9.096 -8.716 -8.900 -8.575 -8.294 -7.979 -7.737 -7.245 -6.610 -6.023
0.100 -15.090 -15.177 -15.162 -15.011 -14.845 -14.750 -14.576 -14.640 -14.415 -14.506 -14.322 -14.131 -13.903 -13.719 -13.335 -12.806 -12.297
0.200 -14.016 -14.333 -14.545 -14.979 -14.995 -14.974 -14.914 -14.933 -14.832 -14.859 -14.778 -14.655 -14.491 -14.350 -14.043 -13.585 -13.128
0.300 -12.257 -12.742 -13.244 -14.270 -14.509 -14.580 -14.658 -14.629 -14.674 -14.640 -14.673 -14.632 -14.548 -14.459 -14.245 -13.872 -13.475
0.400 -10.537 -11.037 -11.751 -13.214 -13.681 -13.852 -14.075 -14.005 -14.203 -14.128 -14.267 -14.317 -14.328 -14.302 -14.201 -13.931 -13.605
0.500 -9.547 -9.998 -10.675 -12.215 -12.826 -13.072 -13.407 -13.313 -13.632 -13.544 -13.758 -13.888 -13.991 -14.028 -14.043 -13.879 -13.629
0.600 -8.976 -9.442 -10.042 -11.451 -12.091 -12.373 -12.776 -12.674 -13.074 -12.996 -13.256 -13.450 -13.635 -13.730 -13.848 -13.771 -13.575
0.700 -8.481 -8.988 -9.601 -10.925 -11.503 -11.778 -12.194 -12.098 -12.533 -12.478 -12.758 -12.999 -13.255 -13.402 -13.620 -13.633 -13.495
0.800 -7.945 -8.490 -9.179 -10.552 -11.064 -11.307 -11.690 -11.606 -12.028 -11.997 -12.275 -12.538 -12.849 -13.043 -13.359 -13.465 -13.393
0.900 -7.343 -7.911 -8.711 -10.222 -10.731 -10.955 -11.305 -11.227 -11.621 -11.603 -11.869 -12.136 -12.477 -12.704 -13.090 -13.263 -13.235
1.000 -6.672 -7.248 -8.181 -9.868 -10.425 -10.653 -10.991 -10.911 -11.282 -11.261 -11.516 -11.769 -12.117 -12.362 -12.807 -13.048 -13.071
1.100 -5.937 -6.497 -7.585 -9.467 -10.119 -10.383 -10.763 -10.672 -11.073 -11.041 -11.309 -11.564 -11.902 -12.137 -12.568 -12.802 -12.823
1.200 -5.149 -5.665 -6.928 -9.007 -9.767 -10.074 -10.508 -10.407 -10.853 -10.813 -11.102 -11.369 -11.706 -11.936 -12.351 -12.571 -12.584
1.300 -4.318 -4.755 -6.217 -8.489 -9.367 -9.723 -10.218 -10.107 -10.605 -10.562 -10.875 -11.160 -11.507 -11.738 -12.146 -12.355 -12.361
1.400 -3.462 -3.775 -5.465 -7.920 -8.927 -9.336 -9.896 -9.778 -10.332 -10.292 -10.629 -10.938 -11.303 -11.540 -11.949 -12.153 -12.153
