# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.187 -7.049 -6.882 -6.194 -5.874 -5.715 -5.436 -5.545 -5.202 -5.363 -5.071 -4.811 -4.515 -4.285 -3.815 -3.200 -2.628
0.100 -11.975 -12.194 -12.304 -12.514 -12.473 -12.433 -12.346 -12.376 -12.248 -12.289 -12.187 -12.052 -11.876 -11.725 -11.398 -10.915 -10.436
0.200 -12.150 -12.478 -12.710 -13.200 -13.250 -13.246 -13.217 -13.225 -13.160 -13.173 -13.122 -13.024 -12.884 -12.759 -12.477 -12.037 -11.587
0.300 -12.108 -12.506 -12.833 -13.524 -13.642 -13.667 -13.679 -13.672 -13.652 -13.646 -13.630 -13.557 -13.443 -13.335 -13.086 -12.676 -12.248
0.400 -11.989 -12.437 -12.848 -13.703 -13.880 -13.928 -13.975 -13.957 -13.973 -13.953 -13.965 -13.912 -13.820 -13.726 -13.503 -13.118 -12.708
0.500 -11.839 -12.324 -12.812 -13.807 -14.036 -14.106 -14.183 -14.155 -14.203 -14.171 -14.207 -14.173 -14.098 -14.017 -13.816 -13.453 -13.058
0.600 -11.667 -12.182 -12.741 -13.861 -14.139 -14.228 -14.334 -14.296 -14.374 -14.332 -14.389 -14.371 -14.314 -14.244 -14.063 -13.719 -13.339
0.700 -11.480 -12.018 -12.645 -13.880 -14.203 -14.312 -14.445 -14.399 -14.504 -14.453 -14.530 -14.527 -14.486 -14.426 -14.265 -13.938 -13.571
0.800 -11.282 -11.836 -12.531 -13.871 -14.240 -14.366 -14.525 -14.471 -14.603 -14.544 -14.639 -14.651 -14.625 -14.575 -14.432 -14.123 -13.767
0.900 -11.080 -11.646 -12.405 -13.845 -14.256 -14.400 -14.583 -14.523 -14.680 -14.614 -14.726 -14.752 -14.740 -14.700 -14.574 -14.281 -13.937
1.000 -10.867 -11.441 -12.264 -13.798 -14.252 -14.413 -14.621 -14.554 -14.735 -14.664 -14.792 -14.832 -14.834 -14.803 -14.694 -14.417 -14.085
1.100 -10.647 -11.224 -12.112 -13.737 -14.232 -14.411 -14.642 -14.569 -14.775 -14.698 -14.841 -14.895 -14.912 -14.890 -14.798 -14.536 -14.215
1.200 -10.421 -10.997 -11.950 -13.662 -14.198 -14.394 -14.649 -14.570 -14.800 -14.718 -14.877 -14.944 -14.974 -14.962 -14.887 -14.640 -14.330
1.300 -10.188 -10.759 -11.777 -13.574 -14.152 -14.365 -14.644 -14.559 -14.812 -14.726 -14.899 -14.980 -15.025 -15.022 -14.964 -14.732 -14.433
1.400 -9.948 -10.510 -11.595 -13.474 -14.094 -14.324 -14.626 -14.536 -14.812 -14.723 -14.910 -15.005 -15.064 -15.071 -15.029 -14.813 -14.524
