# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -11.127 -10.923 -10.719 -9.864 -9.497 -9.320 -9.008 -9.132 -8.752 -8.936 -8.611 -8.330 -8.016 -7.773 -7.281 -6.646 -6.060
0.100 -15.127 -15.217 -15.204 -15.059 -14.893 -14.798 -14.623 -14.687 -14.461 -14.553 -14.368 -14.176 -13.947 -13.762 -13.377 -12.847 -12.338
0.200 -14.192 -14.498 -14.698 -15.104 -15.110 -15.084 -15.017 -15.038 -14.929 -14.960 -14.872 -14.743 -14.573 -14.427 -14.112 -13.648 -13.188
0.300 -12.650 -13.120 -13.582 -14.534 -14.741 -14.799 -14.857 -14.834 -14.856 -14.831 -14.846 -14.791 -14.692 -14.593 -14.361 -13.972 -13.565
0.400 -10.894 -11.392 -12.095 -13.532 -13.975 -14.135 -14.339 -14.272 -14.449 -14.377 -14.501 -14.536 -14.528 -14.490 -14.364 -14.071 -13.731
0.500 -9.948 -10.363 -10.967 -12.440 -13.050 -13.297 -13.632 -13.537 -13.855 -13.766 -13.978 -14.104 -14.200 -14.231 -14.231 -14.051 -13.787
0.600 -9.631 -10.058 -10.529 -11.707 -12.283 -12.551 -12.944 -12.846 -13.243 -13.170 -13.429 -13.627 -13.818 -13.918 -14.044 -13.978 -13.790
0.700 -9.420 -9.882 -10.349 -11.385 -11.817 -12.039 -12.399 -12.318 -12.716 -12.675 -12.939 -13.178 -13.444 -13.602 -13.844 -13.880 -13.760
0.800 -9.200 -9.693 -10.206 -11.263 -11.598 -11.761 -12.038 -11.978 -12.313 -12.301 -12.536 -12.778 -13.088 -13.291 -13.631 -13.762 -13.706
0.900 -8.952 -9.471 -10.043 -11.188 -11.505 -11.637 -11.851 -11.802 -12.063 -12.061 -12.257 -12.472 -12.785 -13.008 -13.414 -13.618 -13.615
1.000 -8.675 -9.215 -9.854 -11.105 -11.448 -11.579 -11.774 -11.724 -11.948 -11.938 -12.110 -12.289 -12.573 -12.791 -13.214 -13.454 -13.482
1.100 -8.369 -8.927 -9.636 -10.999 -11.388 -11.535 -11.746 -11.689 -11.918 -11.894 -12.067 -12.230 -12.481 -12.674 -13.059 -13.276 -13.292
1.200 -8.034 -8.603 -9.387 -10.864 -11.302 -11.467 -11.699 -11.634 -11.876 -11.840 -12.018 -12.172 -12.399 -12.571 -12.920 -13.112 -13.117
1.300 -7.670 -8.246 -9.111 -10.703 -11.192 -11.376 -11.632 -11.561 -11.820 -11.774 -11.960 -12.111 -12.320 -12.476 -12.792 -12.959 -12.950
1.400 -7.281 -7.856 -8.806 -10.515 -11.058 -11.264 -11.548 -11.468 -11.750 -11.694 -11.892 -12.045 -12.243 -12.385 -12.672 -12.815 -12.793
1.500 -6.863 -7.431 -8.473 -10.299 -10.901 -11.131 -11.443 -11.357 -11.664 -11.600 -11.812 -11.970 -12.162 -12.296 -12.558 -12.678 -12.642
1.600 -6.421 -6.972 -8.113 -10.058 -10.721 -10.976 -11.320 -11.227 -11.562 -11.491 -11.718 -11.885 -12.078 -12.206 -12.450 -12.549 -12.499
1.700 -5.956 -6.478 -7.727 -9.791 -10.519 -10.800 -11.179 -11.078 -11.444 -11.369 -11.612 -11.791 -11.989 -12.115 -12.347 -12.428 -12.366
1.800 -5.469 -5.949 -7.316 -9.498 -10.295 -10.604 -11.019 -10.911 -11.311 -11.232 -11.493 -11.686 -11.893 -12.022 -12.246 -12.314 -12.241
1.900 -4.963 -5.386 -6.880 -9.179 -10.048 -10.387 -10.841 -10.727 -11.162 -11.081 -11.360 -11.570 -11.791 -11.924 -12.148 -12.208 -12.125
2.000 -4.442 -4.792 -6.423 -8.836 -9.782 -10.152 -10.646 -10.527 -10.999 -10.918 -11.215 -11.444 -11.682 -11.823 -12.052 -12.108 -12.019
2.100 -3.906 -4.162 -5.945 -8.467 -9.494 -9.898 -10.434 -10.310 -10.820 -10.742 -11.056 -11.307 -11.565 -11.717 -11.957 -12.014 -11.922
2.200 -3.360 -3.501 -5.449 -8.075 -9.187 -9.625 -10.205 -10.077 -10.627 -10.554 -10.886 -11.158 -11.440 -11.605 -11.862 -11.925 -11.833
2.300 -2.807 -2.809 -4.938 -7.659 -8.861 -9.336 -9.961 -9.830 -10.420 -10.356 -10.705 -11.000 -11.308 -11.488 -11.766 -11.839 -11.750
2.400 -2.254 -2.092 -4.417 -7.225 -8.520 -9.032 -9.704 -9.571 -10.203 -10.148 -10.513 -10.833 -11.169 -11.366 -11.668 -11.756 -11.673
2.500 -1.700 -1.347 -3.888 -6.770 -8.163 -8.714 -9.434 -9.300 -9.974 -9.932 -10.313 -10.657 -11.023 -11.238 -11.569 -11.675 -11.601
2.600 -1.151 -0.579 -3.355 -6.298 -7.793 -8.385 -9.153 -9.020 -9.735 -9.709 -10.104 -10.472 -10.870 -11.105 -11.467 -11.595 -11.532
2.700 -0.611 0.206 -2.825 -5.813 -7.413 -8.047 -8.865 -8.733 -9.490 -9.481 -9.889 -10.282 -10.713 -10.968 -11.363 -11.515 -11.465
2.800 -0.083 1.006 -2.299 -5.318 -7.027 -7.702 -8.570 -8.441 -9.239 -9.250 -9.670 -10.087 -10.550 -10.827 -11.257 -11.435 -11.400
2.900 0.428 1.813 -1.786 -4.820 -6.639 -7.356 -8.273 -8.148 -8.985 -9.018 -9.448 -9.889 -10.385 -10.684 -11.149 -11.354 -11.336
3.000 0.920 2.620 -1.289 -4.322 -6.253 -7.011 -7.976 -7.856 -8.730 -8.785 -9.225 -9.689 -10.218 -10.538 -11.039 -11.274 -11.273
3.100 1.387 3.412 -0.814 -3.833 -5.873 -6.671 -7.682 -7.567 -8.477 -8.556 -9.004 -9.489 -10.049 -10.390 -10.929 -11.192 -11.211
3.200 1.824 4.169 -0.369 -3.362 -5.506 -6.341 -7.395 -7.286 -8.228 -8.331 -8.785 -9.290 -9.881 -10.243 -10.817 -11.111 -11.149
3.300 2.227 4.861 0.042 -2.921 -5.157 -6.025 -7.117 -7.015 -7.985 -8.112 -8.572 -9.094 -9.714 -10.096 -10.706 -11.030 -11.088
3.400 2.445 5.191 0.263 -2.685 -4.958 -5.839 -6.947 -6.848 -7.829 -7.966 -8.428 -8.957 -9.590 -9.980 -10.606 -10.943 -11.010
3.500 2.533 5.279 0.351 -2.597 -4.870 -5.751 -6.859 -6.760 -7.742 -7.878 -8.340 -8.870 -9.502 -9.892 -10.518 -10.856 -10.923
3.600 2.617 5.363 0.435 -2.513 -4.786 -5.667 -6.775 -6.676 -7.658 -7.794 -8.256 -8.786 -9.418 -9.808 -10.434 -10.771 -10.838
3.700 2.698 5.443 0.515 -2.432 -4.706 -5.587 -6.695 -6.595 -7.577 -7.713 -8.176 -8.705 -9.338 -9.728 -10.353 -10.691 -10.758
3.800 2.774 5.520 0.592 -2.355 -4.629 -5.510 -6.618 -6.518 -7.500 -7.636 -8.099 -8.628 -9.261 -9.651 -10.276 -10.614 -10.681
3.900 2.848 5.594 0.666 -2.282 -4.555 -5.436 -6.544 -6.445 -7.427 -7.563 -8.025 -8.555 -9.187 -9.577 -10.203 -10.540 -10.607
4.000 2.919 5.664 0.736 -2.211 -4.485 -5.366 -6.474 -6.374 -7.356 -7.492 -7.955 -8.484 -9.116 -9.507 -10.132 -10.470 -10.537
4.100 2.986 5.732 0.804 -2.143 -4.417 -5.298 -6.406 -6.307 -7.288 -7.425 -7.887 -8.416 -9.049 -9.439 -10.065 -10.402 -10.469
4.200 3.051 5.797 0.869 -2.079 -4.352 -5.233 -6.341 -6.242 -7.223 -7.360 -7.822 -8.352 -8.984 -9.374 -10.000 -10.337 -10.404
4.300 3.114 5.859 0.931 -2.016 -4.290 -5.171 -6.279 -6.179 -7.161 -7.297 -7.760 -8.289 -8.922 -9.312 -9.937 -10.275 -10.342
4.400 3.174 5.919 0.991 -1.956 -4.230 -5.111 -6.219 -6.119 -7.101 -7.237 -7.700 -8.229 -8.862 -9.252 -9.877 -10.215 -10.282
4.500 3.231 5.977 1.049 -1.898 -4.172 -5.053 -6.161 -6.062 -7.043 -7.179 -7.642 -8.171 -8.804 -9.194 -9.820 -10.157 -10.224
4.600 3.287 6.033 1.105 -1.843 -4.116 -4.997 -6.105 -6.006 -6.987 -7.124 -7.586 -8.115 -8.748 -9.138 -9.764 -10.101 -10.168
4.700 3.341 6.087 1.159 -1.788 -4.062 -4.943 -6.051 -5.952 -6.933 -7.070 -7.532 -8.061 -8.694 -9.084 -9.710 -10.047 -10.114
4.800 3.393 6.139 1.211 -1.736 -4.010 -4.891 -5.999 -5.900 -6.881 -7.017 -7.480 -8.009 -8.642 -9.032 -9.657 -9.995 -10.062
4.900 3.444 6.190 1.262 -1.686 -3.959 -4.840 -5.948 -5.849 -6.831 -6.967 -7.429 -7.959 -8.591 -8.981 -9.607 -9.944 -10.011
5.000 3.493 6.239 1.311 -1.637 -3.910 -4.791 -5.899 -5.800 -6.781 -6.918 -7.380 -7.910 -8.542 -8.932 -9.558 -9.895 -9.962
5.100 3.541 6.286 1.359 -1.589 -3.862 -4.743 -5.851 -5.752 -6.734 -6.870 -7.332 -7.862 -8.494 -8.884 -9.510 -9.848 -9.915
5.200 3.587 6.333 1.405 -1.542 -3.816 -4.697 -5.805 -5.706 -6.687 -6.824 -7.286 -7.815 -8.448 -8.838 -9.464 -9.801 -9.868
5.300 3.632 6.378 1.450 -1.497 -3.771 -4.652 -5.760 -5.661 -6.642 -6.778 -7.241 -7.770 -8.403 -8.793 -9.419 -9.756 -9.823
5.400 3.676 6.422 1.494 -1.453 -3.727 -4.608 -5.716 -5.617 -6.598 -6.734 -7.197 -7.726 -8.359 -8.749 -9.375 -9.712 -9.779
5.500 3.719 6.465 1.537 -1.410 -3.684 -4.565 -5.673 -5.574 -6.555 -6.692 -7.154 -7.683 -8.316 -8.706 -9.332 -9.669 -9.736
5.600 3.761 6.507 1.579 -1.369 -3.642 -4.523 -5.631 -5.532 -6.513 -6.650 -7.112 -7.642 -8.274 -8.664 -9.290 -9.627 -9.694
5.700 3.802 6.548 1.620 -1.328 -3.601 -4.482 -5.590 -5.491 -6.473 -6.609 -7.071 -7.601 -8.233 -8.623 -9.249 -9.587 -9.654
5.800 3.842 6.587 1.660 -1.288 -3.561 -4.442 -5.550 -5.451 -6.433 -6.569 -7.031 -7.561 -8.193 -8.583 -9.209 -9.547 -9.614
5.900 3.881 6.626 1.699 -1.249 -3.522 -4.403 -5.511 -5.412 -6.394 -6.530 -6.992 -7.522 -8.154 -8.544 -9.170 -9.508 -9.575
6.000 3.919 6.665 1.737 -1.211 -3.484 -4.365 -5.473 -5.374 -6.356 -6.492 -6.954 -7.484 -8.116 -8.506 -9.132 -9.469 -9.536
