# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.864 -10.663 -10.461 -9.612 -9.248 -9.070 -8.760 -8.884 -8.505 -8.688 -8.365 -8.085 -7.771 -7.528 -7.037 -6.403 -5.817
0.100 -14.356 -14.501 -14.539 -14.551 -14.443 -14.375 -14.244 -14.290 -14.114 -14.180 -14.037 -13.875 -13.673 -13.506 -13.151 -12.645 -12.149
0.200 -13.084 -13.470 -13.779 -14.431 -14.533 -14.551 -14.551 -14.548 -14.515 -14.513 -14.486 -14.404 -14.279 -14.163 -13.897 -13.472 -13.032
0.300 -11.396 -11.922 -12.536 -13.762 -14.094 -14.208 -14.349 -14.301 -14.416 -14.362 -14.445 -14.447 -14.407 -14.347 -14.178 -13.838 -13.456
0.400 -9.504 -10.033 -10.947 -12.686 -13.286 -13.515 -13.820 -13.730 -14.012 -13.923 -14.115 -14.214 -14.277 -14.284 -14.231 -13.989 -13.673
0.500 -8.377 -8.839 -9.689 -11.524 -12.339 -12.676 -13.133 -13.018 -13.455 -13.364 -13.642 -13.839 -14.013 -14.093 -14.167 -14.033 -13.786
0.600 -7.984 -8.482 -9.187 -10.763 -11.584 -11.964 -12.503 -12.387 -12.920 -12.855 -13.179 -13.452 -13.723 -13.870 -14.064 -14.033 -13.853
0.700 -7.742 -8.275 -8.981 -10.442 -11.147 -11.502 -12.042 -11.936 -12.496 -12.463 -12.801 -13.117 -13.460 -13.661 -13.956 -14.016 -13.899
0.800 -7.513 -8.066 -8.823 -10.307 -10.930 -11.245 -11.745 -11.649 -12.192 -12.182 -12.515 -12.848 -13.235 -13.474 -13.850 -13.988 -13.927
0.900 -7.272 -7.838 -8.658 -10.215 -10.817 -11.109 -11.577 -11.487 -12.006 -12.005 -12.329 -12.663 -13.072 -13.331 -13.757 -13.948 -13.927
1.000 -7.021 -7.592 -8.481 -10.123 -10.737 -11.026 -11.483 -11.394 -11.904 -11.906 -12.227 -12.562 -12.980 -13.250 -13.697 -13.907 -13.899
1.100 -6.757 -7.328 -8.288 -10.018 -10.653 -10.941 -11.391 -11.303 -11.805 -11.809 -12.127 -12.463 -12.890 -13.170 -13.642 -13.878 -13.887
1.200 -6.476 -7.041 -8.075 -9.896 -10.557 -10.848 -11.296 -11.207 -11.703 -11.709 -12.025 -12.360 -12.796 -13.087 -13.587 -13.853 -13.884
1.300 -6.183 -6.737 -7.849 -9.763 -10.464 -10.767 -11.226 -11.133 -11.635 -11.639 -11.957 -12.293 -12.732 -13.028 -13.543 -13.824 -13.867
1.400 -5.878 -6.412 -7.608 -9.616 -10.370 -10.695 -11.179 -11.081 -11.602 -11.603 -11.929 -12.268 -12.707 -13.001 -13.511 -13.789 -13.830
1.500 -5.557 -6.064 -7.349 -9.451 -10.261 -10.608 -11.119 -11.018 -11.560 -11.559 -11.893 -12.238 -12.678 -12.972 -13.479 -13.754 -13.794
1.600 -5.226 -5.698 -7.076 -9.270 -10.138 -10.510 -11.050 -10.944 -11.509 -11.508 -11.852 -12.203 -12.647 -12.941 -13.447 -13.720 -13.758
1.700 -4.881 -5.307 -6.786 -9.071 -10.001 -10.398 -10.969 -10.859 -11.449 -11.449 -11.802 -12.161 -12.611 -12.906 -13.411 -13.683 -13.720
1.800 -4.524 -4.894 -6.480 -8.855 -9.850 -10.274 -10.877 -10.765 -11.381 -11.383 -11.745 -12.114 -12.570 -12.868 -13.374 -13.645 -13.681
1.900 -4.158 -4.460 -6.162 -8.624 -9.687 -10.139 -10.777 -10.662 -11.305 -11.310 -11.682 -12.061 -12.525 -12.826 -13.334 -13.604 -13.640
2.000 -3.784 -4.003 -5.831 -8.377 -9.512 -9.994 -10.667 -10.550 -11.220 -11.230 -11.611 -12.001 -12.474 -12.779 -13.289 -13.560 -13.595
2.100 -3.400 -3.521 -5.486 -8.113 -9.325 -9.838 -10.547 -10.429 -11.127 -11.143 -11.534 -11.935 -12.418 -12.727 -13.242 -13.514 -13.548
2.200 -3.014 -3.018 -5.134 -7.837 -9.130 -9.675 -10.421 -10.301 -11.029 -11.051 -11.451 -11.864 -12.358 -12.672 -13.192 -13.465 -13.499
2.300 -2.627 -2.493 -4.774 -7.547 -8.925 -9.504 -10.288 -10.168 -10.923 -10.953 -11.362 -11.787 -12.292 -12.611 -13.137 -13.412 -13.447
2.400 -2.242 -1.948 -4.412 -7.247 -8.714 -9.327 -10.149 -10.029 -10.812 -10.851 -11.267 -11.704 -12.221 -12.546 -13.078 -13.356 -13.391
2.500 -1.862 -1.381 -4.049 -6.938 -8.498 -9.145 -10.005 -9.885 -10.696 -10.744 -11.168 -11.616 -12.145 -12.476 -13.015 -13.296 -13.333
2.600 -1.493 -0.799 -3.691 -6.624 -8.280 -8.961 -9.858 -9.739 -10.576 -10.634 -11.065 -11.524 -12.066 -12.403 -12.950 -13.235 -13.273
2.700 -1.140 -0.205 -3.344 -6.310 -8.062 -8.776 -9.709 -9.592 -10.454 -10.521 -10.958 -11.429 -11.983 -12.326 -12.881 -13.170 -13.210
