# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.381	-9.447	-9.412	-9.204	-8.926	-8.552	-8.248	-8.000	-7.805	-7.390	-6.828	-6.292
0.250	-9.335	-9.887	-10.598	-11.989	-12.486	-12.738	-12.775	-12.733	-12.672	-12.484	-12.123	-11.724
0.500	-8.431	-8.992	-10.054	-11.935	-12.755	-13.257	-13.438	-13.484	-13.481	-13.393	-13.119	-12.777
0.750	-7.700	-8.191	-9.529	-11.713	-12.768	-13.450	-13.737	-13.848	-13.890	-13.877	-13.669	-13.372
1.000	-7.088	-7.473	-9.050	-11.449	-12.694	-13.520	-13.893	-14.058	-14.138	-14.188	-14.036	-13.777
1.250	-6.553	-6.810	-8.609	-11.169	-12.579	-13.527	-13.974	-14.187	-14.299	-14.405	-14.304	-14.078
1.500	-6.073	-6.185	-8.196	-10.881	-12.438	-13.494	-14.008	-14.263	-14.404	-14.562	-14.507	-14.312
1.750	-5.624	-5.577	-7.797	-10.582	-12.277	-13.431	-14.006	-14.301	-14.469	-14.676	-14.664	-14.499
2.000	-5.191	-4.971	-7.403	-10.269	-12.094	-13.341	-13.975	-14.307	-14.502	-14.755	-14.785	-14.649
2.250	-4.764	-4.351	-7.005	-9.935	-11.891	-13.228	-13.918	-14.287	-14.508	-14.807	-14.878	-14.770
2.500	-4.332	-3.708	-6.596	-9.576	-11.664	-13.091	-13.838	-14.243	-14.490	-14.834	-14.947	-14.868
2.750	-3.890	-3.033	-6.172	-9.188	-11.411	-12.928	-13.732	-14.174	-14.447	-14.838	-14.994	-14.944
3.000	-3.447	-2.320	-5.743	-8.780	-11.151	-12.764	-13.625	-14.102	-14.398	-14.829	-15.017	-14.987
3.250	-3.002	-1.572	-5.310	-8.350	-10.878	-12.589	-13.506	-14.017	-14.336	-14.804	-15.021	-15.009
3.500	-2.549	-0.789	-4.866	-7.893	-10.582	-12.391	-13.366	-13.913	-14.256	-14.763	-15.011	-15.019
3.750	-2.092	0.018	-4.417	-7.414	-10.265	-12.171	-13.205	-13.787	-14.154	-14.703	-14.985	-15.015
4.000	-1.642	0.810	-3.975	-6.928	-9.935	-11.934	-13.024	-13.642	-14.035	-14.626	-14.945	-15.000
4.250	-1.397	1.200	-3.734	-6.664	-9.738	-11.779	-12.896	-13.531	-13.935	-14.547	-14.885	-14.952
4.500	-1.320	1.277	-3.657	-6.587	-9.662	-11.703	-12.819	-13.454	-13.859	-14.471	-14.808	-14.876
4.750	-1.237	1.360	-3.574	-6.504	-9.579	-11.619	-12.736	-13.371	-13.775	-14.387	-14.725	-14.792
5.000	-1.148	1.449	-3.485	-6.415	-9.490	-11.531	-12.647	-13.282	-13.687	-14.299	-14.636	-14.703
5.250	-1.053	1.544	-3.390	-6.320	-9.395	-11.436	-12.552	-13.187	-13.592	-14.204	-14.542	-14.609
5.500	-0.954	1.643	-3.291	-6.221	-9.296	-11.337	-12.453	-13.088	-13.493	-14.105	-14.442	-14.509
5.750	-0.853	1.744	-3.190	-6.120	-9.195	-11.235	-12.352	-12.987	-13.391	-14.003	-14.341	-14.408
6.000	-0.750	1.847	-3.087	-6.017	-9.091	-11.132	-12.249	-12.884	-13.288	-13.900	-14.238	-14.305
6.250	-0.645	1.952	-2.982	-5.912	-8.987	-11.028	-12.144	-12.779	-13.184	-13.796	-14.133	-14.200
6.500	-0.540	2.057	-2.877	-5.807	-8.882	-10.923	-12.039	-12.674	-13.079	-13.691	-14.028	-14.095
6.750	-0.437	2.160	-2.774	-5.704	-8.778	-10.819	-11.936	-12.570	-12.975	-13.587	-13.925	-13.992
7.000	-0.335	2.262	-2.672	-5.602	-8.677	-10.717	-11.834	-12.469	-12.873	-13.485	-13.823	-13.890
7.250	-0.235	2.362	-2.572	-5.502	-8.576	-10.617	-11.734	-12.369	-12.773	-13.385	-13.723	-13.790
7.500	-0.137	2.460	-2.474	-5.404	-8.479	-10.520	-11.636	-12.271	-12.676	-13.288	-13.626	-13.693
7.750	-0.043	2.554	-2.380	-5.310	-8.385	-10.425	-11.542	-12.177	-12.581	-13.193	-13.531	-13.598
8.000	0.048	2.645	-2.289	-5.219	-8.294	-10.334	-11.451	-12.086	-12.490	-13.103	-13.440	-13.507
8.250	0.135	2.732	-2.202	-5.132	-8.206	-10.247	-11.364	-11.999	-12.403	-13.015	-13.353	-13.420
8.500	0.219	2.816	-2.118	-5.048	-8.123	-10.164	-11.280	-11.915	-12.319	-12.932	-13.269	-13.336
8.750	0.299	2.896	-2.038	-4.968	-8.042	-10.083	-11.200	-11.835	-12.239	-12.851	-13.189	-13.256
9.000	0.376	2.973	-1.961	-4.891	-7.965	-10.006	-11.123	-11.758	-12.162	-12.774	-13.112	-13.179
9.250	0.450	3.047	-1.887	-4.817	-7.892	-9.932	-11.049	-11.684	-12.088	-12.701	-13.038	-13.105
9.500	0.520	3.117	-1.817	-4.747	-7.821	-9.862	-10.979	-11.614	-12.018	-12.630	-12.968	-13.035
9.750	0.587	3.184	-1.750	-4.680	-7.754	-9.795	-10.912	-11.546	-11.951	-12.563	-12.901	-12.968
10.000	0.652	3.249	-1.685	-4.615	-7.690	-9.731	-10.847	-11.482	-11.887	-12.499	-12.837	-12.904
10.250	0.713	3.310	-1.624	-4.554	-7.628	-9.669	-10.786	-11.421	-11.825	-12.437	-12.775	-12.842
10.500	0.772	3.369	-1.564	-4.495	-7.569	-9.610	-10.726	-11.361	-11.766	-12.378	-12.716	-12.783
10.750	0.829	3.426	-1.508	-4.438	-7.512	-9.553	-10.670	-11.304	-11.709	-12.321	-12.659	-12.726
11.000	0.884	3.481	-1.453	-4.383	-7.458	-9.498	-10.615	-11.250	-11.654	-12.267	-12.604	-12.671
11.250	0.936	3.533	-1.400	-4.331	-7.405	-9.446	-10.562	-11.197	-11.602	-12.214	-12.552	-12.619
11.500	0.987	3.584	-1.350	-4.280	-7.355	-9.395	-10.512	-11.147	-11.551	-12.163	-12.501	-12.568
11.750	1.036	3.633	-1.301	-4.231	-7.306	-9.347	-10.463	-11.098	-11.503	-12.115	-12.452	-12.519
12.000	1.083	3.680	-1.254	-4.184	-7.259	-9.299	-10.416	-11.051	-11.455	-12.068	-12.405	-12.472
12.250	1.129	3.726	-1.208	-4.138	-7.213	-9.254	-10.370	-11.005	-11.410	-12.022	-12.360	-12.427
12.500	1.173	3.770	-1.164	-4.094	-7.169	-9.209	-10.326	-10.961	-11.365	-11.978	-12.315	-12.382
12.750	1.216	3.813	-1.121	-4.051	-7.126	-9.167	-10.283	-10.918	-11.323	-11.935	-12.272	-12.339
13.000	1.257	3.854	-1.079	-4.010	-7.084	-9.125	-10.241	-10.876	-11.281	-11.893	-12.231	-12.298
13.250	1.298	3.895	-1.039	-3.969	-7.044	-9.084	-10.201	-10.836	-11.240	-11.853	-12.190	-12.257
13.500	1.337	3.934	-0.999	-3.930	-7.004	-9.045	-10.161	-10.796	-11.201	-11.813	-12.151	-12.218
13.750	1.376	3.973	-0.961	-3.891	-6.966	-9.006	-10.123	-10.758	-11.162	-11.775	-12.112	-12.179
14.000	1.413	4.010	-0.923	-3.854	-6.928	-8.969	-10.085	-10.720	-11.125	-11.737	-12.075	-12.142
14.250	1.450	4.047	-0.887	-3.817	-6.891	-8.932	-10.049	-10.684	-11.088	-11.700	-12.038	-12.105
14.500	1.486	4.083	-0.851	-3.781	-6.856	-8.896	-10.013	-10.648	-11.052	-11.665	-12.002	-12.069
14.750	1.521	4.118	-0.816	-3.746	-6.820	-8.861	-9.978	-10.613	-11.017	-11.629	-11.967	-12.034
15.000	1.556	4.153	-0.781	-3.711	-6.786	-8.827	-9.943	-10.578	-10.983	-11.595	-11.933	-12.000
15.250	1.589	4.186	-0.748	-3.678	-6.752	-8.793	-9.910	-10.545	-10.949	-11.561	-11.899	-11.966
15.500	1.622	4.219	-0.715	-3.645	-6.719	-8.760	-9.877	-10.512	-10.916	-11.528	-11.866	-11.933
15.750	1.655	4.252	-0.682	-3.612	-6.687	-8.728	-9.844	-10.479	-10.884	-11.496	-11.833	-11.900
16.000	1.687	4.284	-0.650	-3.580	-6.655	-8.696	-9.812	-10.447	-10.852	-11.464	-11.802	-11.869
16.250	1.718	4.315	-0.619	-3.549	-6.624	-8.664	-9.781	-10.416	-10.820	-11.433	-11.770	-11.837
16.500	1.749	4.346	-0.588	-3.518	-6.593	-8.634	-9.750	-10.385	-10.790	-11.402	-11.739	-11.807
16.750	1.779	4.376	-0.558	-3.488	-6.563	-8.603	-9.720	-10.355	-10.759	-11.372	-11.709	-11.776
17.000	1.809	4.406	-0.528	-3.458	-6.533	-8.574	-9.690	-10.325	-10.730	-11.342	-11.679	-11.747
17.250	1.838	4.435	-0.499	-3.429	-6.504	-8.544	-9.661	-10.296	-10.700	-11.313	-11.650	-11.717
17.500	1.867	4.464	-0.470	-3.400	-6.475	-8.516	-9.632	-10.267	-10.671	-11.284	-11.621	-11.688
17.750	1.895	4.492	-0.442	-3.372	-6.446	-8.487	-9.604	-10.239	-10.643	-11.255	-11.593	-11.660
18.000	1.923	4.520	-0.414	-3.344	-6.418	-8.459	-9.576	-10.211	-10.615	-11.227	-11.565	-11.632
