# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-13.565	-13.378	-13.183	-12.376	-11.882	-11.324	-10.922	-10.616	-10.381	-9.900	-9.277	-8.699
0.250	-15.480	-15.593	-15.606	-15.571	-15.395	-15.128	-14.894	-14.696	-14.535	-14.186	-13.689	-13.202
0.500	-14.279	-14.633	-14.907	-15.510	-15.606	-15.558	-15.443	-15.317	-15.204	-14.938	-14.517	-14.084
0.750	-12.838	-13.347	-13.908	-15.058	-15.429	-15.595	-15.595	-15.537	-15.469	-15.281	-14.931	-14.546
1.000	-11.309	-11.879	-12.753	-14.388	-15.044	-15.427	-15.547	-15.560	-15.540	-15.431	-15.153	-14.818
1.250	-9.814	-10.347	-11.551	-13.596	-14.536	-15.133	-15.374	-15.461	-15.490	-15.464	-15.260	-14.976
1.500	-8.548	-8.967	-10.481	-12.824	-14.011	-14.794	-15.146	-15.301	-15.377	-15.430	-15.294	-15.055
1.750	-7.580	-7.853	-9.630	-12.171	-13.551	-14.480	-14.922	-15.135	-15.250	-15.371	-15.293	-15.092
2.000	-6.837	-6.963	-8.955	-11.630	-13.167	-14.211	-14.724	-14.983	-15.130	-15.308	-15.282	-15.115
2.250	-6.234	-6.221	-8.398	-11.165	-12.835	-13.977	-14.551	-14.849	-15.024	-15.250	-15.268	-15.131
2.500	-5.732	-5.582	-7.929	-10.764	-12.551	-13.781	-14.410	-14.743	-14.941	-15.205	-15.252	-15.133
2.750	-5.258	-4.956	-7.483	-10.377	-12.276	-13.586	-14.266	-14.632	-14.853	-15.157	-15.237	-15.139
3.000	-4.822	-4.356	-7.070	-10.012	-12.016	-13.400	-14.127	-14.524	-14.767	-15.109	-15.224	-15.148
3.250	-4.384	-3.730	-6.652	-9.635	-11.751	-13.208	-13.982	-14.409	-14.673	-15.054	-15.205	-15.154
3.500	-3.972	-3.117	-6.254	-9.268	-11.494	-13.023	-13.840	-14.296	-14.581	-15.000	-15.185	-15.160
3.750	-3.543	-2.462	-5.838	-8.871	-11.218	-12.823	-13.687	-14.173	-14.479	-14.936	-15.158	-15.159
4.000	-3.127	-1.807	-5.431	-8.473	-10.941	-12.622	-13.533	-14.048	-14.375	-14.871	-15.128	-15.156
4.250	-2.705	-1.129	-5.018	-8.056	-10.651	-12.412	-13.370	-13.916	-14.264	-14.799	-15.093	-15.148
4.500	-2.270	-0.415	-4.590	-7.611	-10.341	-12.185	-13.194	-13.771	-14.143	-14.718	-15.051	-15.133
4.750	-1.842	0.298	-4.169	-7.162	-10.028	-11.954	-13.014	-13.624	-14.018	-14.634	-15.005	-15.115
5.000	-1.406	1.030	-3.740	-6.693	-9.699	-11.711	-12.823	-13.466	-13.885	-14.543	-14.953	-15.092
5.250	-1.133	1.468	-3.471	-6.398	-9.480	-11.538	-12.678	-13.339	-13.770	-14.453	-14.888	-15.048
5.500	-1.069	1.530	-3.406	-6.334	-9.414	-11.467	-12.604	-13.262	-13.691	-14.373	-14.814	-14.984
5.750	-1.005	1.593	-3.342	-6.271	-9.349	-11.399	-12.532	-13.187	-13.614	-14.294	-14.739	-14.919
6.000	-0.937	1.661	-3.274	-6.203	-9.280	-11.327	-12.457	-13.109	-13.534	-14.212	-14.661	-14.850
6.250	-0.864	1.733	-3.201	-6.131	-9.207	-11.253	-12.380	-13.030	-13.453	-14.128	-14.579	-14.777
6.500	-0.789	1.808	-3.126	-6.056	-9.132	-11.176	-12.301	-12.949	-13.370	-14.042	-14.495	-14.702
6.750	-0.715	1.882	-3.052	-5.982	-9.057	-11.100	-12.223	-12.869	-13.288	-13.957	-14.411	-14.626
7.000	-0.638	1.959	-2.975	-5.905	-8.980	-11.022	-12.144	-12.788	-13.206	-13.871	-14.325	-14.548
7.250	-0.557	2.040	-2.894	-5.824	-8.899	-10.941	-12.062	-12.704	-13.121	-13.783	-14.237	-14.467
7.500	-0.475	2.122	-2.812	-5.742	-8.817	-10.858	-11.978	-12.620	-13.034	-13.693	-14.147	-14.384
7.750	-0.392	2.205	-2.728	-5.659	-8.733	-10.775	-11.894	-12.534	-12.948	-13.603	-14.056	-14.301
8.000	-0.309	2.288	-2.646	-5.576	-8.650	-10.692	-11.810	-12.450	-12.862	-13.515	-13.966	-14.217
8.250	-0.226	2.371	-2.562	-5.492	-8.567	-10.608	-11.727	-12.365	-12.776	-13.426	-13.875	-14.132
8.500	-0.141	2.456	-2.478	-5.408	-8.483	-10.524	-11.642	-12.280	-12.690	-13.337	-13.784	-14.047
8.750	-0.057	2.540	-2.393	-5.324	-8.398	-10.439	-11.557	-12.194	-12.604	-13.248	-13.693	-13.961
9.000	0.028	2.625	-2.309	-5.239	-8.314	-10.355	-11.472	-12.109	-12.518	-13.159	-13.602	-13.875
9.250	0.111	2.708	-2.226	-5.156	-8.230	-10.271	-11.388	-12.025	-12.433	-13.072	-13.512	-13.789
9.500	0.193	2.790	-2.144	-5.074	-8.149	-10.190	-11.307	-11.943	-12.351	-12.987	-13.424	-13.705
9.750	0.273	2.870	-2.064	-4.994	-8.069	-10.109	-11.226	-11.862	-12.270	-12.904	-13.338	-13.621
10.000	0.352	2.949	-1.985	-4.915	-7.990	-10.031	-11.147	-11.783	-12.190	-12.822	-13.253	-13.538
10.250	0.429	3.026	-1.908	-4.838	-7.912	-9.953	-11.070	-11.706	-12.112	-12.742	-13.169	-13.456
10.500	0.505	3.101	-1.832	-4.762	-7.837	-9.878	-10.995	-11.630	-12.036	-12.665	-13.088	-13.376
10.750	0.578	3.175	-1.759	-4.689	-7.764	-9.805	-10.921	-11.557	-11.963	-12.590	-13.009	-13.297
11.000	0.648	3.245	-1.689	-4.619	-7.693	-9.734	-10.851	-11.486	-11.892	-12.517	-12.932	-13.220
11.250	0.716	3.313	-1.621	-4.551	-7.625	-9.666	-10.783	-11.418	-11.824	-12.447	-12.858	-13.144
11.500	0.782	3.379	-1.555	-4.485	-7.560	-9.601	-10.717	-11.353	-11.758	-12.381	-12.787	-13.071
11.750	0.845	3.442	-1.492	-4.422	-7.497	-9.538	-10.654	-11.290	-11.695	-12.316	-12.719	-13.000
12.000	0.905	3.502	-1.432	-4.362	-7.437	-9.477	-10.594	-11.229	-11.634	-12.255	-12.653	-12.931
12.250	0.963	3.560	-1.374	-4.304	-7.378	-9.419	-10.536	-11.171	-11.576	-12.195	-12.590	-12.864
12.500	1.019	3.616	-1.318	-4.248	-7.323	-9.364	-10.480	-11.115	-11.520	-12.139	-12.530	-12.799
12.750	1.072	3.669	-1.265	-4.195	-7.269	-9.310	-10.427	-11.062	-11.467	-12.085	-12.472	-12.736
13.000	1.123	3.720	-1.214	-4.144	-7.218	-9.259	-10.376	-11.011	-11.416	-12.033	-12.416	-12.675
13.250	1.172	3.769	-1.165	-4.095	-7.170	-9.210	-10.327	-10.962	-11.367	-11.983	-12.363	-12.616
13.500	1.219	3.816	-1.118	-4.048	-7.123	-9.163	-10.280	-10.915	-11.320	-11.936	-12.313	-12.559
13.750	1.264	3.861	-1.073	-4.003	-7.078	-9.118	-10.235	-10.870	-11.275	-11.890	-12.264	-12.504
14.000	1.307	3.904	-1.030	-3.960	-7.034	-9.075	-10.192	-10.827	-11.231	-11.846	-12.217	-12.450
14.250	1.349	3.946	-0.988	-3.918	-6.993	-9.033	-10.150	-10.785	-11.189	-11.804	-12.172	-12.399
14.500	1.389	3.986	-0.948	-3.878	-6.952	-8.993	-10.110	-10.745	-11.149	-11.763	-12.129	-12.349
14.750	1.428	4.025	-0.909	-3.839	-6.913	-8.954	-10.071	-10.706	-11.110	-11.724	-12.087	-12.300
15.000	1.466	4.063	-0.871	-3.801	-6.876	-8.917	-10.033	-10.668	-11.073	-11.686	-12.047	-12.254
15.250	1.502	4.099	-0.835	-3.765	-6.839	-8.880	-9.997	-10.632	-11.036	-11.650	-12.008	-12.208
15.500	1.538	4.135	-0.799	-3.729	-6.804	-8.845	-9.961	-10.596	-11.001	-11.614	-11.971	-12.164
15.750	1.572	4.169	-0.765	-3.695	-6.770	-8.810	-9.927	-10.562	-10.966	-11.580	-11.935	-12.121
16.000	1.606	4.202	-0.731	-3.661	-6.736	-8.777	-9.893	-10.528	-10.933	-11.546	-11.899	-12.080
16.250	1.638	4.235	-0.699	-3.629	-6.703	-8.744	-9.861	-10.496	-10.900	-11.513	-11.865	-12.040
16.500	1.670	4.267	-0.667	-3.597	-6.672	-8.712	-9.829	-10.464	-10.868	-11.481	-11.832	-12.000
16.750	1.701	4.298	-0.636	-3.566	-6.640	-8.681	-9.798	-10.433	-10.837	-11.450	-11.799	-11.962
