# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -11.108 -10.900 -10.695 -9.830 -9.460 -9.281 -8.967 -9.093 -8.710 -8.896 -8.568 -8.286 -7.969 -7.726 -7.232 -6.596 -6.008
0.100 -15.888 -15.852 -15.750 -15.320 -15.075 -14.949 -14.724 -14.809 -14.528 -14.651 -14.417 -14.194 -13.936 -13.732 -13.312 -12.748 -12.214
0.200 -15.765 -15.877 -15.884 -15.800 -15.653 -15.565 -15.402 -15.462 -15.248 -15.332 -15.157 -14.971 -14.746 -14.564 -14.184 -13.659 -13.155
0.300 -15.353 -15.588 -15.709 -15.924 -15.867 -15.816 -15.709 -15.745 -15.592 -15.644 -15.521 -15.367 -15.172 -15.009 -14.664 -14.171 -13.690
0.400 -14.905 -15.230 -15.455 -15.917 -15.942 -15.924 -15.868 -15.885 -15.786 -15.811 -15.732 -15.608 -15.440 -15.296 -14.982 -14.518 -14.058
0.500 -14.461 -14.850 -15.167 -15.833 -15.932 -15.946 -15.936 -15.936 -15.888 -15.890 -15.852 -15.755 -15.615 -15.487 -15.203 -14.768 -14.328
0.600 -14.014 -14.451 -14.852 -15.694 -15.864 -15.906 -15.942 -15.926 -15.925 -15.908 -15.906 -15.837 -15.723 -15.613 -15.360 -14.952 -14.532
0.700 -13.538 -14.016 -14.503 -15.508 -15.745 -15.817 -15.896 -15.866 -15.912 -15.878 -15.910 -15.868 -15.781 -15.689 -15.467 -15.087 -14.688
0.800 -13.015 -13.530 -14.107 -15.275 -15.581 -15.683 -15.805 -15.761 -15.854 -15.804 -15.871 -15.856 -15.797 -15.723 -15.534 -15.183 -14.803
0.900 -12.435 -12.980 -13.660 -14.994 -15.373 -15.505 -15.671 -15.615 -15.754 -15.692 -15.791 -15.805 -15.775 -15.721 -15.567 -15.246 -14.885
1.000 -11.802 -12.368 -13.161 -14.667 -15.121 -15.286 -15.499 -15.430 -15.618 -15.544 -15.676 -15.719 -15.720 -15.687 -15.570 -15.281 -14.941
1.100 -11.129 -11.701 -12.616 -14.292 -14.828 -15.026 -15.287 -15.207 -15.444 -15.362 -15.525 -15.598 -15.633 -15.622 -15.544 -15.290 -14.973
1.200 -10.448 -11.009 -12.045 -13.880 -14.499 -14.733 -15.042 -14.952 -15.238 -15.149 -15.344 -15.448 -15.517 -15.530 -15.494 -15.277 -14.985
1.300 -9.806 -10.343 -11.478 -13.444 -14.142 -14.410 -14.768 -14.668 -15.004 -14.911 -15.135 -15.269 -15.374 -15.411 -15.420 -15.243 -14.978
1.400 -9.253 -9.768 -10.959 -13.008 -13.773 -14.073 -14.474 -14.367 -14.748 -14.656 -14.904 -15.068 -15.209 -15.272 -15.326 -15.191 -14.954
1.500 -8.814 -9.319 -10.521 -12.600 -13.411 -13.735 -14.172 -14.060 -14.479 -14.391 -14.660 -14.851 -15.026 -15.113 -15.215 -15.122 -14.915
1.600 -8.487 -8.997 -10.188 -12.255 -13.082 -13.419 -13.879 -13.766 -14.211 -14.129 -14.412 -14.626 -14.833 -14.942 -15.089 -15.040 -14.864
1.700 -8.221 -8.739 -9.929 -11.980 -12.802 -13.142 -13.611 -13.499 -13.958 -13.883 -14.174 -14.403 -14.636 -14.766 -14.954 -14.947 -14.802
1.800 -8.001 -8.522 -9.728 -11.777 -12.584 -12.920 -13.388 -13.278 -13.742 -13.674 -13.968 -14.208 -14.460 -14.605 -14.824 -14.843 -14.714
1.900 -7.801 -8.319 -9.555 -11.623 -12.418 -12.747 -13.207 -13.099 -13.558 -13.495 -13.787 -14.031 -14.295 -14.452 -14.696 -14.740 -14.628
2.000 -7.599 -8.107 -9.387 -11.491 -12.285 -12.609 -13.061 -12.954 -13.405 -13.343 -13.632 -13.874 -14.143 -14.307 -14.572 -14.640 -14.546
2.100 -7.403 -7.895 -9.225 -11.374 -12.178 -12.501 -12.947 -12.839 -13.283 -13.220 -13.505 -13.742 -14.009 -14.177 -14.456 -14.546 -14.470
2.200 -7.213 -7.685 -9.068 -11.266 -12.087 -12.412 -12.857 -12.749 -13.187 -13.121 -13.403 -13.634 -13.896 -14.062 -14.350 -14.458 -14.400
2.300 -7.014 -7.463 -8.902 -11.153 -11.998 -12.330 -12.780 -12.669 -13.107 -13.037 -13.319 -13.545 -13.800 -13.964 -14.254 -14.376 -14.333
2.400 -6.808 -7.228 -8.729 -11.034 -11.913 -12.258 -12.723 -12.609 -13.060 -12.987 -13.274 -13.502 -13.754 -13.912 -14.187 -14.292 -14.238
2.500 -6.610 -6.998 -8.560 -10.918 -11.829 -12.187 -12.668 -12.551 -13.014 -12.939 -13.232 -13.464 -13.714 -13.868 -14.131 -14.221 -14.157
2.600 -6.409 -6.762 -8.388 -10.796 -11.741 -12.112 -12.609 -12.490 -12.967 -12.890 -13.189 -13.426 -13.677 -13.829 -14.083 -14.162 -14.089
2.700 -6.201 -6.514 -8.207 -10.665 -11.645 -12.030 -12.544 -12.423 -12.914 -12.837 -13.143 -13.385 -13.640 -13.792 -14.041 -14.111 -14.030
2.800 -5.985 -6.255 -8.017 -10.525 -11.542 -11.942 -12.473 -12.350 -12.857 -12.780 -13.093 -13.343 -13.603 -13.756 -14.003 -14.066 -13.980
2.900 -5.770 -5.992 -7.826 -10.382 -11.435 -11.850 -12.400 -12.274 -12.798 -12.722 -13.042 -13.299 -13.566 -13.722 -13.968 -14.028 -13.937
3.000 -5.558 -5.730 -7.636 -10.237 -11.328 -11.757 -12.325 -12.198 -12.738 -12.663 -12.990 -13.256 -13.530 -13.689 -13.938 -13.995 -13.900
3.100 -5.342 -5.458 -7.440 -10.086 -11.214 -11.659 -12.246 -12.117 -12.673 -12.600 -12.935 -13.209 -13.492 -13.656 -13.909 -13.965 -13.868
3.200 -5.119 -5.173 -7.236 -9.925 -11.093 -11.553 -12.160 -12.030 -12.603 -12.533 -12.875 -13.159 -13.451 -13.621 -13.879 -13.938 -13.839
3.300 -4.891 -4.879 -7.026 -9.757 -10.965 -11.442 -12.069 -11.937 -12.528 -12.462 -12.811 -13.105 -13.408 -13.584 -13.850 -13.912 -13.814
3.400 -4.661 -4.577 -6.812 -9.582 -10.832 -11.326 -11.973 -11.841 -12.450 -12.388 -12.744 -13.048 -13.363 -13.545 -13.821 -13.887 -13.790
3.500 -4.437 -4.276 -6.601 -9.408 -10.700 -11.210 -11.878 -11.744 -12.371 -12.313 -12.676 -12.990 -13.318 -13.507 -13.793 -13.864 -13.769
3.600 -4.209 -3.967 -6.385 -9.227 -10.561 -11.089 -11.777 -11.643 -12.288 -12.235 -12.605 -12.930 -13.270 -13.467 -13.764 -13.842 -13.750
3.700 -3.977 -3.646 -6.163 -9.038 -10.416 -10.961 -11.671 -11.537 -12.200 -12.153 -12.530 -12.865 -13.218 -13.423 -13.733 -13.820 -13.731
3.800 -3.741 -3.316 -5.936 -8.841 -10.265 -10.828 -11.560 -11.425 -12.108 -12.067 -12.450 -12.797 -13.164 -13.378 -13.701 -13.797 -13.713
3.900 -3.501 -2.974 -5.704 -8.637 -10.107 -10.689 -11.443 -11.309 -12.010 -11.976 -12.366 -12.725 -13.106 -13.329 -13.667 -13.773 -13.694
4.000 -3.259 -2.623 -5.468 -8.426 -9.944 -10.545 -11.322 -11.188 -11.909 -11.883 -12.279 -12.649 -13.046 -13.278 -13.631 -13.748 -13.676
4.100 -3.023 -2.274 -5.235 -8.215 -9.782 -10.401 -11.200 -11.067 -11.807 -11.789 -12.192 -12.573 -12.984 -13.227 -13.596 -13.724 -13.658
4.200 -2.785 -1.916 -5.000 -7.998 -9.614 -10.252 -11.075 -10.943 -11.702 -11.692 -12.101 -12.494 -12.921 -13.173 -13.558 -13.699 -13.641
4.300 -2.544 -1.548 -4.761 -7.774 -9.441 -10.099 -10.945 -10.814 -11.592 -11.592 -12.006 -12.411 -12.854 -13.116 -13.519 -13.673 -13.622
4.400 -2.301 -1.171 -4.518 -7.543 -9.262 -9.940 -10.810 -10.681 -11.478 -11.488 -11.908 -12.324 -12.784 -13.057 -13.477 -13.645 -13.603
