# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.762 -7.633 -7.470 -6.802 -6.487 -6.330 -6.054 -6.162 -5.822 -5.980 -5.693 -5.434 -5.140 -4.911 -4.443 -3.831 -3.260
0.100 -12.188 -12.438 -12.586 -12.907 -12.913 -12.892 -12.836 -12.854 -12.760 -12.785 -12.711 -12.594 -12.435 -12.295 -11.986 -11.519 -11.050
0.200 -12.227 -12.586 -12.865 -13.473 -13.577 -13.598 -13.607 -13.601 -13.579 -13.574 -13.557 -13.484 -13.370 -13.261 -13.008 -12.593 -12.161
0.300 -12.037 -12.470 -12.863 -13.694 -13.876 -13.929 -13.987 -13.965 -13.995 -13.971 -13.993 -13.951 -13.870 -13.783 -13.572 -13.196 -12.791
0.400 -11.819 -12.303 -12.793 -13.802 -14.049 -14.129 -14.224 -14.190 -14.261 -14.223 -14.275 -14.257 -14.201 -14.132 -13.954 -13.609 -13.226
0.500 -11.548 -12.070 -12.654 -13.824 -14.133 -14.238 -14.369 -14.324 -14.432 -14.383 -14.461 -14.464 -14.431 -14.378 -14.228 -13.912 -13.550
0.600 -11.228 -11.777 -12.456 -13.780 -14.151 -14.281 -14.448 -14.393 -14.537 -14.477 -14.581 -14.605 -14.593 -14.555 -14.433 -14.143 -13.800
0.700 -10.856 -11.423 -12.203 -13.678 -14.113 -14.269 -14.473 -14.408 -14.588 -14.520 -14.648 -14.692 -14.703 -14.680 -14.586 -14.322 -13.998
0.800 -10.428 -11.003 -11.890 -13.518 -14.022 -14.207 -14.449 -14.374 -14.593 -14.516 -14.669 -14.736 -14.770 -14.762 -14.696 -14.460 -14.156
0.900 -9.942 -10.512 -11.518 -13.301 -13.880 -14.095 -14.378 -14.293 -14.554 -14.470 -14.649 -14.739 -14.798 -14.807 -14.772 -14.563 -14.280
1.000 -9.398 -9.949 -11.086 -13.029 -13.688 -13.936 -14.265 -14.170 -14.475 -14.384 -14.590 -14.705 -14.791 -14.818 -14.816 -14.638 -14.376
1.100 -8.798 -9.307 -10.594 -12.698 -13.446 -13.730 -14.107 -14.003 -14.355 -14.260 -14.493 -14.635 -14.752 -14.799 -14.832 -14.686 -14.448
1.200 -8.152 -8.594 -10.049 -12.314 -13.157 -13.481 -13.909 -13.796 -14.198 -14.102 -14.361 -14.533 -14.682 -14.750 -14.822 -14.711 -14.498
1.300 -7.472 -7.815 -9.458 -11.880 -12.825 -13.191 -13.673 -13.552 -14.005 -13.911 -14.197 -14.399 -14.583 -14.675 -14.789 -14.716 -14.529
1.400 -6.782 -6.996 -8.842 -11.407 -12.459 -12.869 -13.408 -13.281 -13.788 -13.699 -14.010 -14.245 -14.468 -14.584 -14.740 -14.699 -14.531
1.500 -6.113 -6.178 -8.226 -10.910 -12.069 -12.524 -13.120 -12.989 -13.548 -13.469 -13.804 -14.072 -14.334 -14.477 -14.675 -14.666 -14.516
1.600 -5.503 -5.429 -7.647 -10.414 -11.672 -12.168 -12.817 -12.684 -13.293 -13.226 -13.582 -13.881 -14.184 -14.353 -14.595 -14.620 -14.490
1.700 -4.990 -4.825 -7.145 -9.955 -11.290 -11.822 -12.517 -12.384 -13.035 -12.984 -13.356 -13.684 -14.024 -14.219 -14.506 -14.566 -14.457
1.800 -4.584 -4.385 -6.740 -9.560 -10.944 -11.500 -12.231 -12.099 -12.784 -12.748 -13.133 -13.485 -13.860 -14.079 -14.409 -14.505 -14.417
1.900 -4.275 -4.072 -6.430 -9.246 -10.650 -11.221 -11.973 -11.843 -12.551 -12.530 -12.923 -13.294 -13.698 -13.939 -14.308 -14.438 -14.374
2.000 -4.040 -3.834 -6.198 -9.011 -10.416 -10.991 -11.753 -11.625 -12.346 -12.336 -12.733 -13.117 -13.545 -13.803 -14.207 -14.370 -14.328
2.100 -3.856 -3.635 -6.019 -8.838 -10.237 -10.811 -11.574 -11.447 -12.173 -12.170 -12.568 -12.959 -13.403 -13.675 -14.109 -14.302 -14.281
2.200 -3.702 -3.451 -5.872 -8.703 -10.100 -10.671 -11.432 -11.305 -12.030 -12.030 -12.429 -12.823 -13.276 -13.558 -14.016 -14.235 -14.235
2.300 -3.579 -3.279 -5.756 -8.608 -10.019 -10.593 -11.356 -11.229 -11.953 -11.953 -12.351 -12.745 -13.198 -13.480 -13.941 -14.165 -14.170
2.400 -3.471 -3.113 -5.655 -8.528 -9.962 -10.543 -11.312 -11.184 -11.912 -11.910 -12.309 -12.702 -13.151 -13.429 -13.882 -14.099 -14.099
2.500 -3.365 -2.948 -5.555 -8.448 -9.905 -10.494 -11.270 -11.141 -11.873 -11.870 -12.271 -12.663 -13.110 -13.385 -13.831 -14.041 -14.036
2.600 -3.264 -2.788 -5.459 -8.370 -9.850 -10.446 -11.230 -11.101 -11.837 -11.833 -12.235 -12.629 -13.074 -13.347 -13.787 -13.991 -13.981
2.700 -3.165 -2.630 -5.365 -8.292 -9.796 -10.399 -11.191 -11.061 -11.803 -11.799 -12.203 -12.597 -13.042 -13.314 -13.749 -13.948 -13.934
2.800 -3.069 -2.473 -5.272 -8.214 -9.741 -10.353 -11.152 -11.022 -11.770 -11.767 -12.172 -12.568 -13.013 -13.284 -13.716 -13.910 -13.892
2.900 -2.974 -2.318 -5.181 -8.136 -9.687 -10.306 -11.114 -10.984 -11.738 -11.736 -12.143 -12.541 -12.987 -13.258 -13.688 -13.878 -13.857
3.000 -2.883 -2.166 -5.092 -8.059 -9.633 -10.261 -11.077 -10.948 -11.707 -11.707 -12.115 -12.516 -12.964 -13.235 -13.663 -13.850 -13.827
3.100 -2.794 -2.017 -5.005 -7.984 -9.580 -10.216 -11.041 -10.911 -11.677 -11.678 -12.089 -12.493 -12.942 -13.214 -13.642 -13.827 -13.801
