# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-5.621	-5.644	-5.575	-5.259	-4.939	-4.529	-4.206	-3.947	-3.743	-3.316	-2.741	-2.197
0.250	-6.431	-6.941	-7.487	-8.594	-8.917	-9.028	-8.984	-8.891	-8.798	-8.554	-8.144	-7.711
0.500	-5.823	-6.398	-7.232	-8.797	-9.389	-9.707	-9.779	-9.757	-9.709	-9.542	-9.200	-8.812
0.750	-5.312	-5.879	-6.932	-8.789	-9.573	-10.039	-10.195	-10.223	-10.209	-10.099	-9.805	-9.450
1.000	-4.835	-5.362	-6.607	-8.685	-9.631	-10.219	-10.445	-10.516	-10.531	-10.469	-10.217	-9.889
1.250	-4.348	-4.807	-6.240	-8.504	-9.600	-10.300	-10.591	-10.703	-10.744	-10.727	-10.515	-10.213
1.500	-3.816	-4.177	-5.808	-8.240	-9.486	-10.297	-10.654	-10.806	-10.874	-10.904	-10.731	-10.456
1.750	-3.216	-3.442	-5.294	-7.883	-9.289	-10.216	-10.642	-10.836	-10.934	-11.012	-10.883	-10.636
2.000	-2.543	-2.586	-4.694	-7.427	-9.007	-10.058	-10.558	-10.800	-10.929	-11.062	-10.980	-10.765
2.250	-1.799	-1.599	-4.009	-6.869	-8.641	-9.827	-10.408	-10.701	-10.865	-11.059	-11.029	-10.849
2.500	-0.989	-0.476	-3.244	-6.206	-8.190	-9.521	-10.193	-10.542	-10.745	-11.006	-11.035	-10.894
2.750	-0.123	0.784	-2.408	-5.437	-7.655	-9.145	-9.914	-10.325	-10.572	-10.908	-11.003	-10.906
3.000	0.781	2.159	-1.525	-4.575	-7.048	-8.706	-9.580	-10.059	-10.353	-10.770	-10.937	-10.888
3.250	1.716	3.639	-0.604	-3.626	-6.374	-8.209	-9.195	-9.746	-10.090	-10.597	-10.842	-10.846
3.500	2.668	5.191	0.333	-2.610	-5.649	-7.668	-8.771	-9.396	-9.794	-10.395	-10.723	-10.783
3.750	2.922	5.519	0.585	-2.345	-5.420	-7.461	-8.577	-9.212	-9.617	-10.229	-10.566	-10.633
4.000	3.077	5.674	0.740	-2.190	-5.265	-7.306	-8.422	-9.057	-9.462	-10.074	-10.411	-10.479
4.250	3.222	5.819	0.885	-2.045	-5.120	-7.161	-8.277	-8.912	-9.317	-9.929	-10.266	-10.333
4.500	3.357	5.954	1.021	-1.910	-4.984	-7.025	-8.142	-8.776	-9.181	-9.793	-10.131	-10.198
4.750	3.482	6.079	1.145	-1.785	-4.860	-6.900	-8.017	-8.652	-9.056	-9.669	-10.006	-10.073
5.000	3.597	6.194	1.260	-1.670	-4.745	-6.786	-7.902	-8.537	-8.942	-9.554	-9.892	-9.959
5.250	3.702	6.299	1.366	-1.565	-4.639	-6.680	-7.797	-8.431	-8.836	-9.448	-9.786	-9.853
5.500	3.801	6.398	1.464	-1.466	-4.541	-6.581	-7.698	-8.333	-8.737	-9.350	-9.687	-9.754
5.750	3.893	6.490	1.556	-1.374	-4.448	-6.489	-7.606	-8.241	-8.645	-9.257	-9.595	-9.662
6.000	3.980	6.577	1.643	-1.287	-4.362	-6.402	-7.519	-8.154	-8.558	-9.171	-9.508	-9.575
6.250	4.062	6.659	1.725	-1.205	-4.279	-6.320	-7.437	-8.072	-8.476	-9.088	-9.426	-9.493
6.500	4.141	6.738	1.804	-1.126	-4.201	-6.242	-7.358	-7.993	-8.398	-9.010	-9.347	-9.414
6.750	4.216	6.813	1.879	-1.051	-4.126	-6.167	-7.283	-7.918	-8.323	-8.935	-9.273	-9.340
7.000	4.287	6.884	1.950	-0.980	-4.054	-6.095	-7.212	-7.846	-8.251	-8.863	-9.201	-9.268
7.250	4.356	6.953	2.019	-0.911	-3.985	-6.026	-7.143	-7.777	-8.182	-8.794	-9.132	-9.199
7.500	4.423	7.020	2.086	-0.844	-3.919	-5.960	-7.076	-7.711	-8.116	-8.728	-9.065	-9.132
7.750	4.487	7.084	2.150	-0.780	-3.855	-5.896	-7.012	-7.647	-8.052	-8.664	-9.002	-9.069
8.000	4.548	7.145	2.211	-0.719	-3.793	-5.834	-6.951	-7.586	-7.990	-8.602	-8.940	-9.007
8.250	4.608	7.205	2.271	-0.659	-3.734	-5.775	-6.891	-7.526	-7.931	-8.543	-8.880	-8.947
8.500	4.665	7.262	2.328	-0.602	-3.676	-5.717	-6.834	-7.468	-7.873	-8.485	-8.823	-8.890
8.750	4.721	7.318	2.384	-0.546	-3.620	-5.661	-6.778	-7.413	-7.817	-8.429	-8.767	-8.834
9.000	4.775	7.372	2.438	-0.492	-3.566	-5.607	-6.724	-7.359	-7.763	-8.375	-8.713	-8.780
9.250	4.827	7.424	2.490	-0.440	-3.514	-5.555	-6.672	-7.306	-7.711	-8.323	-8.661	-8.728
9.500	4.878	7.475	2.541	-0.389	-3.464	-5.504	-6.621	-7.256	-7.660	-8.272	-8.610	-8.677
9.750	4.927	7.524	2.590	-0.340	-3.414	-5.455	-6.572	-7.207	-7.611	-8.223	-8.561	-8.628
10.000	4.975	7.572	2.638	-0.292	-3.367	-5.407	-6.524	-7.159	-7.563	-8.175	-8.513	-8.580
10.250	5.022	7.618	2.685	-0.245	-3.320	-5.361	-6.477	-7.112	-7.517	-8.129	-8.467	-8.534
10.500	5.067	7.664	2.730	-0.200	-3.275	-5.316	-6.432	-7.067	-7.472	-8.084	-8.421	-8.488
10.750	5.111	7.708	2.774	-0.156	-3.231	-5.272	-6.388	-7.023	-7.428	-8.040	-8.377	-8.444
11.000	5.154	7.751	2.817	-0.113	-3.188	-5.229	-6.345	-6.980	-7.385	-7.997	-8.335	-8.402
11.250	5.195	7.792	2.858	-0.072	-3.146	-5.187	-6.304	-6.939	-7.343	-7.955	-8.293	-8.360
11.500	5.236	7.833	2.899	-0.031	-3.106	-5.146	-6.263	-6.898	-7.302	-7.915	-8.252	-8.319
11.750	5.276	7.873	2.939	0.009	-3.066	-5.107	-6.223	-6.858	-7.263	-7.875	-8.212	-8.279
12.000	5.314	7.911	2.978	0.047	-3.027	-5.068	-6.184	-6.819	-7.224	-7.836	-8.174	-8.241
12.250	5.352	7.949	3.015	0.085	-2.989	-5.030	-6.147	-6.781	-7.186	-7.798	-8.136	-8.203
12.500	5.389	7.986	3.052	0.122	-2.952	-4.993	-6.110	-6.744	-7.149	-7.761	-8.099	-8.166
12.750	5.426	8.023	3.089	0.159	-2.916	-4.957	-6.073	-6.708	-7.113	-7.725	-8.063	-8.130
13.000	5.461	8.058	3.124	0.194	-2.881	-4.921	-6.038	-6.673	-7.077	-7.690	-8.027	-8.094
13.250	5.496	8.093	3.159	0.229	-2.846	-4.887	-6.003	-6.638	-7.043	-7.655	-7.993	-8.060
13.500	5.529	8.126	3.193	0.262	-2.812	-4.853	-5.969	-6.604	-7.009	-7.621	-7.959	-8.026
13.750	5.563	8.160	3.226	0.296	-2.779	-4.820	-5.936	-6.571	-6.976	-7.588	-7.925	-7.993
14.000	5.595	8.192	3.258	0.328	-2.746	-4.787	-5.904	-6.539	-6.943	-7.555	-7.893	-7.960
14.250	5.627	8.224	3.290	0.360	-2.714	-4.755	-5.872	-6.507	-6.911	-7.523	-7.861	-7.928
14.500	5.658	8.255	3.322	0.391	-2.683	-4.724	-5.840	-6.475	-6.880	-7.492	-7.830	-7.897
14.750	5.689	8.286	3.352	0.422	-2.652	-4.693	-5.810	-6.445	-6.849	-7.461	-7.799	-7.866
15.000	5.719	8.316	3.383	0.452	-2.622	-4.663	-5.779	-6.414	-6.819	-7.431	-7.769	-7.836
15.250	5.749	8.346	3.412	0.482	-2.593	-4.633	-5.750	-6.385	-6.789	-7.401	-7.739	-7.806
15.500	5.778	8.375	3.441	0.511	-2.563	-4.604	-5.721	-6.356	-6.760	-7.372	-7.710	-7.777
15.750	5.807	8.404	3.470	0.540	-2.535	-4.576	-5.692	-6.327	-6.732	-7.344	-7.681	-7.748
16.000	5.835	8.432	3.498	0.568	-2.507	-4.547	-5.664	-6.299	-6.703	-7.316	-7.653	-7.720
16.250	5.863	8.460	3.526	0.596	-2.479	-4.520	-5.636	-6.271	-6.676	-7.288	-7.626	-7.693
16.500	5.890	8.487	3.553	0.623	-2.452	-4.493	-5.609	-6.244	-6.649	-7.261	-7.598	-7.665
16.750	5.917	8.514	3.580	0.650	-2.425	-4.466	-5.582	-6.217	-6.622	-7.234	-7.572	-7.639
17.000	5.943	8.540	3.606	0.676	-2.399	-4.439	-5.556	-6.191	-6.595	-7.208	-7.545	-7.612
17.250	5.969	8.566	3.632	0.702	-2.373	-4.414	-5.530	-6.165	-6.569	-7.182	-7.519	-7.586
17.500	5.994	8.591	3.658	0.727	-2.347	-4.388	-5.505	-6.139	-6.544	-7.156	-7.494	-7.561
17.750	6.020	8.617	3.683	0.753	-2.322	-4.363	-5.479	-6.114	-6.519	-7.131	-7.469	-7.536
18.000	6.044	8.641	3.708	0.777	-2.297	-4.338	-5.454	-6.089	-6.494	-7.106	-7.444	-7.511
18.250	6.069	8.666	3.732	0.802	-2.273	-4.313	-5.430	-6.065	-6.469	-7.082	-7.419	-7.486
18.500	6.093	8.690	3.756	0.826	-2.248	-4.289	-5.406	-6.041	-6.445	-7.057	-7.395	-7.462
18.750	6.117	8.714	3.780	0.850	-2.225	-4.265	-5.382	-6.017	-6.421	-7.034	-7.371	-7.438
19.000	6.140	8.737	3.803	0.873	-2.201	-4.242	-5.359	-5.993	-6.398	-7.010	-7.348	-7.415
19.250	6.164	8.761	3.827	0.897	-2.178	-4.219	-5.335	-5.970	-6.375	-6.987	-7.325	-7.392
19.500	6.186	8.783	3.850	0.919	-2.155	-4.196	-5.313	-5.947	-6.352	-6.964	-7.302	-7.369
19.750	6.209	8.806	3.872	0.942	-2.133	-4.173	-5.290	-5.925	-6.329	-6.942	-7.279	-7.346
20.000	6.231	8.828	3.894	0.964	-2.110	-4.151	-5.268	-5.903	-6.307	-6.919	-7.257	-7.324
20.250	6.253	8.850	3.916	0.986	-2.088	-4.129	-5.246	-5.881	-6.285	-6.897	-7.235	-7.302
20.500	6.275	8.872	3.938	1.008	-2.067	-4.107	-5.224	-5.859	-6.263	-6.875	-7.213	-7.280
20.750	6.297	8.893	3.960	1.030	-2.045	-4.086	-5.202	-5.837	-6.242	-6.854	-7.192	-7.259
21.000	6.318	8.915	3.981	1.051	-2.024	-4.065	-5.181	-5.816	-6.221	-6.833	-7.170	-7.237
21.250	6.339	8.936	4.002	1.072	-2.003	-4.044	-5.160	-5.795	-6.200	-6.812	-7.149	-7.216
21.500	6.359	8.956	4.023	1.092	-1.982	-4.023	-5.139	-5.774	-6.179	-6.791	-7.129	-7.196
21.750	6.380	8.977	4.043	1.113	-1.962	-4.002	-5.119	-5.754	-6.158	-6.771	-7.108	-7.175
22.000	6.400	8.997	4.063	1.133	-1.941	-3.982	-5.099	-5.734	-6.138	-6.750	-7.088	-7.155
22.250	6.420	9.017	4.083	1.153	-1.921	-3.962	-5.079	-5.714	-6.118	-6.730	-7.068	-7.135
22.500	6.440	9.037	4.103	1.173	-1.901	-3.942	-5.059	-5.694	-6.098	-6.710	-7.048	-7.115
22.750	6.460	9.057	4.123	1.193	-1.882	-3.923	-5.039	-5.674	-6.079	-6.691	-7.028	-7.095
23.000	6.479	9.076	4.142	1.212	-1.862	-3.903	-5.020	-5.655	-6.059	-6.671	-7.009	-7.076
23.250	6.498	9.095	4.162	1.231	-1.843	-3.884	-5.001	-5.635	-6.040	-6.652	-6.990	-7.057
23.500	6.517	9.114	4.181	1.250	-1.824	-3.865	-4.982	-5.616	-6.021	-6.633	-6.971	-7.038
23.750	6.536	9.133	4.199	1.269	-1.805	-3.846	-4.963	-5.598	-6.002	-6.614	-6.952	-7.019
24.000	6.555	9.152	4.218	1.288	-1.787	-3.827	-4.944	-5.579	-5.983	-6.596	-6.933	-7.000
24.250	6.573	9.170	4.236	1.306	-1.768	-3.809	-4.926	-5.560	-5.965	-6.577	-6.915	-6.982
24.500	6.592	9.189	4.255	1.325	-1.750	-3.791	-4.907	-5.542	-5.947	-6.559	-6.897	-6.964
24.750	6.610	9.207	4.273	1.343	-1.732	-3.773	-4.889	-5.524	-5.929	-6.541	-6.878	-6.946
25.000	6.628	9.225	4.291	1.361	-1.714	-3.755	-4.871	-5.506	-5.911	-6.523	-6.861	-6.928
25.250	6.645	9.242	4.308	1.378	-1.696	-3.737	-4.854	-5.488	-5.893	-6.505	-6.843	-6.910
25.500	6.663	9.260	4.326	1.396	-1.679	-3.719	-4.836	-5.471	-5.875	-6.488	-6.825	-6.892
25.750	6.680	9.277	4.343	1.413	-1.661	-3.702	-4.819	-5.453	-5.858	-6.470	-6.808	-6.875
26.000	6.698	9.295	4.361	1.431	-1.644	-3.685	-4.801	-5.436	-5.841	-6.453	-6.790	-6.858
26.250	6.715	9.312	4.378	1.448	-1.627	-3.668	-4.784	-5.419	-5.824	-6.436	-6.773	-6.840
26.500	6.732	9.329	4.395	1.465	-1.610	-3.651	-4.767	-5.402	-5.807	-6.419	-6.756	-6.823
26.750	6.749	9.346	4.412	1.482	-1.593	-3.634	-4.750	-5.385	-5.790	-6.402	-6.740	-6.807
27.000	6.765	9.362	4.428	1.498	-1.576	-3.617	-4.734	-5.369	-5.773	-6.385	-6.723	-6.790
27.250	6.782	9.379	4.445	1.515	-1.560	-3.601	-4.717	-5.352	-5.757	-6.369	-6.706	-6.773
27.500	6.798	9.395	4.461	1.531	-1.543	-3.584	-4.701	-5.336	-5.740	-6.352	-6.690	-6.757
27.750	6.814	9.411	4.477	1.547	-1.527	-3.568	-4.685	-5.319	-5.724	-6.336	-6.674	-6.741
28.000	6.830	9.427	4.494	1.563	-1.511	-3.552	-4.669	-5.303	-5.708	-6.320	-6.658	-6.725
28.250	6.846	9.443	4.510	1.579	-1.495	-3.536	-4.653	-5.287	-5.692	-6.304	-6.642	-6.709
28.500	6.862	9.459	4.525	1.595	-1.479	-3.520	-4.637	-5.272	-5.676	-6.288	-6.626	-6.693
28.750	6.878	9.475	4.541	1.611	-1.464	-3.504	-4.621	-5.256	-5.660	-6.273	-6.610	-6.677
29.000	6.894	9.491	4.557	1.627	-1.448	-3.489	-4.605	-5.240	-5.645	-6.257	-6.595	-6.662
29.250	6.909	9.506	4.572	1.642	-1.433	-3.473	-4.590	-5.225	-5.629	-6.242	-6.579	-6.646
29.500	6.924	9.521	4.587	1.657	-1.417	-3.458	-4.575	-5.209	-5.614	-6.226	-6.564	-6.631
29.750	6.940	9.537	4.603	1.673	-1.402	-3.443	-4.559	-5.194	-5.599	-6.211	-6.549	-6.616
30.000	6.955	9.552	4.618	1.688	-1.387	-3.428	-4.544	-5.179	-5.584	-6.196	-6.533	-6.601
