# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.142	-10.163	-10.097	-9.797	-9.489	-9.091	-8.774	-8.520	-8.320	-7.898	-7.328	-6.788
0.250	-11.493	-11.910	-12.295	-13.155	-13.410	-13.498	-13.458	-13.373	-13.287	-13.059	-12.667	-12.248
0.500	-10.912	-11.434	-12.054	-13.328	-13.813	-14.093	-14.166	-14.153	-14.115	-13.973	-13.659	-13.293
0.750	-9.804	-10.370	-11.280	-12.982	-13.726	-14.206	-14.393	-14.451	-14.460	-14.400	-14.158	-13.841
1.000	-8.209	-8.699	-10.032	-12.219	-13.303	-14.027	-14.352	-14.493	-14.558	-14.590	-14.427	-14.164
1.250	-6.540	-6.746	-8.625	-11.233	-12.692	-13.677	-14.151	-14.381	-14.507	-14.640	-14.564	-14.358
1.500	-5.496	-5.453	-7.667	-10.449	-12.155	-13.326	-13.917	-14.223	-14.401	-14.627	-14.634	-14.483
1.750	-4.921	-4.732	-7.127	-9.976	-11.802	-13.070	-13.731	-14.088	-14.304	-14.600	-14.676	-14.574
2.000	-4.482	-4.125	-6.716	-9.628	-11.553	-12.888	-13.595	-13.984	-14.226	-14.575	-14.706	-14.646
2.250	-4.098	-3.537	-6.357	-9.324	-11.374	-12.787	-13.534	-13.947	-14.202	-14.571	-14.716	-14.664
2.500	-3.728	-2.945	-6.005	-9.011	-11.191	-12.683	-13.474	-13.910	-14.179	-14.568	-14.724	-14.676
2.750	-3.358	-2.340	-5.649	-8.680	-10.990	-12.562	-13.397	-13.858	-14.143	-14.556	-14.728	-14.689
3.000	-2.983	-1.713	-5.285	-8.327	-10.768	-12.421	-13.302	-13.790	-14.093	-14.533	-14.726	-14.699
3.250	-2.601	-1.063	-4.912	-7.952	-10.526	-12.260	-13.189	-13.706	-14.028	-14.500	-14.717	-14.705
3.500	-2.210	-0.391	-4.528	-7.554	-10.263	-12.081	-13.059	-13.606	-13.949	-14.455	-14.701	-14.707
3.750	-1.804	0.310	-4.130	-7.128	-9.976	-11.878	-12.908	-13.487	-13.853	-14.396	-14.675	-14.702
4.000	-1.388	1.027	-3.720	-6.679	-9.668	-11.655	-12.738	-13.351	-13.741	-14.326	-14.639	-14.690
4.250	-1.101	1.496	-3.438	-6.368	-9.443	-11.484	-12.600	-13.235	-13.640	-14.252	-14.590	-14.657
4.500	-1.036	1.561	-3.373	-6.303	-9.377	-11.418	-12.535	-13.169	-13.574	-14.186	-14.524	-14.591
4.750	-0.964	1.633	-3.301	-6.231	-9.306	-11.347	-12.463	-13.098	-13.503	-14.115	-14.452	-14.520
5.000	-0.888	1.709	-3.225	-6.155	-9.230	-11.271	-12.387	-13.022	-13.427	-14.039	-14.377	-14.444
5.250	-0.807	1.790	-3.144	-6.074	-9.149	-11.189	-12.306	-12.941	-13.345	-13.958	-14.295	-14.362
5.500	-0.722	1.875	-3.059	-5.989	-9.063	-11.104	-12.221	-12.856	-13.260	-13.872	-14.210	-14.277
5.750	-0.633	1.964	-2.970	-5.900	-8.974	-11.015	-12.132	-12.767	-13.171	-13.783	-14.121	-14.188
6.000	-0.541	2.056	-2.878	-5.808	-8.883	-10.924	-12.040	-12.675	-13.080	-13.692	-14.029	-14.097
