# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-5.624	-5.647	-5.577	-5.261	-4.941	-4.531	-4.207	-3.948	-3.745	-3.317	-2.743	-2.199
0.250	-6.518	-7.024	-7.559	-8.646	-8.959	-9.060	-9.012	-8.917	-8.821	-8.574	-8.162	-7.727
0.500	-5.878	-6.451	-7.277	-8.831	-9.415	-9.728	-9.797	-9.773	-9.723	-9.555	-9.210	-8.821
0.750	-5.244	-5.810	-6.874	-8.745	-9.538	-10.012	-10.172	-10.203	-10.191	-10.083	-9.792	-9.439
1.000	-4.434	-4.936	-6.257	-8.413	-9.421	-10.055	-10.308	-10.395	-10.421	-10.377	-10.141	-9.824
1.250	-3.397	-3.754	-5.391	-7.828	-9.079	-9.893	-10.251	-10.404	-10.474	-10.504	-10.333	-10.059
1.500	-2.143	-2.233	-4.279	-6.980	-8.520	-9.542	-10.024	-10.255	-10.376	-10.497	-10.403	-10.181
1.750	-0.744	-0.398	-2.978	-5.893	-7.768	-9.024	-9.650	-9.970	-10.153	-10.379	-10.378	-10.217
2.000	0.707	1.671	-1.581	-4.616	-6.866	-8.377	-9.159	-9.579	-9.832	-10.178	-10.282	-10.191
2.250	2.129	3.858	-0.186	-3.223	-5.875	-7.648	-8.595	-9.121	-9.447	-9.923	-10.140	-10.125
2.500	3.478	6.048	1.142	-1.793	-4.854	-6.887	-7.998	-8.630	-9.032	-9.640	-9.974	-10.038
2.750	3.718	6.315	1.381	-1.549	-4.623	-6.664	-7.781	-8.415	-8.820	-9.432	-9.770	-9.837
3.000	3.896	6.493	1.559	-1.371	-4.446	-6.486	-7.603	-8.238	-8.642	-9.255	-9.592	-9.659
3.250	4.055	6.652	1.718	-1.212	-4.286	-6.327	-7.444	-8.078	-8.483	-9.095	-9.433	-9.500
3.500	4.198	6.795	1.861	-1.069	-4.144	-6.184	-7.301	-7.936	-8.340	-8.953	-9.290	-9.357
3.750	4.330	6.927	1.994	-0.937	-4.011	-6.052	-7.168	-7.803	-8.208	-8.820	-9.158	-9.225
4.000	4.453	7.050	2.116	-0.814	-3.888	-5.929	-7.046	-7.681	-8.085	-8.697	-9.035	-9.102
4.250	4.568	7.165	2.232	-0.699	-3.773	-5.814	-6.931	-7.565	-7.970	-8.582	-8.920	-8.987
4.500	4.678	7.275	2.341	-0.589	-3.664	-5.704	-6.821	-7.456	-7.860	-8.473	-8.810	-8.877
4.750	4.780	7.377	2.443	-0.487	-3.561	-5.602	-6.719	-7.354	-7.758	-8.370	-8.708	-8.775
5.000	4.878	7.475	2.541	-0.389	-3.464	-5.505	-6.621	-7.256	-7.661	-8.273	-8.611	-8.678
5.250	4.970	7.567	2.633	-0.297	-3.371	-5.412	-6.529	-7.164	-7.568	-8.180	-8.518	-8.585
5.500	5.059	7.656	2.722	-0.208	-3.283	-5.324	-6.440	-7.075	-7.480	-8.092	-8.430	-8.497
5.750	5.143	7.740	2.806	-0.124	-3.199	-5.240	-6.356	-6.991	-7.396	-8.008	-8.345	-8.413
6.000	5.223	7.820	2.886	-0.044	-3.118	-5.159	-6.276	-6.911	-7.315	-7.927	-8.265	-8.332
6.250	5.300	7.897	2.963	0.033	-3.042	-5.082	-6.199	-6.834	-7.238	-7.851	-8.188	-8.255
6.500	5.374	7.971	3.037	0.107	-2.968	-5.009	-6.125	-6.760	-7.165	-7.777	-8.114	-8.181
6.750	5.445	8.041	3.108	0.178	-2.897	-4.938	-6.054	-6.689	-7.094	-7.706	-8.044	-8.111
7.000	5.513	8.109	3.176	0.246	-2.829	-4.870	-5.986	-6.621	-7.026	-7.638	-7.976	-8.043
7.250	5.578	8.175	3.241	0.311	-2.764	-4.804	-5.921	-6.556	-6.960	-7.573	-7.910	-7.977
7.500	5.641	8.238	3.304	0.374	-2.700	-4.741	-5.858	-6.493	-6.897	-7.509	-7.847	-7.914
7.750	5.702	8.299	3.365	0.435	-2.640	-4.681	-5.797	-6.432	-6.837	-7.449	-7.786	-7.854
8.000	5.760	8.357	3.423	0.493	-2.581	-4.622	-5.739	-6.374	-6.778	-7.390	-7.728	-7.795
8.250	5.817	8.414	3.480	0.550	-2.525	-4.565	-5.682	-6.317	-6.721	-7.334	-7.671	-7.738
8.500	5.872	8.469	3.535	0.605	-2.470	-4.511	-5.627	-6.262	-6.667	-7.279	-7.616	-7.684
8.750	5.925	8.522	3.588	0.658	-2.417	-4.458	-5.574	-6.209	-6.614	-7.226	-7.563	-7.631
9.000	5.976	8.573	3.639	0.709	-2.365	-4.406	-5.523	-6.158	-6.562	-7.174	-7.512	-7.579
9.250	6.026	8.623	3.689	0.759	-2.316	-4.357	-5.473	-6.108	-6.512	-7.125	-7.462	-7.529
9.500	6.074	8.671	3.737	0.807	-2.267	-4.308	-5.425	-6.060	-6.464	-7.076	-7.414	-7.481
9.750	6.121	8.718	3.784	0.854	-2.220	-4.261	-5.378	-6.013	-6.417	-7.029	-7.367	-7.434
10.000	6.167	8.764	3.830	0.900	-2.175	-4.216	-5.332	-5.967	-6.372	-6.984	-7.321	-7.389
10.250	6.211	8.808	3.874	0.944	-2.131	-4.171	-5.288	-5.923	-6.327	-6.939	-7.277	-7.344
10.500	6.254	8.851	3.917	0.987	-2.087	-4.128	-5.245	-5.880	-6.284	-6.896	-7.234	-7.301
10.750	6.296	8.893	3.959	1.029	-2.045	-4.086	-5.203	-5.838	-6.242	-6.854	-7.192	-7.259
11.000	6.337	8.934	4.000	1.070	-2.004	-4.045	-5.162	-5.797	-6.201	-6.813	-7.151	-7.218
11.250	6.377	8.974	4.040	1.110	-1.964	-4.005	-5.122	-5.757	-6.161	-6.773	-7.111	-7.178
11.500	6.416	9.013	4.079	1.149	-1.925	-3.966	-5.083	-5.718	-6.122	-6.734	-7.072	-7.139
11.750	6.454	9.051	4.117	1.187	-1.887	-3.928	-5.045	-5.680	-6.084	-6.696	-7.034	-7.101
12.000	6.491	9.088	4.154	1.224	-1.850	-3.891	-5.008	-5.642	-6.047	-6.659	-6.997	-7.064
12.250	6.528	9.125	4.191	1.261	-1.814	-3.855	-4.971	-5.606	-6.011	-6.623	-6.960	-7.027
12.500	6.563	9.160	4.226	1.296	-1.778	-3.819	-4.936	-5.571	-5.975	-6.587	-6.925	-6.992
12.750	6.598	9.195	4.261	1.331	-1.743	-3.784	-4.901	-5.536	-5.940	-6.552	-6.890	-6.957
13.000	6.632	9.229	4.295	1.365	-1.709	-3.750	-4.867	-5.502	-5.906	-6.518	-6.856	-6.923
13.250	6.665	9.262	4.329	1.398	-1.676	-3.717	-4.834	-5.468	-5.873	-6.485	-6.823	-6.890
13.500	6.698	9.295	4.361	1.431	-1.643	-3.684	-4.801	-5.436	-5.840	-6.452	-6.790	-6.857
13.750	6.730	9.327	4.393	1.463	-1.611	-3.652	-4.769	-5.404	-5.808	-6.420	-6.758	-6.825
14.000	6.762	9.359	4.425	1.495	-1.580	-3.621	-4.737	-5.372	-5.777	-6.389	-6.727	-6.794
14.250	6.792	9.389	4.455	1.525	-1.549	-3.590	-4.707	-5.341	-5.746	-6.358	-6.696	-6.763
14.500	6.823	9.420	4.486	1.556	-1.519	-3.560	-4.676	-5.311	-5.716	-6.328	-6.666	-6.733
14.750	6.852	9.449	4.515	1.585	-1.489	-3.530	-4.647	-5.281	-5.686	-6.298	-6.636	-6.703
15.000	6.882	9.479	4.545	1.615	-1.460	-3.501	-4.617	-5.252	-5.657	-6.269	-6.607	-6.674
15.250	6.910	9.507	4.573	1.643	-1.431	-3.472	-4.589	-5.224	-5.628	-6.240	-6.578	-6.645
15.500	6.938	9.535	4.601	1.671	-1.403	-3.444	-4.561	-5.195	-5.600	-6.212	-6.550	-6.617
15.750	6.966	9.563	4.629	1.699	-1.375	-3.416	-4.533	-5.168	-5.572	-6.184	-6.522	-6.589
16.000	6.993	9.590	4.656	1.726	-1.348	-3.389	-4.506	-5.140	-5.545	-6.157	-6.495	-6.562
16.250	7.020	9.617	4.683	1.753	-1.321	-3.362	-4.479	-5.114	-5.518	-6.130	-6.468	-6.535
16.500	7.047	9.644	4.710	1.780	-1.295	-3.336	-4.452	-5.087	-5.492	-6.104	-6.441	-6.509
16.750	7.073	9.670	4.736	1.806	-1.269	-3.310	-4.426	-5.061	-5.466	-6.078	-6.415	-6.483
17.000	7.098	9.695	4.761	1.831	-1.243	-3.284	-4.401	-5.036	-5.440	-6.052	-6.390	-6.457
17.250	7.124	9.721	4.787	1.857	-1.218	-3.259	-4.375	-5.010	-5.415	-6.027	-6.365	-6.432
17.500	7.148	9.745	4.812	1.881	-1.193	-3.234	-4.351	-4.985	-5.390	-6.002	-6.340	-6.407
17.750	7.173	9.770	4.836	1.906	-1.169	-3.209	-4.326	-4.961	-5.365	-5.978	-6.315	-6.382
18.000	7.197	9.794	4.860	1.930	-1.144	-3.185	-4.302	-4.937	-5.341	-5.953	-6.291	-6.358
18.250	7.221	9.818	4.884	1.954	-1.121	-3.161	-4.278	-4.913	-5.317	-5.930	-6.267	-6.334
18.500	7.245	9.841	4.908	1.978	-1.097	-3.138	-4.254	-4.889	-5.294	-5.906	-6.244	-6.311
18.750	7.268	9.865	4.931	2.001	-1.074	-3.115	-4.231	-4.866	-5.271	-5.883	-6.220	-6.287
19.000	7.291	9.888	4.954	2.024	-1.051	-3.092	-4.208	-4.843	-5.248	-5.860	-6.198	-6.265
19.250	7.313	9.910	4.976	2.046	-1.028	-3.069	-4.186	-4.821	-5.225	-5.837	-6.175	-6.242
19.500	7.336	9.933	4.999	2.069	-1.006	-3.047	-4.163	-4.798	-5.203	-5.815	-6.153	-6.220
19.750	7.358	9.955	5.021	2.091	-0.984	-3.025	-4.141	-4.776	-5.181	-5.793	-6.130	-6.198
20.000	7.379	9.976	5.043	2.112	-0.962	-3.003	-4.119	-4.754	-5.159	-5.771	-6.109	-6.176
20.250	7.401	9.998	5.064	2.134	-0.941	-2.981	-4.098	-4.733	-5.137	-5.750	-6.087	-6.154
20.500	7.422	10.019	5.085	2.155	-0.919	-2.960	-4.077	-4.712	-5.116	-5.728	-6.066	-6.133
20.750	7.443	10.040	5.106	2.176	-0.898	-2.939	-4.056	-4.691	-5.095	-5.707	-6.045	-6.112
21.000	7.464	10.061	5.127	2.197	-0.878	-2.918	-4.035	-4.670	-5.074	-5.686	-6.024	-6.091
21.250	7.485	10.082	5.148	2.218	-0.857	-2.898	-4.014	-4.649	-5.054	-5.666	-6.004	-6.071
21.500	7.505	10.102	5.168	2.238	-0.837	-2.877	-3.994	-4.629	-5.033	-5.646	-5.983	-6.050
21.750	7.525	10.122	5.188	2.258	-0.817	-2.857	-3.974	-4.609	-5.013	-5.626	-5.963	-6.030
22.000	7.545	10.142	5.208	2.278	-0.797	-2.837	-3.954	-4.589	-4.993	-5.606	-5.943	-6.010
