# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -9.876 -9.672 -9.469 -8.613 -8.245 -8.067 -7.755 -7.880 -7.498 -7.683 -7.357 -7.076 -6.761 -6.518 -6.025 -5.390 -4.803
0.100 -14.683 -14.649 -14.557 -14.188 -13.979 -13.869 -13.674 -13.747 -13.500 -13.605 -13.401 -13.199 -12.960 -12.768 -12.367 -11.818 -11.293
0.200 -14.609 -14.713 -14.726 -14.692 -14.585 -14.517 -14.390 -14.435 -14.263 -14.327 -14.188 -14.029 -13.830 -13.664 -13.311 -12.806 -12.311
0.300 -14.222 -14.450 -14.577 -14.846 -14.831 -14.801 -14.732 -14.754 -14.646 -14.678 -14.591 -14.467 -14.301 -14.157 -13.842 -13.372 -12.901
0.400 -13.763 -14.092 -14.336 -14.867 -14.938 -14.943 -14.925 -14.929 -14.875 -14.882 -14.840 -14.746 -14.609 -14.485 -14.203 -13.762 -13.312
0.500 -13.297 -13.704 -14.058 -14.819 -14.969 -15.006 -15.037 -15.023 -15.021 -15.006 -15.003 -14.937 -14.827 -14.720 -14.469 -14.055 -13.623
0.600 -12.839 -13.303 -13.762 -14.724 -14.949 -15.018 -15.093 -15.065 -15.109 -15.077 -15.109 -15.068 -14.984 -14.893 -14.671 -14.283 -13.868
0.700 -12.384 -12.890 -13.452 -14.596 -14.893 -14.991 -15.109 -15.067 -15.156 -15.109 -15.173 -15.157 -15.098 -15.023 -14.830 -14.466 -14.068
0.800 -11.923 -12.461 -13.126 -14.439 -14.807 -14.934 -15.094 -15.040 -15.171 -15.111 -15.205 -15.214 -15.178 -15.120 -14.954 -14.614 -14.233
0.900 -11.451 -12.010 -12.782 -14.257 -14.695 -14.851 -15.051 -14.986 -15.159 -15.088 -15.210 -15.242 -15.232 -15.189 -15.051 -14.736 -14.371
1.000 -10.981 -11.552 -12.433 -14.062 -14.568 -14.753 -14.992 -14.917 -15.129 -15.049 -15.197 -15.252 -15.265 -15.239 -15.127 -14.837 -14.488
1.100 -10.518 -11.088 -12.079 -13.851 -14.424 -14.637 -14.914 -14.829 -15.080 -14.993 -15.165 -15.243 -15.280 -15.268 -15.185 -14.918 -14.586
1.200 -10.091 -10.649 -11.744 -13.640 -14.276 -14.514 -14.826 -14.734 -15.020 -14.928 -15.122 -15.220 -15.280 -15.284 -15.228 -14.985 -14.670
