# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -11.100 -10.894 -10.690 -9.830 -9.462 -9.283 -8.971 -9.096 -8.714 -8.899 -8.573 -8.291 -7.975 -7.732 -7.239 -6.604 -6.016
0.100 -15.495 -15.517 -15.455 -15.160 -14.955 -14.845 -14.647 -14.721 -14.470 -14.576 -14.370 -14.165 -13.924 -13.731 -13.332 -12.787 -12.267
0.200 -15.021 -15.230 -15.323 -15.471 -15.393 -15.335 -15.217 -15.258 -15.095 -15.153 -15.021 -14.864 -14.668 -14.505 -14.160 -13.667 -13.184
0.300 -14.280 -14.626 -14.877 -15.396 -15.441 -15.431 -15.390 -15.401 -15.319 -15.338 -15.273 -15.160 -15.006 -14.870 -14.575 -14.128 -13.678
0.400 -13.409 -13.853 -14.263 -15.113 -15.282 -15.324 -15.359 -15.344 -15.343 -15.327 -15.325 -15.258 -15.148 -15.042 -14.798 -14.399 -13.984
0.500 -12.372 -12.889 -13.475 -14.652 -14.955 -15.054 -15.172 -15.130 -15.217 -15.170 -15.233 -15.216 -15.156 -15.083 -14.898 -14.551 -14.174
0.600 -11.230 -11.778 -12.548 -14.038 -14.488 -14.650 -14.858 -14.791 -14.972 -14.899 -15.027 -15.065 -15.062 -15.027 -14.909 -14.623 -14.287
0.700 -10.134 -10.654 -11.552 -13.286 -13.890 -14.120 -14.423 -14.334 -14.614 -14.525 -14.716 -14.814 -14.877 -14.886 -14.845 -14.629 -14.341
0.800 -9.352 -9.836 -10.694 -12.480 -13.207 -13.499 -13.894 -13.788 -14.164 -14.072 -14.318 -14.479 -14.615 -14.673 -14.721 -14.584 -14.350
0.900 -8.904 -9.402 -10.147 -11.777 -12.530 -12.858 -13.319 -13.208 -13.660 -13.581 -13.868 -14.088 -14.300 -14.411 -14.554 -14.496 -14.311
1.000 -8.602 -9.131 -9.839 -11.316 -11.984 -12.301 -12.773 -12.669 -13.155 -13.102 -13.407 -13.673 -13.955 -14.117 -14.356 -14.380 -14.249
1.100 -8.329 -8.881 -9.616 -11.061 -11.625 -11.898 -12.327 -12.237 -12.706 -12.679 -12.979 -13.268 -13.604 -13.811 -14.139 -14.246 -14.168
1.200 -8.047 -8.613 -9.402 -10.900 -11.413 -11.645 -12.014 -11.935 -12.355 -12.344 -12.623 -12.909 -13.274 -13.513 -13.917 -14.099 -14.075
1.300 -7.749 -8.323 -9.178 -10.761 -11.276 -11.491 -11.822 -11.747 -12.120 -12.109 -12.366 -12.632 -12.996 -13.249 -13.701 -13.941 -13.960
1.400 -7.432 -8.008 -8.936 -10.616 -11.166 -11.390 -11.720 -11.641 -12.003 -11.982 -12.232 -12.481 -12.826 -13.071 -13.522 -13.772 -13.801
1.500 -7.095 -7.666 -8.672 -10.454 -11.051 -11.291 -11.639 -11.554 -11.925 -11.894 -12.147 -12.388 -12.715 -12.946 -13.374 -13.608 -13.630
1.600 -6.741 -7.300 -8.389 -10.273 -10.920 -11.179 -11.548 -11.457 -11.842 -11.803 -12.062 -12.299 -12.612 -12.832 -13.239 -13.458 -13.472
1.700 -6.366 -6.907 -8.085 -10.070 -10.771 -11.050 -11.444 -11.347 -11.750 -11.704 -11.971 -12.210 -12.514 -12.725 -13.114 -13.318 -13.325
1.800 -5.975 -6.488 -7.760 -9.848 -10.605 -10.906 -11.326 -11.225 -11.649 -11.597 -11.875 -12.117 -12.418 -12.623 -12.996 -13.188 -13.187
1.900 -5.567 -6.044 -7.417 -9.606 -10.422 -10.748 -11.197 -11.090 -11.538 -11.483 -11.771 -12.021 -12.322 -12.523 -12.886 -13.066 -13.057
2.000 -5.146 -5.574 -7.056 -9.345 -10.224 -10.574 -11.054 -10.942 -11.417 -11.360 -11.661 -11.920 -12.225 -12.425 -12.780 -12.951 -12.935
2.100 -4.708 -5.075 -6.675 -9.063 -10.007 -10.385 -10.898 -10.782 -11.285 -11.228 -11.541 -11.813 -12.125 -12.327 -12.678 -12.842 -12.821
2.200 -4.261 -4.551 -6.279 -8.762 -9.776 -10.182 -10.730 -10.610 -11.144 -11.088 -11.415 -11.699 -12.023 -12.228 -12.580 -12.739 -12.713
2.300 -3.803 -4.002 -5.868 -8.443 -9.530 -9.965 -10.550 -10.426 -10.992 -10.939 -11.279 -11.579 -11.917 -12.128 -12.484 -12.641 -12.612
2.400 -3.339 -3.428 -5.444 -8.105 -9.269 -9.735 -10.359 -10.232 -10.831 -10.784 -11.137 -11.453 -11.807 -12.027 -12.390 -12.548 -12.518
2.500 -2.869 -2.829 -5.007 -7.750 -8.994 -9.492 -10.156 -10.027 -10.660 -10.620 -10.987 -11.321 -11.693 -11.923 -12.297 -12.459 -12.429
2.600 -2.396 -2.206 -4.562 -7.378 -8.706 -9.239 -9.943 -9.813 -10.482 -10.451 -10.830 -11.183 -11.576 -11.816 -12.205 -12.374 -12.345
2.700 -1.925 -1.563 -4.112 -6.991 -8.408 -8.976 -9.723 -9.592 -10.296 -10.276 -10.668 -11.040 -11.455 -11.708 -12.114 -12.291 -12.266
2.800 -1.457 -0.900 -3.659 -6.592 -8.101 -8.705 -9.495 -9.365 -10.104 -10.098 -10.501 -10.892 -11.330 -11.597 -12.023 -12.211 -12.191
2.900 -0.997 -0.219 -3.207 -6.183 -7.787 -8.428 -9.262 -9.134 -9.908 -9.916 -10.330 -10.741 -11.203 -11.484 -11.931 -12.133 -12.119
3.000 -0.546 0.475 -2.760 -5.766 -7.470 -8.148 -9.026 -8.899 -9.709 -9.733 -10.156 -10.586 -11.074 -11.370 -11.839 -12.057 -12.050
3.100 -0.112 1.177 -2.325 -5.347 -7.152 -7.868 -8.789 -8.666 -9.508 -9.550 -9.982 -10.430 -10.943 -11.254 -11.748 -11.981 -11.984
3.200 0.303 1.879 -1.906 -4.933 -6.839 -7.591 -8.553 -8.434 -9.308 -9.368 -9.808 -10.274 -10.811 -11.138 -11.655 -11.907 -11.920
3.300 0.694 2.567 -1.510 -4.530 -6.534 -7.321 -8.322 -8.207 -9.111 -9.189 -9.635 -10.118 -10.679 -11.021 -11.563 -11.833 -11.857
3.400 1.054 3.222 -1.142 -4.146 -6.242 -7.062 -8.099 -7.989 -8.918 -9.014 -9.467 -9.965 -10.548 -10.904 -11.471 -11.760 -11.795
3.500 1.382 3.820 -0.808 -3.791 -5.968 -6.816 -7.885 -7.779 -8.732 -8.845 -9.302 -9.814 -10.418 -10.789 -11.380 -11.688 -11.735
3.600 1.672 4.330 -0.512 -3.471 -5.716 -6.587 -7.683 -7.582 -8.554 -8.683 -9.144 -9.668 -10.291 -10.675 -11.288 -11.616 -11.676
3.700 1.847 4.593 -0.335 -3.283 -5.556 -6.437 -7.545 -7.446 -8.428 -8.564 -9.026 -9.556 -10.188 -10.578 -11.204 -11.542 -11.609
3.800 1.922 4.668 -0.260 -3.207 -5.481 -6.362 -7.470 -7.370 -8.352 -8.488 -8.951 -9.480 -10.113 -10.503 -11.128 -11.466 -11.533
3.900 1.995 4.741 -0.187 -3.134 -5.408 -6.289 -7.397 -7.298 -8.279 -8.415 -8.878 -9.407 -10.040 -10.430 -11.056 -11.393 -11.460
4.000 2.066 4.811 -0.117 -3.064 -5.338 -6.219 -7.327 -7.227 -8.209 -8.345 -8.808 -9.337 -9.969 -10.360 -10.985 -11.323 -11.390
4.100 2.133 4.879 -0.049 -2.996 -5.270 -6.151 -7.259 -7.160 -8.141 -8.277 -8.740 -9.269 -9.902 -10.292 -10.918 -11.255 -11.322
4.200 2.199 4.944 0.016 -2.931 -5.205 -6.086 -7.193 -7.094 -8.076 -8.212 -8.674 -9.204 -9.836 -10.227 -10.852 -11.190 -11.257
4.300 2.262 5.008 0.080 -2.868 -5.141 -6.022 -7.130 -7.031 -8.013 -8.149 -8.611 -9.141 -9.773 -10.163 -10.789 -11.127 -11.194
4.400 2.323 5.069 0.141 -2.807 -5.080 -5.961 -7.069 -6.970 -7.952 -8.088 -8.550 -9.080 -9.712 -10.102 -10.728 -11.065 -11.133
4.500 2.382 5.128 0.200 -2.748 -5.021 -5.902 -7.010 -6.911 -7.893 -8.029 -8.491 -9.021 -9.653 -10.043 -10.669 -11.007 -11.074
4.600 2.439 5.185 0.257 -2.691 -4.964 -5.845 -6.953 -6.854 -7.836 -7.972 -8.434 -8.964 -9.596 -9.986 -10.612 -10.949 -11.016
4.700 2.494 5.240 0.312 -2.635 -4.909 -5.790 -6.898 -6.799 -7.780 -7.916 -8.379 -8.908 -9.541 -9.931 -10.557 -10.894 -10.961
4.800 2.548 5.293 0.366 -2.582 -4.855 -5.736 -6.844 -6.745 -7.727 -7.863 -8.325 -8.855 -9.487 -9.877 -10.503 -10.841 -10.908
4.900 2.600 5.345 0.417 -2.530 -4.804 -5.685 -6.792 -6.693 -7.675 -7.811 -8.273 -8.803 -9.435 -9.826 -10.451 -10.789 -10.856
5.000 2.650 5.396 0.468 -2.479 -4.753 -5.634 -6.742 -6.643 -7.624 -7.761 -8.223 -8.752 -9.385 -9.775 -10.401 -10.738 -10.805
5.100 2.699 5.445 0.517 -2.430 -4.704 -5.585 -6.693 -6.594 -7.575 -7.711 -8.174 -8.703 -9.336 -9.726 -10.352 -10.689 -10.756
5.200 2.747 5.493 0.565 -2.383 -4.656 -5.537 -6.645 -6.546 -7.528 -7.664 -8.126 -8.656 -9.288 -9.678 -10.304 -10.641 -10.708
